 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F438W
 -5.8318 -5.5989 -5.4586 -5.2856 -5.0611 -4.8711 -4.7815 -4.7283 -4.6154 -4.4200
 -4.1837 -3.9171 -3.6401 -3.3689 -3.1006 -2.4636 -1.8918 -1.4270 -1.0483
 -5.5078 -5.1801 -4.9373 -4.7347 -4.5633 -4.4198 -4.2953 -4.1747 -4.0419 -3.8872
 -3.7040 -3.4881 -3.2453 -2.9960 -2.7557 -2.2052 -1.7207 -1.3169 -0.9987 -0.7572
 -5.2936 -4.9143 -4.6097 -4.3731 -4.1996 -4.0556 -3.9093 -3.7605 -3.6142 -3.4683
 -3.3085 -3.1272 -2.9185 -2.6946 -2.4788 -1.9976 -1.5839 -1.2328 -0.9591 -0.7484
 -0.5785
 -5.1892 -4.8015 -4.4758 -4.2008 -3.9700 -3.7785 -3.6235 -3.4857 -3.3323 -3.1633
 -2.9972 -2.8344 -2.6597 -2.4647 -2.2699 -1.8408 -1.4814 -1.1747 -0.9295 -0.7395
 -0.5855 -0.4539
 -5.1222 -4.7388 -4.4102 -4.1237 -3.8711 -3.6486 -3.4532 -3.2815 -3.1288 -2.9792
 -2.8120 -2.6366 -2.4694 -2.2979 -2.1216 -1.7305 -1.4093 -1.1369 -0.9142 -0.7403
 -0.5993 -0.4783 -0.3703 -0.2719
 -5.0656 -4.6946 -4.3716 -4.0844 -3.8248 -3.5884 -3.3734 -3.1789 -3.0024 -2.8398
 -2.6848 -2.5262 -2.3621 -2.1982 -2.0288 -1.6586 -1.3627 -1.1146 -0.9086 -0.7465
 -0.6163 -0.5049 -0.4050 -0.3133 -0.2280 -0.1483 -0.0749 -0.0043  0.0609  0.1004
 -5.0102 -4.6564 -4.3444 -4.0627 -3.8033 -3.5625 -3.3386 -3.1310 -2.9401 -2.7643
 -2.6004 -2.4442 -2.2912 -2.1414 -1.9857 -1.6211 -1.3364 -1.1040 -0.9094 -0.7549
 -0.6330 -0.5303 -0.4388 -0.3544 -0.2752 -0.2005 -0.1306 -0.0655 -0.0046  0.0486
  0.0787
 -4.9607 -4.6219 -4.3223 -4.0497 -3.7951 -3.5552 -3.3281 -3.1141 -2.9141 -2.7286
 -2.5565 -2.3957 -2.2438 -2.0984 -1.9560 -1.6124 -1.3272 -1.1021 -0.9150 -0.7641
 -0.6469 -0.5517 -0.4684 -0.3920 -0.3200 -0.2515 -0.1865 -0.1254 -0.0686 -0.0172
  0.0244
 -4.9172 -4.5910 -4.3010 -4.0375 -3.7899 -3.5539 -3.3278 -3.1118 -2.9072 -2.7152
 -2.5362 -2.3698 -2.2147 -2.0690 -1.9301 -1.6064 -1.3287 -1.1044 -0.9219 -0.7727
 -0.6570 -0.5663 -0.4904 -0.4223 -0.3586 -0.2976 -0.2390 -0.1831 -0.1303 -0.0817
 -0.0395
 -4.8890 -4.5767 -4.2905 -4.0314 -3.7899 -3.5591 -3.3371 -3.1226 -2.9167 -2.7211
 -2.5370 -2.3652 -2.2054 -2.0571 -1.9178 -1.6031 -1.3351 -1.1124 -0.9322 -0.7844
