 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F438W
 -5.0741 -3.0364 -1.1765 -1.4455 -4.3124 -9.5615 -7.2783 -3.9510 -2.1994 -2.2746
 -2.1661 -2.0638 -2.6623 -3.3156 -3.4566 -2.4512
 -6.7243 -5.5875 -4.4194 -4.2164 -5.1699 -7.5449 -6.5866 -5.1009 -4.0799 -3.7232
 -3.3953 -3.1932 -3.3196 -3.4649 -3.3526 -2.3994 -1.7835 -1.3967 -1.2843
 -7.1071 -6.5340 -5.8751 -5.4610 -5.3600 -5.8976 -5.6279 -5.1918 -4.7169 -4.2789
 -3.9224 -3.6799 -3.5264 -3.3648 -3.1211 -2.2733 -1.6448 -1.2836 -1.0745 -0.8858
 -0.5785
 -6.2225 -5.8759 -5.5436 -5.1793 -4.8826 -4.6197 -4.4022 -4.2237 -4.1104 -3.9417
 -3.7474 -3.5238 -3.2827 -3.0153 -2.7621 -2.0729 -1.5703 -1.2077 -0.9412 -0.7367
 -0.5713 -0.4309 -0.3089
 -5.7955 -5.5027 -5.2115 -4.9026 -4.6113 -4.3345 -4.0838 -3.8644 -3.6726 -3.4970
 -3.3203 -3.1288 -2.9236 -2.7067 -2.4850 -1.9335 -1.4799 -1.1549 -0.9183 -0.7354
 -0.5855 -0.4565 -0.3421 -0.2384 -0.1427
 -5.3658 -5.1183 -4.8653 -4.6033 -4.3334 -4.0642 -3.8053 -3.5677 -3.3558 -3.1662
 -2.9909 -2.8192 -2.6407 -2.4566 -2.2676 -1.8157 -1.4141 -1.1185 -0.9043 -0.7388
 -0.6024 -0.4839 -0.3773 -0.2794 -0.1890 -0.1047
 -4.9335 -4.7227 -4.5050 -4.2814 -4.0490 -3.8088 -3.5667 -3.3336 -3.1183 -2.9241
 -2.7490 -2.5867 -2.4295 -2.2718 -2.1099 -1.7195 -1.3729 -1.0985 -0.8992 -0.7469
 -0.6220 -0.5131 -0.4146 -0.3232 -0.2377 -0.1575 -0.0836 -0.0126  0.0528  0.0929
 -4.4986 -4.3159 -4.1306 -3.9432 -3.7504 -3.5498 -3.3417 -3.1324 -2.9300 -2.7421
 -2.5713 -2.4157 -2.2717 -2.1332 -1.9954 -1.6544 -1.3474 -1.0927 -0.9006 -0.7562
 -0.6404 -0.5406 -0.4504 -0.3664 -0.2869 -0.2115 -0.1409 -0.0751 -0.0136  0.0399
  0.0708
 -4.0768 -3.9197 -3.7627 -3.6060 -3.4480 -3.2863 -3.1185 -2.9445 -2.7683 -2.5975
 -2.4371 -2.2897 -2.1545 -2.0285 -1.9071 -1.6103 -1.3330 -1.0961 -0.9083 -0.7661
 -0.6554 -0.5632 -0.4814 -0.4054 -0.3332 -0.2640 -0.1981 -0.1351 -0.0770 -0.0263
  0.0156
 -3.6884 -3.5493 -3.4151 -3.2855 -3.1568 -3.0279 -2.8958 -2.7587 -2.6158 -2.4697
 -2.3265 -2.1909 -2.0642 -1.9465 -1.8356 -1.5735 -1.3213 -1.0999 -0.9184 -0.7757
 -0.6659 -0.5785 -0.5042 -0.4366 -0.3728 -0.3111 -0.2516 -0.1946 -0.1407 -0.0919
 -0.0482
 -3.3316 -3.2150 -3.1019 -2.9921 -2.8869 -2.7834 -2.6798 -2.5742 -2.4641 -2.3476
 -2.2287 -2.1104 -1.9950 -1.8843 -1.7795 -1.5379 -1.3142 -1.1052 -0.9302 -0.7885
 -0.6772 -0.5905 -0.5206 -0.4604 -0.4051 -0.3520 -0.3005 -0.2504 -0.2022 -0.1565
 -0.1141
 -3.0141 -2.9168 -2.8218 -2.7290 -2.6414 -2.5564 -2.4742 -2.3921 -2.3079 -2.2173
 -2.1216 -2.0235 -1.9252 -1.8286 -1.7350 -1.5130 -1.3040 -1.1082 -0.9385 -0.7996
 -0.6881 -0.6003 -0.5315 -0.4758 -0.4277 -0.3832 -0.3405 -0.2987 -0.2578 -0.2182
 -0.1808
 -2.7359 -2.6547 -2.5748 -2.4962 -2.4203 -2.3469 -2.2833 -2.2177 -2.1516 -2.0823
 -2.0094 -1.9332 -1.8542 -1.7794 -1.7021 -1.4987 -1.2907 -1.1089 -0.9433
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F438W
 -6.1709 -5.8266 -5.6032 -5.5143 -5.5810 -6.1320 -5.7989 -5.4275 -5.1117 -4.8538
 -4.5209 -4.1894 -4.0056 -3.8580 -3.6223 -2.7719
 -6.0139 -5.6479 -5.3739 -5.1979 -5.1333 -5.3464 -5.1390 -4.8984 -4.6641 -4.4400
 -4.1789 -3.9109 -3.6907 -3.4790 -3.2280 -2.4944 -1.8769 -1.4111 -1.0635
 -5.8478 -5.4720 -5.1641 -4.9243 -4.7600 -4.7289 -4.5851 -4.4216 -4.2407 -4.0442
 -3.8341 -3.6120 -3.3791 -3.1368 -2.8861 -2.2556 -1.7167 -1.3035 -0.9980 -0.7654
 -0.5785
 -5.6726 -5.2989 -4.9738 -4.6935 -4.4609 -4.2795 -4.1372 -3.9972 -3.8415 -3.6664
 -3.4865 -3.2926 -3.0708 -2.8313 -2.5966 -2.0555 -1.5880 -1.2214 -0.9510 -0.7439
 -0.5762 -0.4342 -0.3072
 -5.4883 -5.1286 -4.8030 -4.5055 -4.2361 -3.9982 -3.7953 -3.6251 -3.4666 -3.3065
 -3.1360 -2.9528 -2.7658 -2.5626 -2.3595 -1.8941 -1.4908 -1.1648 -0.9224 -0.7364
 -0.5847 -0.4545 -0.3391 -0.2349 -0.1388
 -5.2949 -4.9611 -4.6517 -4.3603 -4.0856 -3.8303 -3.5978 -3.3916 -3.2099 -3.0452
 -2.8829 -2.7132 -2.5414 -2.3621 -2.1804 -1.7726 -1.4212 -1.1287 -0.9076 -0.7384
 -0.6000 -0.4803 -0.3731 -0.2750 -0.1845 -0.1003
 -5.0854 -4.7826 -4.4992 -4.2266 -3.9633 -3.7105 -3.4719 -3.2511 -3.0514 -2.8716
 -2.7056 -2.5466 -2.3882 -2.2303 -2.0660 -1.6894 -1.3755 -1.1089 -0.9023 -0.7455
 -0.6184 -0.5083 -0.4092 -0.3177 -0.2323 -0.1525 -0.0789 -0.0081  0.0571  0.0968
 -4.8727 -4.5974 -4.3401 -4.0930 -3.8498 -3.6113 -3.3796 -3.1591 -2.9531 -2.7651
 -2.5935 -2.4347 -2.2838 -2.1383 -1.9916 -1.6433 -1.3490 -1.1020 -0.9039 -0.7543
 -0.6359 -0.5348 -0.4441 -0.3599 -0.2806 -0.2057 -0.1354 -0.0699 -0.0087  0.0445
  0.0749
 -4.7163 -4.4347 -4.1828 -3.9579 -3.7374 -3.5189 -3.3019 -3.0902 -2.8877 -2.6977
