 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F475W
 -2.9604 -1.1555  0.4704  0.0770 -2.6638 -7.5325 -5.7294 -3.0693 -1.6429 -1.6796
 -1.5677 -1.4639 -1.9565 -2.4604 -2.4983 -1.7227
 -5.0611 -4.0193 -2.9348 -2.7694 -3.6506 -5.8145 -5.0349 -3.8228 -2.9734 -2.6684
 -2.3973 -2.2341 -2.3525 -2.4785 -2.3831 -1.6746 -1.2137 -0.9266 -0.8339
 -5.5965 -5.0690 -4.4440 -4.0529 -3.9454 -4.4187 -4.1834 -3.8108 -3.4073 -3.0440
 -2.7576 -2.5705 -2.4648 -2.3579 -2.1862 -1.5785 -1.1324 -0.8632 -0.7077 -0.5736
 -0.3661
 -4.5666 -4.3046 -4.0572 -3.7735 -3.5482 -3.3450 -3.1749 -3.0332 -2.9447 -2.8062
 -2.6486 -2.4731 -2.2936 -2.0988 -1.9076 -1.4344 -1.0809 -0.8242 -0.6356 -0.4913
 -0.3748 -0.2752 -0.1874
 -4.1676 -3.9611 -3.7561 -3.5314 -3.3197 -3.1151 -2.9271 -2.7602 -2.6127 -2.4765
 -2.3391 -2.1921 -2.0389 -1.8807 -1.7209 -1.3353 -1.0235 -0.7970 -0.6299 -0.4998
 -0.3928 -0.3004 -0.2178 -0.1431 -0.0751
 -3.7769 -3.6164 -3.4498 -3.2732 -3.0868 -2.8967 -2.7102 -2.5360 -2.3783 -2.2361
 -2.1044 -1.9763 -1.8446 -1.7116 -1.5757 -1.2552 -0.9807 -0.7772 -0.6270 -0.5093
 -0.4114 -0.3261 -0.2491 -0.1782 -0.1125 -0.0520
 -3.3945 -3.2705 -3.1383 -2.9989 -2.8494 -2.6898 -2.5242 -2.3606 -2.2061 -2.0643
 -1.9354 -1.8160 -1.7014 -1.5880 -1.4720 -1.1941 -0.9525 -0.7648 -0.6269 -0.5198
 -0.4306 -0.3523 -0.2812 -0.2149 -0.1526 -0.0943 -0.0407  0.0075  0.0474  0.0700
 -3.0204 -2.9234 -2.8216 -2.7156 -2.6024 -2.4794 -2.3465 -2.2076 -2.0687 -1.9361
 -1.8131 -1.6998 -1.5950 -1.4949 -1.3963 -1.1531 -0.9359 -0.7593 -0.6274 -0.5278
 -0.4467 -0.3760 -0.3114 -0.2509 -0.1933 -0.1383 -0.0862 -0.0388  0.0019  0.0329
  0.0475
 -2.6681 -2.5932 -2.5161 -2.4372 -2.3542 -2.2649 -2.1671 -2.0599 -1.9460 -1.8309
 -1.7190 -1.6138 -1.5161 -1.4247 -1.3369 -1.1241 -0.9263 -0.7595 -0.6296 -0.5327
 -0.4574 -0.3940 -0.3368 -0.2831 -0.2315 -0.1815 -0.1337 -0.0875 -0.0461 -0.0130
  0.0095
 -2.3442 -2.2878 -2.2314 -2.1751 -2.1163 -2.0540 -1.9858 -1.9097 -1.8246 -1.7322
 -1.6370 -1.5433 -1.4535 -1.3687 -1.2883 -1.0982 -0.9172 -0.7596 -0.6326 -0.5350
 -0.4617 -0.4039 -0.3541 -0.3081 -0.2638 -0.2202 -0.1777 -0.1366 -0.0979 -0.0641
 -0.0353
 -2.0472 -2.0110 -1.9731 -1.9337 -1.8941 -1.8522 -1.8068 -1.7562 -1.6984 -1.6315
 -1.5577 -1.4801 -1.4014 -1.3238 -1.2490 -1.0734 -0.9103 -0.7605 -0.6369 -0.5389
 -0.4645 -0.4085 -0.3640 -0.3254 -0.2890 -0.2532 -0.2177 -0.1825 -0.1483 -0.1159
 -0.0855
 -1.7907 -1.7628 -1.7367 -1.7124 -1.6880 -1.6616 -1.6337 -1.6022 -1.5656 -1.5199
 -1.4663 -1.4071 -1.3444 -1.2799 -1.2150 -1.0545 -0.9010 -0.7597 -0.6389 -0.5421
 -0.4668 -0.4100 -0.3674 -0.3339 -0.3048 -0.2771 -0.2496 -0.2218 -0.1939 -0.1666
 -0.1408
 -1.5750 -1.5431 -1.5222 -1.5112 -1.4980 -1.4822 -1.4681 -1.4509 -1.4297 -1.4022
 -1.3683 -1.3285 -1.2834 -1.2370 -1.1863 -1.0417 -0.8893 -0.7572 -0.6386
