 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F555W
 -0.1145  1.7477  3.0579  2.1614 -0.8987 -5.6556 -4.3666 -2.2557 -1.0858 -1.0493
 -0.8837 -0.7584 -1.1505 -1.6343 -1.7259 -1.1341
 -3.0524 -2.1097 -1.2350 -1.3206 -2.3423 -4.4153 -3.8276 -2.8317 -2.1088 -1.8182
 -1.5599 -1.4065 -1.5030 -1.6483 -1.6159 -1.0906 -0.7493 -0.5396 -0.4907
 -4.1109 -3.7176 -3.2147 -2.9274 -2.8723 -3.3084 -3.1074 -2.7793 -2.4253 -2.1118
 -1.8687 -1.7130 -1.6350 -1.5712 -1.4600 -1.0209 -0.7071 -0.5124 -0.4078 -0.3206
 -0.1799
 -3.2900 -3.0760 -2.8812 -2.6590 -2.4885 -2.3349 -2.2060 -2.0984 -2.0352 -1.9299
 -1.8102 -1.6780 -1.5465 -1.4030 -1.2582 -0.9250 -0.6749 -0.4964 -0.3682 -0.2731
 -0.1974 -0.1339 -0.0781
 -2.9272 -2.7679 -2.6143 -2.4469 -2.2931 -2.1451 -2.0092 -1.8881 -1.7808 -1.6812
 -1.5802 -1.4718 -1.3601 -1.2454 -1.1290 -0.8555 -0.6415 -0.4875 -0.3747 -0.2879
 -0.2176 -0.1579 -0.1050 -0.0580 -0.0170
 -2.5799 -2.4646 -2.3471 -2.2236 -2.0943 -1.9629 -1.8339 -1.7127 -1.6020 -1.5012
 -1.4073 -1.3153 -1.2206 -1.1261 -1.0286 -0.8007 -0.6150 -0.4795 -0.3796 -0.3013
 -0.2369 -0.1815 -0.1320 -0.0870 -0.0458 -0.0092
 -2.2480 -2.1661 -2.0796 -1.9891 -1.8920 -1.7883 -1.6801 -1.5722 -1.4688 -1.3722
 -1.2830 -1.1994 -1.1186 -1.0390 -0.9570 -0.7606 -0.5954 -0.4724 -0.3829 -0.3133
 -0.2553 -0.2047 -0.1592 -0.1170 -0.0777 -0.0414 -0.0088  0.0166  0.0319  0.0361
 -1.9316 -1.8724 -1.8118 -1.7500 -1.6839 -1.6110 -1.5309 -1.4456 -1.3584 -1.2728
 -1.1914 -1.1146 -1.0422 -0.9726 -0.9037 -0.7330 -0.5832 -0.4666 -0.3828 -0.3204
 -0.2695 -0.2249 -0.1844 -0.1464 -0.1103 -0.0759 -0.0431 -0.0150  0.0049  0.0141
  0.0117
 -1.6429 -1.5999 -1.5585 -1.5186 -1.4772 -1.4318 -1.3801 -1.3210 -1.2556 -1.1868
 -1.1171 -1.0491 -0.9839 -0.9216 -0.8608 -0.7121 -0.5751 -0.4634 -0.3805 -0.3215
 -0.2769 -0.2392 -0.2049 -0.1725 -0.1411 -0.1103 -0.0810 -0.0525 -0.0287 -0.0137
 -0.0103
 -1.3838 -1.3547 -1.3287 -1.3055 -1.2823 -1.2577 -1.2291 -1.1944 -1.1521 -1.1026
 -1.0482 -0.9916 -0.9347 -0.8789 -0.8244 -0.6920 -0.5664 -0.4597 -0.3775 -0.3182
 -0.2766 -0.2451 -0.2179 -0.1923 -0.1669 -0.1414 -0.1162 -0.0917 -0.0689 -0.0508
 -0.0378
 -1.1542 -1.1390 -1.1255 -1.1135 -1.1033 -1.0932 -1.0813 -1.0657 -1.0443 -1.0148
 -0.9778 -0.9354 -0.8894 -0.8415 -0.7930 -0.6729 -0.5587 -0.4565 -0.3754 -0.3149
 -0.2727 -0.2440 -0.2227 -0.2043 -0.1862 -0.1674 -0.1480 -0.1282 -0.1086 -0.0905
 -0.0733
 -0.9663 -0.9528 -0.9449 -0.9421 -0.9416 -0.9411 -0.9408 -0.9386 -0.9326 -0.9190
 -0.8981 -0.8709 -0.8387 -0.8024 -0.7628 -0.6562 -0.5494 -0.4524 -0.3723 -0.3116
 -0.2680 -0.2389 -0.2203 -0.2074 -0.1965 -0.1851 -0.1728 -0.1594 -0.1450 -0.1306
 -0.1173
 -0.8203 -0.7961 -0.7869 -0.7913 -0.7972 -0.8014 -0.8096 -0.8165 -0.8208 -0.8197
 -0.8128 -0.8007 -0.7837 -0.7616 -0.7336 -0.6419 -0.5385 -0.4474 -0.3682
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F555W
 -3.6290 -3.2592 -3.0163 -2.8926 -2.8843 -3.2758 -3.0078 -2.7585 -2.5638 -2.4035
 -2.1829 -1.9605 -1.8493 -1.7846 -1.6689 -1.2055
 -3.4882 -3.1275 -2.8699 -2.7063 -2.6315 -2.7850 -2.6244 -2.4624 -2.3154 -2.1772
 -2.0136 -1.8469 -1.7191 -1.6078 -1.4758 -1.0825 -0.7703 -0.5436 -0.3810
 -3.3397 -2.9952 -2.7331 -2.5434 -2.4200 -2.4060 -2.3073 -2.2009 -2.0878 -1.9689
 -1.8451 -1.7170 -1.5854 -1.4506 -1.3133 -0.9786 -0.7119 -0.5146 -0.3712 -0.2643
 -0.1806
 -3.1835 -2.8623 -2.6059 -2.4039 -2.2498 -2.1388 -2.0565 -1.9739 -1.8811 -1.7786
 -1.6774 -1.5709 -1.4481 -1.3129 -1.1814 -0.8938 -0.6651 -0.4935 -0.3670 -0.2708
 -0.1941 -0.1302 -0.0733
 -3.0196 -2.7288 -2.4883 -2.2878 -2.1208 -1.9834 -1.8720 -1.7814 -1.6953 -1.6063
 -1.5105 -1.4085 -1.3073 -1.1947 -1.0801 -0.8281 -0.6299 -0.4803 -0.3683 -0.2814
 -0.2109 -0.1511 -0.0986 -0.0521 -0.0115
 -2.8480 -2.5947 -2.3803 -2.1951 -2.0330 -1.8914 -1.7682 -1.6614 -1.5675 -1.4809
 -1.3925 -1.2978 -1.2043 -1.1074 -1.0057 -0.7799 -0.6033 -0.4710 -0.3719 -0.2937
 -0.2292 -0.1736 -0.1244 -0.0798 -0.0393 -0.0030
 -2.6620 -2.4468 -2.2627 -2.1000 -1.9530 -1.8187 -1.6962 -1.5853 -1.4852 -1.3932
 -1.3054 -1.2184 -1.1304 -1.0463 -0.9560 -0.7475 -0.5842 -0.4630 -0.3742 -0.3047
 -0.2466 -0.1960 -0.1507 -0.1090 -0.0704 -0.0349 -0.0031  0.0217  0.0364  0.0403
 -2.4711 -2.2884 -2.1326 -1.9942 -1.8665 -1.7464 -1.6326 -1.5258 -1.4260 -1.3333
 -1.2460 -1.1618 -1.0787 -0.9996 -0.9195 -0.7285 -0.5724 -0.4561 -0.3731 -0.3110
 -0.2601 -0.2156 -0.1753 -0.1378 -0.1023 -0.0688 -0.0380 -0.0104  0.0097  0.0184
  0.0158
 -2.1811 -2.0974 -1.9958 -1.8783 -1.7698 -1.6664 -1.5657 -1.4680 -1.3743 -1.2849
 -1.1998 -1.1187 -1.0402 -0.9640 -0.8904 -0.7147 -0.5665 -0.4517 -0.3670 -0.3116
 -0.2637 -0.2296 -0.1955 -0.1636 -0.1328 -0.1028 -0.0743 -0.0504 -0.0313 -0.0167
 -0.0062
 -2.0785 -1.9506 -1.8442 -1.7570 -1.6636 -1.5754 -1.4892 -1.4037 -1.3192 -1.2365
 -1.1565 -1.0795 -1.0053 -0.9336 -0.8643 -0.7003 -0.5600 -0.4485 -0.3658 -0.3077
 -0.2668 -0.2354 -0.2085 -0.1832 -0.1585 -0.1337 -0.1092 -0.0854 -0.0634 -0.0450
 -0.0336
 -1.9315 -1.8175 -1.7205 -1.6387 -1.5560 -1.4784 -1.4047 -1.3317 -1.2586 -1.1854
 -1.1128 -1.0418 -0.9727 -0.9059 -0.8412 -0.6877 -0.5544 -0.4459 -0.3634 -0.3038
 -0.2627 -0.2345 -0.2135 -0.1954 -0.1778 -0.1596 -0.1409 -0.1218 -0.1029 -0.0855
 -0.0689
 -1.7894 -1.6982 -1.6115 -1.5290 -1.4573 -1.3928 -1.3303 -1.2506 -1.1885 -1.1258
 -1.0627 -0.9996 -0.9371 -0.8759 -0.8163 -0.6745 -0.5474 -0.4424 -0.3604 -0.3001
 -0.2577 -0.2295 -0.2114 -0.1989 -0.1884 -0.1776 -0.1659 -0.1530 -0.1393 -0.1255
 -0.1127
 -1.6521 -1.5925 -1.5172 -1.4280 -1.3675 -1.3185 -1.2384 -1.1836 -1.1289 -1.0567
 -1.0034 -0.9496 -0.8954 -0.8413 -0.7896 -0.6607 -0.5390 -0.4380 -0.3568
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F555W
 -4.6089 -4.3649 -4.1978 -3.8775 -3.4089 -3.0218 -2.8693 -2.8351 -2.7454 -2.5557
 -2.3371 -2.1129 -1.9136 -1.7424 -1.5723 -1.1738
 -4.0889 -3.7495 -3.5039 -3.2316 -2.9291 -2.6807 -2.5379 -2.4502 -2.3469 -2.2056
 -2.0470 -1.8759 -1.7050 -1.5445 -1.3909 -1.0465 -0.7604 -0.5393 -0.3640
 -3.6945 -3.2955 -2.9975 -2.7525 -2.5513 -2.3895 -2.2578 -2.1439 -2.0359 -1.9256
 -1.8069 -1.6750 -1.5302 -1.3830 -1.2440 -0.9429 -0.6990 -0.5088 -0.3624 -0.2531
 -0.1759
 -3.4257 -3.0029 -2.6786 -2.4402 -2.2755 -2.1482 -2.0290 -1.9162 -1.8124 -1.7157
 -1.6168 -1.5102 -1.3892 -1.2579 -1.1316 -0.8630 -0.6514 -0.4865 -0.3617 -0.2657
 -0.1887 -0.1247 -0.0698
