 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F606W
  1.1760  3.0296  4.1587  3.0033 -0.1653 -4.4866 -3.4975 -1.6509 -0.5298 -0.3688
 -0.1923 -0.1021 -0.4852 -0.9711 -1.1121 -0.6836
 -1.7945 -0.8879 -0.1263 -0.3521 -1.4586 -3.3362 -2.8877 -2.0249 -1.3642 -1.0709
 -0.8380 -0.7169 -0.8273 -0.9961 -1.0136 -0.6422 -0.3983 -0.2559 -0.2444
 -2.9569 -2.6088 -2.1691 -1.9510 -1.9577 -2.3568 -2.2057 -1.9317 -1.6309 -1.3658
 -1.1628 -1.0398 -0.9912 -0.9634 -0.8986 -0.5931 -0.3806 -0.2482 -0.1866 -0.1370
 -0.0439
 -2.3113 -2.1331 -1.9697 -1.7934 -1.6626 -1.5485 -1.4515 -1.3714 -1.3300 -1.2536
 -1.1667 -1.0707 -0.9768 -0.8730 -0.7671 -0.5363 -0.3648 -0.2464 -0.1650 -0.1080
 -0.0659 -0.0323 -0.0042
 -2.0113 -1.8808 -1.7552 -1.6229 -1.5058 -1.3972 -1.2994 -1.2132 -1.1373 -1.0676
 -0.9968 -0.9207 -0.8428 -0.7624 -0.6800 -0.4913 -0.3492 -0.2495 -0.1786 -0.1263
 -0.0862 -0.0541 -0.0272 -0.0053  0.0112
 -1.7240 -1.6329 -1.5406 -1.4449 -1.3479 -1.2530 -1.1631 -1.0799 -1.0040 -0.9348
 -0.8705 -0.8077 -0.7428 -0.6785 -0.6113 -0.4553 -0.3346 -0.2494 -0.1882 -0.1417
 -0.1050 -0.0752 -0.0501 -0.0287 -0.0106  0.0033
 -1.4495 -1.3894 -1.3259 -1.2594 -1.1889 -1.1159 -1.0426 -0.9715 -0.9037 -0.8399
 -0.7803 -0.7241 -0.6696 -0.6164 -0.5610 -0.4283 -0.3210 -0.2461 -0.1938 -0.1542
 -0.1223 -0.0956 -0.0729 -0.0530 -0.0355 -0.0207 -0.0092 -0.0051 -0.0111 -0.0241
 -1.1877 -1.1503 -1.1111 -1.0703 -1.0262 -0.9778 -0.9258 -0.8721 -0.8180 -0.7645
 -0.7125 -0.6625 -0.6145 -0.5681 -0.5222 -0.4079 -0.3106 -0.2399 -0.1933 -0.1607
 -0.1349 -0.1130 -0.0940 -0.0770 -0.0614 -0.0473 -0.0344 -0.0261 -0.0263 -0.0367
 -0.0548
 -0.9510 -0.9290 -0.9075 -0.8866 -0.8639 -0.8379 -0.8079 -0.7737 -0.7361 -0.6962
 -0.6546 -0.6126 -0.5711 -0.5303 -0.4900 -0.3911 -0.3018 -0.2335 -0.1879 -0.1596
 -0.1402 -0.1246 -0.1108 -0.0981 -0.0860 -0.0745 -0.0641 -0.0544 -0.0491 -0.0525
 -0.0672
 -0.7379 -0.7298 -0.7229 -0.7171 -0.7102 -0.7016 -0.6898 -0.6738 -0.6531 -0.6277
 -0.5984 -0.5661 -0.5320 -0.4971 -0.4618 -0.3741 -0.2923 -0.2262 -0.1805 -0.1526
 -0.1372 -0.1280 -0.1209 -0.1140 -0.1069 -0.0994 -0.0920 -0.0852 -0.0800 -0.0793
 -0.0835
 -0.5484 -0.5539 -0.5588 -0.5632 -0.5679 -0.5714 -0.5730 -0.5717 -0.5663 -0.5555
 -0.5391 -0.5181 -0.4934 -0.4658 -0.4361 -0.3582 -0.2833 -0.2196 -0.1735 -0.1441
 -0.1290 -0.1235 -0.1224 -0.1223 -0.1216 -0.1197 -0.1170 -0.1139 -0.1108 -0.1091
 -0.1082
 -0.3923 -0.4013 -0.4123 -0.4252 -0.4384 -0.4503 -0.4614 -0.4705 -0.4766 -0.4776
