 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -1.1615 -1.0625 -0.9722 -0.8884 -0.8095 -0.6310 -0.4770 -0.3500 -0.2527
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F555W
 -4.0295 -3.8044 -3.4527 -3.1018 -2.7743 -2.4941 -2.2744 -2.0804 -1.8996 -1.7321
 -1.5752 -1.4301 -1.2979 -1.1778 -1.0684 -0.8313 -0.6276 -0.4477 -0.2961
 -3.5330 -3.4195 -3.2883 -3.0016 -2.6919 -2.4062 -2.1675 -1.9690 -1.7888 -1.6231
 -1.4681 -1.3254 -1.1959 -1.0793 -0.9743 -0.7518 -0.5675 -0.4097 -0.2772 -0.1701
 -3.3332 -3.0740 -2.9246 -2.8422 -2.6337 -2.3627 -2.1110 -1.9001 -1.7192 -1.5555
 -1.4029 -1.2621 -1.1340 -1.0190 -0.9159 -0.7010 -0.5280 -0.3844 -0.2660 -0.1701
 -0.0923
 -3.2420 -2.9499 -2.7117 -2.5352 -2.4316 -2.3093 -2.0914 -1.8689 -1.6790 -1.5154
 -1.3653 -1.2262 -1.0992 -0.9846 -0.8821 -0.6703 -0.5036 -0.3688 -0.2602 -0.1731
 -0.1022 -0.0421
 -3.1932 -2.8954 -2.6364 -2.4158 -2.2333 -2.0919 -1.9904 -1.8519 -1.6663 -1.4942
 -1.3453 -1.2080 -1.0817 -0.9673 -0.8645 -0.6530 -0.4891 -0.3596 -0.2575 -0.1773
 -0.1127 -0.0578 -0.0097  0.0336
 -3.1746 -2.8729 -2.6049 -2.3709 -2.1665 -1.9897 -1.8394 -1.7163 -1.6130 -1.4840
 -1.3382 -1.2011 -1.0752 -0.9608 -0.8575 -0.6443 -0.4808 -0.3538 -0.2560 -0.1810
 -0.1223 -0.0731 -0.0295  0.0096  0.0457  0.0778  0.1042  0.1239  0.1357  0.1380
 -3.1818 -2.8754 -2.5995 -2.3562 -2.1439 -1.9589 -1.7940 -1.6449 -1.5141 -1.4050
 -1.3054 -1.1954 -1.0764 -0.9614 -0.8570 -0.6413 -0.4762 -0.3497 -0.2541 -0.1829
 -0.1293 -0.0860 -0.0479 -0.0132  0.0188  0.0491  0.0761  0.0976  0.1121  0.1180
  0.1137
 -3.2063 -2.8992 -2.6161 -2.3628 -2.1406 -1.9471 -1.7775 -1.6249 -1.4855 -1.3589
 -1.2475 -1.1514 -1.0591 -0.9617 -0.8617 -0.6420 -0.4742 -0.3465 -0.2513 -0.1821
 -0.1324 -0.0947 -0.0628 -0.0337 -0.0063  0.0194  0.0446  0.0671  0.0839  0.0930
  0.0929
 -3.2483 -2.9354 -2.6494 -2.3873 -2.1534 -1.9496 -1.7725 -1.6165 -1.4758 -1.3465
 -1.2281 -1.1218 -1.0266 -0.9394 -0.8544 -0.6450 -0.4727 -0.3426 -0.2466 -0.1778
 -0.1304 -0.0974 -0.0718 -0.0492 -0.0278 -0.0071  0.0126  0.0299  0.0447  0.0572
  0.0676
 -3.3097 -2.9907 -2.6998 -2.4340 -2.1904 -1.9735 -1.7849 -1.6209 -1.4766 -1.3464
 -1.2270 -1.1174 -1.0172 -0.9259 -0.8420 -0.6500 -0.4770 -0.3420 -0.2433 -0.1732
 -0.1258 -0.0952 -0.0748 -0.0588 -0.0441 -0.0296 -0.0153 -0.0011  0.0125  0.0245
  0.0335
 -3.3883 -3.0483 -2.7569 -2.4913 -2.2449 -2.0180 -1.8158 -1.6394 -1.4864 -1.3516
 -1.2305 -1.1200 -1.0183 -0.9246 -0.8382 -0.6494 -0.4840 -0.3447 -0.2413 -0.1685
 -0.1195 -0.0892 -0.0716 -0.0610 -0.0529 -0.0454 -0.0376 -0.0292 -0.0203 -0.0117
 -0.0041
 -3.4857 -3.1205 -2.8182 -2.5522 -2.3055 -2.0765 -1.8662 -1.6763 -1.5102 -1.3657
 -1.2388 -1.1256 -1.0226 -0.9280 -0.8403 -0.6490 -0.4880 -0.3502 -0.2419
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F555W
 -4.0529 -3.7377 -3.3478 -2.9979 -2.6807 -2.4073 -2.1891 -2.0004 -1.8276 -1.6646
 -1.5127 -1.3719 -1.2433 -1.1267 -1.0210 -0.7942 -0.6035 -0.4358 -0.2894
 -3.6228 -3.5358 -3.2695 -2.9310 -2.6179 -2.3348 -2.1034 -1.9091 -1.7350 -1.5732
 -1.4227 -1.2836 -1.1568 -1.0426 -0.9398 -0.7245 -0.5488 -0.3986 -0.2702 -0.1636
 -3.3550 -3.1408 -3.0641 -2.8844 -2.5913 -2.3102 -2.0609 -1.8559 -1.6796 -1.5190
 -1.3701 -1.2324 -1.1066 -0.9931 -0.8915 -0.6812 -0.5139 -0.3747 -0.2583 -0.1622
 -0.0838
 -3.2749 -2.9766 -2.7593 -2.6420 -2.5376 -2.3064 -2.0555 -1.8338 -1.6500 -1.4889
 -1.3418 -1.2053 -1.0801 -0.9667 -0.8650 -0.6559 -0.4927 -0.3602 -0.2518 -0.1637
 -0.0921 -0.0317
 -3.2500 -2.9309 -2.6631 -2.4505 -2.2942 -2.1925 -2.0510 -1.8413 -1.6424 -1.4752
 -1.3287 -1.1936 -1.0688 -0.9553 -0.8529 -0.6425 -0.4806 -0.3518 -0.2488 -0.1667
 -0.1009 -0.0457  0.0024  0.0454
 -3.2599 -2.9273 -2.6407 -2.3975 -2.1954 -2.0271 -1.8943 -1.7877 -1.6482 -1.4780
 -1.3257 -1.1913 -1.0671 -0.9533 -0.8501 -0.6369 -0.4742 -0.3469 -0.2473 -0.1695
 -0.1089 -0.0590 -0.0156  0.0232  0.0579  0.0885  0.1144  0.1339  0.1452  0.1470
 -3.3002 -2.9545 -2.6517 -2.3915 -2.1699 -1.9807 -1.8163 -1.6725 -1.5536 -1.4482
 -1.3259 -1.1960 -1.0717 -0.9574 -0.8533 -0.6367 -0.4714 -0.3438 -0.2458 -0.1712
 -0.1147 -0.0702 -0.0321  0.0022  0.0335  0.0618  0.0866  0.1073  0.1222  0.1276
  0.1227
 -3.3600 -3.0088 -2.6905 -2.4131 -2.1754 -1.9728 -1.7977 -1.6422 -1.5024 -1.3784
 -1.2720 -1.1751 -1.0730 -0.9654 -0.8610 -0.6402 -0.4713 -0.3418 -0.2439 -0.1708
 -0.1173 -0.0775 -0.0453 -0.0166  0.0100  0.0347  0.0586  0.0796  0.0952  0.1033
  0.1028
 -3.4364 -3.0778 -2.7512 -2.4576 -2.2024 -1.9847 -1.7985 -1.6363 -1.4913 -1.3593
 -1.2400 -1.1344 -1.0414 -0.9531 -0.8629 -0.6449 -0.4718 -0.3393 -0.2401 -0.1674
 -0.1158 -0.0798 -0.0531 -0.0306 -0.0099  0.0099  0.0284  0.0456  0.0606  0.0714
  0.0779
 -3.5282 -3.1622 -2.8329 -2.5301 -2.2581 -2.0221 -1.8207 -1.6480 -1.4972 -1.3620
 -1.2389 -1.1268 -1.0261 -0.9352 -0.8515 -0.6541 -0.4770 -0.3401 -0.2380 -0.1638
 -0.1122 -0.0780 -0.0556 -0.0392 -0.0250 -0.0114  0.0018  0.0148  0.0269  0.0373
  0.0449
 -3.6347 -3.2528 -2.9215 -2.6172 -2.3371 -2.0847 -1.8649 -1.6768 -1.5152 -1.3738
 -1.2474 -1.1326 -1.0281 -0.9329 -0.8458 -0.6559 -0.4862 -0.3435 -0.2369 -0.1600
 -0.1069 -0.0728 -0.0527 -0.0411 -0.0331 -0.0262 -0.0194 -0.0121 -0.0046  0.0026
  0.0091
 -3.7603 -3.3502 -3.0111 -2.7079 -2.4274 -2.1678 -1.9331 -1.7271 -1.5498 -1.3969
 -1.2634 -1.1447 -1.0374 -0.9395 -0.8497 -0.6560 -0.4931 -0.3511 -0.2383
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F555W
 -4.0587 -3.6397 -3.2440 -2.9068 -2.6117 -2.3457 -2.1273 -1.9362 -1.7666 -1.6085
 -1.4610 -1.3243 -1.1987 -1.0847 -0.9814 -0.7616 -0.5802 -0.4218 -0.2814
 -3.7635 -3.5643 -3.2093 -2.8593 -2.5548 -2.2835 -2.0561 -1.8625 -1.6893 -1.5319
 -1.3853 -1.2496 -1.1253 -1.0129 -0.9116 -0.7008 -0.5312 -0.3871 -0.2625 -0.1567
 -3.3900 -3.2743 -3.1526 -2.8539 -2.5402 -2.2629 -2.0222 -1.8208 -1.6456 -1.4880
 -1.3426 -1.2079 -1.0843 -0.9723 -0.8715 -0.6638 -0.5005 -0.3649 -0.2503 -0.1539
 -0.0746
 -3.2939 -3.0083 -2.8540 -2.7754 -2.5498 -2.2715 -2.0206 -1.8051 -1.6241 -1.4656
 -1.3212 -1.1874 -1.0641 -0.9519 -0.8507 -0.6428 -0.4821 -0.3516 -0.2435 -0.1542
 -0.0812 -0.0203
 -3.2872 -2.9524 -2.6896 -2.5077 -2.4064 -2.2728 -2.0416 -1.8153 -1.6210 -1.4574
 -1.3130 -1.1801 -1.0572 -0.9447 -0.8427 -0.6325 -0.4719 -0.3439 -0.2402 -0.1561
 -0.0884 -0.0325  0.0158  0.0584
 -3.3239 -2.9627 -2.6623 -2.4191 -2.2299 -2.0894 -1.9838 -1.8333 -1.6395 -1.4625
 -1.3136 -1.1812 -1.0586 -0.9458 -0.8429 -0.6294 -0.4670 -0.3397 -0.2386 -0.1583
 -0.0950 -0.0438 -0.0002  0.0385  0.0734  0.1037  0.1280  0.1457  0.1559  0.1574
 -3.3982 -3.0125 -2.6851 -2.4124 -2.1879 -2.0034 -1.8486 -1.7224 -1.6123 -1.4773
 -1.3234 -1.1878 -1.0655 -0.9525 -0.8488 -0.6314 -0.4657 -0.3375 -0.2375 -0.1598
 -0.0999 -0.0532 -0.0146  0.0195  0.0503  0.0778  0.1021  0.1216  0.1344  0.1391
  0.1344
 -3.4964 -3.0968 -2.7442 -2.4451 -2.1961 -1.9888 -1.8140 -1.6611 -1.5267 -1.4115
 -1.3063 -1.1926 -1.0759 -0.9630 -0.8586 -0.6373 -0.4673 -0.3366 -0.2363 -0.1598
 -0.1024 -0.0596 -0.0260  0.0028  0.0288  0.0527  0.0738  0.0922  0.1069  0.1157
  0.1147
 -3.6119 -3.1992 -2.8318 -2.5081 -2.2340 -2.0054 -1.8139 -1.6497 -1.5043 -1.3733
 -1.2565 -1.1537 -1.0601 -0.9652 -0.8677 -0.6443 -0.4699 -0.3356 -0.2336 -0.1573
 -0.1014 -0.0615 -0.0326 -0.0096  0.0107  0.0296  0.0470  0.0627  0.0762  0.0862
  0.0905
 -3.7394 -3.3217 -2.9459 -2.6058 -2.3073 -2.0541 -1.8424 -1.6639 -1.5099 -1.3729
 -1.2488 -1.1366 -1.0366 -0.9473 -0.8629 -0.6562 -0.4769 -0.3382 -0.2329 -0.1550
 -0.0989 -0.0605 -0.0350 -0.0173 -0.0030  0.0100  0.0221  0.0337  0.0443  0.0530
  0.0588
 -3.8755 -3.4462 -3.0685 -2.7230 -2.4095 -2.1336 -1.8983 -1.7003 -1.5325 -1.3872
 -1.2581 -1.1415 -1.0358 -0.9406 -0.8541 -0.6624 -0.4876 -0.3430 -0.2334 -0.1525
 -0.0950 -0.0565 -0.0327 -0.0189 -0.0103 -0.0036  0.0024  0.0084  0.0145  0.0200
  0.0252
 -4.0271 -3.5734 -3.1902 -2.8451 -2.5276 -2.2390 -1.9831 -1.7627 -1.5759 -1.4166
 -1.2786 -1.1567 -1.0470 -0.9476 -0.8572 -0.6631 -0.4978 -0.3518 -0.2361
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F555W
 -4.0422 -3.5792 -3.1788 -2.8484 -2.5613 -2.3024 -2.0850 -1.8874 -1.7159 -1.5638
 -1.4200 -1.2864 -1.1636 -1.0518 -0.9502 -0.7347 -0.5593 -0.4083 -0.2739
 -3.7526 -3.5536 -3.1576 -2.8055 -2.5052 -2.2427 -2.0207 -1.8254 -1.6527 -1.4990
 -1.3556 -1.2229 -1.1011 -0.9902 -0.8900 -0.6814 -0.5156 -0.3759 -0.2546 -0.1496
 -3.4981 -3.4271 -3.1582 -2.8121 -2.4967 -2.2215 -1.9902 -1.7913 -1.6176 -1.4630
 -1.3205 -1.1886 -1.0671 -0.9564 -0.8563 -0.6496 -0.4885 -0.3555 -0.2424 -0.1458
 -0.0651
 -3.3146 -3.0783 -3.0073 -2.8207 -2.5204 -2.2364 -1.9893 -1.7805 -1.6022 -1.4457
 -1.3038 -1.1726 -1.0513 -0.9404 -0.8397 -0.6320 -0.4724 -0.3432 -0.2355 -0.1450
 -0.0701 -0.0082
 -3.3071 -2.9684 -2.7335 -2.6202 -2.5121 -2.2686 -2.0146 -1.7912 -1.6027 -1.4413
 -1.2990 -1.1682 -1.0472 -0.9359 -0.8344 -0.6239 -0.4636 -0.3362 -0.2320 -0.1460
 -0.0759 -0.0184  0.0303  0.0730
 -3.3644 -2.9793 -2.6750 -2.4470 -2.2934 -2.1946 -2.0407 -1.8229 -1.6206 -1.4488
 -1.3020 -1.1713 -1.0505 -0.9389 -0.8366 -0.6226 -0.4598 -0.3325 -0.2304 -0.1477
 -0.0813 -0.0280  0.0165  0.0552  0.0894  0.1187  0.1423  0.1595  0.1688  0.1695
 -3.4712 -3.0458 -2.6999 -2.4231 -2.2062 -2.0378 -1.9085 -1.7974 -1.6479 -1.4713
 -1.3134 -1.1795 -1.0588 -0.9471 -0.8441 -0.6262 -0.4597 -0.3310 -0.2295 -0.1490
 -0.0857 -0.0360  0.0041  0.0386  0.0690  0.0959  0.1187  0.1367  0.1487  0.1524
  0.1473
 -3.6131 -3.1587 -2.7739 -2.4595 -2.2061 -2.0015 -1.8338 -1.6912 -1.5702 -1.4586
 -1.3309 -1.1933 -1.0709 -0.9591 -0.8555 -0.6339 -0.4628 -0.3312 -0.2289 -0.1495
 -0.0882 -0.0417 -0.0058  0.0238  0.0498  0.0730  0.0931  0.1108  0.1240  0.1304
  0.1286
 -3.7695 -3.3001 -2.8873 -2.5364 -2.2482 -2.0145 -1.8235 -1.6624 -1.5209 -1.3951
 -1.2839 -1.1806 -1.0755 -0.9701 -0.8675 -0.6430 -0.4671 -0.3316 -0.2274 -0.1477
 -0.0878 -0.0437 -0.0115  0.0130  0.0337  0.0521  0.0685  0.0833  0.0952  0.1029
  0.1054
 -3.9372 -3.4604 -3.0345 -2.6578 -2.3354 -2.0693 -1.8520 -1.6723 -1.5192 -1.3835
 -1.2610 -1.1510 -1.0523 -0.9624 -0.8739 -0.6571 -0.4763 -0.3360 -0.2282 -0.1467
 -0.0865 -0.0436 -0.0141  0.0062  0.0214  0.0343  0.0456  0.0559  0.0648  0.0728
  0.0756
 -4.1087 -3.6241 -3.1933 -2.8049 -2.4596 -2.1628 -1.9153 -1.7111 -1.5410 -1.3952
 -1.2663 -1.1499 -1.0446 -0.9501 -0.8646 -0.6687 -0.4883 -0.3426 -0.2304 -0.1458
 -0.0841 -0.0409 -0.0128  0.0044  0.0147  0.0218  0.0275  0.0325  0.0371  0.0408
  0.0443
 -4.2888 -3.7840 -3.3509 -2.9602 -2.6056 -2.2890 -2.0143 -1.7824 -1.5890 -1.4264
 -1.2870 -1.1644 -1.0543 -0.9547 -0.8646 -0.6710 -0.5017 -0.3525 -0.2348
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F555W
 -3.8808 -3.4348 -3.0676 -2.7669 -2.4935 -2.2476 -2.0415 -1.8519 -1.6789 -1.5293
 -1.3890 -1.2583 -1.1380 -1.0278 -0.9277 -0.7146 -0.5378 -0.3896 -0.2660
 -3.7976 -3.4612 -3.0702 -2.7375 -2.4543 -2.2009 -1.9896 -1.7977 -1.6249 -1.4740
 -1.3337 -1.2035 -1.0838 -0.9745 -0.8751 -0.6674 -0.5031 -0.3660 -0.2471 -0.1426
 -3.6370 -3.4595 -3.1076 -2.7568 -2.4524 -2.1877 -1.9627 -1.7691 -1.5964 -1.4438
 -1.3040 -1.1744 -1.0550 -0.9456 -0.8462 -0.6395 -0.4789 -0.3472 -0.2350 -0.1382
 -0.0560
 -3.4267 -3.2074 -3.0972 -2.7982 -2.4830 -2.2048 -1.9641 -1.7606 -1.5851 -1.4300
 -1.2905 -1.1614 -1.0421 -0.9324 -0.8324 -0.6243 -0.4644 -0.3359 -0.2281 -0.1366
 -0.0596  0.0042
 -3.3054 -2.9872 -2.8251 -2.7535 -2.5223 -2.2421 -1.9896 -1.7718 -1.5872 -1.4280
 -1.2874 -1.1586 -1.0394 -0.9295 -0.8287 -0.6177 -0.4566 -0.3293 -0.2245 -0.1368
 -0.0641 -0.0044  0.0454  0.0886
 -3.3736 -2.9812 -2.6898 -2.5014 -2.4083 -2.2679 -2.0305 -1.8023 -1.6043 -1.4366
 -1.2916 -1.1627 -1.0436 -0.9334 -0.8319 -0.6174 -0.4535 -0.3259 -0.2229 -0.1381
 -0.0687 -0.0126  0.0335  0.0728  0.1069  0.1359  0.1590  0.1752  0.1836  0.1833
 -3.5067 -3.0548 -2.7024 -2.4329 -2.2369 -2.1035 -1.9994 -1.8383 -1.6389 -1.4578
 -1.3042 -1.1718 -1.0525 -0.9421 -0.8400 -0.6221 -0.4543 -0.3248 -0.2222 -0.1393
 -0.0726 -0.0196  0.0228  0.0583  0.0890  0.1155  0.1379  0.1549  0.1653  0.1679
  0.1619
 -3.6913 -3.1892 -2.7821 -2.4614 -2.2114 -2.0188 -1.8675 -1.7455 -1.6311 -1.4880
 -1.3283 -1.1869 -1.0653 -0.9548 -0.8520 -0.6309 -0.4584 -0.3257 -0.2221 -0.1401
 -0.0752 -0.0248  0.0142  0.0455  0.0721  0.0951  0.1146  0.1305  0.1420  0.1475
  0.1447
 -3.9068 -3.3658 -2.9147 -2.5448 -2.2503 -2.0181 -1.8335 -1.6806 -1.5485 -1.4322
 -1.3215 -1.2019 -1.0792 -0.9681 -0.8652 -0.6415 -0.4643 -0.3274 -0.2215 -0.1391
 -0.0754 -0.0270  0.0090  0.0362  0.0580  0.0766  0.0924  0.1056  0.1160  0.1222
  0.1228
 -4.1210 -3.5698 -3.0932 -2.6841 -2.3447 -2.0718 -1.8545 -1.6783 -1.5297 -1.3984
 -1.2805 -1.1740 -1.0740 -0.9764 -0.8804 -0.6573 -0.4753 -0.3334 -0.2237 -0.1393
 -0.0753 -0.0278  0.0061  0.0299  0.0471  0.0607  0.0719  0.0812  0.0886  0.0936
  0.0954
 -4.3263 -3.7770 -3.2902 -2.8599 -2.4866 -2.1737 -1.9189 -1.7134 -1.5450 -1.4019
 -1.2754 -1.1611 -1.0575 -0.9635 -0.8776 -0.6732 -0.4892 -0.3420 -0.2276 -0.1399
 -0.0742 -0.0265  0.0063  0.0277  0.0410  0.0496  0.0555  0.0599  0.0632  0.0651
  0.0664
 -4.5226 -3.9875 -3.4858 -3.0499 -2.6585 -2.3176 -2.0275 -1.7879 -1.5921 -1.4299
 -1.2920 -1.1709 -1.0619 -0.9630 -0.8568 -0.6892 -0.5060 -0.3532 -0.2332
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F555W
 -3.7805 -3.3528 -3.0016 -2.7194 -2.4503 -2.2135 -2.0070 -1.8218 -1.6510 -1.5048
 -1.3669 -1.2386 -1.1202 -1.0117 -0.9127 -0.7009 -0.5257 -0.3796 -0.2587
 -3.8337 -3.3922 -3.0085 -2.6892 -2.4186 -2.1736 -1.9624 -1.7757 -1.6039 -1.4563
 -1.3184 -1.1905 -1.0726 -0.9647 -0.8661 -0.6585 -0.4942 -0.3582 -0.2407 -0.1367
 -3.5989 -3.4446 -3.0511 -2.7116 -2.4191 -2.1629 -1.9421 -1.7521 -1.5800 -1.4302
 -1.2926 -1.1651 -1.0475 -0.9394 -0.8407 -0.6336 -0.4722 -0.3408 -0.2291 -0.1318
 -0.0481
 -3.4128 -3.3546 -3.1048 -2.7636 -2.4491 -2.1799 -1.9449 -1.7456 -1.5724 -1.4186
 -1.2811 -1.1539 -1.0363 -0.9280 -0.8287 -0.6200 -0.4590 -0.3301 -0.2222 -0.1296
 -0.0505  0.0157
 -3.3048 -3.0405 -2.9738 -2.7974 -2.5003 -2.2157 -1.9683 -1.7560 -1.5754 -1.4178
 -1.2789 -1.1519 -1.0342 -0.9257 -0.8257 -0.6144 -0.4518 -0.3239 -0.2185 -0.1293
