 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140W
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F140W
 -1.1906 -1.1804 -1.1744 -1.1698 -1.1614 -1.1482 -1.1408 -1.1348 -1.1345 -1.1348
 -1.1379 -1.1445 -1.1551 -1.1698 -1.1886 -1.2502 -1.3263 -1.4135 -1.5124
 -1.1805 -1.1896 -1.1792 -1.1741 -1.1696 -1.1621 -1.1569 -1.1532 -1.1521 -1.1514
 -1.1547 -1.1618 -1.1730 -1.1884 -1.2079 -1.2710 -1.3473 -1.4331 -1.5292 -1.6351
 -1.1486 -1.1950 -1.1832 -1.1737 -1.1703 -1.1670 -1.1652 -1.1638 -1.1642 -1.1638
 -1.1673 -1.1746 -1.1859 -1.2013 -1.2209 -1.2847 -1.3615 -1.4471 -1.5416 -1.6444
 -1.7528
 -1.1037 -1.1336 -1.1766 -1.1750 -1.1669 -1.1659 -1.1670 -1.1688 -1.1713 -1.1733
 -1.1769 -1.1843 -1.1955 -1.2107 -1.2300 -1.2936 -1.3710 -1.4570 -1.5507 -1.6515
 -1.7573 -1.8654
 -1.0729 -1.0994 -1.1232 -1.1534 -1.1669 -1.1612 -1.1629 -1.1681 -1.1741 -1.1799
 -1.1843 -1.1918 -1.2028 -1.2177 -1.2364 -1.2993 -1.3771 -1.4636 -1.5572 -1.6568
 -1.7606 -1.8667 -1.9730 -2.0788
 -1.0348 -1.0696 -1.0959 -1.1178 -1.1384 -1.1566 -1.1591 -1.1624 -1.1716 -1.1814
 -1.1898 -1.1977 -1.2086 -1.2231 -1.2413 -1.3029 -1.3808 -1.4679 -1.5616 -1.6605
 -1.7630 -1.8675 -1.9722 -2.0763 -2.1797 -2.2826 -2.3854 -2.4879 -2.5886 -2.6850
 -0.9888 -1.0326 -1.0668 -1.0942 -1.1168 -1.1356 -1.1515 -1.1619 -1.1670 -1.1774
 -1.1908 -1.2019 -1.2132 -1.2274 -1.2451 -1.3052 -1.3828 -1.4703 -1.5643 -1.6629
 -1.7645 -1.8679 -1.9715 -2.0743 -2.1762 -2.2772 -2.3775 -2.4773 -2.5766 -2.6745
 -2.7686
 -0.9388 -0.9888 -1.0308 -1.0656 -1.0948 -1.1193 -1.1399 -1.1570 -1.1711 -1.1808
 -1.1895 -1.2030 -1.2164 -1.2308 -1.2480 -1.3065 -1.3835 -1.4713 -1.5656 -1.6641
 -1.7652 -1.8678 -1.9707 -2.0727 -2.1735 -2.2731 -2.3717 -2.4695 -2.5665 -2.6627
 -2.7581
 -0.8876 -0.9413 -0.9891 -1.0306 -1.0664 -1.0975 -1.1247 -1.1482 -1.1685 -1.1862
 -1.2010 -1.2127 -1.2234 -1.2354 -1.2511 -1.3075 -1.3838 -1.4720 -1.5668 -1.6654
 -1.7664 -1.8686 -1.9712 -2.0731 -2.1735 -2.2723 -2.3698 -2.4660 -2.5611 -2.6554
 -2.7492
 -0.8378 -0.8924 -0.9435 -0.9899 -1.0315 -1.0686 -1.1019 -1.1318 -1.1585 -1.1822
 -1.2035 -1.2227 -1.2395 -1.2524 -1.2639 -1.3091 -1.3824 -1.4703 -1.5652 -1.6639
 -1.7646 -1.8666 -1.9689 -2.0708 -2.1711 -2.2696 -2.3664 -2.4616 -2.5553 -2.6491
 -2.7396
 -0.7925 -0.8459 -0.8977 -0.9466 -0.9922 -1.0341 -1.0726 -1.1079 -1.1405 -1.1701
 -1.1971 -1.2218 -1.2446 -1.2652 -1.2823 -1.3226 -1.3831 -1.4679 -1.5628 -1.6614
 -1.7620 -1.8637 -1.9657 -2.0675 -2.1681 -2.2669 -2.3636 -2.4583 -2.5512 -2.6426
 -2.7323
 -0.7538 -0.8045 -0.8550 -0.9041 -0.9514 -0.9962 -1.0384 -1.0780 -1.1153 -1.1502
 -1.1826 -1.2127 -1.2405 -1.2664 -1.2900 -1.3409 -1.3949 -1.4680 -1.5598
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F140W
 -1.1794 -1.1741 -1.1718 -1.1706 -1.1622 -1.1507 -1.1459 -1.1421 -1.1400 -1.1412
 -1.1458 -1.1534 -1.1645 -1.1792 -1.1978 -1.2581 -1.3325 -1.4177 -1.5121
 -1.2005 -1.1817 -1.1763 -1.1745 -1.1723 -1.1653 -1.1627 -1.1593 -1.1574 -1.1576
 -1.1620 -1.1699 -1.1814 -1.1967 -1.2157 -1.2775 -1.3524 -1.4360 -1.5284 -1.6305
 -1.1851 -1.1916 -1.1785 -1.1738 -1.1733 -1.1715 -1.1701 -1.1697 -1.1704 -1.1699
 -1.1743 -1.1822 -1.1938 -1.2090 -1.2280 -1.2900 -1.3655 -1.4490 -1.5403 -1.6398
 -1.7461
 -1.1386 -1.1655 -1.1840 -1.1723 -1.1694 -1.1711 -1.1727 -1.1750 -1.1779 -1.1799
 -1.1839 -1.1919 -1.2033 -1.2182 -1.2368 -1.2982 -1.3740 -1.4579 -1.5488 -1.6466
 -1.7503 -1.8575
 -1.0888 -1.1127 -1.1447 -1.1730 -1.1660 -1.1650 -1.1696 -1.1752 -1.1811 -1.1872
 -1.1917 -1.1996 -1.2108 -1.2253 -1.2434 -1.3037 -1.3794 -1.4638 -1.5547 -1.6515
 -1.7533 -1.8583 -1.9645 -2.0705
 -1.0558 -1.0850 -1.1083 -1.1317 -1.1569 -1.1618 -1.1623 -1.1698 -1.1796 -1.1892
 -1.1977 -1.2057 -1.2169 -1.2311 -1.2486 -1.3074 -1.3828 -1.4675 -1.5586 -1.6549
 -1.7554 -1.8587 -1.9631 -2.0674 -2.1713 -2.2746 -2.3779 -2.4811 -2.5819 -2.6784
 -1.0146 -1.0523 -1.0819 -1.1062 -1.1274 -1.1465 -1.1595 -1.1634 -1.1726 -1.1861
 -1.1993 -1.2104 -1.2218 -1.2358 -1.2529 -1.3100 -1.3847 -1.4696 -1.5609 -1.6570
 -1.7567 -1.8587 -1.9617 -2.0646 -2.1668 -2.2683 -2.3694 -2.4700 -2.5697 -2.6677
 -2.7616
 -0.9658 -1.0121 -1.0495 -1.0804 -1.1066 -1.1289 -1.1474 -1.1621 -1.1718 -1.1802
 -1.1948 -1.2113 -1.2252 -1.2396 -1.2563 -1.3118 -1.3854 -1.4704 -1.5620 -1.6580
 -1.7572 -1.8583 -1.9603 -2.0622 -2.1632 -2.2632 -2.3625 -2.4608 -2.5584 -2.6555
 -2.7510
 -0.9147 -0.9661 -1.0104 -1.0483 -1.0809 -1.1094 -1.1342 -1.1551 -1.1728 -1.1873
 -1.1985 -1.2104 -1.2264 -1.2422 -1.2591 -1.3133 -1.3858 -1.4708 -1.5629 -1.6593
 -1.7583 -1.8591 -1.9606 -2.0619 -2.1623 -2.2615 -2.3596 -2.4565 -2.5523 -2.6474
 -2.7419
 -0.8610 -0.9163 -0.9656 -1.0095 -1.0483 -1.0828 -1.1138 -1.1414 -1.1657 -1.1871
 -1.2060 -1.2225 -1.2367 -1.2503 -1.2642 -1.3140 -1.3845 -1.4690 -1.5612 -1.6576
 -1.7566 -1.8571 -1.9582 -2.0592 -2.1593 -2.2580 -2.3552 -2.4510 -2.5455 -2.6389
 -2.7313
 -0.8077 -0.8656 -0.9182 -0.9661 -1.0099 -1.0498 -1.0864 -1.1197 -1.1503 -1.1779
 -1.2027 -1.2255 -1.2464 -1.2653 -1.2809 -1.3205 -1.3833 -1.4663 -1.5584 -1.6550
 -1.7539 -1.8542 -1.9550 -2.0558 -2.1558 -2.2545 -2.3515 -2.4468 -2.5405 -2.6327
 -2.7233
 -0.7547 -0.8139 -0.8695 -0.9211 -0.9680 -1.0118 -1.0529 -1.0911 -1.1269 -1.1601
 -1.1907 -1.2189 -1.2450 -1.2695 -1.3092 -1.3328 -1.3822 -1.4627 -1.5545
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F140W
 -1.1693 -1.1676 -1.1684 -1.1714 -1.1629 -1.1538 -1.1478 -1.1458 -1.1436 -1.1463
 -1.1521 -1.1607 -1.1725 -1.1876 -1.2061 -1.2654 -1.3382 -1.4214 -1.5133
 -1.1809 -1.1735 -1.1727 -1.1739 -1.1743 -1.1689 -1.1651 -1.1636 -1.1609 -1.1625
 -1.1680 -1.1767 -1.1887 -1.2042 -1.2230 -1.2835 -1.3574 -1.4395 -1.5291 -1.6274
 -1.1680 -1.1815 -1.1747 -1.1737 -1.1762 -1.1758 -1.1745 -1.1747 -1.1756 -1.1750
 -1.1801 -1.1888 -1.2008 -1.2161 -1.2347 -1.2953 -1.3695 -1.4515 -1.5402 -1.6364
 -1.7399
