 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
 -1.0185 -1.0226 -1.0298 -1.0405 -1.0544 -1.1005 -1.1586 -1.2263 -1.3021 -1.3854
 -1.0913 -1.1469 -1.1177 -1.0804 -1.0563 -1.0411 -1.0338 -1.0304 -1.0300 -1.0296
 -1.0320 -1.0369 -1.0447 -1.0560 -1.0706 -1.1181 -1.1769 -1.2444 -1.3190 -1.4002
 -1.4875
 -1.0440 -1.0547 -1.1050 -1.0987 -1.0682 -1.0496 -1.0405 -1.0376 -1.0380 -1.0390
 -1.0417 -1.0470 -1.0552 -1.0668 -1.0816 -1.1302 -1.1897 -1.2573 -1.3316 -1.4116
 -1.4970 -1.5856
 -1.0256 -1.0224 -1.0249 -1.0553 -1.0779 -1.0587 -1.0453 -1.0408 -1.0421 -1.0452
 -1.0484 -1.0542 -1.0626 -1.0742 -1.0891 -1.1384 -1.1987 -1.2666 -1.3408 -1.4202
 -1.5043 -1.5916 -1.6797 -1.7676
 -0.9992 -1.0057 -1.0037 -1.0040 -1.0175 -1.0451 -1.0514 -1.0436 -1.0428 -1.0473
 -1.0527 -1.0589 -1.0676 -1.0792 -1.0941 -1.1436 -1.2046 -1.2729 -1.3472 -1.4264
 -1.5098 -1.5963 -1.6836 -1.7707 -1.8575 -1.9446 -2.0327 -2.1221 -2.2115 -2.2979
 -0.9609 -0.9808 -0.9882 -0.9892 -0.9908 -0.9986 -1.0154 -1.0359 -1.0438 -1.0465
 -1.0534 -1.0614 -1.0705 -1.0822 -1.0970 -1.1465 -1.2081 -1.2768 -1.3512 -1.4304
 -1.5134 -1.5995 -1.6867 -1.7734 -1.8595 -1.9451 -2.0308 -2.1171 -2.2044 -2.2918
 -2.3767
 -0.9139 -0.9452 -0.9642 -0.9741 -0.9791 -0.9837 -0.9916 -1.0039 -1.0209 -1.0387
 -1.0511 -1.0610 -1.0714 -1.0835 -1.0981 -1.1474 -1.2095 -1.2787 -1.3532 -1.4322
 -1.5152 -1.6012 -1.6886 -1.7758 -1.8618 -1.9467 -2.0313 -2.1156 -2.2001 -2.2851
 -2.3710
 -0.8597 -0.9005 -0.9302 -0.9503 -0.9633 -0.9725 -0.9811 -0.9913 -1.0040 -1.0191
 -1.0363 -1.0538 -1.0691 -1.0829 -1.0978 -1.1469 -1.2094 -1.2791 -1.3539 -1.4331
 -1.5162 -1.6024 -1.6904 -1.7785 -1.8653 -1.9506 -2.0348 -2.1179 -2.2006 -2.2835
 -2.3670
 -0.8016 -0.8490 -0.8875 -0.9171 -0.9392 -0.9558 -0.9692 -0.9816 -0.9949 -1.0095
 -1.0254 -1.0427 -1.0610 -1.0789 -1.0961 -1.1445 -1.2069 -1.2769 -1.3518 -1.4309
 -1.5138 -1.6001 -1.6885 -1.7776 -1.8656 -1.9518 -2.0364 -2.1195 -2.2014 -2.2835
 -2.3637
 -0.7433 -0.7944 -0.8390 -0.8763 -0.9066 -0.9309 -0.9510 -0.9683 -0.9846 -1.0009
 -1.0179 -1.0358 -1.0546 -1.0739 -1.0934 -1.1439 -1.2034 -1.2733 -1.3482 -1.4271
 -1.5099 -1.5960 -1.6846 -1.7745 -1.8639 -1.9516 -2.0373 -2.1210 -2.2030 -2.2837
 -2.3630
 -0.6872 -0.7399 -0.7880 -0.8305 -0.8673 -0.8986 -0.9253 -0.9485 -0.9695 -0.9892
 -1.0086 -1.0283 -1.0485 -1.0692 -1.0902 -1.1446 -1.2027 -1.2690 -1.3434
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F125W
