 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F110W
 -0.9107 -0.9319 -0.9525 -0.9724 -0.9920 -1.0418 -1.0964 -1.1574 -1.2245 -1.2979
 -1.3779 -1.4617 -1.5461 -1.6289 -1.7089 -1.7858 -1.8601 -1.9317 -2.0012 -2.0690
 -2.1359
 -0.5268 -0.5640 -0.6062 -0.6483 -0.6896 -0.7292 -0.7660 -0.7999 -0.8312 -0.8596
 -0.8856 -0.9104 -0.9341 -0.9571 -0.9793 -1.0334 -1.0895 -1.1508 -1.2182
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F110W
 -1.2637 -1.2623 -1.2122 -1.1615 -1.1113 -1.0711 -1.0481 -1.0300 -1.0120 -0.9949
 -0.9822 -0.9740 -0.9701 -0.9697 -0.9721 -0.9897 -1.0233 -1.0733 -1.1411
 -1.1414 -1.1892 -1.2132 -1.1744 -1.1310 -1.0927 -1.0651 -1.0464 -1.0289 -1.0134
 -1.0024 -0.9962 -0.9942 -0.9955 -0.9994 -1.0193 -1.0531 -1.1020 -1.1669 -1.2412
 -1.0918 -1.0888 -1.1110 -1.1524 -1.1386 -1.1053 -1.0766 -1.0563 -1.0404 -1.0262
 -1.0165 -1.0115 -1.0107 -1.0133 -1.0184 -1.0406 -1.0755 -1.1240 -1.1868 -1.2593
 -1.3349
 -1.0557 -1.0509 -1.0442 -1.0496 -1.0803 -1.0999 -1.0828 -1.0621 -1.0469 -1.0344
 -1.0256 -1.0213 -1.0214 -1.0250 -1.0311 -1.0554 -1.0916 -1.1404 -1.2020 -1.2733
 -1.3482 -1.4231
 -1.0134 -1.0196 -1.0152 -1.0087 -1.0083 -1.0208 -1.0476 -1.0580 -1.0487 -1.0382
 -1.0304 -1.0270 -1.0277 -1.0319 -1.0389 -1.0652 -1.1027 -1.1520 -1.2132 -1.2839
 -1.3587 -1.4336 -1.5075 -1.5802
 -0.9619 -0.9816 -0.9871 -0.9847 -0.9808 -0.9800 -0.9858 -1.0009 -1.0220 -1.0319
 -1.0305 -1.0287 -1.0302 -1.0351 -1.0428 -1.0709 -1.1097 -1.1597 -1.2208 -1.2913
 -1.3666 -1.4423 -1.5165 -1.5897 -1.6615 -1.7330 -1.8053 -1.8794 -1.9551 -2.0295
 -0.9015 -0.9337 -0.9520 -0.9591 -0.9602 -0.9604 -0.9620 -0.9664 -0.9754 -0.9911
 -1.0084 -1.0199 -1.0274 -1.0345 -1.0432 -1.0732 -1.1134 -1.1640 -1.2253 -1.2956
 -1.3717 -1.4487 -1.5242 -1.5981 -1.6704 -1.7411 -1.8115 -1.8828 -1.9560 -2.0311
 -2.1057
 -0.8348 -0.8765 -0.9069 -0.9258 -0.9357 -0.9407 -0.9447 -0.9493 -0.9557 -0.9643
 -0.9764 -0.9919 -1.0085 -1.0238 -1.0377 -1.0725 -1.1141 -1.1655 -1.2267 -1.2969
 -1.3735 -1.4523 -1.5298 -1.6052 -1.6785 -1.7503 -1.8203 -1.8898 -1.9601 -2.0324
 -2.1074
 -0.7652 -0.8129 -0.8527 -0.8826 -0.9030 -0.9161 -0.9253 -0.9331 -0.9413 -0.9503
 -0.9607 -0.9729 -0.9875 -1.0045 -1.0223 -1.0667 -1.1123 -1.1648 -1.2263 -1.2963
 -1.3731 -1.4535 -1.5335 -1.6113 -1.6866 -1.7598 -1.8313 -1.9021 -1.9723 -2.0420
 -2.1111
 -0.6961 -0.7470 -0.7918 -0.8303 -0.8607 -0.8834 -0.9001 -0.9132 -0.9250 -0.9366
 -0.9486 -0.9614 -0.9752 -0.9906 -1.0077 -1.0549 -1.1059 -1.1609 -1.2226 -1.2920
 -1.3683 -1.4495 -1.5317 -1.6124 -1.6904 -1.7657 -1.8388 -1.9100 -1.9796 -2.0483
 -2.1170
 -0.6303 -0.6805 -0.7283 -0.7718 -0.8096 -0.8411 -0.8666 -0.8868 -0.9038 -0.9192
 -0.9342 -0.9493 -0.9647 -0.9807 -0.9975 -1.0443 -1.0964 -1.1540 -1.2171 -1.2862
 -1.3616 -1.4425 -1.5261 -1.6093 -1.6903 -1.7684 -1.8440 -1.9171 -1.9880 -2.0575
 -2.1258
 -0.5677 -0.6171 -0.6654 -0.7110 -0.7530 -0.7908 -0.8238 -0.8518 -0.8757 -0.8964
 -0.9153 -0.9336 -0.9517 -0.9698 -0.9880 -1.0357 -1.0878 -1.1458 -1.2100
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F110W
 -1.2869 -1.2482 -1.1902 -1.1403 -1.0927 -1.0538 -1.0319 -1.0176 -1.0046 -0.9893
 -0.9779 -0.9707 -0.9676 -0.9683 -0.9719 -0.9915 -1.0253 -1.0729 -1.1355
 -1.1878 -1.2395 -1.2080 -1.1563 -1.1132 -1.0751 -1.0505 -1.0345 -1.0209 -1.0068
 -0.9969 -0.9914 -0.9900 -0.9922 -0.9971 -1.0192 -1.0537 -1.1005 -1.1613 -1.2335
 -1.1137 -1.1212 -1.1694 -1.1662 -1.1254 -1.0907 -1.0630 -1.0454 -1.0322 -1.0192
 -1.0103 -1.0057 -1.0054 -1.0086 -1.0146 -1.0388 -1.0744 -1.1214 -1.1809 -1.2511
 -1.3263
 -1.0823 -1.0698 -1.0658 -1.0924 -1.1198 -1.0984 -1.0718 -1.0518 -1.0389 -1.0275
 -1.0193 -1.0153 -1.0156 -1.0195 -1.0263 -1.0523 -1.0892 -1.1368 -1.1957 -1.2646
 -1.3390 -1.4142
 -1.0473 -1.0436 -1.0314 -1.0238 -1.0316 -1.0596 -1.0704 -1.0557 -1.0418 -1.0323
 -1.0248 -1.0214 -1.0219 -1.0263 -1.0337 -1.0613 -1.0994 -1.1477 -1.2066 -1.2748
 -1.3488 -1.4240 -1.4984 -1.5718
 -1.0023 -1.0126 -1.0091 -0.9997 -0.9929 -0.9937 -1.0068 -1.0292 -1.0378 -1.0327
 -1.0271 -1.0243 -1.0252 -1.0298 -1.0376 -1.0667 -1.1059 -1.1550 -1.2142 -1.2821
 -1.3561 -1.4318 -1.5066 -1.5803 -1.6532 -1.7259 -1.7992 -1.8734 -1.9487 -2.0241
 -0.9469 -0.9710 -0.9807 -0.9797 -0.9744 -0.9706 -0.9708 -0.9770 -0.9914 -1.0097
 -1.0204 -1.0231 -1.0255 -1.0306 -1.0388 -1.0692 -1.1096 -1.1593 -1.2187 -1.2866
 -1.3608 -1.4374 -1.5134 -1.5878 -1.6609 -1.7331 -1.8048 -1.8768 -1.9501 -2.0256
 -2.0997
 -0.8830 -0.9187 -0.9416 -0.9526 -0.9553 -0.9545 -0.9542 -0.9565 -0.9623 -0.9720
 -0.9868 -1.0029 -1.0158 -1.0265 -1.0369 -1.0690 -1.1106 -1.1610 -1.2206 -1.2883
 -1.3626 -1.4403 -1.5180 -1.5940 -1.6681 -1.7407 -1.8117 -1.8823 -1.9536 -2.0266
 -2.1019
 -0.8140 -0.8579 -0.8918 -0.9149 -0.9284 -0.9352 -0.9390 -0.9426 -0.9479 -0.9552
 -0.9650 -0.9776 -0.9927 -1.0092 -1.0255 -1.0659 -1.1095 -1.1607 -1.2206 -1.2883
 -1.3626 -1.4413 -1.5211 -1.5994 -1.6755 -1.7495 -1.8219 -1.8930 -1.9633 -2.0340
 -2.1054
 -0.7434 -0.7916 -0.8334 -0.8667 -0.8911 -0.9077 -0.9187 -0.9269 -0.9347 -0.9431
 -0.9529 -0.9644 -0.9774 -0.9925 -1.0095 -1.0559 -1.1049 -1.1574 -1.2174 -1.2847
 -1.3586 -1.4377 -1.5191 -1.5999 -1.6785 -1.7546 -1.8287 -1.9008 -1.9714 -2.0411
 -2.1107
 -0.6739 -0.7240 -0.7701 -0.8104 -0.8438 -0.8700 -0.8900 -0.9051 -0.9177 -0.9292
 -0.9410 -0.9537 -0.9674 -0.9821 -0.9982 -1.0444 -1.0957 -1.1515 -1.2123 -1.2794
 -1.3526 -1.4313 -1.5136 -1.5966 -1.6780 -1.7568 -1.8332 -1.9072 -1.9791 -2.0495
 -2.1186
 -0.6066 -0.6570 -0.7051 -0.7495 -0.7890 -0.8230 -0.8514 -0.8746 -0.8938 -0.9104
 -0.9256 -0.9409 -0.9564 -0.9725 -0.9893 -1.0353 -1.0865 -1.1430 -1.2053
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F110W
 -1.2815 -1.2212 -1.1640 -1.1176 -1.0773 -1.0408 -1.0191 -1.0047 -0.9945 -0.9814
 -0.9717 -0.9655 -0.9631 -0.9645 -0.9690 -0.9904 -1.0250 -1.0721 -1.1300
 -1.2451 -1.2436 -1.1870 -1.1346 -1.0948 -1.0606 -1.0375 -1.0226 -1.0103 -0.9982
 -0.9896 -0.9848 -0.9839 -0.9867 -0.9924 -1.0163 -1.0518 -1.0981 -1.1557 -1.2248
 -1.1329 -1.1744 -1.1964 -1.1511 -1.1068 -1.0742 -1.0497 -1.0338 -1.0217 -1.0101
 -1.0024 -0.9984 -0.9983 -1.0020 -1.0085 -1.0344 -1.0710 -1.1177 -1.1747 -1.2421
 -1.3163
 -1.0993 -1.0848 -1.1012 -1.1399 -1.1180 -1.0832 -1.0578 -1.0403 -1.0287 -1.0186
 -1.0113 -1.0078 -1.0082 -1.0123 -1.0194 -1.0469 -1.0846 -1.1319 -1.1890 -1.2554
 -1.3285 -1.4038
 -1.0726 -1.0589 -1.0431 -1.0433 -1.0714 -1.0846 -1.0635 -1.0443 -1.0321 -1.0241
 -1.0172 -1.0141 -1.0147 -1.0190 -1.0265 -1.0553 -1.0941 -1.1421 -1.1995 -1.2654
 -1.3378 -1.4128 -1.4877 -1.5618
 -1.0359 -1.0355 -1.0232 -1.0093 -1.0040 -1.0143 -1.0377 -1.0437 -1.0335 -1.0256
 -1.0206 -1.0178 -1.0186 -1.0230 -1.0307 -1.0605 -1.1004 -1.1491 -1.2068 -1.2725
 -1.3446 -1.4198 -1.4950 -1.5693 -1.6427 -1.7160 -1.7902 -1.8661 -1.9430 -2.0178
 -0.9877 -1.0019 -1.0020 -0.9931 -0.9829 -0.9778 -0.9807 -0.9937 -1.0123 -1.0209
 -1.0202 -1.0189 -1.0201 -1.0247 -1.0325 -1.0631 -1.1040 -1.1533 -1.2113 -1.2771
 -1.3490 -1.4247 -1.5008 -1.5758 -1.6496 -1.7227 -1.7953 -1.8683 -1.9429 -2.0190
 -2.0937
 -0.9291 -0.9565 -0.9704 -0.9728 -0.9685 -0.9628 -0.9602 -0.9623 -0.9699 -0.9836
 -0.9998 -1.0115 -1.0179 -1.0238 -1.0321 -1.0635 -1.1052 -1.1551 -1.2133 -1.2790
 -1.3510 -1.4271 -1.5046 -1.5810 -1.6559 -1.7294 -1.8021 -1.8740 -1.9461 -2.0196
 -2.0953
 -0.8631 -0.9010 -0.9269 -0.9419 -0.9478 -0.9483 -0.9474 -0.9482 -0.9522 -0.9594
 -0.9701 -0.9845 -0.9996 -1.0135 -1.0266 -1.0616 -1.1046 -1.1552 -1.2136 -1.2794
 -1.3514 -1.4281 -1.5070 -1.5856 -1.6623 -1.7372 -1.8106 -1.8827 -1.9542 -2.0257
 -2.0984
 -0.7931 -0.8373 -0.8733 -0.8996 -0.9168 -0.9267 -0.9321 -0.9359 -0.9405 -0.9470
 -0.9557 -0.9668 -0.9801 -0.9951 -1.0115 -1.0548 -1.1011 -1.1524 -1.2109 -1.2764
 -1.3481 -1.4250 -1.5050 -1.5856 -1.6647 -1.7415 -1.8165 -1.8896 -1.9613 -2.0322
 -2.1030
 -0.7227 -0.7704 -0.8125 -0.8475 -0.8748 -0.8947 -0.9088 -0.9189 -0.9272 -0.9356
 -0.9450 -0.9561 -0.9688 -0.9829 -0.9985 -1.0436 -1.0936 -1.1475 -1.2063 -1.2716
 -1.3429 -1.4195 -1.4999 -1.5822 -1.6637 -1.7431 -1.8202 -1.8951 -1.9681 -2.0397
 -2.1097
 -0.6533 -0.7022 -0.7481 -0.7888 -0.8237 -0.8524 -0.8753 -0.8933 -0.9079 -0.9205
 -0.9326 -0.9453 -0.9589 -0.9736 -0.9894 -1.0340 -1.0844 -1.1396 -1.1999
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F110W
 -1.2498 -1.1876 -1.1346 -1.0937 -1.0584 -1.0264 -1.0067 -0.9912 -0.9813 -0.9717
 -0.9637 -0.9585 -0.9568 -0.9587 -0.9638 -0.9868 -1.0224 -1.0690 -1.1254
 -1.2180 -1.2211 -1.1603 -1.1114 -1.0743 -1.0441 -1.0239 -1.0092 -0.9980 -0.9879
 -0.9807 -0.9766 -0.9762 -0.9793 -0.9855 -1.0110 -1.0475 -1.0939 -1.1499 -1.2158
 -1.1662 -1.2195 -1.1833 -1.1293 -1.0873 -1.0557 -1.0350 -1.0203 -1.0098 -0.9995
 -0.9929 -0.9896 -0.9899 -0.9937 -1.0005 -1.0277 -1.0653 -1.1122 -1.1680 -1.2328
 -1.3052
 -1.1087 -1.1069 -1.1538 -1.1440 -1.1002 -1.0659 -1.0424 -1.0274 -1.0171 -1.0081
 -1.0018 -0.9990 -0.9996 -1.0037 -1.0109 -1.0393 -1.0779 -1.1254 -1.1815 -1.2456
 -1.3168 -1.3919
 -1.0882 -1.0674 -1.0565 -1.0812 -1.1026 -1.0751 -1.0486 -1.0312 -1.0212 -1.0142
 -1.0080 -1.0055 -1.0063 -1.0106 -1.0180 -1.0474 -1.0869 -1.1349 -1.1914 -1.2553
 -1.3257 -1.4002 -1.4754 -1.5500
 -1.0611 -1.0498 -1.0308 -1.0174 -1.0229 -1.0480 -1.0516 -1.0347 -1.0226 -1.0164
 -1.0121 -1.0098 -1.0108 -1.0151 -1.0225 -1.0526 -1.0930 -1.1416 -1.1983 -1.2623
 -1.3323 -1.4065 -1.4818 -1.5567 -1.6309 -1.7051 -1.7804 -1.8573 -1.9350 -2.0102
 -1.0212 -1.0251 -1.0155 -1.0003 -0.9884 -0.9866 -0.9981 -1.0165 -1.0212 -1.0159
 -1.0130 -1.0119 -1.0131 -1.0175 -1.0250 -1.0554 -1.0967 -1.1458 -1.2027 -1.2668
 -1.3367 -1.4108 -1.4867 -1.5621 -1.6367 -1.7106 -1.7843 -1.8586 -1.9343 -2.0111
 -2.0860
 -0.9707 -0.9882 -0.9920 -0.9861 -0.9759 -0.9673 -0.9649 -0.9698 -0.9823 -0.9979
 -1.0073 -1.0108 -1.0133 -1.0180 -1.0255 -1.0562 -1.0982 -1.1478 -1.2049 -1.2689
 -1.3388 -1.4131 -1.4897 -1.5664 -1.6419 -1.7162 -1.7898 -1.8630 -1.9365 -2.0111
 -2.0873
 -0.9101 -0.9395 -0.9565 -0.9625 -0.9609 -0.9560 -0.9519 -0.9515 -0.9558 -0.9647
 -0.9777 -0.9927 -1.0051 -1.0145 -1.0236 -1.0550 -1.0978 -1.1481 -1.2056 -1.2697
 -1.3397 -1.4144 -1.4919 -1.5702 -1.6474 -1.7229 -1.7973 -1.8705 -1.9431 -2.0161
 -2.0900
 -0.8432 -0.8813 -0.9095 -0.9275 -0.9368 -0.9401 -0.9404 -0.9408 -0.9436 -0.9493
 -0.9581 -0.9698 -0.9840 -0.9987 -1.0132 -1.0511 -1.0951 -1.1459 -1.2033 -1.2672
 -1.3370 -1.4118 -1.4901 -1.5698 -1.6490 -1.7264 -1.8021 -1.8763 -1.9493 -2.0221
 -2.0937
 -0.7736 -0.8169 -0.8533 -0.8814 -0.9013 -0.9143 -0.9225 -0.9279 -0.9328 -0.9390
 -0.9471 -0.9574 -0.9698 -0.9838 -0.9990 -1.0417 -1.0896 -1.1417 -1.1993 -1.2629
 -1.3325 -1.4071 -1.4856 -1.5665 -1.6476 -1.7273 -1.8051 -1.8809 -1.9550 -2.0278
 -2.0990
 -0.7040 -0.7500 -0.7915 -0.8268 -0.8556 -0.8779 -0.8947 -0.9074 -0.9177 -0.9269
 -0.9366 -0.9475 -0.9600 -0.9739 -0.9889 -1.0319 -1.0809 -1.1350 -1.1935
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F110W
 -1.2104 -1.1533 -1.1068 -1.0716 -1.0373 -1.0078 -0.9914 -0.9788 -0.9678 -0.9598
 -0.9537 -0.9496 -0.9487 -0.9510 -0.9566 -0.9809 -1.0175 -1.0644 -1.1199
 -1.2401 -1.1899 -1.1326 -1.0884 -1.0550 -1.0259 -1.0090 -0.9954 -0.9842 -0.9757
 -0.9699 -0.9668 -0.9669 -0.9704 -0.9768 -1.0034 -1.0410 -1.0878 -1.1431 -1.2064
 -1.2179 -1.2175 -1.1588 -1.1061 -1.0677 -1.0386 -1.0190 -1.0062 -0.9966 -0.9871
 -0.9819 -0.9795 -0.9801 -0.9841 -0.9910 -1.0190 -1.0575 -1.1048 -1.1602 -1.2230
 -1.2932
 -1.1535 -1.1527 -1.1734 -1.1252 -1.0803 -1.0487 -1.0269 -1.0133 -1.0043 -0.9960
 -0.9909 -0.9888 -0.9898 -0.9940 -1.0012 -1.0300 -1.0694 -1.1171 -1.1728 -1.2354
 -1.3045 -1.3785
 -1.0954 -1.0738 -1.0855 -1.1219 -1.0938 -1.0577 -1.0331 -1.0177 -1.0088 -1.0029
 -0.9975 -0.9957 -0.9969 -1.0012 -1.0085 -1.0379 -1.0779 -1.1260 -1.1819 -1.2445
 -1.3131 -1.3863 -1.4616 -1.5367
 -1.0771 -1.0567 -1.0354 -1.0320 -1.0586 -1.0640 -1.0393 -1.0208 -1.0107 -1.0058
 -1.0022 -1.0005 -1.0019 -1.0062 -1.0135 -1.0433 -1.0840 -1.1324 -1.1885 -1.2512
 -1.3194 -1.3921 -1.4672 -1.5426 -1.6176 -1.6925 -1.7687 -1.8470 -1.9254 -2.0013
 -1.0483 -1.0400 -1.0222 -1.0038 -0.9952 -1.0043 -1.0236 -1.0231 -1.0118 -1.0057
 -1.0041 -1.0034 -1.0049 -1.0093 -1.0166 -1.0464 -1.0879 -1.1368 -1.1929 -1.2556
 -1.3237 -1.3962 -1.4714 -1.5471 -1.6222 -1.6969 -1.7717 -1.8473 -1.9241 -2.0017
 -2.0770
 -1.0056 -1.0126 -1.0061 -0.9928 -0.9789 -0.9707 -0.9720 -0.9833 -0.9977 -1.0029
 -1.0022 -1.0037 -1.0061 -1.0107 -1.0179 -1.0476 -1.0896 -1.1391 -1.1953 -1.2579
 -1.3260 -1.3986 -1.4740 -1.5505 -1.6264 -1.7014 -1.7759 -1.8500 -1.9248 -2.0010
 -2.0779
 -0.9551 -0.9725 -0.9792 -0.9763 -0.9682 -0.9594 -0.9541 -0.9545 -0.9611 -0.9729
 -0.9864 -0.9968 -1.0039 -1.0099 -1.0174 -1.0472 -1.0896 -1.1398 -1.1964 -1.2591
 -1.3274 -1.4002 -1.4762 -1.5537 -1.6309 -1.7070 -1.7822 -1.8565 -1.9303 -2.0046
 -2.0800
 -0.8913 -0.9213 -0.9402 -0.9491 -0.9505 -0.9480 -0.9445 -0.9430 -0.9452 -0.9514
 -0.9612 -0.9740 -0.9881 -1.0012 -1.0127 -1.0447 -1.0873 -1.1379 -1.1946 -1.2572
 -1.3254 -1.3983 -1.4747 -1.5531 -1.6318 -1.7095 -1.7859 -1.8610 -1.9351 -2.0087
 -2.0822
 -0.8212 -0.8612 -0.8906 -0.9103 -0.9222 -0.9283 -0.9312 -0.9329 -0.9356 -0.9405
 -0.9481 -0.9584 -0.9709 -0.9851 -0.9997 -1.0384 -1.0832 -1.1342 -1.1910 -1.2535
 -1.3214 -1.3943 -1.4709 -1.5501 -1.6301 -1.7096 -1.7878 -1.8645 -1.9397 -2.0137
 -2.0864
 -0.7448 -0.7923 -0.8319 -0.8617 -0.8830 -0.8982 -0.9090 -0.9169 -0.9236 -0.9304
 -0.9385 -0.9484 -0.9602 -0.9737 -0.9784 -1.0283 -1.0773 -1.1287 -1.1856
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F110W
 -1.1708 -1.1182 -1.0784 -1.0501 -1.0166 -0.9903 -0.9732 -0.9627 -0.9525 -0.9466
 -0.9420 -0.9392 -0.9390 -0.9419 -0.9478 -0.9732 -1.0106 -1.0577 -1.1130
 -1.2167 -1.1546 -1.1035 -1.0646 -1.0353 -1.0086 -0.9909 -0.9798 -0.9687 -0.9621
 -0.9578 -0.9557 -0.9564 -0.9602 -0.9668 -0.9942 -1.0325 -1.0797 -1.1349 -1.1968
 -1.1823 -1.1916 -1.1292 -1.0825 -1.0486 -1.0217 -1.0026 -0.9910 -0.9821 -0.9736
 -0.9696 -0.9681 -0.9693 -0.9734 -0.9804 -1.0089 -1.0481 -1.0957 -1.1509 -1.2126
 -1.2807
