 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F475W
 -1.6863 -1.5501 -1.4168 -1.2890 -1.1685 -0.8967 -0.6598 -0.4695 -0.3272 -0.2191
 -0.1362 -0.0729 -0.0236  0.0175  0.0546  0.0898  0.1237  0.1568  0.1884  0.2179
  0.2452
 -3.3269 -3.1035 -2.9131 -2.7415 -2.5763 -2.4143 -2.2548 -2.0986 -1.9489 -1.8078
 -1.6738 -1.5442 -1.4170 -1.2924 -1.1723 -0.9016 -0.6704 -0.4795 -0.3322 -0.2215
 -0.1376 -0.0746 -0.0276  0.0085  0.0386  0.0661  0.0924  0.1184  0.1440  0.1687
  0.1917
 -3.2866 -3.0536 -2.8554 -2.6805 -2.5207 -2.3684 -2.2195 -2.0733 -1.9299 -1.7912
 -1.6594 -1.5341 -1.4130 -1.2944 -1.1782 -0.9090 -0.6792 -0.4890 -0.3385
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F475W
 -5.1099 -4.8489 -4.4469 -4.0344 -3.6418 -3.3025 -3.0348 -2.7966 -2.5733 -2.3659
 -2.1715 -1.9911 -1.8257 -1.6744 -1.5354 -1.2254 -0.9431 -0.6778 -0.4413
 -4.5226 -4.3802 -4.2233 -3.8947 -3.5290 -3.1827 -2.8892 -2.6433 -2.4187 -2.2111
 -2.0163 -1.8357 -1.6705 -1.5208 -1.3850 -1.0909 -0.8351 -0.6029 -0.3957 -0.2205
 -4.2732 -3.9692 -3.7900 -3.6870 -3.4440 -3.1221 -2.8139 -2.5508 -2.3236 -2.1164
 -1.9221 -1.7410 -1.5746 -1.4239 -1.2880 -1.0003 -0.7601 -0.5501 -0.3654 -0.2074
 -0.0759
 -4.1445 -3.8105 -3.5333 -3.3261 -3.1996 -3.0495 -2.7871 -2.5127 -2.2732 -2.0646
 -1.8712 -1.6899 -1.5221 -1.3691 -1.2312 -0.9432 -0.7110 -0.5149 -0.3465 -0.2023
 -0.0810  0.0216
 -4.0552 -3.7288 -3.4346 -3.1787 -2.9654 -2.7962 -2.6683 -2.4939 -2.2623 -2.0435
 -1.8502 -1.6693 -1.5000 -1.3444 -1.2034 -0.9105 -0.6806 -0.4927 -0.3355 -0.2023
 -0.0900  0.0055  0.0883  0.1618
 -3.9858 -3.6749 -3.3819 -3.1165 -2.8808 -2.6737 -2.4936 -2.3411 -2.2070 -2.0391
 -1.8498 -1.6691 -1.4991 -1.3411 -1.1966 -0.8956 -0.6634 -0.4793 -0.3293 -0.2047
 -0.1004 -0.0119  0.0649  0.1332  0.1954  0.2521  0.3035  0.3499  0.3887  0.4106
 -3.9303 -3.6349 -3.3512 -3.0860 -2.8458 -2.6323 -2.4383 -2.2585 -2.0962 -1.9557
 -1.8223 -1.6728 -1.5110 -1.3525 -1.2050 -0.8942 -0.6561 -0.4720 -0.3260 -0.2075
 -0.1100 -0.0283  0.0421  0.1047  0.1619  0.2152  0.2641  0.3080  0.3461  0.3760
  0.3895
 -3.8838 -3.6030 -3.3306 -3.0708 -2.8292 -2.6107 -2.4146 -2.2339 -2.0640 -1.9050
 -1.7606 -1.6303 -1.5013 -1.3640 -1.2224 -0.9037 -0.6570 -0.4694 -0.3243 -0.2096
 -0.1173 -0.0418  0.0222  0.0783  0.1298  0.1777  0.2236  0.2658  0.3024  0.3317
  0.3527
 -3.8504 -3.5742 -3.3125 -3.0605 -2.8213 -2.6005 -2.4008 -2.2198 -2.0520 -1.8925
 -1.7412 -1.6000 -1.4687 -1.3452 -1.2232 -0.9196 -0.6633 -0.4693 -0.3228 -0.2094
 -0.1204 -0.0497  0.0080  0.0574  0.1021  0.1438  0.1830  0.2190  0.2517  0.2816
  0.3087
 -3.8353 -3.5593 -3.3010 -3.0576 -2.8239 -2.6035 -2.4004 -2.2162 -2.0484 -1.8920
 -1.7429 -1.6002 -1.4641 -1.3355 -1.2152 -0.9363 -0.6813 -0.4774 -0.3257 -0.2110
 -0.1228 -0.0547 -0.0015  0.0418  0.0794  0.1141  0.1468  0.1782  0.2079  0.2354
  0.2594
 -3.8382 -3.5444 -3.2900 -3.0538 -2.8284 -2.6121 -2.4084 -2.2205 -2.0495 -1.8929
 -1.7467 -1.6073 -1.4726 -1.3427 -1.2189 -0.9439 -0.7012 -0.4925 -0.3324 -0.2138
 -0.1243 -0.0566 -0.0058  0.0330  0.0643  0.0917  0.1171  0.1417  0.1655  0.1882
  0.2092
 -3.8603 -3.5442 -3.2810 -3.0474 -2.8277 -2.6187 -2.4198 -2.2313 -2.0567 -1.8968
 -1.7501 -1.6132 -1.4824 -1.3556 -1.2325 -0.9528 -0.7156 -0.5105 -0.3437
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F475W
 -5.1170 -4.7410 -4.2926 -3.8798 -3.5024 -3.1766 -2.9138 -2.6833 -2.4704 -2.2694
 -2.0825 -1.9093 -1.7505 -1.6059 -1.4736 -1.1824 -0.9217 -0.6761 -0.4483
 -4.5932 -4.4845 -4.1826 -3.7916 -3.4190 -3.0778 -2.7961 -2.5571 -2.3410 -2.1395
 -1.9518 -1.7780 -1.6187 -1.4743 -1.3435 -1.0631 -0.8218 -0.6021 -0.4023 -0.2278
 -4.2754 -4.0257 -3.9291 -3.7218 -3.3819 -3.0451 -2.7401 -2.4862 -2.2661 -2.0642
 -1.8764 -1.7017 -1.5409 -1.3947 -1.2627 -0.9846 -0.7539 -0.5510 -0.3707 -0.2129
 -0.0791
 -4.1642 -3.8262 -3.5752 -3.4355 -3.3094 -3.0385 -2.7362 -2.4617 -2.2309 -2.0270
 -1.8393 -1.6640 -1.5014 -1.3526 -1.2177 -0.9363 -0.7099 -0.5173 -0.3504 -0.2057
 -0.0822  0.0229
 -4.1053 -3.7576 -3.4543 -3.2101 -3.0280 -2.9042 -2.7318 -2.4771 -2.2294 -2.0167
 -1.8283 -1.6527 -1.4885 -1.3369 -1.1986 -0.9100 -0.6830 -0.4959 -0.3382 -0.2036
 -0.0889  0.0090  0.0936  0.1683
 -4.0704 -3.7280 -3.4148 -3.1399 -2.9082 -2.7124 -2.5535 -2.4202 -2.2447 -2.0308
 -1.8352 -1.6592 -1.4939 -1.3398 -1.1979 -0.8998 -0.6685 -0.4832 -0.3311 -0.2041
 -0.0972 -0.0062  0.0724  0.1418  0.2041  0.2608  0.3126  0.3580  0.3947  0.4182
 -4.0524 -3.7178 -3.4052 -3.1208 -2.8705 -2.6533 -2.4614 -2.2896 -2.1425 -2.0071
 -1.8479 -1.6773 -1.5119 -1.3561 -1.2109 -0.9021 -0.6634 -0.4766 -0.3273 -0.2056
 -0.1051 -0.0207  0.0516  0.1154  0.1729  0.2254  0.2730  0.3163  0.3548  0.3845
  0.3980
 -4.0444 -3.7202 -3.4113 -3.1246 -2.8651 -2.6366 -2.4351 -2.2527 -2.0843 -1.9309
 -1.7947 -1.6656 -1.5266 -1.3792 -1.2338 -0.9148 -0.6665 -0.4750 -0.3259 -0.2072
 -0.1113 -0.0326  0.0335  0.0910  0.1427  0.1902  0.2352  0.2765  0.3122  0.3410
  0.3620
 -4.0480 -3.7268 -3.4239 -3.1383 -2.8748 -2.6377 -2.4279 -2.2411 -2.0699 -1.9095
 -1.7600 -1.6235 -1.4980 -1.3753 -1.2482 -0.9339 -0.6750 -0.4763 -0.3248 -0.2070
 -0.1141 -0.0400  0.0205  0.0714  0.1166  0.1581  0.1966  0.2326  0.2656  0.2942
  0.3183
 -4.0656 -3.7431 -3.4462 -3.1644 -2.8999 -2.6571 -2.4393 -2.2454 -2.0715 -1.9112
 -1.7602 -1.6177 -1.4846 -1.3598 -1.2420 -0.9575 -0.6947 -0.4861 -0.3290 -0.2092
 -0.1168 -0.0450  0.0112  0.0565  0.0950  0.1297  0.1619  0.1924  0.2210  0.2471
  0.2700
 -4.0975 -3.7631 -3.4691 -3.1934 -2.9322 -2.6875 -2.4632 -2.2616 -2.0814 -1.9186
 -1.7683 -1.6264 -1.4914 -1.3629 -1.2412 -0.9678 -0.7190 -0.5030 -0.3372 -0.2130
 -0.1190 -0.0475  0.0066  0.0477  0.0804  0.1082  0.1333  0.1571  0.1799  0.2014
  0.2216
 -4.1482 -3.7890 -3.4897 -3.2192 -2.9642 -2.7225 -2.4963 -2.2884 -2.1008 -1.9321
 -1.7793 -1.6381 -1.5046 -1.3767 -1.2536 -0.9752 -0.7367 -0.5252 -0.3508
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F475W
 -5.0630 -4.5936 -4.1374 -3.7413 -3.3942 -3.0823 -2.8227 -2.5917 -2.3839 -2.1899
 -2.0093 -1.8423 -1.6891 -1.5495 -1.4223 -1.1454 -0.9020 -0.6732 -0.4551
 -4.7193 -4.4936 -4.0924 -3.6847 -3.3225 -2.9984 -2.7251 -2.4893 -2.2761 -2.0812
 -1.8996 -1.7317 -1.5776 -1.4376 -1.3107 -1.0409 -0.8114 -0.6023 -0.4094 -0.2365
 -4.2946 -4.1562 -4.0137 -3.6746 -3.3071 -2.9739 -2.6815 -2.4346 -2.2177 -2.0212
 -1.8391 -1.6701 -1.5143 -1.3723 -1.2436 -0.9733 -0.7505 -0.5538 -0.3770 -0.2197
 -0.0838
 -4.1717 -3.8498 -3.6703 -3.5744 -3.3160 -2.9889 -2.6848 -2.4192 -2.1938 -1.9948
 -1.8122 -1.6422 -1.4846 -1.3399 -1.2081 -0.9324 -0.7112 -0.5218 -0.3558 -0.2104
 -0.0847  0.0229
 -4.1379 -3.7735 -3.4766 -3.2679 -3.1477 -2.9896 -2.7166 -2.4410 -2.1986 -1.9921
 -1.8081 -1.6373 -1.4781 -1.3307 -1.1954 -0.9112 -0.6874 -0.5014 -0.3426 -0.2062
 -0.0891  0.0114  0.0982  0.1742
 -4.1356 -3.7631 -3.4339 -3.1594 -2.9430 -2.7798 -2.6522 -2.4698 -2.2328 -2.0105
 -1.8199 -1.6482 -1.4877 -1.3379 -1.1991 -0.9047 -0.6750 -0.4893 -0.3350 -0.2051
 -0.0952 -0.0014  0.0795  0.1505  0.2140  0.2709  0.3218  0.3672  0.4050  0.4267
 -4.1563 -3.7808 -3.4405 -3.1416 -2.8875 -2.6765 -2.4967 -2.3462 -2.2099 -2.0406
 -1.8460 -1.6702 -1.5087 -1.3570 -1.2152 -0.9101 -0.6719 -0.4834 -0.3309 -0.2055
 -0.1013 -0.0137  0.0612  0.1265  0.1848  0.2373  0.2851  0.3279  0.3651  0.3943
  0.4079
 -4.1901 -3.8173 -3.4718 -3.1599 -2.8863 -2.6523 -2.4520 -2.2738 -2.1136 -1.9720
 -1.8382 -1.6905 -1.5362 -1.3846 -1.2409 -0.9258 -0.6771 -0.4830 -0.3298 -0.2066
 -0.1066 -0.0242  0.0449  0.1043  0.1569  0.2045  0.2476  0.2866  0.3218  0.3520
  0.3729
 -4.2356 -3.8614 -3.5152 -3.1964 -2.9104 -2.6598 -2.4439 -2.2556 -2.0853 -1.9281
 -1.7841 -1.6535 -1.5297 -1.4011 -1.2669 -0.9476 -0.6880 -0.4860 -0.3296 -0.2068
 -0.1092 -0.0308  0.0330  0.0864  0.1328  0.1744  0.2124  0.2474  0.2792  0.3072
  0.3298
 -4.2919 -3.9176 -3.5730 -3.2514 -2.9569 -2.6937 -2.4631 -2.2626 -2.0860 -1.9251
 -1.7751 -1.6354 -1.5067 -1.3871 -1.2710 -0.9774 -0.7098 -0.4979 -0.3353 -0.2100
 -0.1125 -0.0361  0.0241  0.0723  0.1125  0.1477  0.1795  0.2091  0.2365  0.2613
  0.2828
 -4.3569 -3.9746 -3.6333 -3.3142 -3.0164 -2.7445 -2.5015 -2.2878 -2.1008 -1.9345
 -1.7828 -1.6410 -1.5077 -1.3828 -1.2650 -0.9938 -0.7380 -0.5168 -0.3454 -0.2152
 -0.1157 -0.0393  0.0190  0.0635  0.0983  0.1272  0.1524  0.1755  0.1973  0.2174
  0.2367
 -4.4366 -4.0327 -3.6894 -3.3753 -3.0807 -2.8062 -2.5548 -2.3295 -2.1304 -1.9548
 -1.7979 -1.6546 -1.5207 -1.3939 -1.2733 -1.0000 -0.7600 -0.5422 -0.3614
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F475W
 -4.9382 -4.4378 -3.9950 -3.6247 -3.3012 -3.0075 -2.7553 -2.5210 -2.3129 -2.1273
 -1.9522 -1.7901 -1.6415 -1.5060 -1.3826 -1.1161 -0.8857 -0.6705 -0.4639
 -4.6443 -4.4296 -3.9893 -3.5867 -3.2378 -2.9315 -2.6695 -2.4353 -2.2247 -2.0358
 -1.8596 -1.6966 -1.5470 -1.4108 -1.2871 -1.0249 -0.8046 -0.6043 -0.4175 -0.2465
 -4.3768 -4.2930 -3.9971 -3.6055 -3.2366 -2.9094 -2.6321 -2.3914 -2.1785 -1.9873
 -1.8103 -1.6463 -1.4951 -1.3568 -1.2311 -0.9667 -0.7504 -0.5591 -0.3851 -0.2282
 -0.0904
 -4.1745 -3.9108 -3.8252 -3.6158 -3.2724 -2.9361 -2.6376 -2.3826 -2.1628 -1.9681
 -1.7903 -1.6252 -1.4722 -1.3313 -1.2025 -0.9319 -0.7152 -0.5290 -0.3636 -0.2170
 -0.0890  0.0213
 -4.1500 -3.7822 -3.5181 -3.3864 -3.2606 -2.9808 -2.6787 -2.4057 -2.1721 -1.9702
 -1.7905 -1.6243 -1.4696 -1.3261 -1.1940 -0.9145 -0.6938 -0.5096 -0.3500 -0.2111
 -0.0912  0.0122  0.1016  0.1794
 -4.1764 -3.7781 -3.4440 -3.1868 -3.0111 -2.8950 -2.7146 -2.4555 -2.2069 -1.9914
 -1.8050 -1.6375 -1.4813 -1.3357 -1.2004 -0.9107 -0.6831 -0.4980 -0.3418 -0.2086
 -0.0952  0.0018  0.0855  0.1585  0.2227  0.2799  0.3314  0.3777  0.4147  0.4361
 -4.2346 -3.8187 -3.4563 -3.1509 -2.9057 -2.7136 -2.5638 -2.4312 -2.2505 -2.0334
 -1.8338 -1.6612 -1.5037 -1.3562 -1.2183 -0.9184 -0.6815 -0.4927 -0.3376 -0.2082
 -0.0998 -0.0084  0.0696  0.1374  0.1970  0.2501  0.2972  0.3394  0.3770  0.4055
  0.4189
 -4.3157 -3.8881 -3.5076 -3.1765 -2.8970 -2.6652 -2.4735 -2.3084 -2.1650 -2.0285
 -1.8691 -1.6942 -1.5343 -1.3855 -1.2453 -0.9362 -0.6886 -0.4933 -0.3367 -0.2091
 -0.1042 -0.0175  0.0553  0.1175  0.1717  0.2200  0.2629  0.3022  0.3368  0.3648
  0.3852
 -4.4060 -3.9730 -3.5809 -3.2315 -2.9276 -2.6697 -2.4540 -2.2697 -2.1053 -1.9560
 -1.8206 -1.6910 -1.5550 -1.4153 -1.2764 -0.9602 -0.7017 -0.4979 -0.3374 -0.2095
 -0.1066 -0.0233  0.0447  0.1014  0.1498  0.1924  0.2302  0.2647  0.2954  0.3218
  0.3434
 -4.5073 -4.0718 -3.6749 -3.3141 -2.9922 -2.7125 -2.4740 -2.2719 -2.0969 -1.9389
 -1.7929 -1.6583 -1.5342 -1.4167 -1.2977 -0.9944 -0.7259 -0.5119 -0.3447 -0.2138
 -0.1106 -0.0289  0.0360  0.0881  0.1309  0.1675  0.1995  0.2285  0.2547  0.2789
  0.2981
 -4.6129 -4.1724 -3.7752 -3.4104 -3.0776 -2.7811 -2.5225 -2.3006 -2.1106 -1.9446
 -1.7944 -1.6550 -1.5250 -1.4046 -1.2914 -1.0204 -0.7574 -0.5330 -0.3570 -0.2207
 -0.1151 -0.0331  0.0302  0.0791  0.1172  0.1480  0.1739  0.1968  0.2176  0.2363
  0.2544
 -4.7272 -4.2688 -3.8722 -3.5094 -3.1741 -2.8679 -2.5939 -2.3538 -2.1463 -1.9667
 -1.8089 -1.6663 -1.5339 -1.4099 -1.2932 -1.0277 -0.7849 -0.5611 -0.3753
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F475W
 -4.7806 -4.2870 -3.8703 -3.5255 -3.2137 -2.9331 -2.6940 -2.4701 -2.2624 -2.0811
 -1.9112 -1.7532 -1.6083 -1.4759 -1.3553 -1.0956 -0.8673 -0.6607 -0.4731
 -4.6982 -4.3304 -3.8859 -3.4990 -3.1676 -2.8723 -2.6238 -2.3958 -2.1874 -2.0035
 -1.8320 -1.6732 -1.5273 -1.3941 -1.2729 -1.0160 -0.8022 -0.6090 -0.4277 -0.2584
 -4.5267 -4.3302 -3.9371 -3.5326 -3.1732 -2.8590 -2.5915 -2.3593 -2.1500 -1.9630
 -1.7908 -1.6309 -1.4835 -1.3485 -1.2253 -0.9654 -0.7538 -0.5673 -0.3960 -0.2392
 -0.0995
 -4.2952 -4.0484 -3.9215 -3.5862 -3.2200 -2.8885 -2.5992 -2.3532 -2.1391 -1.9482
 -1.7750 -1.6141 -1.4650 -1.3275 -1.2015 -0.9352 -0.7221 -0.5391 -0.3746 -0.2267
 -0.0961  0.0174
 -4.1494 -3.8004 -3.6149 -3.5295 -3.2697 -2.9438 -2.6410 -2.3760 -2.1497 -1.9526
 -1.7771 -1.6150 -1.4642 -1.3244 -1.1954 -0.9204 -0.7026 -0.5206 -0.3608 -0.2194
 -0.0961  0.0107  0.1030  0.1831
 -4.1921 -3.7813 -3.4579 -3.2440 -3.1357 -2.9754 -2.7004 -2.4262 -2.1828 -1.9744
 -1.7923 -1.6288 -1.4766 -1.3347 -1.2027 -0.9183 -0.6931 -0.5093 -0.3523 -0.2159
 -0.0984  0.0025  0.0895  0.1652  0.2316  0.2899  0.3421  0.3890  0.4255  0.4464
 -4.2803 -3.8347 -3.4602 -3.1599 -2.9379 -2.7858 -2.6653 -2.4775 -2.2389 -2.0149
 -1.8216 -1.6528 -1.4991 -1.3553 -1.2210 -0.9273 -0.6925 -0.5043 -0.3478 -0.2147
 -0.1016 -0.0058  0.0760  0.1467  0.2085  0.2629  0.3116  0.3543  0.3904  0.4180
  0.4310
 -4.4039 -3.9305 -3.5229 -3.1800 -2.9012 -2.6832 -2.5111 -2.3707 -2.2360 -2.0639
 -1.8672 -1.6874 -1.5299 -1.3849 -1.2483 -0.9462 -0.7009 -0.5056 -0.3470 -0.2153
 -0.1052 -0.0134  0.0636  0.1293  0.1860  0.2356  0.2791  0.3173  0.3510  0.3797
  0.3993
 -4.5505 -4.0529 -3.6204 -3.2468 -2.9316 -2.6732 -2.4645 -2.2903 -2.1383 -2.0020
 -1.8686 -1.7207 -1.5642 -1.4183 -1.2806 -0.9717 -0.7159 -0.5116 -0.3483 -0.2159
 -0.1075 -0.0186  0.0543  0.1150  0.1664  0.2108  0.2493  0.2833  0.3132  0.3386
  0.3591
 -4.7030 -4.1974 -3.7489 -3.3522 -3.0083 -2.7174 -2.4770 -2.2786 -2.1095 -1.9581
 -1.8194 -1.6914 -1.5680 -1.4431 -1.3161 -1.0078 -0.7423 -0.5276 -0.3571 -0.2212
 -0.1121 -0.0245  0.0458  0.1025  0.1490  0.1879  0.2211  0.2500  0.2754  0.2975
  0.3157
 -4.8472 -4.3449 -3.8909 -3.4807 -3.1158 -2.7986 -2.5292 -2.3041 -2.1159 -1.9535
 -1.8075 -1.6726 -1.5475 -1.4311 -1.3203 -1.0433 -0.7762 -0.5510 -0.3716 -0.2298
 -0.1180 -0.0297  0.0394  0.0933  0.1358  0.1696  0.1972  0.2205  0.2407  0.2582
  0.2745
 -4.9830 -4.4955 -4.0278 -3.6180 -3.2427 -2.9075 -2.6140 -2.3631 -2.1514 -1.9720
 -1.8165 -1.6769 -1.5478 -1.4275 -1.2932 -1.0782 -0.8176 -0.5818 -0.3918
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F475W
 -4.6272 -4.1583 -3.7687 -3.4507 -3.1487 -2.8817 -2.6453 -2.4289 -2.2257 -2.0499
 -1.8840 -1.7297 -1.5877 -1.4580 -1.3395 -1.0842 -0.8617 -0.6624 -0.4835
 -4.7051 -4.2240 -3.7921 -3.4250 -3.1123 -2.8299 -2.5850 -2.3652 -2.1603 -1.9819
 -1.8148 -1.6597 -1.5171 -1.3865 -1.2673 -1.0140 -0.8046 -0.6169 -0.4403 -0.2730
 -4.4647 -4.2967 -3.8549 -3.4647 -3.1212 -2.8200 -2.5603 -2.3348 -2.1287 -1.9470
 -1.7790 -1.6230 -1.4790 -1.3468 -1.2258 -0.9694 -0.7612 -0.5785 -0.4100 -0.2535
 -0.1119
 -4.2674 -4.1977 -3.9231 -3.5371 -3.1695 -2.8491 -2.5690 -2.3306 -2.1215 -1.9344
 -1.7655 -1.6084 -1.4629 -1.3286 -1.2051 -0.9426 -0.7323 -0.5522 -0.3892 -0.2402
 -0.1068  0.0103
 -4.1441 -3.8526 -3.7721 -3.5767 -3.2398 -2.9048 -2.6076 -2.3514 -2.1323 -1.9393
 -1.7678 -1.6096 -1.4624 -1.3261 -1.1999 -0.9295 -0.7143 -0.5345 -0.3754 -0.2321
 -0.1051  0.0057  0.1016  0.1851
 -4.1862 -3.7785 -3.4914 -3.3629 -3.2465 -2.9707 -2.6706 -2.3987 -2.1629 -1.9604
 -1.7824 -1.6227 -1.4741 -1.3357 -1.2070 -0.9281 -0.7055 -0.5235 -0.3665 -0.2275
