 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F098M
 -1.4502 -1.4566 -1.3343 -1.2312 -1.1447 -1.0720 -1.0163 -0.9766 -0.9433 -0.9113
 -0.8854 -0.8636 -0.8463 -0.8335 -0.8245 -0.8140 -0.8149 -0.8261 -0.8478 -0.8793
 -0.9210
 -1.3602 -1.4092 -1.3564 -1.2539 -1.1608 -1.0870 -1.0270 -0.9833 -0.9498 -0.9182
 -0.8926 -0.8713 -0.8544 -0.8420 -0.8333 -0.8239 -0.8257 -0.8377 -0.8605 -0.8933
 -0.9355 -0.9855
 -1.2922 -1.2424 -1.2790 -1.2588 -1.1766 -1.0988 -1.0369 -0.9894 -0.9543 -0.9252
 -0.8982 -0.8774 -0.8608 -0.8485 -0.8400 -0.8315 -0.8342 -0.8467 -0.8700 -0.9037
 -0.9464 -0.9966 -1.0514 -1.1079
 -1.2761 -1.1962 -1.1409 -1.1487 -1.1636 -1.1085 -1.0461 -0.9960 -0.9578 -0.9286
 -0.9031 -0.8818 -0.8655 -0.8532 -0.8448 -0.8370 -0.8407 -0.8536 -0.8771 -0.9113
 -0.9545 -1.0049 -1.0603 -1.1176 -1.1747 -1.2328 -1.2931 -1.3558 -1.4200 -1.4833
 -1.2574 -1.1846 -1.1125 -1.0576 -1.0401 -1.0576 -1.0455 -1.0012 -0.9613 -0.9303
 -0.9060 -0.8848 -0.8683 -0.8562 -0.8478 -0.8404 -0.8453 -0.8588 -0.8823 -0.9166
 -0.9601 -1.0109 -1.0669 -1.1254 -1.1841 -1.2422 -1.3010 -1.3621 -1.4261 -1.4910
 -1.5551
 -1.2214 -1.1679 -1.1035 -1.0409 -0.9903 -0.9621 -0.9602 -0.9694 -0.9584 -0.9307
 -0.9061 -0.8864 -0.8694 -0.8572 -0.8488 -0.8418 -0.8477 -0.8620 -0.8858 -0.9198
 -0.9634 -1.0147 -1.0713 -1.1311 -1.1915 -1.2515 -1.3114 -1.3720 -1.4339 -1.4977
 -1.5636
 -1.1730 -1.1336 -1.0863 -1.0320 -0.9793 -0.9353 -0.9057 -0.8925 -0.8937 -0.8996
 -0.8968 -0.8833 -0.8686 -0.8560 -0.8476 -0.8408 -0.8477 -0.8631 -0.8874 -0.9215
 -0.9652 -1.0170 -1.0744 -1.1355 -1.1978 -1.2600 -1.3217 -1.3831 -1.4446 -1.5075
 -1.5726
 -1.0990 -1.0807 -1.0518 -1.0134 -0.9697 -0.9271 -0.8904 -0.8635 -0.8476 -0.8418
 -0.8438 -0.8495 -0.8532 -0.8500 -0.8438 -0.8379 -0.8454 -0.8618 -0.8864 -0.9204
 -0.9639 -1.0157 -1.0737 -1.1358 -1.2000 -1.2645 -1.3286 -1.3920 -1.4549 -1.5181
 -1.5816
 -1.0117 -1.0099 -0.9978 -0.9764 -0.9473 -0.9142 -0.8814 -0.8524 -0.8299 -0.8151
 -0.8075 -0.8062 -0.8098 -0.8164 -0.8217 -0.8307 -0.8409 -0.8581 -0.8831 -0.9170
 -0.9602 -1.0118 -1.0701 -1.1330 -1.1987 -1.2655 -1.3323 -1.3983 -1.4635 -1.5281
 -1.5920
 -0.9110 -0.9212 -0.9238 -0.9204 -0.9067 -0.8871 -0.8640 -0.8404 -0.8191 -0.8018
 -0.7898 -0.7832 -0.7814 -0.7838 -0.7813 -0.8192 -0.8342 -0.8520 -0.8775
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = F098M
 -1.4403 -1.3312 -1.2381 -1.1595 -1.0729 -1.0105 -0.9669 -0.9318 -0.9015 -0.8739
 -0.8479 -0.8250 -0.8061 -0.7914 -0.7807 -0.7694 -0.7714 -0.7820 -0.8010
 -1.5093 -1.3786 -1.2686 -1.1773 -1.0971 -1.0283 -0.9802 -0.9455 -0.9115 -0.8833
 -0.8580 -0.8362 -0.8186 -0.8054 -0.7961 -0.7860 -0.7882 -0.8000 -0.8208 -0.8498
 -1.5363 -1.4249 -1.3039 -1.2003 -1.1194 -1.0458 -0.9913 -0.9537 -0.9205 -0.8911
 -0.8668 -0.8458 -0.8289 -0.8163 -0.8075 -0.7987 -0.8019 -0.8146 -0.8367 -0.8672
 -0.9060
 -1.3812 -1.4339 -1.3355 -1.2263 -1.1347 -1.0626 -1.0029 -0.9608 -0.9291 -0.8982
 -0.8741 -0.8539 -0.8374 -0.8251 -0.8166 -0.8085 -0.8125 -0.8258 -0.8487 -0.8803
 -0.9201 -0.9674
 -1.2995 -1.3016 -1.3252 -1.2470 -1.1537 -1.0758 -1.0151 -0.9678 -0.9340 -0.9062
 -0.8802 -0.8604 -0.8444 -0.8322 -0.8238 -0.8163 -0.8210 -0.8346 -0.8578 -0.8902
 -0.9308 -0.9785 -1.0318 -1.0880
 -1.2791 -1.2011 -1.1782 -1.2124 -1.1651 -1.0895 -1.0250 -0.9752 -0.9382 -0.9105
 -0.8857 -0.8654 -0.8497 -0.8377 -0.8294 -0.8223 -0.8277 -0.8417 -0.8649 -0.8976
 -0.9387 -0.9870 -1.0407 -1.0976 -1.1556 -1.2139 -1.2750 -1.3400 -1.4050 -1.4697
 -1.2693 -1.1872 -1.1148 -1.0764 -1.0932 -1.0884 -1.0341 -0.9821 -0.9426 -0.9124
 -0.8897 -0.8691 -0.8533 -0.8415 -0.8332 -0.8264 -0.8327 -0.8472 -0.8704 -0.9030
 -0.9445 -0.9932 -1.0475 -1.1052 -1.1640 -1.2230 -1.2828 -1.3446 -1.4103 -1.4761
 -1.5415
 -1.2486 -1.1793 -1.1062 -1.0416 -0.9983 -0.9899 -1.0017 -0.9835 -0.9460 -0.9142
 -0.8902 -0.8716 -0.8553 -0.8434 -0.8351 -0.8284 -0.8356 -0.8510 -0.8743 -0.9067
 -0.9482 -0.9973 -1.0522 -1.1108 -1.1708 -1.2310 -1.2914 -1.3522 -1.4154 -1.4819
 -1.5488
 -1.2164 -1.1580 -1.0975 -1.0352 -0.9796 -0.9381 -0.9172 -0.9165 -0.9209 -0.9101
 -0.8884 -0.8699 -0.8555 -0.8431 -0.8348 -0.8282 -0.8361 -0.8526 -0.8766 -0.9090
 -0.9504 -1.0000 -1.0556 -1.1151 -1.1767 -1.2387 -1.3006 -1.3626 -1.4253 -1.4897
 -1.5568
 -1.1534 -1.1183 -1.0752 -1.0250 -0.9738 -0.9277 -0.8911 -0.8675 -0.8577 -0.8581
 -0.8615 -0.8599 -0.8513 -0.8415 -0.8330 -0.8262 -0.8343 -0.8517 -0.8763 -0.9088
 -0.9498 -0.9993 -1.0552 -1.1156 -1.1785 -1.2424 -1.3065 -1.3702 -1.4340 -1.4982
 -1.5648
 -1.0788 -1.0602 -1.0334 -0.9993 -0.9600 -0.9198 -0.8830 -0.8527 -0.8312 -0.8189
 -0.8146 -0.8164 -0.8209 -0.8248 -0.8244 -0.8218 -0.8305 -0.8485 -0.8737 -0.9063
 -0.9470 -0.9961 -1.0522 -1.1132 -1.1772 -1.2429 -1.3093 -1.3754 -1.4412 -1.5069
 -1.5727
 -0.9926 -0.9837 -0.9709 -0.9543 -0.9296 -0.9008 -0.8711 -0.8434 -0.8200 -0.8023
 -0.7910 -0.7859 -0.7858 -0.7895 -0.8090 -0.8150 -0.8247 -0.8430 -0.8688
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value = F098M
 -1.3845 -1.2855 -1.2001 -1.1270 -1.0406 -0.9844 -0.9431 -0.9082 -0.8781 -0.8514
 -0.8272 -0.8057 -0.7875 -0.7733 -0.7630 -0.7527 -0.7569 -0.7701 -0.7900
 -1.4495 -1.3305 -1.2300 -1.1462 -1.0665 -1.0010 -0.9554 -0.9207 -0.8879 -0.8604
 -0.8373 -0.8166 -0.7994 -0.7863 -0.7772 -0.7684 -0.7727 -0.7865 -0.8082 -0.8371
 -1.5086 -1.3829 -1.2664 -1.1686 -1.0912 -1.0185 -0.9664 -0.9302 -0.8966 -0.8692
 -0.8462 -0.8263 -0.8099 -0.7974 -0.7886 -0.7807 -0.7858 -0.8001 -0.8230 -0.8533
 -0.8905
 -1.4863 -1.4212 -1.3047 -1.1965 -1.1085 -1.0382 -0.9784 -0.9373 -0.9073 -0.8766
 -0.8540 -0.8348 -0.8188 -0.8066 -0.7981 -0.7907 -0.7962 -0.8109 -0.8344 -0.8656
 -0.9038 -0.9488
 -1.3234 -1.3703 -1.3259 -1.2239 -1.1286 -1.0528 -0.9919 -0.9455 -0.9124 -0.8858
 -0.8605 -0.8418 -0.8264 -0.8145 -0.8060 -0.7989 -0.8049 -0.8198 -0.8433 -0.8751
 -0.9141 -0.9598 -1.0113 -1.0672
 -1.2786 -1.2158 -1.2450 -1.2310 -1.1480 -1.0674 -1.0039 -0.9543 -0.9176 -0.8908
 -0.8668 -0.8474 -0.8324 -0.8208 -0.8124 -0.8054 -0.8120 -0.8272 -0.8506 -0.8825
 -0.9221 -0.9684 -1.0203 -1.0764 -1.1346 -1.1941 -1.2565 -1.3228 -1.3884 -1.4547
 -1.2727 -1.1867 -1.1224 -1.1219 -1.1377 -1.0800 -1.0145 -0.9622 -0.9228 -0.8935
 -0.8717 -0.8518 -0.8367 -0.8254 -0.8172 -0.8103 -0.8175 -0.8331 -0.8565 -0.8882
 -0.9280 -0.9748 -1.0273 -1.0839 -1.1426 -1.2021 -1.2626 -1.3261 -1.3931 -1.4597
 -1.5265
 -1.2642 -1.1828 -1.1055 -1.0444 -1.0202 -1.0359 -1.0180 -0.9694 -0.9273 -0.8962
 -0.8729 -0.8552 -0.8394 -0.8281 -0.8201 -0.8133 -0.8210 -0.8374 -0.8610 -0.8924
 -0.9321 -0.9792 -1.0323 -1.0896 -1.1491 -1.2094 -1.2698 -1.3317 -1.3966 -1.4646
 -1.5324
 -1.2462 -1.1721 -1.1017 -1.0347 -0.9796 -0.9463 -0.9422 -0.9469 -0.9276 -0.8966
 -0.8718 -0.8541 -0.8404 -0.8285 -0.8205 -0.8139 -0.8222 -0.8396 -0.8638 -0.8953
 -0.9348 -0.9822 -1.0359 -1.0941 -1.1547 -1.2164 -1.2785 -1.3410 -1.4046 -1.4704
 -1.5394
 -1.1983 -1.1457 -1.0896 -1.0304 -0.9742 -0.9268 -0.8931 -0.8770 -0.8758 -0.8765
 -0.8674 -0.8514 -0.8382 -0.8281 -0.8196 -0.8128 -0.8211 -0.8393 -0.8643 -0.8958
 -0.9349 -0.9820 -1.0359 -1.0947 -1.1565 -1.2197 -1.2835 -1.3474 -1.4117 -1.4771
 -1.5441
 -1.1451 -1.1036 -1.0599 -1.0143 -0.9666 -0.9214 -0.8825 -0.8525 -0.8338 -0.8259
 -0.8254 -0.8271 -0.8264 -0.8218 -0.8161 -0.8096 -0.8179 -0.8366 -0.8623 -0.8941
 -0.9329 -0.9795 -1.0333 -1.0925 -1.1552 -1.2199 -1.2856 -1.3516 -1.4177 -1.4841
 -1.5512
 -1.0868 -1.0458 -1.0124 -0.9801 -0.9453 -0.9090 -0.8743 -0.8439 -0.8196 -0.8025
 -0.7930 -0.7900 -0.7914 -0.7951 -0.8100 -0.8043 -0.8126 -0.8315 -0.8578
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value = F098M
 -1.3219 -1.2454 -1.1692 -1.0934 -1.0121 -0.9446 -0.8932 -0.8544 -0.8254 -0.8037
 -0.7874 -0.7745 -0.7636 -0.7533 -0.7435 -0.7338 -0.7397 -0.7569 -0.7787
 -1.3997 -1.2848 -1.1914 -1.1174 -1.0376 -0.9744 -0.9301 -0.8966 -0.8630 -0.8370
 -0.8147 -0.7950 -0.7785 -0.7657 -0.7567 -0.7485 -0.7544 -0.7706 -0.7936 -0.8232
 -1.4669 -1.3363 -1.2276 -1.1387 -1.0638 -0.9915 -0.9414 -0.9056 -0.8721 -0.8459
 -0.8240 -0.8050 -0.7891 -0.7767 -0.7680 -0.7604 -0.7669 -0.7827 -0.8065 -0.8372
 -0.8739
 -1.4950 -1.3888 -1.2690 -1.1653 -1.0844 -1.0128 -0.9533 -0.9131 -0.8841 -0.8536
 -0.8321 -0.8139 -0.7986 -0.7865 -0.7779 -0.7705 -0.7772 -0.7932 -0.8174 -0.8488
 -0.8864 -0.9299
 -1.3834 -1.3971 -1.3051 -1.1963 -1.1028 -1.0319 -0.9686 -0.9218 -0.8896 -0.8628
 -0.8391 -0.8215 -0.8067 -0.7951 -0.7866 -0.7792 -0.7861 -0.8021 -0.8263 -0.8580
 -0.8962 -0.9405 -0.9905 -1.0454
 -1.2799 -1.2599 -1.2914 -1.2197 -1.1255 -1.0447 -0.9838 -0.9319 -0.8957 -0.8698
 -0.8459 -0.8276 -0.8134 -0.8022 -0.7939 -0.7865 -0.7937 -0.8098 -0.8338 -0.8654
 -0.9040 -0.9489 -0.9993 -1.0544 -1.1123 -1.1732 -1.2375 -1.3044 -1.3708 -1.4386
 -1.2709 -1.1866 -1.1473 -1.1803 -1.1385 -1.0613 -0.9937 -0.9426 -0.9021 -0.8732
 -0.8524 -0.8327 -0.8183 -0.8076 -0.7996 -0.7922 -0.7997 -0.8163 -0.8402 -0.8715
 -0.9101 -0.9554 -1.0063 -1.0618 -1.1202 -1.1803 -1.2421 -1.3071 -1.3749 -1.4422
 -1.5104
 -1.2679 -1.1814 -1.1043 -1.0553 -1.0656 -1.0618 -1.0050 -0.9501 -0.9083 -0.8769
 -0.8541 -0.8373 -0.8217 -0.8110 -0.8034 -0.7962 -0.8040 -0.8212 -0.8453 -0.8762
 -0.9146 -0.9600 -1.0114 -1.0674 -1.1264 -1.1869 -1.2485 -1.3114 -1.3772 -1.4462
 -1.5146
 -1.2638 -1.1778 -1.1011 -1.0328 -0.9830 -0.9683 -0.9771 -0.9534 -0.9121 -0.8781
 -0.8534 -0.8368 -0.8238 -0.8122 -0.8046 -0.7980 -0.8060 -0.8241 -0.8488 -0.8799
 -0.9180 -0.9634 -1.0152 -1.0720 -1.1319 -1.1934 -1.2558 -1.3188 -1.3832 -1.4504
 -1.5207
 -1.2298 -1.1625 -1.0962 -1.0309 -0.9724 -0.9266 -0.9004 -0.8966 -0.8959 -0.8784
 -0.8538 -0.8351 -0.8223 -0.8126 -0.8045 -0.7978 -0.8058 -0.8245 -0.8500 -0.8812
 -0.9190 -0.9639 -1.0157 -1.0729 -1.1336 -1.1963 -1.2600 -1.3241 -1.3889 -1.4551
 -1.5234
 -1.1986 -1.1355 -1.0768 -1.0221 -0.9686 -0.9205 -0.8811 -0.8536 -0.8405 -0.8377
 -0.8358 -0.8286 -0.8174 -0.8088 -0.8026 -0.7956 -0.8034 -0.8224 -0.8486 -0.8803
 -0.9179 -0.9623 -1.0138 -1.0712 -1.1326 -1.1964 -1.2616 -1.3274 -1.3936 -1.4605
 -1.5285
 -1.1700 -1.0968 -1.0429 -0.9977 -0.9546 -0.9127 -0.8747 -0.8428 -0.8188 -0.8036
 -0.7968 -0.7955 -0.7959 -0.7956 -0.7989 -0.7914 -0.7988 -0.8178 -0.8446
