 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F475W
 -4.6215 -4.4439 -4.6338 -4.5587 -4.3276 -3.9903 -3.5988 -3.3451 -3.1078 -2.8618
 -2.6277 -2.4097 -2.2068 -2.0156 -1.8330 -1.4306 -1.0237 -0.6594 -0.4022
 -4.4945 -4.1817 -3.9319 -3.7605 -3.6553 -3.5138 -3.2922 -3.0405 -2.7977 -2.5619
 -2.3365 -2.1263 -1.9325 -1.7532 -1.5855 -1.2035 -0.8657 -0.5844 -0.3680 -0.2014
 -4.1951 -3.8870 -3.6142 -3.3843 -3.1966 -3.0626 -2.9499 -2.7849 -2.5741 -2.3488
 -2.1326 -1.9295 -1.7429 -1.5725 -1.4162 -1.0739 -0.7818 -0.5365 -0.3441 -0.1945
 -0.0735
 -3.9490 -3.6707 -3.4064 -3.1695 -2.9605 -2.7747 -2.6153 -2.4877 -2.3531 -2.1788
 -1.9824 -1.7893 -1.6093 -1.4449 -1.2957 -0.9788 -0.7197 -0.5049 -0.3315 -0.1957
 -0.0849  0.0097
 -3.7261 -3.4868 -3.2472 -3.0198 -2.8121 -2.6218 -2.4450 -2.2816 -2.1399 -2.0041
 -1.8558 -1.6889 -1.5199 -1.3611 -1.2162 -0.9140 -0.6760 -0.4824 -0.3261 -0.2019
 -0.1000 -0.0124  0.0654  0.1357
 -3.5197 -3.3137 -3.1074 -2.8999 -2.7019 -2.5170 -2.3431 -2.1776 -2.0209 -1.8734
 -1.7363 -1.6007 -1.4572 -1.3106 -1.1699 -0.8740 -0.6477 -0.4677 -0.3240 -0.2098
 -0.1161 -0.0355  0.0364  0.1024  0.1665  0.2268  0.2802  0.3246  0.3580  0.3795
 -3.3311 -3.1507 -2.9725 -2.7908 -2.6088 -2.4339 -2.2671 -2.1076 -1.9545 -1.8064
 -1.6645 -1.5304 -1.4017 -1.2737 -1.1456 -0.8547 -0.6316 -0.4592 -0.3231 -0.2162
 -0.1301 -0.0568  0.0087  0.0690  0.1256  0.1797  0.2302  0.2754  0.3141  0.3437
  0.3571
 -3.1615 -3.0001 -2.8417 -2.6826 -2.5212 -2.3595 -2.2021 -2.0508 -1.9049 -1.7627
 -1.6244 -1.4911 -1.3638 -1.2425 -1.1250 -0.8512 -0.6267 -0.4558 -0.3230 -0.2201
 -0.1396 -0.0734 -0.0151  0.0387  0.0893  0.1379  0.1856  0.2301  0.2685  0.2989
  0.3198
 -3.0120 -2.8642 -2.7191 -2.5717 -2.4301 -2.2853 -2.1397 -1.9967 -1.8587 -1.7240
 -1.5919 -1.4632 -1.3391 -1.2203 -1.1066 -0.8468 -0.6275 -0.4555 -0.3230 -0.2211
 -0.1436 -0.0829 -0.0317  0.0145  0.0582  0.1005  0.1414  0.1805  0.2160  0.2477
  0.2759
 -2.8839 -2.7455 -2.6089 -2.4740 -2.3407 -2.2092 -2.0785 -1.9464 -1.8160 -1.6890
 -1.5646 -1.4424 -1.3230 -1.2076 -1.0971 -0.8448 -0.6314 -0.4597 -0.3263 -0.2236
 -0.1459 -0.0875 -0.0418 -0.0028  0.0332  0.0681  0.1022  0.1356  0.1680  0.1983
  0.2267
 -2.7742 -2.6386 -2.5064 -2.3776 -2.2518 -2.1289 -2.0089 -1.8906 -1.7710 -1.6517
 -1.5347 -1.4198 -1.3067 -1.1961 -1.0890 -0.8429 -0.6338 -0.4634 -0.3294 -0.2259
 -0.1473 -0.0889 -0.0455 -0.0118  0.0171  0.0440  0.0703  0.0967  0.1229  0.1484
  0.1724
 -2.6675 -2.5143 -2.3787 -2.2561 -2.1422 -2.0334 -1.9268 -1.8203 -1.7135 -1.6064
 -1.4990 -1.3917 -1.2857 -1.1814 -1.0791 -0.8403 -0.6344 -0.4658 -0.3317
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F475W
 -4.9127 -4.7715 -4.5881 -4.2804 -3.9267 -3.5790 -3.2779 -3.0217 -2.7861 -2.5626
 -2.3514 -2.1554 -1.9751 -1.8082 -1.6521 -1.3026 -0.9689 -0.6617 -0.4154
 -4.4619 -4.1768 -4.0096 -3.8998 -3.6771 -3.3743 -3.0718 -2.8073 -2.5722 -2.3505
