 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F555W
 -2.8063 -2.2286 -1.9105 -1.8616 -2.0928 -2.4212 -2.7041 -2.5567 -2.4113 -2.2556
 -2.0897 -1.9546 -1.7746 -1.5956 -1.4266 -1.0558 -0.7364 -0.5029 -0.3169
 -3.4118 -3.0649 -2.8119 -2.6434 -2.5319 -2.4283 -2.3164 -2.2005 -2.0837 -1.9644
 -1.8316 -1.6810 -1.5203 -1.3637 -1.2175 -0.8967 -0.6395 -0.4443 -0.3015 -0.1942
 -3.1892 -2.8624 -2.6037 -2.4009 -2.2465 -2.1364 -2.0578 -1.9738 -1.8682 -1.7480
 -1.6273 -1.5015 -1.3630 -1.2230 -1.0923 -0.8132 -0.5915 -0.4221 -0.2963 -0.2000
 -0.1230
 -3.0145 -2.7196 -2.4765 -2.2743 -2.1061 -1.9677 -1.8548 -1.7642 -1.6836 -1.5892
 -1.4760 -1.3611 -1.2423 -1.1186 -1.0003 -0.7497 -0.5556 -0.4077 -0.2965 -0.2097
 -0.1390 -0.0790
 -2.8483 -2.5897 -2.3703 -2.1807 -2.0152 -1.8708 -1.7455 -1.6362 -1.5394 -1.4504
 -1.3589 -1.2578 -1.1531 -1.0427 -0.9350 -0.7047 -0.5290 -0.3974 -0.2989 -0.2210
 -0.1564 -0.1008 -0.0516 -0.0060
 -2.6831 -2.4588 -2.2655 -2.0940 -1.9393 -1.7992 -1.6725 -1.5583 -1.4549 -1.3589
 -1.2671 -1.1760 -1.0850 -0.9892 -0.8916 -0.6747 -0.5100 -0.3887 -0.3001 -0.2309
 -0.1729 -0.1224 -0.0772 -0.0358  0.0040  0.0404  0.0709  0.0937  0.1072  0.1107
 -2.5267 -2.3274 -2.1577 -2.0053 -1.8649 -1.7343 -1.6128 -1.5001 -1.3961 -1.2994
 -1.2077 -1.1187 -1.0321 -0.9463 -0.8596 -0.6577 -0.4978 -0.3810 -0.2981 -0.2364
 -0.1858 -0.1414 -0.1012 -0.0640 -0.0289  0.0056  0.0371  0.0630  0.0809  0.0891
  0.0861
 -2.3816 -2.2023 -2.0494 -1.9129 -1.7872 -1.6684 -1.5551 -1.4481 -1.3475 -1.2525
 -1.1631 -1.0774 -0.9943 -0.9132 -0.8331 -0.6466 -0.4921 -0.3757 -0.2939 -0.2364
 -0.1924 -0.1549 -0.1210 -0.0893 -0.0588 -0.0294  0.0004  0.0278  0.0493  0.0620
  0.0643
 -2.2507 -2.0877 -1.9442 -1.8184 -1.7042 -1.5964 -1.4929 -1.3934 -1.2985 -1.2080
 -1.1220 -1.0399 -0.9611 -0.8846 -0.8093 -0.6342 -0.4868 -0.3722 -0.2891 -0.2320
 -0.1917 -0.1606 -0.1338 -0.1088 -0.0843 -0.0600 -0.0360 -0.0142  0.0051  0.0222
  0.0372
 -2.1341 -1.9836 -1.8509 -1.7295 -1.6214 -1.5223 -1.4279 -1.3366 -1.2486 -1.1640
 -1.0828 -1.0052 -0.9306 -0.8588 -0.7888 -0.6237 -0.4825 -0.3701 -0.2864 -0.2274
 -0.1873 -0.1597 -0.1389 -0.1210 -0.1036 -0.0858 -0.0675 -0.0490 -0.0352 -0.0176
  0.0022
 -2.0317 -1.8900 -1.7695 -1.6498 -1.5425 -1.4466 -1.3584 -1.2746 -1.1936 -1.1154
 -1.0401 -0.9678 -0.8981 -0.8309 -0.7659 -0.6121 -0.4767 -0.3670 -0.2835 -0.2232
 -0.1819 -0.1546 -0.1369 -0.1247 -0.1143 -0.1038 -0.0925 -0.0801 -0.0668 -0.0536
 -0.0413
 -1.9434 -1.8069 -1.7000 -1.5796 -1.4707 -1.3740 -1.2874 -1.2079 -1.1329 -1.0611
 -0.9919 -0.9253 -0.8612 -0.7993 -0.7406 -0.5994 -0.4694 -0.3629 -0.2804
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F555W
 -4.1344 -3.5576 -3.1271 -2.8421 -2.7016 -2.6375 -2.5955 -2.4361 -2.2790 -2.1179
 -1.9493 -1.7885 -1.6149 -1.4508 -1.2994 -0.9723 -0.6979 -0.4832 -0.3118
 -3.8025 -3.3895 -3.0909 -2.8390 -2.6209 -2.4373 -2.2813 -2.1426 -2.0109 -1.8780
 -1.7378 -1.5870 -1.4310 -1.2820 -1.1452 -0.8555 -0.6221 -0.4367 -0.2959 -0.1870
 -3.4864 -3.0486 -2.7197 -2.4815 -2.3213 -2.1971 -2.0697 -1.9396 -1.8145 -1.6948
 -1.5747 -1.4473 -1.3090 -1.1711 -1.0437 -0.7793 -0.5742 -0.4131 -0.2892 -0.1932
 -0.1160
 -3.3163 -2.8946 -2.5666 -2.3140 -2.1210 -1.9754 -1.8715 -1.7887 -1.6907 -1.5744
 -1.4565 -1.3416 -1.2220 -1.0962 -0.9775 -0.7278 -0.5410 -0.3977 -0.2878 -0.2014
 -0.1307 -0.0706
 -3.1976 -2.8030 -2.4898 -2.2408 -2.0415 -1.8814 -1.7516 -1.6455 -1.5600 -1.4793
 -1.3800 -1.2699 -1.1587 -1.0450 -0.9328 -0.6949 -0.5188 -0.3874 -0.2885 -0.2110
 -0.1466 -0.0911 -0.0421  0.0018
 -3.0913 -2.7291 -2.4364 -2.1983 -2.0017 -1.8373 -1.6986 -1.5801 -1.4763 -1.3839
 -1.2993 -1.2106 -1.1135 -1.0094 -0.9040 -0.6748 -0.5042 -0.3796 -0.2886 -0.2192
 -0.1617 -0.1115 -0.0666 -0.0257  0.0119  0.0461  0.0760  0.1000  0.1139  0.1170
 -2.9883 -2.6574 -2.3870 -2.1627 -1.9731 -1.8103 -1.6688 -1.5448 -1.4346 -1.3343
 -1.2408 -1.1523 -1.0670 -0.9782 -0.8838 -0.6629 -0.4947 -0.3729 -0.2863 -0.2235
