 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F125W
 -0.8081 -0.8229 -0.8405 -0.8634 -0.8867 -0.9071 -0.9167 -0.9366 -0.9527 -0.9640
 -0.9708 -0.9711 -0.9799 -0.9868 -0.9976 -1.0392 -1.1179 -1.2153 -1.3161
 -0.7724 -0.7860 -0.8092 -0.8410 -0.8771 -0.9044 -0.9260 -0.9462 -0.9658 -0.9843
 -0.9997 -1.0107 -1.0187 -1.0280 -1.0408 -1.0925 -1.1655 -1.2508 -1.3400 -1.4306
 -0.7689 -0.7933 -0.8162 -0.8395 -0.8660 -0.8983 -0.9330 -0.9590 -0.9778 -0.9944
 -1.0119 -1.0290 -1.0427 -1.0548 -1.0688 -1.1188 -1.1897 -1.2734 -1.3611 -1.4495
 -1.5379
 -0.7558 -0.7864 -0.8137 -0.8391 -0.8643 -0.8910 -0.9202 -0.9517 -0.9814 -1.0035
 -1.0207 -1.0388 -1.0569 -1.0732 -1.0894 -1.1404 -1.2092 -1.2913 -1.3782 -1.4654
 -1.5521 -1.6383
 -0.7308 -0.7674 -0.8000 -0.8295 -0.8571 -0.8845 -0.9125 -0.9415 -0.9709 -0.9992
 -1.0234 -1.0438 -1.0640 -1.0833 -1.1027 -1.1564 -1.2240 -1.3047 -1.3914 -1.4785
 -1.5644 -1.6494 -1.7337 -1.8172
 -0.7001 -0.7406 -0.7778 -0.8116 -0.8426 -0.8724 -0.9017 -0.9312 -0.9609 -0.9900
 -1.0174 -1.0423 -1.0658 -1.0878 -1.1092 -1.1671 -1.2344 -1.3138 -1.4005 -1.4884
 -1.5747 -1.6596 -1.7431 -1.8257 -1.9081 -1.9907 -2.0737 -2.1574 -2.2420 -2.3275
 -0.6738 -0.7122 -0.7516 -0.7884 -0.8227 -0.8551 -0.8865 -0.9175 -0.9484 -0.9791
 -1.0086 -1.0365 -1.0628 -1.0878 -1.1115 -1.1728 -1.2410 -1.3190 -1.4054 -1.4944
