 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F814W
 -1.1032 -1.1134 -1.1377 -1.1682 -1.1901 -1.1882 -1.0613 -1.0383 -1.0102 -0.9721
 -0.9212 -0.8613 -0.8039 -0.7391 -0.6809 -0.5710 -0.5286 -0.5286 -0.5451
 -1.0912 -1.0178 -0.9758 -0.9620 -0.9695 -0.9745 -0.9691 -0.9570 -0.9407 -0.9200
 -0.8882 -0.8429 -0.7888 -0.7352 -0.6873 -0.6020 -0.5605 -0.5527 -0.5632 -0.5843
 -1.0483 -0.9888 -0.9401 -0.9038 -0.8824 -0.8791 -0.8905 -0.8980 -0.8914 -0.8722
 -0.8492 -0.8201 -0.7793 -0.7337 -0.6914 -0.6137 -0.5779 -0.5731 -0.5849 -0.6057
 -0.6324
 -1.0003 -0.9537 -0.9120 -0.8758 -0.8467 -0.8265 -0.8160 -0.8160 -0.8221 -0.8217
 -0.8093 -0.7920 -0.7662 -0.7311 -0.6948 -0.6246 -0.5918 -0.5895 -0.6030 -0.6241
 -0.6499 -0.6795
 -0.9318 -0.9017 -0.8724 -0.8440 -0.8177 -0.7951 -0.7776 -0.7655 -0.7586 -0.7561
 -0.7536 -0.7465 -0.7363 -0.7173 -0.6918 -0.6313 -0.6006 -0.6005 -0.6168 -0.6393
 -0.6654 -0.6945 -0.7263 -0.7600
 -0.8444 -0.8306 -0.8160 -0.7994 -0.7812 -0.7629 -0.7459 -0.7315 -0.7201 -0.7111
 -0.7036 -0.6968 -0.6918 -0.6833 -0.6704 -0.6307 -0.6035 -0.6045 -0.6243 -0.6502
 -0.6782 -0.7081 -0.7399 -0.7737 -0.8096 -0.8481 -0.8899 -0.9352 -0.9844 -1.0376
 -0.7457 -0.7437 -0.7428 -0.7390 -0.7318 -0.7217 -0.7101 -0.6982 -0.6874 -0.6779
 -0.6691 -0.6607 -0.6534 -0.6470 -0.6390 -0.6170 -0.5995 -0.6015 -0.6241 -0.6548
 -0.6867 -0.7190 -0.7521 -0.7863 -0.8217 -0.8575 -0.8953 -0.9371 -0.9842 -1.0369
 -1.0921
 -0.6377 -0.6471 -0.6564 -0.6637 -0.6680 -0.6683 -0.6647 -0.6589 -0.6523 -0.6451
 -0.6383 -0.6314 -0.6245 -0.6183 -0.6114 -0.5962 -0.5880 -0.5927 -0.6165 -0.6515
 -0.6888 -0.7254 -0.7614 -0.7974 -0.8336 -0.8704 -0.9073 -0.9460 -0.9884 -1.0361
 -1.0901
 -0.5283 -0.5461 -0.5627 -0.5782 -0.5918 -0.6018 -0.6078 -0.6101 -0.6099 -0.6078
 -0.6048 -0.6012 -0.5972 -0.5931 -0.5882 -0.5761 -0.5725 -0.5806 -0.6044 -0.6415
 -0.6836 -0.7258 -0.7665 -0.8059 -0.8445 -0.8826 -0.9208 -0.9606 -1.0023 -1.0455
 -1.0901
 -0.4175 -0.4407 -0.4654 -0.4869 -0.5069 -0.5249 -0.5397 -0.5507 -0.5585 -0.5635
 -0.5662 -0.5674 -0.5674 -0.5668 -0.5655 -0.5587 -0.5573 -0.5673 -0.5906 -0.6268
 -0.6710 -0.7178 -0.7638 -0.8081 -0.8504 -0.8913 -0.9313 -0.9709 -1.0144 -1.0553
 -1.0945
 -0.3054 -0.3309 -0.3645 -0.3941 -0.4180 -0.4413 -0.4627 -0.4816 -0.4974 -0.5102
 -0.5201 -0.5276 -0.5331 -0.5370 -0.5398 -0.5421 -0.5432 -0.5544 -0.5775 -0.6122
 -0.6557 -0.7041 -0.7541 -0.8033 -0.8504 -0.8954 -0.9386 -0.9804 -1.0214 -1.0623
 -1.1040
 -0.1918 -0.2167 -0.2600 -0.3007 -0.3281 -0.3551 -0.3811 -0.4056 -0.4281 -0.4483
 -0.4657 -0.4805 -0.4927 -0.5024 -0.5111 -0.5263 -0.5302 -0.5419 -0.5651
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F814W
 -1.1413 -1.1061 -1.0910 -1.0897 -1.0930 -1.0918 -1.0488 -1.0365 -1.0129 -0.9767
 -0.9278 -0.8697 -0.8100 -0.7502 -0.6964 -0.5917 -0.5369 -0.5224 -0.5349
 -1.0792 -1.0193 -0.9955 -0.9804 -0.9691 -0.9637 -0.9618 -0.9584 -0.9484 -0.9288
 -0.8974 -0.8537 -0.8018 -0.7500 -0.7026 -0.6117 -0.5619 -0.5483 -0.5571 -0.5771
 -1.0660 -0.9864 -0.9308 -0.9001 -0.8975 -0.9078 -0.9113 -0.9064 -0.8975 -0.8856
 -0.8671 -0.8386 -0.7982 -0.7531 -0.7105 -0.6278 -0.5815 -0.5687 -0.5780 -0.5983
 -0.6247
 -1.0587 -0.9832 -0.9229 -0.8776 -0.8477 -0.8333 -0.8370 -0.8518 -0.8591 -0.8522
 -0.8376 -0.8185 -0.7910 -0.7543 -0.7173 -0.6411 -0.5977 -0.5853 -0.5951 -0.6156
 -0.6414 -0.6712
 -1.0352 -0.9706 -0.9159 -0.8702 -0.8339 -0.8074 -0.7908 -0.7835 -0.7875 -0.7969
 -0.7984 -0.7909 -0.7749 -0.7493 -0.7181 -0.6499 -0.6092 -0.5972 -0.6079 -0.6296
 -0.6559 -0.6854 -0.7177 -0.7527
 -0.9892 -0.9391 -0.8948 -0.8554 -0.8209 -0.7919 -0.7691 -0.7526 -0.7414 -0.7358
 -0.7363 -0.7380 -0.7368 -0.7276 -0.7095 -0.6528 -0.6152 -0.6036 -0.6153 -0.6394
 -0.6677 -0.6981 -0.7305 -0.7649 -0.8013 -0.8400 -0.8817 -0.9277 -0.9796 -1.0332
 -0.9216 -0.8866 -0.8551 -0.8256 -0.7978 -0.7720 -0.7492 -0.7301 -0.7149 -0.7026
 -0.6931 -0.6869 -0.6851 -0.6836 -0.6776 -0.6472 -0.6151 -0.6041 -0.6163 -0.6435
 -0.6754 -0.7083 -0.7420 -0.7769 -0.8130 -0.8505 -0.8901 -0.9324 -0.9790 -1.0322
 -1.0876
 -0.8376 -0.8159 -0.7967 -0.7784 -0.7599 -0.7412 -0.7227 -0.7053 -0.6901 -0.6770
 -0.6654 -0.6553 -0.6479 -0.6427 -0.6387 -0.6249 -0.6077 -0.5992 -0.6114 -0.6407
 -0.6771 -0.7141 -0.7507 -0.7874 -0.8243 -0.8618 -0.9006 -0.9409 -0.9835 -1.0311
 -1.0857
 -0.7432 -0.7319 -0.7230 -0.7148 -0.7062 -0.6963 -0.6848 -0.6725 -0.6604 -0.6493
