 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F098M
 -0.8467 -0.8467 -0.8440 -0.8378 -0.8298 -0.8156 -0.8165 -0.8303 -0.8544 -0.8888
 -0.9332
 -0.8602 -0.8564 -0.8640 -0.8765 -0.8877 -0.8920 -0.8848 -0.8657 -0.8479 -0.8408
 -0.8421 -0.8456 -0.8466 -0.8438 -0.8381 -0.8258 -0.8276 -0.8425 -0.8683 -0.9039
 -0.9485 -0.9995
 -0.7792 -0.7738 -0.7733 -0.7834 -0.7991 -0.8150 -0.8260 -0.8278 -0.8251 -0.8260
 -0.8316 -0.8389 -0.8440 -0.8450 -0.8423 -0.8330 -0.8357 -0.8514 -0.8784 -0.9150
 -0.9600 -1.0112 -1.0659 -1.1218
 -0.7299 -0.7131 -0.7099 -0.7143 -0.7262 -0.7443 -0.7648 -0.7819 -0.7935 -0.8037
 -0.8153 -0.8270 -0.8364 -0.8416 -0.8425 -0.8374 -0.8413 -0.8580 -0.8856 -0.9230
 -0.9685 -1.0200 -1.0753 -1.1321 -1.1890 -1.2461 -1.3051 -1.3673 -1.4307 -1.4928
 -0.7195 -0.6796 -0.6578 -0.6532 -0.6634 -0.6829 -0.7068 -0.7327 -0.7555 -0.7750
 -0.7930 -0.8098 -0.8239 -0.8336 -0.8385 -0.8392 -0.8445 -0.8623 -0.8906 -0.9285
 -0.9745 -1.0265 -1.0825 -1.1405 -1.1988 -1.2565 -1.3148 -1.3749 -1.4375 -1.5015
 -1.5643
 -0.7306 -0.6866 -0.6553 -0.6364 -0.6297 -0.6342 -0.6491 -0.6739 -0.7057 -0.7373
 -0.7648 -0.7878 -0.8065 -0.8209 -0.8303 -0.8381 -0.8452 -0.8641 -0.8935 -0.9317
 -0.9781 -1.0306 -1.0875 -1.1468 -1.2069 -1.2666 -1.3260 -1.3856 -1.4460 -1.5089
 -1.5738
 -0.7386 -0.6957 -0.6643 -0.6427 -0.6301 -0.6262 -0.6307 -0.6429 -0.6630 -0.6899
 -0.7203 -0.7513 -0.7792 -0.8012 -0.8166 -0.8338 -0.8436 -0.8637 -0.8943 -0.9332
 -0.9800 -1.0334 -1.0912 -1.1520 -1.2140 -1.2759 -1.3373 -1.3981 -1.4588 -1.5203
 -1.5838
 -0.7429 -0.7011 -0.6714 -0.6508 -0.6380 -0.6317 -0.6317 -0.6379 -0.6502 -0.6679
 -0.6897 -0.7139 -0.7390 -0.7639 -0.7866 -0.8242 -0.8397 -0.8607 -0.8922 -0.9318
 -0.9788 -1.0325 -1.0911 -1.1531 -1.2169 -1.2812 -1.3450 -1.4079 -1.4701 -1.5322
 -1.5942
 -0.7379 -0.7007 -0.6729 -0.6546 -0.6434 -0.6381 -0.6375 -0.6412 -0.6492 -0.6613
 -0.6769 -0.6948 -0.7137 -0.7329 -0.7520 -0.7982 -0.8314 -0.8553 -0.8875 -0.9278
 -0.9751 -1.0290 -1.0882 -1.1512 -1.2166 -1.2831 -1.3496 -1.4152 -1.4796 -1.5432
 -1.6063
 -0.7159 -0.6873 -0.6658 -0.6509 -0.6422 -0.6390 -0.6400 -0.6439 -0.6506 -0.6596
 -0.6710 -0.6845 -0.6992 -0.7145 -0.7128 -0.7558 -0.8187 -0.8475 -0.8802
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = F098M
 -1.4382 -1.4498 -1.4455 -1.3807 -1.2698 -1.1398 -1.0130 -0.9074 -0.8379 -0.8090
 -0.8007 -0.7975 -0.7931 -0.7867 -0.7787 -0.7650 -0.7660 -0.7805 -0.8014
 -1.2626 -1.2761 -1.2808 -1.2672 -1.2256 -1.1452 -1.0344 -0.9178 -0.8479 -0.8188
 -0.8116 -0.8108 -0.8091 -0.8047 -0.7985 -0.7867 -0.7888 -0.8031 -0.8260 -0.8570
 -1.1036 -1.1148 -1.1251 -1.1261 -1.1098 -1.0691 -0.9997 -0.9140 -0.8509 -0.8218
 -0.8148 -0.8160 -0.8173 -0.8157 -0.8115 -0.8014 -0.8040 -0.8191 -0.8435 -0.8761
 -0.9173
 -0.9716 -0.9747 -0.9846 -0.9939 -0.9952 -0.9818 -0.9483 -0.8954 -0.8463 -0.8195
 -0.8126 -0.8153 -0.8194 -0.8211 -0.8195 -0.8121 -0.8151 -0.8307 -0.8563 -0.8903
 -0.9327 -0.9819
 -0.8734 -0.8637 -0.8666 -0.8765 -0.8868 -0.8913 -0.8843 -0.8616 -0.8316 -0.8114
 -0.8059 -0.8099 -0.8166 -0.8215 -0.8231 -0.8198 -0.8235 -0.8395 -0.8658 -0.9009
 -0.9440 -0.9935 -1.0474 -1.1034
 -0.8053 -0.7868 -0.7790 -0.7818 -0.7919 -0.8044 -0.8138 -0.8144 -0.8053 -0.7960
 -0.7946 -0.8006 -0.8095 -0.8175 -0.8224 -0.8245 -0.8296 -0.8461 -0.8730 -0.9087
 -0.9525 -1.0025 -1.0568 -1.1133 -1.1707 -1.2287 -1.2887 -1.3527 -1.4170 -1.4805
 -0.7470 -0.7176 -0.7067 -0.7102 -0.7185 -0.7299 -0.7446 -0.7593 -0.7681 -0.7722
 -0.7776 -0.7871 -0.7986 -0.8096 -0.8178 -0.8261 -0.8332 -0.8506 -0.8780 -0.9142
 -0.9585 -1.0091 -1.0640 -1.1214 -1.1797 -1.2383 -1.2975 -1.3585 -1.4230 -1.4880
 -1.5521
 -0.7454 -0.6994 -0.6687 -0.6531 -0.6511 -0.6607 -0.6781 -0.6994 -0.7214 -0.7391
 -0.7539 -0.7686 -0.7837 -0.7978 -0.8092 -0.8246 -0.8344 -0.8529 -0.8812 -0.9177
 -0.9623 -1.0135 -1.0692 -1.1276 -1.1872 -1.2470 -1.3070 -1.3675 -1.4295 -1.4945
 -1.5605
 -0.7514 -0.7035 -0.6678 -0.6433 -0.6296 -0.6258 -0.6306 -0.6437 -0.6644 -0.6905
 -0.7169 -0.7415 -0.7632 -0.7817 -0.7969 -0.8198 -0.8329 -0.8528 -0.8823 -0.9197
 -0.9647 -1.0165 -1.0730 -1.1326 -1.1937 -1.2553 -1.3170 -1.3787 -1.4407 -1.5039
 -1.5694
 -0.7562 -0.7085 -0.6726 -0.6469 -0.6298 -0.6207 -0.6190 -0.6241 -0.6356 -0.6535
 -0.6763 -0.7020 -0.7283 -0.7534 -0.7753 -0.8109 -0.8289 -0.8500 -0.8806 -0.9188
 -0.9641 -1.0161 -1.0733 -1.1338 -1.1964 -1.2599 -1.3237 -1.3872 -1.4504 -1.5138
 -1.5779
 -0.7577 -0.7109 -0.6755 -0.6506 -0.6338 -0.6240 -0.6201 -0.6217 -0.6288 -0.6409
 -0.6574 -0.6772 -0.6988 -0.7210 -0.7429 -0.7912 -0.8216 -0.8449 -0.8762 -0.9154
 -0.9612 -1.0133 -1.0709 -1.1322 -1.1960 -1.2613 -1.3274 -1.3933 -1.4586 -1.5236
 -1.5883
 -0.7490 -0.7067 -0.6743 -0.6502 -0.6350 -0.6263 -0.6229 -0.6239 -0.6290 -0.6378
 -0.6501 -0.6655 -0.6826 -0.7006 -0.6997 -0.7607 -0.8110 -0.8375 -0.8691
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = F098M
 -1.6064 -1.5728 -1.5115 -1.4255 -1.3174 -1.1893 -1.0433 -0.8987 -0.8151 -0.7749
 -0.7631 -0.7615 -0.7608 -0.7583 -0.7543 -0.7457 -0.7504 -0.7676 -0.7904
 -1.4225 -1.4521 -1.4626 -1.4463 -1.3714 -1.2459 -1.0866 -0.9254 -0.8313 -0.7875
 -0.7750 -0.7750 -0.7768 -0.7766 -0.7742 -0.7676 -0.7726 -0.7892 -0.8129 -0.8437
 -1.2463 -1.2730 -1.2873 -1.2868 -1.2575 -1.1891 -1.0755 -0.9399 -0.8429 -0.7948
 -0.7801 -0.7806 -0.7848 -0.7875 -0.7873 -0.7829 -0.7876 -0.8044 -0.8299 -0.8617
 -0.9011
 -1.0914 -1.1067 -1.1236 -1.1331 -1.1260 -1.0937 -1.0291 -0.9348 -0.8484 -0.7985
 -0.7807 -0.7807 -0.7867 -0.7924 -0.7951 -0.7943 -0.7991 -0.8158 -0.8419 -0.8751
 -0.9155 -0.9629
 -0.9674 -0.9689 -0.9794 -0.9917 -0.9978 -0.9902 -0.9620 -0.9089 -0.8444 -0.7979
 -0.7782 -0.7771 -0.7840 -0.7922 -0.7982 -0.8026 -0.8082 -0.8247 -0.8511 -0.8852
 -0.9266 -0.9745 -1.0273 -1.0833
 -0.8794 -0.8651 -0.8636 -0.8706 -0.8805 -0.8866 -0.8825 -0.8622 -0.8262 -0.7910
 -0.7725 -0.7705 -0.7778 -0.7879 -0.7968 -0.8076 -0.8150 -0.8317 -0.8582 -0.8929
 -0.9350 -0.9836 -1.0368 -1.0931 -1.1508 -1.2096 -1.2709 -1.3358 -1.4016 -1.4666
 -0.8065 -0.7780 -0.7812 -0.7798 -0.7839 -0.7921 -0.8002 -0.8019 -0.7921 -0.7745
 -0.7621 -0.7611 -0.7687 -0.7802 -0.7914 -0.8090 -0.8195 -0.8369 -0.8636 -0.8985
 -0.9411 -0.9904 -1.0442 -1.1010 -1.1593 -1.2182 -1.2783 -1.3406 -1.4068 -1.4729
 -1.5384
 -0.7644 -0.7239 -0.7021 -0.6977 -0.7044 -0.7152 -0.7254 -0.7360 -0.7445 -0.7460
 -0.7446 -0.7476 -0.7567 -0.7694 -0.7826 -0.8068 -0.8210 -0.8398 -0.8672 -0.9024
 -0.9453 -0.9950 -1.0496 -1.1072 -1.1663 -1.2261 -1.2865 -1.3480 -1.4115 -1.4784
 -1.5455
 -0.7646 -0.7154 -0.6793 -0.6565 -0.6459 -0.6457 -0.6539 -0.6681 -0.6854 -0.7024
 -0.7155 -0.7274 -0.7408 -0.7558 -0.7709 -0.8010 -0.8196 -0.8402 -0.8689 -0.9049
 -0.9481 -0.9982 -1.0536 -1.1122 -1.1726 -1.2338 -1.2955 -1.3577 -1.4208 -1.4856
 -1.5533
 -0.7680 -0.7173 -0.6783 -0.6497 -0.6309 -0.6212 -0.6194 -0.6238 -0.6344 -0.6510
 -0.6713 -0.6926 -0.7139 -0.7347 -0.7541 -0.7916 -0.8152 -0.8376 -0.8675 -0.9045
 -0.9480 -0.9983 -1.0541 -1.1136 -1.1751 -1.2378 -1.3012 -1.3649 -1.4290 -1.4937
 -1.5596
 -0.7708 -0.7188 -0.6796 -0.6503 -0.6297 -0.6167 -0.6106 -0.6105 -0.6158 -0.6261
 -0.6412 -0.6604 -0.6821 -0.7047 -0.7271 -0.7760 -0.8077 -0.8326 -0.8635 -0.9016
 -0.9457 -0.9960 -1.0520 -1.1122 -1.1748 -1.2390 -1.3043 -1.3700 -1.4358 -1.5018
 -1.5680
 -0.7693 -0.7189 -0.6793 -0.6504 -0.6301 -0.6170 -0.6101 -0.6083 -0.6113 -0.6187
 -0.6301 -0.6451 -0.6629 -0.6823 -0.6899 -0.7542 -0.7971 -0.8252 -0.8569
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = F098M
 -1.7482 -1.6036 -1.4670 -1.3379 -1.2156 -1.0996 -0.9894 -0.8847 -0.7929 -0.7413
 -0.7232 -0.7209 -0.7227 -0.7240 -0.7235 -0.7212 -0.7309 -0.7508 -0.7763
 -1.5641 -1.6114 -1.6391 -1.6285 -1.5136 -1.3251 -1.1129 -0.9265 -0.8164 -0.7575
 -0.7369 -0.7351 -0.7389 -0.7422 -0.7434 -0.7434 -0.7517 -0.7713 -0.7978 -0.8286
 -1.3790 -1.4514 -1.4511 -1.4557 -1.4185 -1.3222 -1.1549 -0.9628 -0.8371 -0.7698
 -0.7444 -0.7418 -0.7471 -0.7531 -0.7568 -0.7593 -0.7669 -0.7859 -0.8131 -0.8452
 -0.8833
 -1.2066 -1.2396 -1.2692 -1.2842 -1.2728 -1.2226 -1.1237 -0.9810 -0.8543 -0.7801
 -0.7487 -0.7435 -0.7495 -0.7579 -0.7646 -0.7715 -0.7790 -0.7972 -0.8245 -0.8577
 -0.8970 -0.9427
 -1.0611 -1.0794 -1.1025 -1.1214 -1.1265 -1.1079 -1.0567 -0.9679 -0.8631 -0.7875
 -0.7510 -0.7422 -0.7476 -0.7577 -0.7673 -0.7804 -0.7891 -0.8065 -0.8335 -0.8674
 -0.9075 -0.9540 -1.0059 -1.0616
 -0.9500 -0.9500 -0.9606 -0.9756 -0.9875 -0.9881 -0.9697 -0.9251 -0.8564 -0.7903
 -0.7513 -0.7389 -0.7427 -0.7535 -0.7655 -0.7856 -0.7970 -0.8143 -0.8409 -0.8750
 -0.9157 -0.9629 -1.0153 -1.0712 -1.1294 -1.1891 -1.2521 -1.3187 -1.3847 -1.4514
 -0.8698 -0.8573 -0.8535 -0.8572 -0.8657 -0.8737 -0.8743 -0.8606 -0.8278 -0.7831
 -0.7483 -0.7339 -0.7357 -0.7463 -0.7597 -0.7867 -0.8022 -0.8203 -0.8469 -0.8810
 -0.9220 -0.9697 -1.0226 -1.0791 -1.1375 -1.1970 -1.2580 -1.3218 -1.3893 -1.4562
 -1.5233
 -0.7898 -0.7696 -0.7630 -0.7671 -0.7739 -0.7780 -0.7826 -0.7855 -0.7794 -0.7608
 -0.7383 -0.7259 -0.7269 -0.7369 -0.7508 -0.7836 -0.8042 -0.8241 -0.8512 -0.8854
 -0.9266 -0.9746 -1.0281 -1.0851 -1.1441 -1.2042 -1.2651 -1.3274 -1.3923 -1.4608
 -1.5288
 -0.7760 -0.7306 -0.7008 -0.6858 -0.6844 -0.6925 -0.7036 -0.7123 -0.7182 -0.7207
 -0.7165 -0.7125 -0.7154 -0.7255 -0.7399 -0.7769 -0.8027 -0.8252 -0.8534 -0.8884
 -0.9299 -0.9782 -1.0324 -1.0902 -1.1502 -1.2112 -1.2731 -1.3357 -1.3997 -1.4661
 -1.5355
 -0.7768 -0.7264 -0.6872 -0.6595 -0.6429 -0.6362 -0.6368 -0.6431 -0.6536 -0.6657
 -0.6772 -0.6865 -0.6966 -0.7099 -0.7258 -0.7666 -0.7976 -0.8230 -0.8527 -0.8887
 -0.9306 -0.9789 -1.0332 -1.0917 -1.1527 -1.2149 -1.2780 -1.3418 -1.4063 -1.4722
 -1.5396
 -0.7779 -0.7260 -0.6849 -0.6537 -0.6314 -0.6177 -0.6113 -0.6107 -0.6146 -0.6225
 -0.6347 -0.6499 -0.6667 -0.6849 -0.7044 -0.7527 -0.7892 -0.8178 -0.8491 -0.8863
 -0.9290 -0.9774 -1.0317 -1.0907 -1.1525 -1.2159 -1.2806 -1.3459 -1.4119 -1.4785
 -1.5462
 -0.7785 -0.7257 -0.6836 -0.6516 -0.6283 -0.6125 -0.6033 -0.5997 -0.6010 -0.6061
 -0.6148 -0.6273 -0.6431 -0.6614 -0.6757 -0.7352 -0.7775 -0.8096 -0.8426
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = F098M
 -1.8613 -1.6961 -1.5402 -1.3931 -1.2539 -1.1220 -0.9970 -0.8782 -0.7733 -0.7099
 -0.6826 -0.6774 -0.6801 -0.6841 -0.6872 -0.6930 -0.7073 -0.7302 -0.7592
 -1.6799 -1.9454 -2.0426 -1.9887 -1.7990 -1.4868 -1.1268 -0.9287 -0.8049 -0.7306
 -0.6988 -0.6926 -0.6964 -0.7021 -0.7067 -0.7144 -0.7267 -0.7494 -0.7787 -0.8111
 -1.4898 -1.7141 -1.6012 -1.6174 -1.5795 -1.4592 -1.2135 -0.9778 -0.8347 -0.7486
 -0.7099 -0.7010 -0.7053 -0.7131 -0.7200 -0.7302 -0.7420 -0.7636 -0.7929 -0.8261
 -0.8640
 -1.3060 -1.3606 -1.4075 -1.4339 -1.4241 -1.3600 -1.2251 -1.0257 -0.8638 -0.7659
 -0.7188 -0.7053 -0.7088 -0.7183 -0.7279 -0.7430 -0.7545 -0.7748 -0.8038 -0.8377
 -0.8767 -0.9215
 -1.1437 -1.1833 -1.2236 -1.2541 -1.2629 -1.2367 -1.1629 -1.0353 -0.8871 -0.7820
 -0.7265 -0.7072 -0.7085 -0.7186 -0.7307 -0.7523 -0.7655 -0.7845 -0.8128 -0.8472
 -0.8868 -0.9322 -0.9832 -1.0389
 -1.0125 -1.0323 -1.0598 -1.0871 -1.1048 -1.1028 -1.0709 -1.0001 -0.8946 -0.7949
 -0.7335 -0.7080 -0.7057 -0.7152 -0.7288 -0.7576 -0.7743 -0.7932 -0.8205 -0.8548
 -0.8948 -0.9408 -0.9924 -1.0480 -1.1062 -1.1677 -1.2328 -1.2998 -1.3667 -1.4351
 -0.9186 -0.9182 -0.9272 -0.9434 -0.9601 -0.9695 -0.9634 -0.9336 -0.8746 -0.7984
 -0.7382 -0.7080 -0.7015 -0.7092 -0.7232 -0.7583 -0.7803 -0.8003 -0.8271 -0.8611
 -0.9012 -0.9475 -0.9995 -1.0556 -1.1138 -1.1741 -1.2369 -1.3026 -1.3706 -1.4383
 -1.5070
 -0.8272 -0.8290 -0.8321 -0.8364 -0.8426 -0.8501 -0.8545 -0.8494 -0.8266 -0.7844
 -0.7369 -0.7060 -0.6963 -0.7016 -0.7148 -0.7545 -0.7826 -0.8051 -0.8322 -0.8661
 -0.9061 -0.9526 -1.0049 -1.0615 -1.1205 -1.1811 -1.2427 -1.3062 -1.3728 -1.4421
 -1.5108
 -0.7836 -0.7492 -0.7342 -0.7352 -0.7470 -0.7582 -0.7628 -0.7628 -0.7597 -0.7467
 -0.7223 -0.6992 -0.6893 -0.6927 -0.7049 -0.7469 -0.7808 -0.8068 -0.8354 -0.8698
 -0.9101 -0.9567 -1.0093 -1.0665 -1.1264 -1.1877 -1.2500 -1.3131 -1.3781 -1.4459
 -1.5166
 -0.7799 -0.7334 -0.6985 -0.6766 -0.6673 -0.6680 -0.6754 -0.6850 -0.6913 -0.6924
 -0.6897 -0.6822 -0.6776 -0.6816 -0.6931 -0.7360 -0.7749 -0.8050 -0.8354 -0.8708
 -0.9116 -0.9581 -1.0106 -1.0681 -1.1287 -1.1909 -1.2542 -1.3182 -1.3832 -1.4500
 -1.5187
 -0.7795 -0.7301 -0.6902 -0.6598 -0.6390 -0.6276 -0.6236 -0.6245 -0.6288 -0.6353
 -0.6421 -0.6487 -0.6548 -0.6637 -0.6771 -0.7226 -0.7655 -0.7996 -0.8323 -0.8691
 -0.9107 -0.9575 -1.0099 -1.0675 -1.1286 -1.1918 -1.2563 -1.3215 -1.3875 -1.4546
 -1.5230
 -0.7790 -0.7276 -0.6863 -0.6539 -0.6297 -0.6131 -0.6035 -0.5996 -0.6000 -0.6030
 -0.6083 -0.6165 -0.6274 -0.6404 -0.6569 -0.7067 -0.7526 -0.7906 -0.8261
