 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F390M
 -5.2907 -5.0448 -4.7690 -4.4897 -4.2169 -3.5655 -2.9183 -2.2486 -1.5961
 -5.5182 -5.4629 -5.4324 -5.4137 -5.3954 -5.3677 -5.3217 -5.2489 -5.1415 -4.9924
 -4.7965 -4.5556 -4.2858 -4.0108 -3.7441 -3.1233 -2.5335 -1.9506 -1.3917 -0.9179
 -5.2668 -5.1355 -5.0480 -4.9923 -4.9526 -4.9138 -4.8632 -4.7922 -4.6930 -4.5588
 -4.3831 -4.1632 -3.9087 -3.6437 -3.3861 -2.7963 -2.2563 -1.7378 -1.2461 -0.8194
 -0.4872
 -5.1998 -4.9904 -4.8443 -4.7322 -4.6418 -4.5711 -4.5063 -4.4307 -4.3354 -4.2134
 -4.0583 -3.8646 -3.6329 -3.3812 -3.1317 -2.5655 -2.0634 -1.5916 -1.1483 -0.7574
 -0.4479 -0.2089
 -5.3492 -5.0327 -4.7816 -4.5893 -4.4502 -4.3538 -4.2723 -4.1866 -4.0867 -3.9672
 -3.8238 -3.6515 -3.4444 -3.2088 -2.9662 -2.4127 -1.9361 -1.4977 -1.0888 -0.7249
 -0.4316 -0.2063 -0.0279  0.1202
 -5.6298 -5.2354 -4.9040 -4.6288 -4.4058 -4.2285 -4.0903 -3.9857 -3.9019 -3.8028
 -3.6718 -3.5122 -3.3259 -3.1100 -2.8748 -2.3235 -1.8596 -1.4445 -1.0599 -0.7164
 -0.4345 -0.2177 -0.0492  0.0882  0.2050  0.3069  0.3970  0.4798  0.5566  0.6193
 -6.0451 -5.5550 -5.1437 -4.7967 -4.5038 -4.2576 -4.0523 -3.8809 -3.7380 -3.6205
 -3.5166 -3.3974 -3.2435 -3.0556 -2.8398 -2.2864 -1.8229 -1.4218 -1.0549 -0.7264
 -0.4528 -0.2406 -0.0781  0.0516  0.1597  0.2527  0.3340  0.4058  0.4699  0.5267
  0.5733
 -6.6291 -6.0209 -5.5076 -5.0760 -4.7104 -4.3987 -4.1321 -3.9039 -3.7063 -3.5336
 -3.3815 -3.2485 -3.1243 -2.9838 -2.8125 -2.2931 -1.8191 -1.4227 -1.0676 -0.7499
 -0.4824 -0.2719 -0.1119  0.0125  0.1135  0.1988  0.2722  0.3364  0.3923  0.4401
  0.4782
 -7.3434 -6.6303 -6.0066 -5.4737 -5.0202 -4.6341 -4.3020 -4.0156 -3.7665 -3.5476
 -3.3525 -3.1767 -3.0187 -2.8750 -2.7333 -2.3130 -1.8405 -1.4393 -1.0904 -0.7799
 -0.5163 -0.3062 -0.1464 -0.0252  0.0702  0.1485  0.2143  0.2710  0.3198  0.3609
  0.3950
 -8.1146 -7.3377 -6.6259 -5.9989 -5.4504 -4.9763 -4.5685 -4.2172 -3.9124 -3.6457
 -3.4092 -3.1970 -3.0044 -2.8287 -2.6676 -2.2957 -1.8870 -1.4798 -1.1304 -0.8232
 -0.5602 -0.3473 -0.1842 -0.0628  0.0290  0.1015  0.1604  0.2099  0.2516  0.2866
  0.3154
 -8.8478 -8.0491 -7.2900 -6.5975 -5.9709 -5.4156 -4.9279 -4.5034 -4.1359 -3.8164
 -3.5356 -3.2858 -3.0605 -2.8554 -2.6671 -2.2645 -1.9066 -1.5333 -1.1812 -0.8734
 -0.6086 -0.3911 -0.2219 -0.0967 -0.0056  0.0623  0.1149  0.1572  0.1918  0.2200
  0.2428
 -9.4917 -8.7065 -7.9396 -7.2125 -6.5382 -5.9213 -5.3656 -4.8705 -4.4364 -4.0579
 -3.7276 -3.4366 -3.1769 -2.9423 -2.7318 -2.2194 -1.8993 -1.5998 -1.2428
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = F390M
 -5.9221 -5.9243 -5.9295 -5.9306 -5.9226 -5.8967 -5.8449 -5.7605 -5.6400 -5.4861
 -5.3023 -5.0882 -4.8471 -4.5900 -4.3324 -3.7012 -3.0806 -2.4450 -1.7999
 -5.4375 -5.4203 -5.4144 -5.4102 -5.3999 -5.3764 -5.3327 -5.2605 -5.1544 -5.0124
 -4.8333 -4.6188 -4.3758 -4.1200 -3.8650 -3.2611 -2.6865 -2.1172 -1.5735 -1.0750
 -5.0977 -5.0299 -4.9916 -4.9692 -4.9498 -4.9237 -4.8824 -4.8189 -4.7265 -4.6005
 -4.4379 -4.2377 -4.0061 -3.7588 -3.5117 -2.9340 -2.4016 -1.8931 -1.4064 -0.9621
 -0.5972
 -4.9905 -4.8425 -4.7320 -4.6562 -4.6059 -4.5657 -4.5202 -4.4596 -4.3769 -4.2663
 -4.1230 -3.9442 -3.7312 -3.4964 -3.2575 -2.6998 -2.1999 -1.7320 -1.2903 -0.8865
 -0.5481 -0.2849
 -5.0787 -4.8432 -4.6362 -4.5029 -4.4080 -4.3313 -4.2664 -4.1989 -4.1175 -4.0156
 -3.8877 -3.7294 -3.5375 -3.3179 -3.0868 -2.5410 -2.0628 -1.6248 -1.2151 -0.8414
 -0.5234 -0.2742 -0.0793  0.0801
 -5.3326 -5.0017 -4.7140 -4.4839 -4.3062 -4.1754 -4.0859 -4.0187 -3.9447 -3.8485
 -3.7282 -3.5833 -3.4107 -3.2082 -2.9858 -2.4439 -1.9766 -1.5599 -1.1736 -0.8219
 -0.5197 -0.2798 -0.0943  0.0544  0.1790  0.2863  0.3814  0.4687  0.5491  0.6154
 -5.7345 -5.2955 -4.9274 -4.6199 -4.3662 -4.1603 -3.9960 -3.8676 -3.7697 -3.6893
 -3.6002 -3.4811 -3.3290 -3.1481 -2.9399 -2.3984 -1.9314 -1.5279 -1.1591 -0.8234
 -0.5331 -0.2993 -0.1191  0.0224  0.1382  0.2368  0.3220  0.3971  0.4639  0.5238
  0.5741
 -6.2817 -5.7238 -5.2581 -4.8696 -4.5437 -4.2703 -4.0421 -3.8519 -3.6926 -3.5576
 -3.4418 -3.3383 -3.2277 -3.0892 -2.9165 -2.3961 -1.9206 -1.5216 -1.1650 -0.8410
 -0.5594 -0.3295 -0.1515 -0.0143  0.0953  0.1862  0.2635  0.3302  0.3883  0.4379
  0.4791
 -7.0068 -6.3175 -5.7304 -5.2378 -4.8259 -4.4794 -4.1857 -3.9356 -3.7219 -3.5367
 -3.3733 -3.2271 -3.0958 -2.9733 -2.8435 -2.4186 -1.9368 -1.5332 -1.1829 -0.8672
 -0.5914 -0.3641 -0.1865 -0.0513  0.0536  0.1379  0.2077  0.2670  0.3177  0.3608
  0.3959
 -7.8460 -7.0671 -6.3620 -5.7552 -5.2381 -4.8011 -4.4305 -4.1147 -3.8429 -3.6070
 -3.3995 -3.2141 -3.0459 -2.8926 -2.7518 -2.4061 -1.9854 -1.5707 -1.2197 -0.9082
 -0.6347 -0.4070 -0.2271 -0.0906  0.0120  0.0915  0.1550  0.2073  0.2510  0.2874
  0.3174
 -8.6692 -7.8487 -7.0814 -6.3830 -5.7694 -5.2365 -4.7781 -4.3850 -4.0477 -3.7560
 -3.5013 -3.2759 -3.0733 -2.8892 -2.7205 -2.3574 -2.0114 -1.6273 -1.2693 -0.9573
 -0.6834 -0.4528 -0.2687 -0.1282 -0.0248  0.0516  0.1095  0.1553  0.1922  0.2219
  0.2457
 -9.4106 -8.5862 -7.7917 -7.0460 -6.3678 -5.7590 -5.2204 -4.7478 -4.3374 -3.9827
 -3.6752 -3.4055 -3.1660 -2.9506 -2.7496 -2.2725 -2.0148 -1.7030 -1.3317
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = F390M
 -5.9516 -5.9644 -5.9745 -5.9758 -5.9642 -5.9309 -5.8676 -5.7692 -5.6394 -5.4888
 -5.3269 -5.1461 -4.9416 -4.7154 -4.4771 -3.8700 -3.2678 -2.6552 -2.0324
 -5.4396 -5.4426 -5.4483 -5.4495 -5.4402 -5.4148 -5.3671 -5.2897 -5.1801 -5.0423
 -4.8806 -4.6954 -4.4847 -4.2549 -4.0163 -3.4305 -2.8657 -2.3141 -1.7750 -1.2654
 -5.0366 -5.0111 -5.0004 -4.9939 -4.9833 -4.9617 -4.9229 -4.8607 -4.7700 -4.6490
 -4.4995 -4.3222 -4.1184 -3.8946 -3.6626 -3.0999 -2.5720 -2.0683 -1.5856 -1.1336
 -0.7383
 -4.8347 -4.7362 -4.6769 -4.6423 -4.6180 -4.5925 -4.5566 -4.5033 -4.4270 -4.3232
 -4.1905 -4.0286 -3.8384 -3.6258 -3.4020 -2.8580 -2.3591 -1.8919 -1.4502 -1.0403
 -0.6775 -0.3848
 -4.8617 -4.6751 -4.5442 -4.4465 -4.3752 -4.3249 -4.2808 -4.2281 -4.1594 -4.0687
 -3.9520 -3.8073 -3.6337 -3.4346 -3.2199 -2.6884 -2.2091 -1.7696 -1.3580 -0.9789
 -0.6420 -0.3653 -0.1486  0.0260
 -5.0898 -4.7894 -4.5527 -4.3750 -4.2493 -4.1632 -4.0986 -4.0402 -3.9712 -3.8857
 -3.7795 -3.6493 -3.4922 -3.3080 -3.1030 -2.5795 -2.1102 -1.6907 -1.3020 -0.9453
 -0.6281 -0.3638 -0.1563  0.0079  0.1431  0.2587  0.3604  0.4530  0.5381  0.6087
 -5.4409 -5.0512 -4.7265 -4.4604 -4.2482 -4.0836 -3.9612 -3.8766 -3.8146 -3.7483
 -3.6590 -3.5425 -3.4003 -3.2320 -3.0389 -2.5215 -2.0539 -1.6471 -1.2760 -0.9354
 -0.6328 -0.3778 -0.1759 -0.0185  0.1081  0.2140  0.3049  0.3843  0.4549  0.5184
  0.5726
 -5.9288 -5.4320 -5.0171 -4.6708 -4.3838 -4.1485 -3.9580 -3.8061 -3.6863 -3.5905
 -3.5084 -3.4240 -3.3173 -3.1787 -3.0096 -2.5065 -2.0338 -1.6318 -1.2730 -0.9447
 -0.6522 -0.4041 -0.2056 -0.0516  0.0692  0.1676  0.2500  0.3206  0.3816  0.4338
  0.4780
 -6.6081 -5.9709 -5.4382 -4.9952 -4.6271 -4.3203 -4.0646 -3.8520 -3.6751 -3.5259
 -3.3968 -3.2824 -3.1782 -3.0733 -2.9503 -2.5216 -2.0422 -1.6366 -1.2846 -0.9653
 -0.6794 -0.4360 -0.2396 -0.0873  0.0297  0.1222  0.1973  0.2602  0.3136  0.3586
  0.3954
 -7.4732 -6.7123 -6.0404 -5.4736 -5.0005 -4.6065 -4.2768 -3.9990 -3.7635 -3.5622
 -3.3872 -3.2316 -3.0905 -2.9619 -2.8426 -2.5195 -2.0854 -1.6692 -1.3168 -1.0025
 -0.7204 -0.4780 -0.2812 -0.1279 -0.0118  0.0768  0.1463  0.2025  0.2488  0.2872
  0.3185
 -8.3791 -7.5534 -6.7914 -6.1042 -5.5160 -5.0172 -4.5970 -4.2423 -3.9410 -3.6829
 -3.4592 -3.2623 -3.0858 -2.9253 -2.7783 -2.4577 -2.1210 -1.7234 -1.3631 -1.0488
 -0.7679 -0.5245 -0.3249 -0.1686 -0.0510  0.0361  0.1011  0.1514  0.1913  0.2230
  0.2482
 -9.2002 -8.3625 -7.5601 -6.8141 -6.1366 -5.5432 -5.0290 -4.5879 -4.2101 -3.8870
 -3.6084 -3.3656 -3.1510 -2.9583 -2.7574 -2.3362 -2.1490 -1.7992 -1.4235
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = F390M
 -6.0187 -6.0363 -6.0464 -6.0430 -6.0231 -5.9776 -5.8973 -5.7796 -5.6401 -5.4940
 -5.3479 -5.1961 -5.0276 -4.8365 -4.6235 -4.0487 -3.4607 -2.8686 -2.2733
 -5.4826 -5.4961 -5.5062 -5.5070 -5.4936 -5.4613 -5.4043 -5.3156 -5.1996 -5.0651
 -4.9190 -4.7601 -4.5820 -4.3824 -4.1658 -3.6036 -3.0483 -2.5068 -1.9828 -1.4746
 -5.0353 -5.0338 -5.0368 -5.0369 -5.0278 -5.0046 -4.9624 -4.8952 -4.8011 -4.6829
 -4.5451 -4.3897 -4.2140 -4.0173 -3.8051 -3.2627 -2.7407 -2.2429 -1.7686 -1.3186
 -0.9060
 -4.7368 -4.6930 -4.6709 -4.6583 -4.6454 -4.6251 -4.5913 -4.5383 -4.4621 -4.3610
 -4.2366 -4.0910 -3.9241 -3.7360 -3.5315 -3.0073 -2.5124 -2.0489 -1.6121 -1.2035
 -0.8290 -0.5077
 -4.6830 -4.5510 -4.4585 -4.3998 -4.3627 -4.3331 -4.2993 -4.2530 -4.1887 -4.1024
 -3.9926 -3.8601 -3.7049 -3.5279 -3.3326 -2.8229 -2.3465 -1.9092 -1.5013 -1.1232
 -0.7781 -0.4779 -0.2358 -0.0411
 -4.8315 -4.5918 -4.4187 -4.2988 -4.2113 -4.1441 -4.0930 -4.0431 -3.9825 -3.9055
 -3.8081 -3.6887 -3.5464 -3.3816 -3.1966 -2.6993 -2.2327 -1.8143 -1.4288 -1.0729
 -0.7499 -0.4668 -0.2351 -0.0517  0.0976  0.2229  0.3321  0.4318  0.5229  0.5989
 -5.1460 -4.8068 -4.5300 -4.3125 -4.1477 -4.0283 -3.9462 -3.8892 -3.8348 -3.7656
 -3.6770 -3.5683 -3.4382 -3.2859 -3.1118 -2.6272 -2.1642 -1.7571 -1.3887 -1.0495
 -0.7421 -0.4720 -0.2484 -0.0712  0.0694  0.1847  0.2824  0.3671  0.4425  0.5107
  0.5692
 -5.5741 -5.1397 -4.7763 -4.4744 -4.2287 -4.0325 -3.8794 -3.7646 -3.6828 -3.6190
 -3.5542 -3.4712 -3.3617 -3.2261 -3.0668 -2.5983 -2.1346 -1.7317 -1.3749 -1.0482
 -0.7517 -0.4908 -0.2732 -0.1000  0.0354  0.1435  0.2324  0.3079  0.3724  0.4277
  0.4757
 -6.1637 -5.6050 -5.1378 -4.7484 -4.4245 -4.1572 -3.9388 -3.7623 -3.6210 -3.5072
 -3.4118 -3.3270 -3.2431 -3.1459 -3.0229 -2.5994 -2.1345 -1.7292 -1.3782 -1.0602
 -0.7710 -0.5167 -0.3037 -0.1334 -0.0012  0.1017  0.1837  0.2511  0.3077  0.3554
  0.3942
 -6.9872 -6.2767 -5.6705 -5.1645 -4.7447 -4.3970 -4.1084 -3.8687 -3.6700 -3.5039
 -3.3623 -3.2374 -3.1245 -3.0207 -2.9197 -2.6070 -2.1688 -1.7564 -1.4047 -1.0914
 -0.8068 -0.5552 -0.3437 -0.1739 -0.0425  0.0577  0.1348  0.1960  0.2457  0.2864
  0.3194
 -7.9503 -7.1344 -6.3977 -5.7545 -5.2131 -4.7623 -4.3878 -4.0754 -3.8128 -3.5909
 -3.4009 -3.2350 -3.0864 -2.9511 -2.8272 -2.5466 -2.2113 -1.8053 -1.4468 -1.1336
 -0.8511 -0.5998 -0.3874 -0.2162 -0.0835  0.0161  0.0902  0.1464  0.1901  0.2243
  0.2511
 -8.8688 -8.0254 -7.2243 -6.4876 -5.8302 -5.2665 -4.7898 -4.3890 -4.0514 -3.7654
 -3.5207 -3.3089 -3.1224 -2.9551 -2.7454 -2.4182 -2.2620 -1.8759 -1.5045
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = F390M
 -6.1810 -6.1967 -6.2000 -6.1848 -6.1456 -6.0762 -5.9696 -5.8285 -5.6810 -5.5372
 -5.4051 -5.2794 -5.1481 -4.9962 -4.8218 -4.2957 -3.7161 -3.1298 -2.5450
 -5.6257 -5.6409 -5.6480 -5.6417 -5.6173 -5.5704 -5.4952 -5.3877 -5.2619 -5.1296
 -4.9977 -4.8645 -4.7220 -4.5607 -4.3772 -3.8551 -3.3021 -2.7553 -2.2324 -1.7226
 -5.1458 -5.1537 -5.1598 -5.1581 -5.1436 -5.1120 -5.0588 -4.9789 -4.8765 -4.7591
 -4.6332 -4.5003 -4.3563 -4.1947 -4.0131 -3.5077 -2.9863 -2.4797 -2.0002 -1.5448
 -1.1191
 -4.7835 -4.7674 -4.7611 -4.7559 -4.7446 -4.7219 -4.6833 -4.6234 -4.5412 -4.4398
 -4.3238 -4.1963 -4.0561 -3.8994 -3.7240 -3.2377 -2.7451 -2.2722 -1.8268 -1.4097
 -1.0237 -0.6763
 -4.6191 -4.5273 -4.4793 -4.4514 -4.4308 -4.4079 -4.3757 -4.3285 -4.2619 -4.1756
 -4.0714 -3.9522 -3.8188 -3.6692 -3.5017 -3.0328 -2.5615 -2.1166 -1.6995 -1.3113
 -0.9551 -0.6340 -0.3616 -0.1412
