 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F475W
 -3.9269 -3.5507 -3.4300 -3.5122 -3.7120 -3.8766 -3.6076 -3.4288 -3.2529 -3.0640
 -2.8556 -2.6499 -2.4364 -2.2171 -2.0085 -1.5048 -1.0466 -0.7019 -0.4047
 -4.2914 -3.9513 -3.6965 -3.5185 -3.3945 -3.2751 -3.1409 -2.9958 -2.8438 -2.6842
 -2.5044 -2.3011 -2.0870 -1.8800 -1.6862 -1.2488 -0.8816 -0.5897 -0.3712 -0.2036
 -4.0631 -3.7358 -3.4602 -3.2308 -3.0457 -2.9053 -2.7989 -2.6856 -2.5449 -2.3839
 -2.2192 -2.0453 -1.8557 -1.6682 -1.4943 -1.1158 -0.7978 -0.5417 -0.3472 -0.1971
 -0.0753
 -3.8765 -3.5744 -3.3080 -3.0722 -2.8646 -2.6845 -2.5310 -2.4030 -2.2873 -2.1554
 -2.0007 -1.8424 -1.6776 -1.5087 -1.3499 -1.0116 -0.7347 -0.5091 -0.3349 -0.1990
 -0.0878  0.0077
 -3.6886 -3.4222 -3.1788 -2.9545 -2.7475 -2.5581 -2.3863 -2.2320 -2.0932 -1.9654
 -1.8358 -1.6950 -1.5483 -1.3957 -1.2486 -0.9372 -0.6892 -0.4877 -0.3300 -0.2062
 -0.1041 -0.0159  0.0631  0.1358
 -3.4909 -3.2631 -3.0504 -2.8476 -2.6535 -2.4690 -2.2953 -2.1334 -1.9839 -1.8448
 -1.7134 -1.5848 -1.4560 -1.3214 -1.1863 -0.8892 -0.6590 -0.4740 -0.3287 -0.2149
 -0.1214 -0.0404  0.0326  0.0999  0.1656  0.2275  0.2827  0.3287  0.3636  0.3864
 -3.2936 -3.0968 -2.9152 -2.7387 -2.5646 -2.3935 -2.2271 -2.0674 -1.9159 -1.7738
 -1.6397 -1.5119 -1.3887 -1.2670 -1.1457 -0.8655 -0.6419 -0.4665 -0.3285 -0.2221
 -0.1364 -0.0628  0.0035  0.0651  0.1231  0.1787  0.2307  0.2774  0.3178  0.3490
  0.3637
 -3.1000 -2.9315 -2.7750 -2.6229 -2.4718 -2.3194 -2.1660 -2.0147 -1.8680 -1.7267
 -1.5930 -1.4663 -1.3455 -1.2287 -1.1154 -0.8543 -0.6364 -0.4645 -0.3297 -0.2266
 -0.1467 -0.0803 -0.0213  0.0335  0.0855  0.1355  0.1847  0.2307  0.2707  0.3026
  0.3250
 -2.9173 -2.7716 -2.6328 -2.5004 -2.3698 -2.2367 -2.1004 -1.9620 -1.8240 -1.6885
 -1.5576 -1.4326 -1.3139 -1.2004 -1.0911 -0.8432 -0.6337 -0.4649 -0.3313 -0.2286
 -0.1511 -0.0903 -0.0386  0.0085  0.0534  0.0970  0.1392  0.1785  0.2149  0.2484
  0.2795
 -2.7456 -2.6171 -2.4971 -2.3780 -2.2624 -2.1470 -2.0284 -1.9059 -1.7806 -1.6547
 -1.5300 -1.4088 -1.2924 -1.1816 -1.0757 -0.8358 -0.6336 -0.4677 -0.3354 -0.2321
 -0.1540 -0.0954 -0.0491 -0.0092  0.0278  0.0638  0.0991  0.1338  0.1638  0.1962
  0.2289
 -2.5849 -2.4680 -2.3679 -2.2554 -2.1501 -2.0470 -1.9436 -1.8372 -1.7270 -1.6139
 -1.4992 -1.3849 -1.2731 -1.1653 -1.0623 -0.8289 -0.6318 -0.4692 -0.3384 -0.2352
 -0.1563 -0.0973 -0.0532 -0.0186  0.0112  0.0392  0.0666  0.0941  0.1215  0.1483
  0.1735
 -2.4351 -2.3243 -2.2452 -2.1322 -2.0327 -1.9377 -1.8452 -1.7523 -1.6569 -1.5585
 -1.4569 -1.3534 -1.2496 -1.1473 -1.0509 -0.8225 -0.6283 -0.4694 -0.3403
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F475W
 -4.5615 -4.1316 -3.8519 -3.6940 -3.6183 -3.5602 -3.3750 -3.2236 -3.0575 -2.8708
 -2.6622 -2.4452 -2.2263 -2.0172 -1.8240 -1.3873 -1.0009 -0.6853 -0.4149
 -4.2969 -3.9541 -3.7087 -3.4980 -3.3094 -3.1442 -2.9959 -2.8538 -2.7066 -2.5458
 -2.3659 -2.1668 -1.9602 -1.7640 -1.5843 -1.1977 -0.8700 -0.5938 -0.3755 -0.2033
 -4.0450 -3.6654 -3.3712 -3.1504 -2.9966 -2.8713 -2.7343 -2.5868 -2.4380 -2.2892
 -2.1322 -1.9601 -1.7730 -1.5888 -1.4205 -1.0688 -0.7835 -0.5437 -0.3502 -0.1977
 -0.0741
 -3.9123 -3.5391 -3.2344 -2.9863 -2.7853 -2.6241 -2.5008 -2.3948 -2.2665 -2.1144
 -1.9596 -1.8046 -1.6398 -1.4686 -1.3097 -0.9782 -0.7212 -0.5095 -0.3365 -0.1982
 -0.0849  0.0118
 -3.8136 -3.4615 -3.1653 -2.9139 -2.6992 -2.5154 -2.3572 -2.2201 -2.1032 -1.9886
 -1.8499 -1.6990 -1.5462 -1.3895 -1.2369 -0.9191 -0.6790 -0.4870 -0.3303 -0.2039
 -0.0997 -0.0102  0.0694  0.1417
 -3.7145 -3.3929 -3.1150 -2.8720 -2.6570 -2.4655 -2.2942 -2.1402 -1.9997 -1.8708
 -1.7503 -1.6238 -1.4865 -1.3404 -1.1948 -0.8842 -0.6527 -0.4726 -0.3279 -0.2113
 -0.1155 -0.0332  0.0404  0.1078  0.1704  0.2285  0.2815  0.3297  0.3698  0.3935
 -3.6045 -3.3163 -3.0632 -2.8359 -2.6286 -2.4383 -2.2631 -2.1019 -1.9526 -1.8128
 -1.6809 -1.5555 -1.4339 -1.3068 -1.1738 -0.8681 -0.6383 -0.4641 -0.3268 -0.2176
 -0.1294 -0.0543  0.0126  0.0742  0.1320  0.1865  0.2371  0.2835  0.3246  0.3556
  0.3700
 -3.4874 -3.2295 -3.0020 -2.7944 -2.6002 -2.4172 -2.2445 -2.0817 -1.9289 -1.7851
 -1.6483 -1.5183 -1.3948 -1.2748 -1.1553 -0.8679 -0.6343 -0.4606 -0.3266 -0.2216
 -0.1390 -0.0709 -0.0112  0.0436  0.0955  0.1451  0.1920  0.2359  0.2764  0.3095
  0.3316
 -3.3683 -3.1340 -2.9277 -2.7396 -2.5619 -2.3907 -2.2250 -2.0655 -1.9132 -1.7683
 -1.6305 -1.4990 -1.3735 -1.2531 -1.1370 -0.8668 -0.6373 -0.4604 -0.3264 -0.2227
 -0.1430 -0.0804 -0.0279  0.0196  0.0643  0.1075  0.1491  0.1890  0.2263  0.2597
  0.2864
 -3.2619 -3.0439 -2.8516 -2.6779 -2.5151 -2.3577 -2.2030 -2.0509 -1.9028 -1.7599
 -1.6228 -1.4918 -1.3663 -1.2460 -1.1306 -0.8675 -0.6444 -0.4659 -0.3297 -0.2252
 -0.1455 -0.0853 -0.0380  0.0022  0.0393  0.0749  0.1097  0.1438  0.1766  0.2074
  0.2362
 -3.1658 -2.9595 -2.7744 -2.6093 -2.4569 -2.3120 -2.1696 -2.0282 -1.8880 -1.7503
 -1.6164 -1.4873 -1.3631 -1.2438 -1.1294 -0.8691 -0.6498 -0.4721 -0.3337 -0.2278
 -0.1471 -0.0868 -0.0419 -0.0069  0.0230  0.0507  0.0777  0.1046  0.1312  0.1571
  0.1814
 -3.0781 -2.8792 -2.6999 -2.5381 -2.3907 -2.2535 -2.1217 -1.9916 -1.8621 -1.7330
 -1.6054 -1.4806 -1.3592 -1.2412 -1.1334 -0.8716 -0.6535 -0.4790 -0.3384
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F475W
 -5.2119 -4.7801 -4.4233 -4.1264 -3.8735 -3.6449 -3.4229 -3.1970 -2.9722 -2.7474
 -2.5187 -2.2889 -2.0668 -1.8647 -1.6825 -1.2928 -0.9606 -0.6732 -0.4251
 -4.8055 -4.3669 -3.9997 -3.6991 -3.4514 -3.2391 -3.0441 -2.8528 -2.6634 -2.4724
 -2.2741 -2.0672 -1.8602 -1.6676 -1.4945 -1.1355 -0.8443 -0.5939 -0.3820 -0.2101
 -4.3674 -3.9588 -3.6509 -3.3895 -3.1551 -2.9503 -2.7678 -2.5964 -2.4297 -2.2636
 -2.0924 -1.9106 -1.7200 -1.5357 -1.3683 -1.0267 -0.7619 -0.5414 -0.3545 -0.2000
 -0.0734
 -4.1600 -3.7125 -3.3613 -3.0919 -2.8911 -2.7379 -2.5865 -2.4263 -2.2669 -2.1112
 -1.9565 -1.7973 -1.6271 -1.4527 -1.2897 -0.9567 -0.7071 -0.5064 -0.3384 -0.1981
 -0.0818  0.0171
 -4.0794 -3.6261 -3.2611 -2.9692 -2.7345 -2.5490 -2.4045 -2.2838 -2.1651 -2.0223
 -1.8691 -1.7169 -1.5635 -1.4029 -1.2449 -0.9155 -0.6729 -0.4843 -0.3300 -0.2014
 -0.0940 -0.0025  0.0782  0.1508
 -4.0481 -3.6009 -3.2351 -2.9361 -2.6899 -2.4854 -2.3134 -2.1660 -2.0391 -1.9292
 -1.8115 -1.6722 -1.5234 -1.3729 -1.2225 -0.8948 -0.6534 -0.4712 -0.3260 -0.2067
 -0.1075 -0.0231  0.0515  0.1191  0.1814  0.2387  0.2910  0.3386  0.3786  0.4013
 -4.0259 -3.5957 -3.2370 -2.9387 -2.6879 -2.4738 -2.2890 -2.1272 -1.9826 -1.8508
 -1.7307 -1.6173 -1.4947 -1.3573 -1.2137 -0.8886 -0.6444 -0.4638 -0.3239 -0.2114
 -0.1195 -0.0422  0.0258  0.0876  0.1450  0.1988  0.2484  0.2937  0.3341  0.3652
  0.3795
 -3.9922 -3.5875 -3.2442 -2.9528 -2.7029 -2.4854 -2.2935 -2.1220 -1.9670 -1.8248
 -1.6917 -1.5666 -1.4498 -1.3333 -1.2082 -0.8933 -0.6435 -0.4609 -0.3228 -0.2145
 -0.1280 -0.0573  0.0037  0.0588  0.1103  0.1591  0.2048  0.2476  0.2871  0.3195
  0.3416
 -3.9365 -3.5622 -3.2400 -2.9617 -2.7183 -2.5022 -2.3076 -2.1308 -1.9689 -1.8194
 -1.6797 -1.5477 -1.4228 -1.3044 -1.1891 -0.9013 -0.6483 -0.4602 -0.3213 -0.2146
 -0.1316 -0.0660 -0.0118  0.0360  0.0806  0.1231  0.1636  0.2023  0.2383  0.2697
  0.2965
 -3.8752 -3.5314 -3.2300 -2.9663 -2.7327 -2.5218 -2.3284 -2.1499 -1.9842 -1.8301
 -1.6858 -1.5498 -1.4205 -1.2975 -1.1801 -0.9075 -0.6630 -0.4672 -0.3238 -0.2161
 -0.1337 -0.0707 -0.0215  0.0196  0.0566  0.0918  0.1256  0.1585  0.1901  0.2194
  0.2469
 -3.8127 -3.4928 -3.2097 -2.9598 -2.7368 -2.5338 -2.3455 -2.1688 -2.0025 -1.8462
 -1.6992 -1.5606 -1.4290 -1.3034 -1.1837 -0.9113 -0.6756 -0.4791 -0.3291 -0.2182
 -0.1348 -0.0721 -0.0252  0.0108  0.0409  0.0684  0.0946  0.1205  0.1459  0.1705
  0.1934
 -3.7547 -3.4530 -3.1841 -2.9446 -2.7301 -2.5344 -2.3528 -2.1812 -2.0179 -1.8624
 -1.7147 -1.5747 -1.4396 -1.3127 -1.1999 -0.9127 -0.6861 -0.4959 -0.3372
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F475W
 -5.8782 -5.4962 -5.1442 -4.8093 -4.4776 -4.1306 -3.7513 -3.3490 -2.9970 -2.6938
 -2.4251 -2.1810 -1.9580 -1.7597 -1.5839 -1.2212 -0.9256 -0.6655 -0.4353
