 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F110W
 -0.7870 -0.8048 -0.8284 -0.8561 -0.8797 -0.8968 -0.8986 -0.9178 -0.9310 -0.9375
 -0.9366 -0.9254 -0.9260 -0.9213 -0.9193 -0.9333 -0.9926 -1.0789 -1.1642
 -0.7565 -0.7633 -0.7823 -0.8122 -0.8491 -0.8784 -0.9006 -0.9196 -0.9367 -0.9514
 -0.9607 -0.9631 -0.9609 -0.9595 -0.9620 -0.9905 -1.0441 -1.1137 -1.1887 -1.2654
 -0.7540 -0.7720 -0.7888 -0.8068 -0.8293 -0.8594 -0.8943 -0.9219 -0.9407 -0.9544
 -0.9672 -0.9777 -0.9823 -0.9844 -0.9886 -1.0162 -1.0687 -1.1371 -1.2111 -1.2864
 -1.3617
 -0.7413 -0.7659 -0.7869 -0.8059 -0.8251 -0.8466 -0.8716 -0.9006 -0.9298 -0.9520
 -0.9675 -0.9820 -0.9935 -1.0009 -1.0079 -1.0373 -1.0881 -1.1555 -1.2292 -1.3038
 -1.3779 -1.4514
 -0.7138 -0.7457 -0.7727 -0.7959 -0.8170 -0.8378 -0.8598 -0.8835 -0.9087 -0.9341
 -0.9567 -0.9755 -0.9929 -1.0070 -1.0189 -1.0522 -1.1022 -1.1688 -1.2429 -1.3178
 -1.3918 -1.4648 -1.5368 -1.6073
 -0.6766 -0.7145 -0.7476 -0.7761 -0.8010 -0.8242 -0.8468 -0.8698 -0.8936 -0.9174
 -0.9405 -0.9620 -0.9828 -1.0016 -1.0186 -1.0607 -1.1111 -1.1767 -1.2518 -1.3282
 -1.4032 -1.4766 -1.5486 -1.6194 -1.6891 -1.7585 -1.8282 -1.8989 -1.9710 -2.0448
 -0.6390 -0.6774 -0.7148 -0.7482 -0.7776 -0.8043 -0.8293 -0.8536 -0.8780 -0.9024
 -0.9262 -0.9489 -0.9708 -0.9919 -1.0117 -1.0611 -1.1149 -1.1798 -1.2553 -1.3339
 -1.4111 -1.4861 -1.5592 -1.6305 -1.7002 -1.7678 -1.8347 -1.9028 -1.9734 -2.0468
 -2.1208
 -0.6030 -0.6413 -0.6793 -0.7152 -0.7485 -0.7789 -0.8069 -0.8335 -0.8597 -0.8853
 -0.9107 -0.9354 -0.9590 -0.9818 -1.0034 -1.0567 -1.1141 -1.1790 -1.2541 -1.3343
 -1.4144 -1.4922 -1.5673 -1.6401 -1.7108 -1.7796 -1.8463 -1.9123 -1.9795 -2.0493
 -2.1225
 -0.5782 -0.6126 -0.6475 -0.6828 -0.7176 -0.7503 -0.7811 -0.8102 -0.8384 -0.8660
 -0.8931 -0.9198 -0.9457 -0.9708 -0.9946 -1.0514 -1.1108 -1.1765 -1.2506 -1.3314
 -1.4138 -1.4948 -1.5731 -1.6484 -1.7211 -1.7914 -1.8598 -1.9275 -1.9946 -2.0612
 -2.1273
 -0.5645 -0.5913 -0.6236 -0.6553 -0.6882 -0.7214 -0.7536 -0.7846 -0.8146 -0.8440
 -0.8730 -0.9015 -0.9295 -0.9569 -0.9834 -1.0449 -1.1061 -1.1722 -1.2452 -1.3247
 -1.4077 -1.4910 -1.5724 -1.6511 -1.7266 -1.7992 -1.8694 -1.9374 -2.0073 -2.0727
 -2.1351
 -0.5620 -0.5774 -0.6076 -0.6382 -0.6663 -0.6967 -0.7281 -0.7595 -0.7905 -0.8211
 -0.8515 -0.8817 -0.9115 -0.9409 -0.9696 -1.0373 -1.1010 -1.1675 -1.2398 -1.3179
 -1.3999 -1.4837 -1.5672 -1.6488 -1.7277 -1.8034 -1.8762 -1.9464 -2.0143 -2.0805
 -2.1459
 -0.5707 -0.5709 -0.5995 -0.6329 -0.6557 -0.6812 -0.7092 -0.7387 -0.7689 -0.7996
 -0.8304 -0.8615 -0.8926 -0.9236 -0.9532 -1.0286 -1.0955 -1.1624 -1.2344
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F110W
 -0.7109 -0.7406 -0.7758 -0.8146 -0.8522 -0.8860 -0.9113 -0.9377 -0.9563 -0.9665
 -0.9681 -0.9615 -0.9568 -0.9518 -0.9502 -0.9635 -1.0086 -1.0777 -1.1583
 -0.7140 -0.7372 -0.7736 -0.8070 -0.8382 -0.8703 -0.9023 -0.9318 -0.9566 -0.9748
 -0.9853 -0.9881 -0.9858 -0.9836 -0.9843 -1.0028 -1.0464 -1.1105 -1.1841 -1.2602
 -0.7414 -0.7554 -0.7733 -0.7984 -0.8354 -0.8743 -0.9047 -0.9297 -0.9526 -0.9737
 -0.9907 -1.0015 -1.0054 -1.0065 -1.0093 -1.0301 -1.0724 -1.1339 -1.2059 -1.2808
 -1.3560
 -0.7536 -0.7713 -0.7884 -0.8064 -0.8275 -0.8537 -0.8879 -0.9246 -0.9527 -0.9725
 -0.9896 -1.0048 -1.0155 -1.0213 -1.0270 -1.0505 -1.0926 -1.1523 -1.2232 -1.2974
 -1.3717 -1.4453
 -0.7465 -0.7710 -0.7923 -0.8113 -0.8299 -0.8501 -0.8730 -0.8990 -0.9296 -0.9598
 -0.9826 -1.0011 -1.0165 -1.0278 -1.0365 -1.0643 -1.1072 -1.1657 -1.2362 -1.3106
 -1.3848 -1.4581 -1.5304 -1.6020
 -0.7219 -0.7543 -0.7819 -0.8052 -0.8259 -0.8456 -0.8658 -0.8875 -0.9107 -0.9353
 -0.9612 -0.9851 -1.0063 -1.0240 -1.0384 -1.0721 -1.1163 -1.1743 -1.2446 -1.3201
 -1.3954 -1.4693 -1.5417 -1.6130 -1.6832 -1.7527 -1.8224 -1.8933 -1.9675 -2.0417
 -0.6835 -0.7233 -0.7581 -0.7874 -0.8123 -0.8344 -0.8555 -0.8767 -0.8985 -0.9206
 -0.9429 -0.9653 -0.9882 -1.0098 -1.0290 -1.0737 -1.1205 -1.1784 -1.2483 -1.3252
 -1.4027 -1.4783 -1.5518 -1.6236 -1.6938 -1.7628 -1.8312 -1.8996 -1.9696 -2.0433
 -2.1174
 -0.6382 -0.6823 -0.7228 -0.7584 -0.7887 -0.8152 -0.8391 -0.8618 -0.8844 -0.9070
 -0.9293 -0.9511 -0.9729 -0.9946 -1.0158 -1.0670 -1.1200 -1.1786 -1.2480 -1.3256
 -1.4056 -1.4838 -1.5594 -1.6328 -1.7040 -1.7734 -1.8416 -1.9089 -1.9761 -2.0456
 -2.1192
 -0.5940 -0.6380 -0.6810 -0.7210 -0.7566 -0.7880 -0.8160 -0.8417 -0.8665 -0.8907
 -0.9146 -0.9379 -0.9605 -0.9827 -1.0043 -1.0579 -1.1150 -1.1764 -1.2455 -1.3231
 -1.4049 -1.4862 -1.5649 -1.6407 -1.7139 -1.7847 -1.8537 -1.9212 -1.9879 -2.0548
 -2.1238
 -0.5571 -0.5971 -0.6386 -0.6795 -0.7182 -0.7538 -0.7860 -0.8155 -0.8432 -0.8699
 -0.8959 -0.9215 -0.9464 -0.9703 -0.9934 -1.0493 -1.1077 -1.1711 -1.2403 -1.3169
 -1.3989 -1.4823 -1.5640 -1.6431 -1.7190 -1.7921 -1.8629 -1.9316 -1.9986 -2.0649
 -2.1314
 -0.5295 -0.5644 -0.6012 -0.6399 -0.6785 -0.7161 -0.7514 -0.7843 -0.8152 -0.8447
 -0.8733 -0.9014 -0.9288 -0.9553 -0.9808 -1.0410 -1.1009 -1.1651 -1.2346 -1.3101
 -1.3912 -1.4749 -1.5587 -1.6407 -1.7199 -1.7961 -1.8695 -1.9402 -2.0088 -2.0757
 -2.1417
 -0.5125 -0.5412 -0.5729 -0.6070 -0.6427 -0.6793 -0.7155 -0.7505 -0.7840 -0.8162
 -0.8472 -0.8777 -0.9144 -0.9413 -0.9665 -1.0330 -1.0946 -1.1584 -1.2284
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F110W
 -0.6718 -0.7082 -0.7493 -0.7927 -0.8362 -0.8773 -0.9139 -0.9441 -0.9663 -0.9794
 -0.9833 -0.9802 -0.9742 -0.9701 -0.9694 -0.9833 -1.0196 -1.0763 -1.1504
 -0.6702 -0.6987 -0.7346 -0.7758 -0.8193 -0.8625 -0.9028 -0.9381 -0.9668 -0.9875
 -0.9993 -1.0026 -1.0009 -0.9993 -1.0003 -1.0167 -1.0523 -1.1075 -1.1771 -1.2525
 -0.6823 -0.7019 -0.7364 -0.7740 -0.8109 -0.8495 -0.8887 -0.9255 -0.9579 -0.9844
 -1.0035 -1.0143 -1.0178 -1.0191 -1.0219 -1.0413 -1.0777 -1.1310 -1.1983 -1.2720
 -1.3472
 -0.7150 -0.7268 -0.7438 -0.7684 -0.8032 -0.8464 -0.8854 -0.9184 -0.9486 -0.9758
 -0.9986 -1.0161 -1.0263 -1.0314 -1.0362 -1.0587 -1.0966 -1.1491 -1.2147 -1.2875
 -1.3619 -1.4359
 -0.7335 -0.7488 -0.7651 -0.7835 -0.8049 -0.8318 -0.8658 -0.9039 -0.9410 -0.9695
 -0.9920 -1.0110 -1.0265 -1.0368 -1.0444 -1.0701 -1.1096 -1.1623 -1.2270 -1.2994
 -1.3739 -1.4478 -1.5207 -1.5931
 -0.7338 -0.7553 -0.7756 -0.7949 -0.8142 -0.8351 -0.8584 -0.8843 -0.9136 -0.9468
 -0.9774 -1.0016 -1.0205 -1.0352 -1.0467 -1.0764 -1.1177 -1.1710 -1.2354 -1.3080
 -1.3833 -1.4580 -1.5312 -1.6032 -1.6743 -1.7444 -1.8149 -1.8874 -1.9621 -2.0359
 -0.7162 -0.7456 -0.7719 -0.7954 -0.8164 -0.8364 -0.8567 -0.8782 -0.9010 -0.9250
 -0.9508 -0.9781 -1.0034 -1.0246 -1.0418 -1.0783 -1.1216 -1.1756 -1.2400 -1.3129
 -1.3896 -1.4659 -1.5403 -1.6129 -1.6840 -1.7540 -1.8235 -1.8929 -1.9638 -2.0379
 -2.1120
 -0.6826 -0.7199 -0.7537 -0.7831 -0.8085 -0.8308 -0.8515 -0.8718 -0.8926 -0.9140
 -0.9356 -0.9576 -0.9813 -1.0050 -1.0267 -1.0749 -1.1219 -1.1768 -1.2411 -1.3141
 -1.3921 -1.4707 -1.5471 -1.6213 -1.6934 -1.7638 -1.8330 -1.9014 -1.9696 -2.0399
 -2.1139
 -0.6375 -0.6812 -0.7218 -0.7579 -0.7892 -0.8160 -0.8396 -0.8613 -0.8824 -0.9036
 -0.9247 -0.9457 -0.9668 -0.9885 -1.0105 -1.0640 -1.1185 -1.1756 -1.2402 -1.3129
 -1.3918 -1.4726 -1.5519 -1.6286 -1.7026 -1.7744 -1.8444 -1.9130 -1.9807 -2.0491
 -2.1183
 -0.5883 -0.6346 -0.6793 -0.7208 -0.7580 -0.7904 -0.8187 -0.8437 -0.8671 -0.8896
 -0.9117 -0.9337 -0.9553 -0.9767 -0.9980 -1.0522 -1.1096 -1.1706 -1.2360 -1.3081
 -1.3867 -1.4688 -1.5507 -1.6304 -1.7072 -1.7811 -1.8529 -1.9226 -1.9907 -2.0580
 -2.1254
 -0.5424 -0.5868 -0.6322 -0.6763 -0.7175 -0.7549 -0.7884 -0.8180 -0.8451 -0.8703
 -0.8946 -0.9186 -0.9421 -0.9650 -0.9873 -1.0424 -1.1002 -1.1630 -1.2301 -1.3019
 -1.3796 -1.4618 -1.5453 -1.6278 -1.7077 -1.7846 -1.8589 -1.9306 -2.0002 -2.0681
 -2.1350
 -0.5017 -0.5429 -0.5858 -0.6297 -0.6723 -0.7126 -0.7501 -0.7844 -0.8157 -0.8448
 -0.8721 -0.8986 -0.9277 -0.9516 -0.9784 -1.0346 -1.0903 -1.1528 -1.2225
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F110W
 -0.6698 -0.7077 -0.7486 -0.7904 -0.8317 -0.8709 -0.9064 -0.9370 -0.9610 -0.9762
 -0.9822 -0.9816 -0.9781 -0.9761 -0.9770 -0.9927 -1.0257 -1.0748 -1.1405
 -0.6443 -0.6802 -0.7214 -0.7653 -0.8101 -0.8539 -0.8949 -0.9318 -0.9624 -0.9848
 -0.9976 -1.0019 -1.0019 -1.0020 -1.0043 -1.0224 -1.0561 -1.1044 -1.1672 -1.2400
 -0.6350 -0.6629 -0.6992 -0.7412 -0.7862 -0.8318 -0.8760 -0.9170 -0.9528 -0.9817
 -1.0017 -1.0126 -1.0167 -1.0189 -1.0226 -1.0432 -1.0784 -1.1267 -1.1877 -1.2584
 -1.3333
 -0.6463 -0.6625 -0.6933 -0.7300 -0.7693 -0.8119 -0.8557 -0.8978 -0.9365 -0.9700
 -0.9964 -1.0144 -1.0241 -1.0293 -1.0345 -1.0574 -1.0942 -1.1431 -1.2033 -1.2727
 -1.3467 -1.4214
 -0.6810 -0.6829 -0.6972 -0.7226 -0.7579 -0.8008 -0.8446 -0.8850 -0.9221 -0.9557
 -0.9847 -1.0081 -1.0244 -1.0341 -1.0414 -1.0666 -1.1051 -1.1548 -1.2150 -1.2836
 -1.3572 -1.4319 -1.5058 -1.5793
 -0.7035 -0.7139 -0.7269 -0.7435 -0.7654 -0.7930 -0.8264 -0.8657 -0.9084 -0.9453
 -0.9745 -0.9985 -1.0182 -1.0331 -1.0438 -1.0719 -1.1119 -1.1627 -1.2231 -1.2916
 -1.3653 -1.4404 -1.5147 -1.5880 -1.6604 -1.7324 -1.8045 -1.8783 -1.9539 -2.0278
 -0.7098 -0.7255 -0.7423 -0.7601 -0.7794 -0.8011 -0.8260 -0.8541 -0.8853 -0.9196
 -0.9549 -0.9852 -1.0086 -1.0268 -1.0413 -1.0738 -1.1155 -1.1672 -1.2281 -1.2966
 -1.3707 -1.4468 -1.5223 -1.5962 -1.6688 -1.7403 -1.8113 -1.8825 -1.9549 -2.0297
 -2.1036
 -0.7006 -0.7226 -0.7448 -0.7666 -0.7877 -0.8087 -0.8303 -0.8535 -0.8783 -0.9043
