 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F555W
 -2.8226 -2.2488 -1.9330 -1.8786 -2.1045 -2.4330 -2.7446 -2.5917 -2.4371 -2.2720
 -2.0970 -1.9494 -1.7633 -1.5802 -1.4081 -1.0332 -0.7123 -0.4793 -0.2978
 -3.4345 -3.0886 -2.8359 -2.6671 -2.5545 -2.4485 -2.3329 -2.2122 -2.0902 -1.9654
 -1.8267 -1.6701 -1.5043 -1.3439 -1.1950 -0.8715 -0.6157 -0.4241 -0.2861 -0.1837
 -3.2040 -2.8778 -2.6200 -2.4169 -2.2606 -2.1475 -2.0653 -1.9770 -1.8666 -1.7416
 -1.6165 -1.4865 -1.3441 -1.2012 -1.0689 -0.7892 -0.5698 -0.4044 -0.2830 -0.1912
 -0.1186
 -3.0217 -2.7273 -2.4852 -2.2835 -2.1144 -1.9736 -1.8574 -1.7631 -1.6789 -1.5808
 -1.4641 -1.3463 -1.2246 -1.0984 -0.9786 -0.7277 -0.5361 -0.3921 -0.2849 -0.2020
 -0.1352 -0.0791
 -2.8513 -2.5920 -2.3725 -2.1834 -2.0182 -1.8732 -1.7457 -1.6335 -1.5336 -1.4418
 -1.3477 -1.2445 -1.1379 -1.0258 -0.9166 -0.6852 -0.5115 -0.3833 -0.2884 -0.2140
 -0.1529 -0.1007 -0.0551 -0.0130
 -2.6862 -2.4594 -2.2643 -2.0920 -1.9375 -1.7981 -1.6711 -1.5553 -1.4495 -1.3510
 -1.2569 -1.1640 -1.0715 -0.9744 -0.8759 -0.6577 -0.4942 -0.3755 -0.2902 -0.2243
 -0.1694 -0.1221 -0.0800 -0.0420 -0.0061  0.0261  0.0523  0.0709  0.0804  0.0802
 -2.5341 -2.3306 -2.1568 -2.0016 -1.8601 -1.7299 -1.6093 -1.4966 -1.3914 -1.2928
 -1.1990 -1.1081 -1.0200 -0.9329 -0.8453 -0.6425 -0.4832 -0.3684 -0.2884 -0.2298
 -0.1821 -0.1406 -0.1034 -0.0692 -0.0373 -0.0058  0.0225  0.0446  0.0579  0.0609
  0.0545
 -2.3974 -2.2118 -2.0527 -1.9112 -1.7822 -1.6623 -1.5494 -1.4433 -1.3430 -1.2472
 -1.1561 -1.0687 -0.9839 -0.9013 -0.8200 -0.6322 -0.4782 -0.3634 -0.2841 -0.2295
 -0.1883 -0.1536 -0.1225 -0.0935 -0.0661 -0.0397 -0.0129  0.0112  0.0290  0.0377
  0.0354
 -2.2785 -2.1063 -1.9547 -1.8218 -1.7022 -1.5911 -1.4865 -1.3875 -1.2935 -1.2033
