 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F814W
 -1.0665 -1.0811 -1.1117 -1.1518 -1.1825 -1.1868 -1.0557 -1.0328 -1.0055 -0.9675
 -0.9173 -0.8564 -0.7998 -0.7377 -0.6799 -0.5722 -0.5304 -0.5319 -0.5481
 -1.0717 -1.0017 -0.9624 -0.9507 -0.9599 -0.9663 -0.9623 -0.9513 -0.9361 -0.9163
 -0.8854 -0.8408 -0.7873 -0.7342 -0.6869 -0.6030 -0.5627 -0.5560 -0.5674 -0.5893
 -1.0315 -0.9755 -0.9297 -0.8954 -0.8755 -0.8732 -0.8855 -0.8937 -0.8879 -0.8695
 -0.8472 -0.8187 -0.7785 -0.7334 -0.6916 -0.6151 -0.5803 -0.5766 -0.5892 -0.6108
 -0.6381
 -0.9853 -0.9424 -0.9035 -0.8692 -0.8414 -0.8220 -0.8122 -0.8127 -0.8194 -0.8196
 -0.8078 -0.7911 -0.7659 -0.7312 -0.6953 -0.6263 -0.5944 -0.5931 -0.6074 -0.6291
 -0.6556 -0.6859
 -0.9184 -0.8919 -0.8654 -0.8388 -0.8136 -0.7916 -0.7745 -0.7629 -0.7565 -0.7544
 -0.7524 -0.7458 -0.7362 -0.7177 -0.6927 -0.6331 -0.6034 -0.6041 -0.6211 -0.6443
 -0.6710 -0.7008 -0.7332 -0.7675
 -0.8325 -0.8223 -0.8102 -0.7954 -0.7781 -0.7602 -0.7435 -0.7294 -0.7184 -0.7097
 -0.7027 -0.6964 -0.6918 -0.6838 -0.6714 -0.6327 -0.6064 -0.6081 -0.6287 -0.6552
 -0.6838 -0.7143 -0.7467 -0.7811 -0.8176 -0.8567 -0.8990 -0.9449 -0.9946 -1.0483
 -0.7353 -0.7367 -0.7382 -0.7360 -0.7297 -0.7200 -0.7085 -0.6967 -0.6860 -0.6768
 -0.6684 -0.6604 -0.6535 -0.6476 -0.6400 -0.6191 -0.6024 -0.6052 -0.6285 -0.6598
 -0.6923 -0.7251 -0.7588 -0.7936 -0.8295 -0.8659 -0.9043 -0.9467 -0.9944 -1.0476
 -1.1032
 -0.6286 -0.6413 -0.6530 -0.6618 -0.6670 -0.6676 -0.6641 -0.6582 -0.6515 -0.6444
 -0.6378 -0.6313 -0.6248 -0.6189 -0.6124 -0.5983 -0.5910 -0.5964 -0.6209 -0.6565
 -0.6943 -0.7314 -0.7680 -0.8045 -0.8413 -0.8787 -0.9162 -0.9554 -0.9984 -1.0467
 -1.1012
 -0.5208 -0.5416 -0.5604 -0.5774 -0.5917 -0.6021 -0.6082 -0.6103 -0.6099 -0.6077
 -0.6047 -0.6013 -0.5977 -0.5939 -0.5893 -0.5782 -0.5755 -0.5843 -0.6088 -0.6465
 -0.6891 -0.7319 -0.7731 -0.8130 -0.8521 -0.8907 -0.9295 -0.9699 -1.0121 -1.0559
 -1.1010
 -0.4119 -0.4376 -0.4641 -0.4871 -0.5079 -0.5262 -0.5410 -0.5520 -0.5595 -0.5642
 -0.5667 -0.5679 -0.5681 -0.5678 -0.5667 -0.5608 -0.5603 -0.5710 -0.5950 -0.6319
 -0.6766 -0.7239 -0.7704 -0.8150 -0.8579 -0.8992 -0.9398 -0.9799 -1.0240 -1.0654
 -1.1052
 -0.3019 -0.3293 -0.3641 -0.3952 -0.4199 -0.4436 -0.4651 -0.4838 -0.4994 -0.5119
 -0.5215 -0.5288 -0.5341 -0.5381 -0.5412 -0.5443 -0.5462 -0.5581 -0.5819 -0.6172
 -0.6612 -0.7101 -0.7606 -0.8102 -0.8578 -0.9032 -0.9469 -0.9892 -1.0306 -1.0720
 -1.1143
 -0.1907 -0.2167 -0.2604 -0.3025 -0.3308 -0.3584 -0.3846 -0.4089 -0.4311 -0.4510
 -0.4681 -0.4825 -0.4944 -0.5040 -0.5128 -0.5287 -0.5332 -0.5456 -0.5695
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F814W
 -1.1109 -1.0764 -1.0635 -1.0662 -1.0739 -1.0768 -1.0351 -1.0257 -1.0048 -0.9708
 -0.9236 -0.8661 -0.8073 -0.7489 -0.6958 -0.5927 -0.5389 -0.5256 -0.5387
 -1.0536 -0.9956 -0.9739 -0.9612 -0.9524 -0.9497 -0.9505 -0.9497 -0.9420 -0.9244
 -0.8944 -0.8517 -0.8006 -0.7494 -0.7025 -0.6129 -0.5642 -0.5517 -0.5614 -0.5822
 -1.0424 -0.9658 -0.9131 -0.8851 -0.8847 -0.8969 -0.9024 -0.8994 -0.8923 -0.8821
 -0.8648 -0.8373 -0.7976 -0.7530 -0.7109 -0.6293 -0.5841 -0.5722 -0.5823 -0.6033
 -0.6304
 -1.0367 -0.9649 -0.9082 -0.8659 -0.8383 -0.8256 -0.8307 -0.8467 -0.8551 -0.8493
