 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F547M
 -1.1600 -1.0726 -0.9895 -0.9089 -0.8286 -0.6325 -0.4701 -0.3521 -0.2719 -0.2185
 -0.1805 -0.1492 -0.1213 -0.0955 -0.0709 -0.0474 -0.0256 -0.0060  0.0104  0.0181
  0.0126
 -2.5842 -2.3175 -2.1010 -1.9228 -1.7723 -1.6414 -1.5240 -1.4162 -1.3157 -1.2214
 -1.1320 -1.0464 -0.9639 -0.8842 -0.8066 -0.6237 -0.4676 -0.3487 -0.2664 -0.2129
 -0.1783 -0.1533 -0.1322 -0.1127 -0.0936 -0.0747 -0.0563 -0.0388 -0.0231 -0.0112
 -0.0068
 -2.5231 -2.2669 -2.0533 -1.8755 -1.7255 -1.5962 -1.4818 -1.3781 -1.2818 -1.1913
 -1.1053 -1.0233 -0.9440 -0.8670 -0.7920 -0.6163 -0.4661 -0.3479 -0.2629 -0.2068
 -0.1722 -0.1506 -0.1356 -0.1229 -0.1106 -0.0978 -0.0846 -0.0711 -0.0578 -0.0462
 -0.0352
 -2.4891 -2.2396 -2.0240 -1.8419 -1.6871 -1.5546 -1.4390 -1.3361 -1.2428 -1.1561
 -1.0744 -0.9966 -0.9216 -0.8487 -0.7775 -0.6094 -0.4634 -0.3467 -0.2603 -0.2014
 -0.1647 -0.1434 -0.1317 -0.1248 -0.1194 -0.1136 -0.1069 -0.0990 -0.0904 -0.0816
 -0.0739
 -2.4781 -2.2336 -2.0175 -1.8277 -1.6640 -1.5235 -1.4020 -1.2956 -1.2013 -1.1162
 -1.0377 -0.9642 -0.8931 -0.8248 -0.7631 -0.6030 -0.4595 -0.3451 -0.2586
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F547M
 -5.0849 -4.5196 -4.0380 -3.6295 -3.2823 -2.9782 -2.6999 -2.4383 -2.2023 -1.9900
 -1.7925 -1.6055 -1.4297 -1.2715 -1.1301 -0.8368 -0.6049 -0.4195 -0.2734
 -4.6241 -4.0702 -3.5953 -3.1995 -2.8734 -2.6017 -2.3669 -2.1544 -1.9632 -1.7887
 -1.6227 -1.4595 -1.3004 -1.1531 -1.0208 -0.7520 -0.5484 -0.3879 -0.2631 -0.1679
 -4.0626 -3.5676 -3.1905 -2.8713 -2.5890 -2.3467 -2.1388 -1.9559 -1.7923 -1.6435
 -1.5025 -1.3621 -1.2195 -1.0816 -0.9555 -0.7002 -0.5129 -0.3698 -0.2594 -0.1741
 -0.1065
 -3.7466 -3.2199 -2.8166 -2.5151 -2.2954 -2.1320 -1.9785 -1.8235 -1.6756 -1.5395
 -1.4133 -1.2917 -1.1671 -1.0400 -0.9196 -0.6718 -0.4928 -0.3600 -0.2597 -0.1824
 -0.1204 -0.0686
 -3.5923 -3.0634 -2.6564 -2.3464 -2.1082 -1.9277 -1.7933 -1.6878 -1.5907 -1.4769
 -1.3562 -1.2401 -1.1283 -1.0143 -0.9007 -0.6583 -0.4825 -0.3554 -0.2618 -0.1911
 -0.1347 -0.0869 -0.0455 -0.0093
 -3.5078 -2.9869 -2.5838 -2.2753 -2.0365 -1.8482 -1.6973 -1.5738 -1.4729 -1.3910
 -1.3073 -1.2081 -1.1016 -0.9951 -0.8896 -0.6536 -0.4780 -0.3531 -0.2636 -0.1983
 -0.1475 -0.1045 -0.0668 -0.0331 -0.0028  0.0248  0.0470  0.0610  0.0655  0.0625
 -3.4447 -2.9407 -2.5456 -2.2416 -2.0046 -1.8150 -1.6595 -1.5292 -1.4173 -1.3188
 -1.2324 -1.1542 -1.0716 -0.9790 -0.8809 -0.6532 -0.4770 -0.3515 -0.2637 -0.2022
 -0.1569 -0.1196 -0.0866 -0.0566 -0.0291 -0.0038  0.0182  0.0363  0.0477  0.0470
  0.0377
 -3.3833 -2.9036 -2.5206 -2.2217 -1.9874 -1.7986 -1.6422 -1.5085 -1.3920 -1.2882
 -1.1931 -1.1053 -1.0253 -0.9478 -0.8655 -0.6536 -0.4780 -0.3504 -0.2620 -0.2021
 -0.1611 -0.1298 -0.1026 -0.0778 -0.0543 -0.0321 -0.0118  0.0065  0.0215  0.0282
  0.0223
 -3.3169 -2.8674 -2.4998 -2.2064 -1.9734 -1.7852 -1.6286 -1.4941 -1.3756 -1.2692
 -1.1717 -1.0806 -0.9951 -0.9152 -0.8387 -0.6489 -0.4783 -0.3486 -0.2582 -0.1980
 -0.1594 -0.1332 -0.1125 -0.0938 -0.0758 -0.0581 -0.0411 -0.0249 -0.0107 -0.0012
  0.0033
 -3.2634 -2.8482 -2.4966 -2.2069 -1.9714 -1.7794 -1.6199 -1.4839 -1.3644 -1.2571
 -1.1588 -1.0674 -0.9810 -0.8991 -0.8212 -0.6415 -0.4804 -0.3498 -0.2560 -0.1932
 -0.1541 -0.1306 -0.1154 -0.1033 -0.0919 -0.0801 -0.0682 -0.0560 -0.0442 -0.0340
 -0.0243
 -3.2279 -2.8426 -2.5078 -2.2229 -1.9837 -1.7840 -1.6169 -1.4754 -1.3532 -1.2447
 -1.1462 -1.0554 -0.9702 -0.8890 -0.8115 -0.6340 -0.4798 -0.3517 -0.2551 -0.1889
 -0.1474 -0.1238 -0.1115 -0.1049 -0.1002 -0.0952 -0.0896 -0.0830 -0.0756 -0.0682
 -0.0619
 -3.2165 -2.8546 -2.5353 -2.2553 -2.0132 -1.8048 -1.6267 -1.4749 -1.3450 -1.2323
 -1.1322 -1.0415 -0.9548 -0.8757 -0.8096 -0.6264 -0.4765 -0.3543 -0.2555
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F547M
 -6.0468 -5.5350 -5.0650 -4.6244 -4.1956 -3.7515 -3.2668 -2.7562 -2.3334 -2.0032
 -1.7437 -1.5312 -1.3494 -1.1925 -1.0551 -0.7782 -0.5674 -0.3982 -0.2606
 -5.6689 -5.1011 -4.5884 -4.1263 -3.7041 -3.3008 -2.8838 -2.4765 -2.1311 -1.8502
 -1.6203 -1.4262 -1.2573 -1.1083 -0.9766 -0.7126 -0.5189 -0.3689 -0.2488 -0.1539
 -5.3384 -4.7687 -4.2445 -3.7730 -3.3544 -2.9803 -2.6259 -2.2872 -1.9932 -1.7474
 -1.5411 -1.3632 -1.2047 -1.0622 -0.9345 -0.6768 -0.4913 -0.3522 -0.2433 -0.1575
 -0.0896
 -4.7987 -4.2845 -3.8526 -3.4575 -3.0844 -2.7415 -2.4307 -2.1436 -1.8889 -1.6705
 -1.4843 -1.3217 -1.1746 -1.0390 -0.9151 -0.6608 -0.4777 -0.3440 -0.2422 -0.1631
 -0.1007 -0.0493
 -4.4387 -3.8728 -3.4030 -3.0199 -2.7154 -2.4726 -2.2467 -2.0193 -1.8028 -1.6089
 -1.4389 -1.2894 -1.1541 -1.0272 -0.9081 -0.6567 -0.4729 -0.3412 -0.2435 -0.1694
 -0.1119 -0.0646 -0.0241  0.0109
 -4.2814 -3.6570 -3.1518 -2.7532 -2.4380 -2.1879 -1.9883 -1.8270 -1.6888 -1.5484
 -1.4033 -1.2643 -1.1369 -1.0188 -0.9062 -0.6593 -0.4737 -0.3412 -0.2456 -0.1750
 -0.1217 -0.0791 -0.0424 -0.0102  0.0184  0.0429  0.0630  0.0755  0.0787  0.0757
 -4.2358 -3.5862 -3.0555 -2.6377 -2.3129 -2.0573 -1.8521 -1.6840 -1.5447 -1.4312
 -1.3343 -1.2339 -1.1236 -1.0118 -0.9048 -0.6650 -0.4778 -0.3428 -0.2473 -0.1788
 -0.1292 -0.0912 -0.0593 -0.0308 -0.0051  0.0179  0.0378  0.0533  0.0623  0.0608
  0.0519
 -4.2290 -3.5765 -3.0315 -2.5983 -2.2617 -2.0000 -1.7920 -1.6225 -1.4805 -1.3594
 -1.2549 -1.1651 -1.0830 -0.9958 -0.9015 -0.6711 -0.4838 -0.3455 -0.2481 -0.1803
 -0.1331 -0.0993 -0.0727 -0.0493 -0.0277 -0.0077  0.0103  0.0259  0.0377  0.0430
  0.0366
 -4.2111 -3.5779 -3.0346 -2.5940 -2.2482 -1.9794 -1.7669 -1.5942 -1.4500 -1.3265
 -1.2179 -1.1208 -1.0335 -0.9544 -0.8773 -0.6732 -0.4887 -0.3475 -0.2473 -0.1786
 -0.1326 -0.1022 -0.0808 -0.0632 -0.0470 -0.0314 -0.0168 -0.0032  0.0084  0.0156
  0.0181
 -4.1844 -3.5898 -3.0609 -2.6215 -2.2675 -1.9881 -1.7681 -1.5901 -1.4419 -1.3150
 -1.2036 -1.1037 -1.0124 -0.9282 -0.8504 -0.6689 -0.4952 -0.3526 -0.2484 -0.1768
 -0.1299 -0.1009 -0.0834 -0.0715 -0.0614 -0.0516 -0.0418 -0.0320 -0.0228 -0.0152
 -0.0105
 -4.1461 -3.5968 -3.0975 -2.6681 -2.3097 -2.0200 -1.7882 -1.6009 -1.4462 -1.3146
 -1.1997 -1.0971 -1.0038 -0.9176 -0.8371 -0.6584 -0.4983 -0.3583 -0.2507 -0.1752
 -0.1257 -0.0961 -0.0805 -0.0731 -0.0689 -0.0655 -0.0618 -0.0572 -0.0522 -0.0473
 -0.0435
 -4.1111 -3.6056 -3.1425 -2.7314 -2.3768 -2.0783 -1.8316 -1.6293 -1.4627 -1.3229
 -1.2027 -1.0966 -1.0011 -0.9136 -0.8374 -0.6417 -0.4980 -0.3646 -0.2542
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = F547M
 -6.4212 -5.9567 -5.5302 -5.1274 -4.7269 -4.2699 -3.6983 -3.0286 -2.4672 -2.0493
 -1.7441 -1.5122 -1.3247 -1.1658 -1.0281 -0.7540 -0.5491 -0.3870 -0.2527
 -6.0586 -5.5375 -5.0649 -4.6319 -4.2213 -3.7936 -3.2877 -2.7485 -2.2841 -1.9210
 -1.6429 -1.4256 -1.2474 -1.0955 -0.9626 -0.6980 -0.5057 -0.3582 -0.2411 -0.1462
 -5.7997 -5.2416 -4.7312 -4.2663 -3.8428 -3.4390 -3.0091 -2.5624 -2.1661 -1.8422
 -1.5848 -1.3783 -1.2068 -1.0594 -0.9297 -0.6690 -0.4820 -0.3436 -0.2352 -0.1486
 -0.0798
 -5.4151 -4.9170 -4.4370 -3.9815 -3.5569 -3.1660 -2.7930 -2.4176 -2.0751 -1.7853
 -1.5472 -1.3515 -1.1867 -1.0436 -0.9166 -0.6578 -0.4713 -0.3364 -0.2337 -0.1531
 -0.0896 -0.0378
 -5.0264 -4.4501 -3.9451 -3.5811 -3.2507 -2.9250 -2.6018 -2.2872 -1.9933 -1.7353
 -1.5167 -1.3330 -1.1759 -1.0380 -0.9141 -0.6575 -0.4690 -0.3344 -0.2349 -0.1585
 -0.0993 -0.0515 -0.0111  0.0235
 -4.7281 -4.0540 -3.5568 -3.1558 -2.8282 -2.5553 -2.3244 -2.1096 -1.8926 -1.6801
 -1.4860 -1.3157 -1.1672 -1.0358 -0.9162 -0.6630 -0.4721 -0.3355 -0.2371 -0.1636
 -0.1079 -0.0642 -0.0277  0.0041  0.0319  0.0561  0.0747  0.0853  0.0876  0.0842
 -4.5790 -3.9250 -3.3796 -2.9398 -2.5892 -2.3054 -2.0703 -1.8712 -1.7040 -1.5632
 -1.4302 -1.2933 -1.1582 -1.0332 -0.9188 -0.6711 -0.4785 -0.3386 -0.2394 -0.1674
 -0.1146 -0.0748 -0.0426 -0.0147  0.0101  0.0321  0.0505  0.0647  0.0722  0.0700
  0.0611
 -4.5878 -3.9072 -3.3260 -2.8537 -2.4794 -2.1838 -1.9461 -1.7495 -1.5833 -1.4421
 -1.3240 -1.2240 -1.1278 -1.0252 -0.9196 -0.6796 -0.4869 -0.3432 -0.2415 -0.1695
 -0.1186 -0.0821 -0.0546 -0.0315 -0.0107  0.0082  0.0249  0.0389  0.0492  0.0530
  0.0462
 -4.6070 -3.9260 -3.3303 -2.8350 -2.4400 -2.1304 -1.8858 -1.6881 -1.5240 -1.3844
 -1.2636 -1.1584 -1.0669 -0.9845 -0.9019 -0.6846 -0.4940 -0.3476 -0.2424 -0.1692
 -0.1189 -0.0850 -0.0617 -0.0440 -0.0285 -0.0140 -0.0006  0.0115  0.0214  0.0279
  0.0283
 -4.6122 -3.9626 -3.3695 -2.8647 -2.4532 -2.1278 -1.8725 -1.6682 -1.5010 -1.3602
 -1.2387 -1.1315 -1.0355 -0.9490 -0.8704 -0.6839 -0.5030 -0.3549 -0.2456 -0.1692
 -0.1178 -0.0848 -0.0645 -0.0516 -0.0418 -0.0329 -0.0243 -0.0158 -0.0082 -0.0022
  0.0009
 -4.5935 -3.9827 -3.4192 -2.9190 -2.4998 -2.1600 -1.8902 -1.6750 -1.5005 -1.3550
 -1.2302 -1.1208 -1.0229 -0.9338 -0.8519 -0.6727 -0.5083 -0.3628 -0.2501 -0.1695
 -0.1155 -0.0817 -0.0627 -0.0534 -0.0489 -0.0459 -0.0431 -0.0397 -0.0361 -0.0328
 -0.0306
 -4.5678 -4.0000 -3.4696 -2.9897 -2.5739 -2.2244 -1.9385 -1.7074 -1.5200 -1.3654
 -1.2344 -1.1208 -1.0200 -0.9289 -0.8464 -0.6510 -0.5099 -0.3713 -0.2559
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = F547M
 -6.6921 -6.2712 -5.8898 -5.5380 -5.2044 -4.7843 -4.1682 -3.3578 -2.6447 -2.1246
 -1.7669 -1.5090 -1.3106 -1.1477 -1.0089 -0.7344 -0.5326 -0.3750 -0.2451
 -6.3387 -5.8658 -5.4431 -5.0628 -4.7030 -4.3008 -3.7493 -3.0855 -2.4846 -2.0212
 -1.6850 -1.4383 -1.2467 -1.0893 -0.9541 -0.6869 -0.4940 -0.3490 -0.2329 -0.1378
 -6.1083 -5.5899 -5.1213 -4.7010 -4.3162 -3.9282 -3.4566 -2.9051 -2.3896 -1.9684
 -1.6477 -1.4057 -1.2170 -1.0619 -0.9288 -0.6638 -0.4738 -0.3349 -0.2267 -0.1394
 -0.0693
 -5.8787 -5.3595 -4.8733 -4.4251 -4.0136 -3.6267 -3.2210 -2.7605 -2.3159 -1.9351
 -1.6310 -1.3941 -1.2066 -1.0528 -0.9210 -0.6567 -0.4658 -0.3287 -0.2251 -0.1429
 -0.0777 -0.0251
 -5.3850 -4.9349 -4.5330 -4.1445 -3.7586 -3.3795 -3.0107 -2.6253 -2.2438 -1.9035
 -1.6198 -1.3909 -1.2061 -1.0534 -0.9227 -0.6593 -0.4656 -0.3275 -0.2260 -0.1475
 -0.0860 -0.0371  0.0035  0.0379
 -5.0020 -4.4608 -4.0183 -3.6551 -3.3448 -3.0608 -2.7740 -2.4681 -2.1550 -1.8610
 -1.6036 -1.3875 -1.2082 -1.0580 -0.9288 -0.6672 -0.4708 -0.3297 -0.2283 -0.1522
 -0.0937 -0.0482 -0.0111  0.0205  0.0475  0.0702  0.0873  0.0970  0.0984  0.0942
 -4.8552 -4.2405 -3.7247 -3.3032 -2.9588 -2.6681 -2.4139 -2.1847 -1.9714 -1.7657
 -1.5640 -1.3750 -1.2075 -1.0623 -0.9359 -0.6775 -0.4795 -0.3343 -0.2312 -0.1560
 -0.0999 -0.0574 -0.0242  0.0036  0.0278  0.0487  0.0660  0.0784  0.0842  0.0810
  0.0717
 -4.8513 -4.1873 -3.6145 -3.1403 -2.7572 -2.4457 -2.1855 -1.9601 -1.7611 -1.5896
 -1.4452 -1.3164 -1.1890 -1.0617 -0.9415 -0.6880 -0.4899 -0.3410 -0.2345 -0.1588
 -0.1040 -0.0642 -0.0347 -0.0113  0.0089  0.0268  0.0421  0.0545  0.0632  0.0651
  0.0575
 -4.9014 -4.2131 -3.6046 -3.0897 -2.6702 -2.3343 -2.0636 -1.8398 -1.6493 -1.4845
 -1.3425 -1.2225 -1.1206 -1.0270 -0.9317 -0.6957 -0.4992 -0.3477 -0.2374 -0.1597
 -0.1053 -0.0674 -0.0413 -0.0224 -0.0071  0.0065  0.0186  0.0290  0.0373  0.0419
  0.0405
 -4.9472 -4.2761 -3.6531 -3.1133 -2.6642 -2.3031 -2.0161 -1.7853 -1.5956 -1.4353
 -1.2971 -1.1769 -1.0720 -0.9803 -0.8981 -0.6998 -0.5104 -0.3573 -0.2429 -0.1616
 -0.1057 -0.0684 -0.0445 -0.0296 -0.0193 -0.0108 -0.0033  0.0036  0.0096  0.0138
  0.0150
 -4.9630 -4.3209 -3.7198 -3.1718 -2.7061 -2.3238 -2.0175 -1.7738 -1.5772 -1.4145
 -1.2764 -1.1567 -1.0510 -0.9568 -0.8720 -0.6892 -0.5185 -0.3673 -0.2496 -0.1641
 -0.1053 -0.0670 -0.0440 -0.0318 -0.0260 -0.0228 -0.0207 -0.0186 -0.0166 -0.0150
 -0.0147
 -4.9592 -4.3514 -3.7769 -3.2497 -2.7809 -2.3852 -2.0606 -1.7995 -1.5892 -1.4177
 -1.2743 -1.1515 -1.0440 -0.9483 -0.8534 -0.6639 -0.5235 -0.3777 -0.2575
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = F547M
 -6.8696 -6.4899 -6.1539 -5.8565 -5.5998 -5.2392 -4.6196 -3.7192 -2.8730 -2.2460
 -1.8218 -1.5286 -1.3126 -1.1421 -0.9991 -0.7218 -0.5204 -0.3651 -0.2384
 -6.5222 -6.0944 -5.7216 -5.3991 -5.1032 -4.7588 -4.2159 -3.4679 -2.7364 -2.1627
 -1.7576 -1.4721 -1.2606 -1.0938 -0.9542 -0.6820 -0.4868 -0.3415 -0.2265 -0.1311
 -6.3030 -5.8277 -5.4076 -5.0427 -4.7193 -4.3845 -3.9211 -3.2987 -2.6653 -2.1352
 -1.7400 -1.4540 -1.2413 -1.0744 -0.9355 -0.6642 -0.4700 -0.3292 -0.2207 -0.1325
 -0.0607
 -6.1381 -5.6361 -5.1788 -4.7711 -4.4085 -4.0672 -3.6727 -3.1559 -2.6112 -2.1273
 -1.7447 -1.4575 -1.2412 -1.0720 -0.9327 -0.6607 -0.4644 -0.3242 -0.2193 -0.1358
 -0.0684 -0.0141
 -5.8290 -5.3841 -4.9542 -4.5461 -4.1623 -3.8009 -3.4413 -3.0154 -2.5507 -2.1173
 -1.7550 -1.4709 -1.2516 -1.0795 -0.9387 -0.6660 -0.4665 -0.3242 -0.2205 -0.1402
 -0.0762 -0.0252  0.0166  0.0522
 -5.3214 -4.8684 -4.4995 -4.1807 -3.8734 -3.5540 -3.2179 -2.8608 -2.4717 -2.0922
 -1.7584 -1.4842 -1.2658 -1.0917 -0.9494 -0.6760 -0.4738 -0.3277 -0.2233 -0.1448
 -0.0836 -0.0354  0.0033  0.0356  0.0629  0.0852  0.1017  0.1103  0.1111  0.1063
 -5.0709 -4.5220 -4.0690 -3.7030 -3.3995 -3.1328 -2.8812 -2.6187 -2.3298 -2.0283
 -1.7411 -1.4890 -1.2779 -1.1049 -0.9617 -0.6880 -0.4846 -0.3340 -0.2271 -0.1491
 -0.0898 -0.0442 -0.0086  0.0204  0.0448  0.0655  0.0823  0.0937  0.0981  0.0942
  0.0844
 -5.0200 -4.4036 -3.8749 -3.4372 -3.0800 -2.7818 -2.5207 -2.2797 -2.0508 -1.8386
 -1.6417 -1.4537 -1.2751 -1.1138 -0.9736 -0.7007 -0.4970 -0.3429 -0.2319 -0.1527
 -0.0944 -0.0509 -0.0184  0.0069  0.0277  0.0455  0.0601  0.0717  0.0789  0.0795
  0.0711
 -5.0703 -4.4141 -3.8300 -3.3330 -2.9228 -2.5872 -2.3083 -2.0667 -1.8490 -1.6521
 -1.4803 -1.3354 -1.2096 -1.0909 -0.9731 -0.7107 -0.5079 -0.3516 -0.2366 -0.1548
 -0.0965 -0.0547 -0.0248 -0.0033  0.0133  0.0271  0.0386  0.0481  0.0550  0.0583
  0.0552
 -5.1586 -4.4919 -3.8776 -3.3380 -2.8823 -2.5092 -2.2059 -1.9556 -1.7433 -1.5580
 -1.3952 -1.2541 -1.1342 -1.0320 -0.9403 -0.7193 -0.5207 -0.3633 -0.2442 -0.1585
 -0.0984 -0.0569 -0.0288 -0.0103  0.0021  0.0113  0.0186  0.0247  0.0294  0.0321
  0.0316
 -5.2172 -4.5707 -3.9574 -3.3966 -2.9112 -2.5055 -2.1756 -1.9091 -1.6908 -1.5082
 -1.3515 -1.2155 -1.0968 -0.9935 -0.9031 -0.7108 -0.5313 -0.3749 -0.2530 -0.1630
 -0.0999 -0.0572 -0.0297 -0.0133 -0.0045  0.0001  0.0026  0.0042  0.0052  0.0053
  0.0041
 -5.2467 -4.6267 -4.0333 -3.4809 -2.9822 -2.5554 -2.2013 -1.9140 -1.6818 -1.4921
 -1.3335 -1.1983 -1.0806 -0.9772 -0.8615 -0.6852 -0.5397 -0.3864 -0.2630
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = F547M
 -6.9660 -6.6249 -6.3341 -6.0912 -5.8640 -5.5481 -4.9491 -4.0098 -3.0967 -2.3790
 -1.8912 -1.5607 -1.3246 -1.1422 -0.9947 -0.7115 -0.5084 -0.3538 -0.2287
 -6.6238 -6.2387 -5.9151 -5.6503 -5.4141 -5.1224 -4.5945 -3.8012 -2.9829 -2.3143
 -1.8421 -1.5159 -1.2816 -1.1024 -0.9564 -0.6774 -0.4784 -0.3314 -0.2164 -0.1208
 -6.4086 -5.9745 -5.6025 -5.2938 -5.0321 -4.7547 -4.3179 -3.6593 -2.9393 -2.3113
 -1.8430 -1.5111 -1.2714 -1.0896 -0.9428 -0.6630 -0.4636 -0.3198 -0.2101 -0.1211
 -0.0478
 -6.2702 -5.7977 -5.3782 -5.0182 -4.7138 -4.4317 -4.0719 -3.5330 -2.9110 -2.3307
 -1.8692 -1.5296 -1.2813 -1.0936 -0.9441 -0.6619 -0.4596 -0.3152 -0.2081 -0.1231
 -0.0539  0.0022
