 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F625W
 -1.6673 -1.0886 -0.7127 -0.5940 -0.8298 -1.2431 -1.8789 -1.7664 -1.6558 -1.5378
 -1.4145 -1.3339 -1.1925 -1.0566 -0.9282 -0.6831 -0.5011 -0.3807 -0.3029
 -2.5679 -2.2429 -2.0094 -1.8582 -1.7630 -1.6788 -1.5919 -1.5064 -1.4243 -1.3434
 -1.2543 -1.1522 -1.0419 -0.9342 -0.8348 -0.6282 -0.4780 -0.3774 -0.3124 -0.2701
 -2.3986 -2.0958 -1.8584 -1.6772 -1.5464 -1.4614 -1.4085 -1.3549 -1.2863 -1.2072
 -1.1293 -1.0493 -0.9590 -0.8655 -0.7779 -0.5969 -0.4677 -0.3811 -0.3242 -0.2861
 -0.2604
 -2.2703 -2.0009 -1.7805 -1.5998 -1.4549 -1.3441 -1.2629 -1.2054 -1.1596 -1.1052
 -1.0368 -0.9672 -0.8942 -0.8155 -0.7382 -0.5758 -0.4610 -0.3858 -0.3362 -0.3019
 -0.2780 -0.2614
 -2.1429 -1.9116 -1.7170 -1.5497 -1.4056 -1.2856 -1.1902 -1.1159 -1.0561 -1.0052
 -0.9542 -0.8970 -0.8379 -0.7730 -0.7069 -0.5605 -0.4552 -0.3885 -0.3461 -0.3165
 -0.2950 -0.2797 -0.2691 -0.2611
 -2.0080 -1.8127 -1.6468 -1.4997 -1.3666 -1.2477 -1.1458 -1.0626 -0.9952 -0.9375
 -0.8847 -0.8334 -0.7839 -0.7312 -0.6758 -0.5470 -0.4488 -0.3870 -0.3513 -0.3276
 -0.3101 -0.2972 -0.2881 -0.2821 -0.2785 -0.2784 -0.2832 -0.2940 -0.3114 -0.3359
 -1.8723 -1.7047 -1.5646 -1.4393 -1.3226 -1.2130 -1.1123 -1.0244 -0.9515 -0.8908
 -0.8371 -0.7865 -0.7383 -0.6918 -0.6443 -0.5316 -0.4408 -0.3813 -0.3498 -0.3325
 -0.3208 -0.3120 -0.3059 -0.3018 -0.2995 -0.2974 -0.2979 -0.3041 -0.3185 -0.3417
 -0.3704
 -1.7382 -1.5938 -1.4735 -1.3668 -1.2674 -1.1714 -1.0784 -0.9920 -0.9160 -0.8519
 -0.7978 -0.7492 -0.7032 -0.6594 -0.6160 -0.5146 -0.4315 -0.3732 -0.3425 -0.3298
 -0.3245 -0.3216 -0.3200 -0.3195 -0.3198 -0.3209 -0.3215 -0.3243 -0.3328 -0.3494
 -0.3759
 -1.6090 -1.4857 -1.3783 -1.2853 -1.2000 -1.1175 -1.0360 -0.9564 -0.8819 -0.8160
 -0.7601 -0.7124 -0.6696 -0.6294 -0.5899 -0.4965 -0.4196 -0.3640 -0.3323 -0.3208
 -0.3202 -0.3238 -0.3285 -0.3331 -0.3375 -0.3417 -0.3461 -0.3525 -0.3612 -0.3719
 -0.3845
 -1.4847 -1.3804 -1.2883 -1.2029 -1.1268 -1.0554 -0.9853 -0.9153 -0.8470 -0.7828
 -0.7256 -0.6771 -0.6359 -0.5991 -0.5643 -0.4800 -0.4081 -0.3549 -0.3224 -0.3093
 -0.3099 -0.3180 -0.3287 -0.3397 -0.3497 -0.3587 -0.3669 -0.3746 -0.3873 -0.3959
 -0.4016
 -1.3654 -1.2779 -1.2035 -1.1260 -1.0535 -0.9883 -0.9267 -0.8661 -0.8060 -0.7473
 -0.6921 -0.6430 -0.6013 -0.5663 -0.5353 -0.4626 -0.3960 -0.3453 -0.3130 -0.2983
 -0.2977 -0.3068 -0.3214 -0.3382 -0.3545 -0.3694 -0.3829 -0.3950 -0.4060 -0.4169
 -0.4287
 -1.2510 -1.1782 -1.1239 -1.0559 -0.9858 -0.9229 -0.8656 -0.8115 -0.7588 -0.7071
 -0.6569 -0.6101 -0.5682 -0.5330 -0.5029 -0.4443 -0.3833 -0.3352 -0.3041
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F625W
 -3.3387 -2.7655 -2.3072 -1.9849 -1.8323 -1.7874 -1.8616 -1.7215 -1.5910 -1.4644
 -1.3380 -1.2272 -1.0992 -0.9801 -0.8705 -0.6500 -0.4850 -0.3701 -0.2950
 -3.1130 -2.7090 -2.4136 -2.1649 -1.9521 -1.7769 -1.6341 -1.5149 -1.4094 -1.3100
 -1.2104 -1.1061 -0.9989 -0.8964 -0.8025 -0.6087 -0.4666 -0.3682 -0.3035 -0.2602
 -2.8376 -2.4093 -2.0874 -1.8567 -1.7052 -1.5933 -1.4850 -1.3796 -1.2833 -1.1962
 -1.1140 -1.0302 -0.9394 -0.8475 -0.7618 -0.5854 -0.4583 -0.3713 -0.3143 -0.2763
 -0.2506
 -2.6950 -2.2834 -1.9642 -1.7208 -1.5393 -1.4089 -1.3240 -1.2652 -1.2002 -1.1226
 -1.0437 -0.9697 -0.8947 -0.8145 -0.7372 -0.5725 -0.4549 -0.3758 -0.3250 -0.2910
