 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F390W
 -7.2886 -6.7895 -6.4805 -6.3042 -6.1863 -6.0637 -5.7769 -5.5986 -5.4096 -5.1866
 -4.9280 -4.5936 -4.3173 -4.0182 -3.7147 -2.8852 -2.0496 -1.4671 -0.9090
 -6.7276 -6.3167 -5.9999 -5.7679 -5.5995 -5.4443 -5.2771 -5.0944 -4.8970 -4.6800
 -4.4276 -4.1326 -3.8158 -3.5021 -3.1960 -2.4390 -1.7563 -1.2125 -0.8206 -0.5316
 -6.5044 -6.0756 -5.6945 -5.3657 -5.0951 -4.8881 -4.7345 -4.5886 -4.4164 -4.2093
 -3.9785 -3.7165 -3.4227 -3.1299 -2.8497 -2.1880 -1.5787 -1.0861 -0.7325 -0.4752
 -0.2777
 -6.3639 -5.9272 -5.5231 -5.1542 -4.8249 -4.5393 -4.2992 -4.1050 -3.9423 -3.7723
 -3.5715 -3.3460 -3.0916 -2.8236 -2.5668 -1.9779 -1.4426 -0.9949 -0.6705 -0.4376
 -0.2603 -0.1174
 -6.2560 -5.8256 -5.4173 -5.0334 -4.6781 -4.3550 -4.0671 -3.8151 -3.5970 -3.4078
 -3.2285 -3.0359 -2.8213 -2.5874 -2.3533 -1.8213 -1.3460 -0.9360 -0.6307 -0.4144
 -0.2524 -0.1225 -0.0134  0.0809
 -6.1677 -5.7516 -5.3511 -4.9663 -4.6013 -4.2613 -3.9489 -3.6664 -3.4144 -3.1902
 -2.9892 -2.8027 -2.6148 -2.4136 -2.2053 -1.7149 -1.2855 -0.9060 -0.6108 -0.4021
 -0.2502 -0.1306 -0.0308  0.0556  0.1361  0.2108  0.2784  0.3376  0.3876  0.4281
 -6.1078 -5.6997 -5.3112 -4.9348 -4.5715 -4.2258 -3.9018 -3.6023 -3.3294 -3.0836
 -2.8623 -2.6617 -2.4743 -2.2898 -2.1047 -1.6511 -1.2526 -0.8991 -0.6089 -0.3995
 -0.2510 -0.1385 -0.0467  0.0320  0.1016  0.1646  0.2224  0.2761  0.3265  0.3715
  0.4012
 -6.0794 -5.6797 -5.2980 -4.9301 -4.5751 -4.2324 -3.9041 -3.5957 -3.3103 -3.0481
 -2.8107 -2.5962 -2.3999 -2.2147 -2.0381 -1.6182 -1.2370 -0.9060 -0.6219 -0.4069
 -0.2548 -0.1444 -0.0585  0.0131  0.0755  0.1315  0.1837  0.2319  0.2752  0.3130
  0.3449
 -6.0912 -5.6924 -5.3122 -4.9492 -4.6008 -4.2639 -3.9383 -3.6268 -3.3331 -3.0597
 -2.8084 -2.5795 -2.3713 -2.1791 -2.0000 -1.5968 -1.2319 -0.9137 -0.6400 -0.4211
 -0.2614 -0.1478 -0.0641  0.0019  0.0573  0.1061  0.1501  0.1902  0.2269  0.2605
  0.2912
 -6.1433 -5.7378 -5.3648 -5.0013 -4.6550 -4.3232 -4.0026 -3.6927 -3.3956 -3.1142
 -2.8511 -2.6084 -2.3863 -2.1834 -1.9966 -1.5910 -1.2387 -0.9277 -0.6618 -0.4430
 -0.2761 -0.1551 -0.0681 -0.0039  0.0465  0.0888  0.1256  0.1588  0.1882  0.2168
  0.2431
 -6.2356 -5.8159 -5.4558 -5.0742 -4.7297 -4.3985 -4.0816 -3.7754 -3.4794 -3.1947
 -2.9233 -2.6685 -2.4326 -2.2162 -2.0181 -1.5966 -1.2478 -0.9433 -0.6820 -0.4647
 -0.2940 -0.1661 -0.0728 -0.0058  0.0432  0.0809  0.1115  0.1378  0.1612  0.1822
  0.2012
 -6.3681 -5.9267 -5.5852 -5.1641 -4.8166 -4.4840 -4.1673 -3.8637 -3.5703 -3.2865
 -3.0126 -2.7503 -2.5026 -2.2728 -2.0645 -1.6136 -1.2592 -0.9605 -0.7006
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F390W
 -6.4981 -6.1657 -5.9466 -5.8083 -5.7120 -5.6223 -5.4737 -5.3456 -5.1853 -4.9779
 -4.7190 -4.4052 -4.1008 -3.8006 -3.5107 -2.7902 -2.0819 -1.5053 -0.9800
 -6.1437 -5.8537 -5.6439 -5.4597 -5.2891 -5.1338 -4.9891 -4.8444 -4.6827 -4.4879
