 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F435W
 -5.7229 -5.1838 -4.8788 -4.7647 -4.7836 -4.8216 -4.6085 -4.4262 -4.2327 -4.0192
 -3.7783 -3.5227 -3.2691 -3.0014 -2.7346 -2.0782 -1.4545 -0.9874 -0.5638
 -5.4227 -5.0290 -4.7310 -4.5192 -4.3690 -4.2267 -4.0687 -3.8972 -3.7161 -3.5251
 -3.3096 -3.0655 -2.8061 -2.5507 -2.3055 -1.7275 -1.2220 -0.8136 -0.5081 -0.2744
 -5.1582 -4.7696 -4.4384 -4.1591 -3.9306 -3.7549 -3.6202 -3.4809 -3.3115 -3.1180
 -2.9192 -2.7083 -2.4785 -2.2490 -2.0312 -1.5348 -1.0948 -0.7328 -0.4599 -0.2513
 -0.0835
 -4.9467 -4.5784 -4.2493 -3.9544 -3.6922 -3.4633 -3.2675 -3.1040 -2.9577 -2.7948
 -2.6065 -2.4139 -2.2140 -2.0097 -1.8149 -1.3793 -0.9985 -0.6773 -0.4309 -0.2423
 -0.0900  0.0395
 -4.7393 -4.4039 -4.0944 -3.8061 -3.5385 -3.2930 -3.0710 -2.8725 -2.6955 -2.5345
 -2.3737 -2.2007 -2.0205 -1.8346 -1.6562 -1.2653 -0.9297 -0.6420 -0.4161 -0.2431
 -0.1036  0.0155  0.1212  0.2168
 -4.5243 -4.2275 -3.9477 -3.6792 -3.4217 -3.1777 -2.9492 -2.7383 -2.5457 -2.3693
 -2.2051 -2.0468 -1.8881 -1.7229 -1.5573 -1.1890 -0.8849 -0.6226 -0.4112 -0.2494
 -0.1205 -0.0108  0.0869  0.1760  0.2624  0.3443  0.4183  0.4820  0.5334  0.5713
 -4.3117 -4.0469 -3.7993 -3.5578 -3.3203 -3.0885 -2.8653 -2.6536 -2.4558 -2.2731
 -2.1038 -1.9453 -1.7941 -1.6452 -1.4967 -1.1485 -0.8597 -0.6153 -0.4132 -0.2580
 -0.1370 -0.0359  0.0535  0.1354  0.2118  0.2835  0.3504  0.4124  0.4693  0.5179
  0.5461
 -4.1051 -3.8705 -3.6499 -3.4348 -3.2220 -3.0097 -2.7991 -2.5946 -2.3993 -2.2149
 -2.0433 -1.8839 -1.7342 -1.5912 -1.4532 -1.1302 -0.8501 -0.6167 -0.4209 -0.2677
 -0.1509 -0.0568  0.0245  0.0985  0.1676  0.2331  0.2962  0.3554  0.4085  0.4540
  0.4910
 -3.9099 -3.7013 -3.5008 -3.3078 -3.1180 -2.9272 -2.7350 -2.5435 -2.3559 -2.1753
 -2.0040 -1.8437 -1.6942 -1.5533 -1.4196 -1.1151 -0.8469 -0.6202 -0.4301 -0.2773
 -0.1609 -0.0710  0.0032  0.0689  0.1299  0.1879  0.2433  0.2950  0.3431  0.3878
  0.4294
 -3.7261 -3.5393 -3.3611 -3.1843 -3.0123 -2.8417 -2.6695 -2.4952 -2.3207 -2.1485
 -1.9815 -1.8223 -1.6724 -1.5322 -1.4003 -1.1053 -0.8487 -0.6275 -0.4419 -0.2900
 -0.1719 -0.0823 -0.0121  0.0466  0.0992  0.1489  0.1965  0.2423  0.2836  0.3256
  0.3659
 -3.5537 -3.3845 -3.2308 -3.0619 -2.9028 -2.7471 -2.5926 -2.4367 -2.2786 -2.1197
 -1.9616 -1.8073 -1.6593 -1.5194 -1.3880 -1.0968 -0.8489 -0.6337 -0.4518 -0.3015
 -0.1826 -0.0915 -0.0220  0.0326  0.0784  0.1197  0.1586  0.1964  0.2331  0.2684
  0.3016
 -3.3928 -3.2369 -3.1099 -2.9395 -2.7886 -2.6432 -2.5018 -2.3617 -2.2205 -2.0777
 -1.9335 -1.7892 -1.6473 -1.5102 -1.3827 -1.0896 -0.8475 -0.6388 -0.4598
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F435W
