 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F218W
-10.2988-10.2002-10.1286-10.0849-10.0520-10.0108 -9.8891 -9.8183 -9.7347 -9.6257
 -9.4890 -9.3292 -9.1615 -8.9664 -8.7626 -8.1616 -7.5013 -6.8051 -6.0355
-10.1421-10.0007 -9.8952 -9.8220 -9.7754 -9.7251 -9.6585 -9.5772 -9.4825 -9.3714
 -9.2312 -9.0536 -8.8473 -8.6303 -8.4092 -7.8384 -7.2011 -6.4631 -5.6455 -4.8321
-10.0609 -9.9253 -9.7908 -9.6642 -9.5539 -9.4688 -9.4065 -9.3378 -9.2428 -9.1198
 -8.9774 -8.8071 -8.6017 -8.3833 -8.1651 -7.6160 -6.9952 -6.1700 -5.2055 -4.3184
 -3.6086
 -9.9910 -9.8605 -9.7208 -9.5756 -9.4311 -9.2943 -9.1712 -9.0666 -8.9733 -8.8655
 -8.7296 -8.5708 -8.3807 -8.1674 -7.9527 -7.4176 -6.7845 -5.8500 -4.7665 -3.8420
 -3.1434 -2.6266
 -9.9061 -9.7894 -9.6569 -9.5100 -9.3529 -9.1916 -9.0330 -8.8824 -8.7430 -8.6149
 -8.4869 -8.3442 -8.1767 -7.9820 -7.7739 -7.2338 -6.5648 -5.5524 -4.4011 -3.4541
 -2.7640 -2.2697 -1.9110 -1.6422
 -9.8049 -9.7058 -9.5882 -9.4505 -9.2946 -9.1253 -8.9487 -8.7712 -8.5987 -8.4335
 -8.2764 -8.1247 -7.9676 -7.7908 -7.5984 -7.0520 -6.3418 -5.3131 -4.1538 -3.1893
 -2.4909 -2.0004 -1.6515 -1.3977 -1.2097 -1.0679 -0.9569 -0.8641 -0.7792 -0.6951
 -9.6954 -9.6106 -9.5104 -9.3885 -9.2438 -9.0784 -8.8968 -8.7051 -8.5098 -8.3164
 -8.1274 -7.9441 -7.7652 -7.5809 -7.3893 -6.8481 -6.1285 -5.1446 -4.0282 -3.0589
 -2.3353 -1.8256 -1.4676 -1.2102 -1.0200 -0.8713 -0.7543 -0.6637 -0.5950 -0.5390
 -0.4729
 -9.5797 -9.5105 -9.4255 -9.3204 -9.1928 -9.0407 -8.8647 -8.6702 -8.4631 -8.2485
 -8.0329 -7.8193 -7.6088 -7.3977 -7.1846 -6.6303 -5.9346 -5.0316 -3.9997 -3.0467
 -2.2955 -1.7484 -1.3616 -1.0850 -0.8822 -0.7290 -0.6071 -0.5096 -0.4326 -0.3731
 -0.3284
 -9.4636 -9.4101 -9.3372 -9.2470 -9.1365 -9.0015 -8.8401 -8.6532 -8.4447 -8.2200
 -7.9855 -7.7469 -7.5081 -7.2692 -7.0291 -6.4367 -5.7775 -4.9515 -4.0141 -3.1066
 -2.3429 -1.7564 -1.3279 -1.0185 -0.7920 -0.6215 -0.4906 -0.3842 -0.2974 -0.2287
 -0.1762
 -9.3471 -9.3094 -9.2512 -9.1737 -9.0782 -8.9617 -8.8199 -8.6501 -8.4525 -8.2302
 -7.9885 -7.7347 -7.4745 -7.2126 -6.9499 -6.3116 -5.6740 -4.9302 -4.0727 -3.2169
 -2.4623 -1.8478 -1.3754 -1.0231 -0.7621 -0.5656 -0.4148 -0.2963 -0.1966 -0.1177
 -0.0524
 -9.2301 -9.2084 -9.1675 -9.0997 -9.0169 -8.9160 -8.7936 -8.6451 -8.4673 -8.2594
 -8.0235 -7.7656 -7.4933 -7.2134 -6.9307 -6.2462 -5.5995 -4.9256 -4.1522 -3.3434
 -2.6040 -1.9803 -1.4774 -1.0852 -0.7854 -0.5567 -0.3806 -0.2424 -0.1317 -0.0413
  0.0339
 -9.1127 -9.1071 -9.0861 -9.0244 -8.9518 -8.8637 -8.7578 -8.6295 -8.4744 -8.2887
 -8.0705 -7.8214 -7.5475 -7.2576 -6.9715 -6.2405 -5.5540 -4.9377 -4.2526
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F218W
-10.2075-10.1002-10.0185 -9.9595 -9.9126 -9.8660 -9.7906 -9.7247 -9.6386 -9.5247
 -9.3781 -9.2026 -9.0120 -8.8127 -8.6131 -8.0848 -7.5175 -6.9035 -6.2377
-10.0640 -9.9449 -9.8613 -9.7821 -9.7028 -9.6277 -9.5552 -9.4791 -9.3898 -9.2779
 -9.1344 -8.9550 -8.7500 -8.5391 -8.3303 -7.8139 -7.2674 -6.6336 -5.8749 -5.0969
-10.0053 -9.8410 -9.6974 -9.5821 -9.5029 -9.4384 -9.3594 -9.2635 -9.1568 -9.0391
 -8.9002 -8.7294 -8.5251 -8.3094 -8.0981 -7.5884 -7.0533 -6.3675 -5.4691 -4.5624
 -3.8084
 -9.9786 -9.8057 -9.6397 -9.4857 -9.3486 -9.2319 -9.1412 -9.0637 -8.9647 -8.8363
 -8.6923 -8.5312 -8.3388 -8.1234 -7.9101 -7.3948 -6.8396 -6.0655 -5.0434 -4.0838
 -3.3365 -2.7821
 -9.9539 -9.7869 -9.6181 -9.4505 -9.2877 -9.1340 -8.9924 -8.8645 -8.7541 -8.6470
 -8.5152 -8.3608 -8.1837 -7.9779 -7.7600 -7.2226 -6.6144 -5.7534 -4.6669 -3.6863
 -2.9492 -2.4191 -2.0354 -1.7511
 -9.9188 -9.7676 -9.6070 -9.4393 -9.2671 -9.0937 -8.9236 -8.7601 -8.6045 -8.4592
 -8.3249 -8.1873 -8.0306 -7.8444 -7.6348 -7.0609 -6.3876 -5.4805 -4.3944 -3.4094
 -2.6695 -2.1447 -1.7717 -1.4999 -1.2960 -1.1381 -1.0114 -0.9079 -0.8253 -0.7346
 -9.8683 -9.7382 -9.5944 -9.4365 -9.2659 -9.0855 -8.8994 -8.7121 -8.5271 -8.3462
 -8.1717 -8.0060 -7.8473 -7.6761 -7.4844 -6.9123 -6.1919 -5.2852 -4.2430 -3.2673
 -2.5086 -1.9667 -1.5845 -1.3091 -1.1050 -0.9489 -0.8256 -0.7243 -0.6410 -0.5768
 -0.5032
 -9.8031 -9.6953 -9.5725 -9.4320 -9.2726 -9.0960 -8.9053 -8.7047 -8.4993 -8.2927
 -8.0869 -7.8851 -7.6906 -7.4983 -7.3023 -6.7591 -6.0503 -5.1772 -4.1986 -3.2474
 -2.4660 -1.8880 -1.4767 -1.1817 -0.9645 -0.7999 -0.6719 -0.5684 -0.4812 -0.4110
 -0.3594
 -9.7266 -9.6387 -9.5363 -9.4162 -9.2751 -9.1117 -8.9271 -8.7247 -8.5093 -8.2856
 -8.0578 -7.8290 -7.6020 -7.3768 -7.1525 -6.5950 -5.9420 -5.1250 -4.2163 -3.3060
 -2.5141 -1.8964 -1.4425 -1.1138 -0.8723 -0.6903 -0.5499 -0.4382 -0.3468 -0.2700
 -0.2072
 -9.6461 -9.5755 -9.4910 -9.3906 -9.2703 -9.1271 -8.9590 -8.7669 -8.5540 -8.3252
 -8.0852 -7.8385 -7.5887 -7.3378 -7.0870 -6.4802 -5.8637 -5.1261 -4.2844 -3.4252
 -2.6400 -1.9925 -1.4923 -1.1189 -0.8419 -0.6330 -0.4724 -0.3457 -0.2433 -0.1586
 -0.0828
 -9.5616 -9.5059 -9.4360 -9.3525 -9.2516 -9.1303 -8.9845 -8.8122 -8.6139 -8.3920
 -8.1511 -7.8961 -7.6323 -7.3631 -7.0915 -6.4293 -5.8046 -5.1395 -4.3709 -3.5600
 -2.7936 -2.1338 -1.5999 -1.1837 -0.8659 -0.6238 -0.4371 -0.2902 -0.1723 -0.0758
  0.0048
 -9.4760 -9.4318 -9.3742 -9.3040 -9.2191 -9.1170 -8.9939 -8.8460 -8.6709 -8.4679
 -8.2386 -7.9869 -7.6773 -7.3864 -7.1660 -6.4423 -5.7647 -5.1652 -4.4758
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F218W
-10.2798-10.1700-10.0812-10.0075 -9.9422 -9.8752 -9.7971 -9.7015 -9.5874 -9.4519
 -9.2901 -9.1040 -8.9035 -8.7052 -8.5119 -8.0394 -7.5495 -7.0128 -6.4313
-10.1319 -9.9941 -9.8770 -9.7800 -9.6977 -9.6218 -9.5428 -9.4516 -9.3447 -9.2172
 -9.0624 -8.8770 -8.6708 -8.4635 -8.2635 -7.7884 -7.3097 -6.7798 -6.1453 -5.3870
 -9.9883 -9.8289 -9.7099 -9.6043 -9.5021 -9.4075 -9.3174 -9.2238 -9.1196 -8.9997
 -8.8566 -8.6826 -8.4792 -8.2673 -8.0619 -7.5808 -7.1008 -6.5490 -5.8148 -4.9351
 -4.1254
 -9.9546 -9.7521 -9.5768 -9.4320 -9.3214 -9.2386 -9.1501 -9.0467 -8.9347 -8.8136
 -8.6781 -8.5199 -8.3290 -8.1174 -7.9071 -7.4128 -6.9123 -6.2953 -5.4402 -4.4766
 -3.6548 -3.0302
 -9.9671 -9.7536 -9.5549 -9.3756 -9.2174 -9.0842 -8.9773 -8.8862 -8.7941 -8.6752
 -8.5368 -8.3846 -8.2103 -8.0055 -7.7904 -7.2727 -6.7285 -6.0172 -5.0692 -4.0744
 -3.2600 -2.6602 -2.2264 -1.9073
 -9.9931 -9.7822 -9.5779 -9.3839 -9.2024 -9.0358 -8.8843 -8.7476 -8.6263 -8.5204
 -8.4074 -8.2682 -8.1049 -7.9156 -7.7012 -7.1490 -6.5462 -5.7535 -4.7673 -3.7774
 -2.9702 -2.3796 -1.9581 -1.6523 -1.4234 -1.2428 -1.0989 -0.9845 -0.8876 -0.7819
-10.0145 -9.8184 -9.6192 -9.4223 -9.2297 -9.0426 -8.8635 -8.6937 -8.5334 -8.3822
 -8.2430 -8.1142 -7.9762 -7.8108 -7.6153 -7.0410 -6.3832 -5.5516 -4.5736 -3.6066
 -2.7985 -2.1970 -1.7675 -1.4583 -1.2295 -1.0542 -0.9149 -0.7997 -0.7041 -0.6275
 -0.5427
-10.0152 -9.8449 -9.6631 -9.4742 -9.2810 -9.0852 -8.8891 -8.6947 -8.5047 -8.3201
 -8.1412 -7.9705 -7.8122 -7.6552 -7.4824 -6.9512 -6.2630 -5.4320 -4.4898 -3.5555
 -2.7428 -2.1146 -1.6578 -1.3288 -1.0868 -0.9029 -0.7592 -0.6425 -0.5438 -0.4631
 -0.4013
 -9.9853 -9.8461 -9.6908 -9.5212 -9.3391 -9.1460 -8.9440 -8.7358 -8.5248 -8.3138
 -8.1048 -7.8997 -7.7010 -7.5097 -7.3212 -6.8257 -6.1849 -5.3773 -4.4830 -3.5877
 -2.7788 -2.1196 -1.6230 -1.2599 -0.9928 -0.7912 -0.6352 -0.5108 -0.4085 -0.3223
 -0.2502
 -9.9326 -9.8243 -9.6979 -9.5543 -9.3935 -9.2151 -9.0200 -8.8107 -8.5907 -8.3637
 -8.1333 -7.9023 -7.6729 -7.4471 -7.2250 -6.6937 -6.1201 -5.3835 -4.5436 -3.6920
 -2.8972 -2.2151 -1.6748 -1.2664 -0.9624 -0.7330 -0.5565 -0.4169 -0.3041 -0.2103
 -0.1261
 -9.8634 -9.7799 -9.6800 -9.5630 -9.4278 -9.2725 -9.0958 -8.8981 -8.6818 -8.4510
 -8.2098 -7.9619 -7.7107 -7.4585 -7.2080 -6.6076 -6.0417 -5.3968 -4.6274 -3.8217
 -3.0497 -2.3604 -1.7873 -1.3348 -0.9883 -0.7242 -0.5208 -0.3608 -0.2323 -0.1270
 -0.0386
 -9.7842 -9.7207 -9.6417 -9.5480 -9.4374 -9.3073 -9.1552 -8.9793 -8.7793 -8.5572
 -8.3169 -8.0633 -7.7664 -7.4892 -7.2702 -6.5674 -5.9497 -5.4172 -4.7344
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F218W
-10.5157-10.4095-10.3166-10.2290-10.1408-10.0384 -9.9086 -9.7487 -9.5811 -9.4073
 -9.2250 -9.0334 -8.8361 -8.6438 -8.4590 -8.0253 -7.5974 -7.1327 -6.6162
-10.2955-10.1647-10.0541 -9.9564 -9.8637 -9.7657 -9.6482 -9.5099 -9.3614 -9.2026
 -9.0289 -8.8385 -8.6378 -8.4381 -8.2463 -7.8036 -7.3739 -6.9076 -6.3805 -5.7551
-10.1381 -9.9784 -9.8415 -9.7243 -9.6204 -9.5213 -9.4142 -9.2923 -9.1604 -9.0176
 -8.8590 -8.6797 -8.4821 -8.2792 -8.0824 -7.6292 -7.1914 -6.7089 -6.1376 -5.4092
 -4.5966
-10.0019 -9.8207 -9.6774 -9.5499 -9.4299 -9.3198 -9.2139 -9.1021 -8.9824 -8.8536
 -8.7113 -8.5490 -8.3628 -8.1617 -7.9607 -7.4938 -7.0416 -6.5268 -5.8741 -5.0364
 -4.1689 -3.4428
 -9.9821 -9.7432 -9.5456 -9.3852 -9.2585 -9.1580 -9.0619 -8.9559 -8.8404 -8.7173
 -8.5849 -8.4378 -8.2679 -8.0745 -7.8714 -7.3866 -6.9140 -6.3525 -5.6000 -4.6799
 -3.7925 -3.0800 -2.5506 -2.1608
-10.0235 -9.7748 -9.5462 -9.3429 -9.1693 -9.0235 -8.9022 -8.8028 -8.7158 -8.6122
 -8.4857 -8.3440 -8.1870 -8.0065 -7.8048 -7.2990 -6.7994 -6.1875 -5.3533 -4.3910
 -3.5025 -2.7996 -2.2819 -1.9050 -1.6248 -1.4091 -1.2354 -1.0944 -0.9741 -0.8482
-10.0933 -9.8398 -9.5982 -9.3741 -9.1711 -8.9900 -8.8308 -8.6912 -8.5688 -8.4629
 -8.3643 -8.2491 -8.1072 -7.9416 -7.7516 -7.2257 -6.6925 -6.0404 -5.1683 -4.1990
 -3.3167 -2.6120 -2.0896 -1.7094 -1.4292 -1.2161 -1.0472 -0.9087 -0.7931 -0.6964
 -0.5942
-10.1674 -9.9250 -9.6827 -9.4493 -9.2293 -9.0246 -8.8356 -8.6624 -8.5034 -8.3569
 -8.2215 -8.0977 -7.9777 -7.8410 -7.6779 -7.1653 -6.5941 -5.9188 -5.0531 -4.1049
 -3.2333 -2.5187 -1.9762 -1.5779 -1.2846 -1.0630 -0.8906 -0.7509 -0.6336 -0.5354
 -0.4566
-10.2126-10.0000 -9.7742 -9.5453 -9.3201 -9.1023 -8.8923 -8.6915 -8.5005 -8.3194
 -8.1470 -7.9828 -7.8281 -7.6818 -7.5338 -7.0917 -6.5065 -5.8199 -4.9882 -4.0812
 -3.2282 -2.5037 -1.9333 -1.5051 -1.1875 -0.9484 -0.7642 -0.6174 -0.4968 -0.3949
 -0.3090
-10.2147-10.0444 -9.8508 -9.6440 -9.4290 -9.2109 -8.9923 -8.7747 -8.5598 -8.3493
 -8.1442 -7.9453 -7.7527 -7.5672 -7.3887 -6.9569 -6.4406 -5.7644 -4.9793 -4.1278
 -3.3027 -2.5737 -1.9740 -1.5072 -1.1545 -0.8881 -0.6836 -0.5222 -0.3917 -0.2833
 -0.1910
-10.1748-10.0441 -9.8897 -9.7164 -9.5262 -9.3237 -9.1112 -8.8904 -8.6639 -8.4342
 -8.2040 -7.9755 -7.7505 -7.5303 -7.3153 -6.8133 -6.3304 -5.7326 -4.9976 -4.2033
 -3.4144 -2.6921 -2.0726 -1.5700 -1.1781 -0.8776 -0.6463 -0.4645 -0.3189 -0.1996
 -0.0993
-10.1074-10.0082 -9.8898 -9.7513 -9.5932 -9.4173 -9.2246 -9.0157 -8.7924 -8.5572
 -8.3136 -8.0651 -7.8148 -7.5658 -7.3136 -6.6609 -6.1759 -5.7245 -5.0431
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = F218W
-10.6950-10.5929-10.4991-10.4048-10.3034-10.1778-10.0108 -9.8022 -9.5935 -9.3940
 -9.2003 -9.0086 -8.8178 -8.6304 -8.4507 -8.0300 -7.6273 -7.1967 -6.7054
-10.4385-10.3168-10.2106-10.1115-10.0106 -9.8961 -9.7493 -9.5728 -9.3900 -9.2075
 -9.0222 -8.8317 -8.6369 -8.4437 -8.2571 -7.8279 -7.4205 -6.9814 -6.4850 -5.9217
-10.2429-10.0937 -9.9664 -9.8539 -9.7489 -9.6410 -9.5142 -9.3644 -9.2053 -9.0413
 -8.8702 -8.6887 -8.4969 -8.3015 -8.1106 -7.6711 -7.2551 -6.7995 -6.2743 -5.6419
 -4.8864
-10.0984 -9.9328 -9.7823 -9.6485 -9.5294 -9.4188 -9.3048 -9.1759 -9.0372 -8.8918
 -8.7378 -8.5710 -8.3888 -8.1960 -8.0023 -7.5500 -7.1217 -6.6459 -6.0720 -5.3474
 -4.5142 -3.7453
-10.0339 -9.8210 -9.6190 -9.4786 -9.3599 -9.2457 -9.1328 -9.0154 -8.8905 -8.7594
 -8.6206 -8.4698 -8.3017 -8.1163 -7.9222 -7.4548 -7.0111 -6.5138 -5.8786 -5.0626
 -4.1779 -3.4034 -2.8032 -2.3554
-10.0431 -9.7843 -9.5582 -9.3642 -9.2027 -9.0723 -8.9695 -8.8770 -8.7727 -8.6525
 -8.5216 -8.3812 -8.2269 -8.0529 -7.8618 -7.3785 -6.9159 -6.3970 -5.7060 -4.8230
 -3.9117 -3.1357 -2.5421 -2.1040 -1.7790 -1.5285 -1.3313 -1.1727 -1.0357 -0.8955
-10.1075 -9.8399 -9.5899 -9.3629 -9.1631 -8.9911 -8.8452 -8.7222 -8.6195 -8.5284
 -8.4272 -8.3026 -8.1581 -7.9967 -7.8140 -7.3167 -6.8305 -6.2908 -5.5665 -4.6534
 -3.7335 -2.9535 -2.3540 -1.9115 -1.5853 -1.3386 -1.1453 -0.9874 -0.8570 -0.7459
 -0.6313
-10.2035 -9.9346 -9.6733 -9.4276 -9.2020 -8.9989 -8.8187 -8.6596 -8.5188 -8.3931
 -8.2803 -8.1752 -8.0611 -7.9236 -7.7608 -7.2671 -6.7523 -6.1921 -5.4613 -4.5553
 -3.6435 -2.8582 -2.2426 -1.7823 -1.4422 -1.1867 -0.9890 -0.8305 -0.6982 -0.5877
 -0.4964
-10.2897-10.0397 -9.7835 -9.5311 -9.2907 -9.0660 -8.8581 -8.6668 -8.4917 -8.3307
 -8.1808 -8.0405 -7.9095 -7.7832 -7.6480 -7.2171 -6.6776 -6.0953 -5.3764 -4.5065
 -3.6183 -2.8327 -2.1970 -1.7102 -1.3463 -1.0730 -0.8635 -0.6976 -0.5621 -0.4480
 -0.3519
-10.3342-10.1262 -9.8956 -9.6562 -9.4154 -9.1808 -8.9550 -8.7393 -8.5340 -8.3393
 -8.1547 -7.9786 -7.8100 -7.6492 -7.4960 -7.1109 -6.6224 -6.0215 -5.3259 -4.5115
 -3.6632 -2.8854 -2.2310 -1.7118 -1.3149 -1.0142 -0.7841 -0.6035 -0.4580 -0.3377
 -0.2355
-10.3236-10.1606 -9.9736 -9.7643 -9.5430 -9.3154 -9.0862 -8.8580 -8.6325 -8.4111
 -8.1952 -7.9856 -7.7823 -7.5855 -7.3951 -6.9566 -6.5213 -5.9677 -5.2945 -4.5372
 -3.7395 -2.9818 -2.3190 -1.7717 -1.3394 -1.0054 -0.7481 -0.5468 -0.3861 -0.2549
 -0.1450
-10.2717-10.1476-10.0018 -9.8322 -9.6437 -9.4395 -9.2241 -8.9996 -8.7683 -8.5326
 -8.2952 -8.0585 -7.8246 -7.5951 -7.3453 -6.7542 -6.3743 -5.9339 -5.2822
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = F218W
-10.9057-10.8112-10.7197-10.6211-10.5071-10.3557-10.1448 -9.8771 -9.6188 -9.3899
 -9.1865 -8.9953 -8.8105 -8.6302 -8.4557 -8.0471 -7.6644 -7.2644 -6.8081
-10.6168-10.5061-10.4060-10.3071-10.1988-10.0659 -9.8854 -9.6613 -9.4343 -9.2224
 -9.0246 -8.8346 -8.6470 -8.4620 -8.2819 -7.8650 -7.4767 -7.0659 -6.5960 -6.0718
-10.3818-10.2476-10.1311-10.0244 -9.9181 -9.7998 -9.6496 -9.4635 -9.2673 -9.0749
 -8.8887 -8.7049 -8.5199 -8.3338 -8.1506 -7.7249 -7.3287 -6.9027 -6.4093 -5.8465
 -5.1789
-10.2157-10.0520 -9.9104 -9.7862 -9.6724 -9.5596 -9.4328 -9.2788 -9.1111 -8.9407
 -8.7701 -8.5976 -8.4197 -8.2367 -8.0523 -7.6162 -7.2095 -6.7691 -6.2493 -5.6308
 -4.8858 -4.1120
-10.0812 -9.8976 -9.7454 -9.6070 -9.4779 -9.3580 -9.2405 -9.1098 -8.9661 -8.8165
 -8.6631 -8.5045 -8.3376 -8.1609 -7.9777 -7.5300 -7.1100 -6.6585 -6.1131 -5.4334
 -4.6197 -3.8125 -3.1366 -2.6147
-10.0597 -9.8165 -9.6082 -9.4366 -9.2986 -9.1846 -9.0779 -8.9648 -8.8390 -8.7050
 -8.5659 -8.4208 -8.2662 -8.0989 -7.9194 -7.4607 -7.0243 -6.5636 -5.9982 -5.2669
 -4.4032 -3.5739 -2.8930 -2.3740 -1.9858 -1.6896 -1.4582 -1.2718 -1.1122 -0.9541
-10.1156 -9.8448 -9.5971 -9.3778 -9.1902 -9.0327 -8.9026 -8.7964 -8.7017 -8.5998
 -8.4802 -8.3461 -8.2015 -8.0444 -7.8715 -7.4046 -6.9489 -6.4783 -5.9012 -5.1396
 -4.2501 -3.4063 -2.7156 -2.1891 -1.7972 -1.5019 -1.2719 -1.0881 -0.9370 -0.8071
 -0.6772
-10.2144 -9.9313 -9.6622 -9.4134 -9.1903 -8.9946 -8.8258 -8.6810 -8.5565 -8.4485
 -8.3505 -8.2491 -8.1290 -7.9874 -7.8272 -7.3597 -6.8817 -6.3975 -5.8152 -5.0496
 -4.1599 -3.3115 -2.6077 -2.0644 -1.6580 -1.3531 -1.1191 -0.9331 -0.7803 -0.6528
 -0.5456
-10.3297-10.0501 -9.7736 -9.5080 -9.2605 -9.0350 -8.8329 -8.6535 -8.4947 -8.3526
 -8.2233 -8.1043 -7.9923 -7.8774 -7.7459 -7.3194 -6.8177 -6.3125 -5.7281 -4.9808
 -4.1131 -3.2721 -2.5575 -1.9931 -1.5646 -1.2417 -0.9954 -0.8021 -0.6456 -0.5149
 -0.4052
-10.4218-10.1752 -9.9114 -9.6455 -9.3863 -9.1409 -8.9128 -8.7026 -8.5098 -8.3331
 -8.1697 -8.0165 -7.8715 -7.7345 -7.6034 -7.2479 -6.7717 -6.2413 -5.6567 -4.9438
 -4.1201 -3.3002 -2.5797 -1.9925 -1.5351 -1.1858 -0.9187 -0.7105 -0.5438 -0.4068
 -0.2912
-10.4542-10.2540-10.0312 -9.7868 -9.5362 -9.2865 -9.0443 -8.8123 -8.5915 -8.3824
 -8.1845 -7.9966 -7.8170 -7.6446 -7.4796 -7.1009 -6.6990 -6.1803 -5.5916 -4.9157
 -4.1477 -3.3641 -2.6495 -2.0454 -1.5594 -1.1793 -0.8854 -0.6561 -0.4739 -0.3259
 -0.2028
-10.4294-10.2735-10.0957 -9.8942 -9.6716 -9.4386 -9.2005 -8.9620 -8.7256 -8.4932
 -8.2662 -8.0458 -7.8323 -7.6256 -7.3745 -6.8784 -6.5996 -6.1295 -5.5328
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = F218W
-11.1342-11.0525-10.9686-10.8698-10.7449-10.5660-10.3056 -9.9704 -9.6579 -9.3980
 -9.1800 -8.9864 -8.8053 -8.6310 -8.4611 -8.0633 -7.6954 -7.3247 -6.9083
-10.8190-10.7226-10.6318-10.5356-10.4208-10.2690-10.0519 -9.7720 -9.4923 -9.2461
 -9.0326 -8.8398 -8.6569 -8.4791 -8.3055 -7.8996 -7.5266 -7.1453 -6.7090 -6.2143
-10.5487-10.4316-10.3277-10.2280-10.1212 -9.9919 -9.8162 -9.5867 -9.3432 -9.1154
 -8.9101 -8.7212 -8.5403 -8.3626 -8.1873 -7.7745 -7.3946 -7.0003 -6.5410 -6.0253
 -5.4474
-10.3409-10.1957-10.0704 -9.9581 -9.8498 -9.7340 -9.5922 -9.4071 -9.2007 -8.9963
 -8.8038 -8.6224 -8.4466 -8.2717 -8.0967 -7.6769 -7.2880 -6.8820 -6.4045 -5.8628
 -5.2375 -4.5276
-10.1981-10.0296 -9.8780 -9.7435 -9.6218 -9.5056 -9.3831 -9.2341 -9.0616 -8.8828
 -8.7072 -8.5366 -8.3682 -8.1984 -8.0255 -7.5985 -7.1981 -6.7833 -6.2950 -5.7289
 -5.0565 -4.2973 -3.5739 -2.9805
-10.0996 -9.8841 -9.7102 -9.5689 -9.4424 -9.3203 -9.2008 -9.0738 -8.9289 -8.7738
 -8.6162 -8.4587 -8.2998 -8.1368 -7.9679 -7.5346 -7.1196 -6.6979 -6.2061 -5.6214
 -4.9109 -4.1129 -3.3657 -2.7526 -2.2793 -1.9160 -1.6332 -1.4086 -1.2170 -1.0339
-10.1246 -9.8617 -9.6285 -9.4301 -9.2653 -9.1300 -9.0175 -8.9146 -8.8015 -8.6716
 -8.5315 -8.3867 -8.2378 -8.0829 -7.9191 -7.4824 -7.0508 -6.6206 -6.1309 -5.5369
 -4.8031 -3.9805 -3.2138 -2.5849 -2.1016 -1.7350 -1.4515 -1.2278 -1.0461 -0.8903
 -0.7400
-10.2110 -9.9254 -9.6593 -9.4181 -9.2067 -9.0252 -8.8713 -8.7416 -8.6312 -8.5310
 -8.4281 -8.3113 -8.1781 -8.0329 -7.8767 -7.4409 -6.9912 -6.5491 -6.0619 -5.4686
 -4.7301 -3.9000 -3.1198 -2.4736 -1.9728 -1.5936 -1.3042 -1.0760 -0.8924 -0.7411
 -0.6125
-10.3332-10.0396 -9.7553 -9.4876 -9.2424 -9.0234 -8.8318 -8.6656 -8.5214 -8.3947
 -8.2812 -8.1766 -8.0723 -7.9563 -7.8211 -7.4039 -6.9359 -6.4754 -5.9859 -5.4004
 -4.6737 -3.8548 -3.0719 -2.4103 -1.8887 -1.4900 -1.1865 -0.9506 -0.7620 -0.6067
 -0.4776
-10.4658-10.1862 -9.9008 -9.6203 -9.3531 -9.1058 -8.8812 -8.6802 -8.5017 -8.3423
 -8.1980 -8.0650 -7.9409 -7.8236 -7.7073 -7.3622 -6.8993 -6.4176 -5.9222 -5.3499
 -4.6511 -3.8600 -3.0857 -2.4125 -1.8678 -1.4438 -1.1181 -0.8658 -0.6661 -0.5037
 -0.3684
-10.5504-10.3121-10.0541 -9.7826 -9.5108 -9.2476 -8.9995 -8.7693 -8.5576 -8.3637
 -8.1854 -8.0200 -7.8641 -7.7163 -7.5764 -7.2477 -6.8597 -6.3691 -5.8602 -5.2993
 -4.6371 -3.8874 -3.1359 -2.4612 -1.8976 -1.4469 -1.0944 -0.8196 -0.6029 -0.4286
 -0.2852
-10.5666-10.3760-10.1635 -9.9289 -9.6762 -9.4183 -9.1628 -8.9156 -8.6794 -8.4554
 -8.2438 -8.0440 -7.8544 -7.6737 -7.4284 -7.0604 -6.8171 -6.3299 -5.7999
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = F218W
-11.3627-11.2989-11.2281-11.1347-10.9970-10.7800-10.4623-10.0650 -9.7114 -9.4253
 -9.1975 -9.0051 -8.8314 -8.6652 -8.5049 -8.1203 -7.7617 -7.4102 -7.0263
-11.0354-10.9568-10.8791-10.7889-10.6688-10.4955-10.2345 -9.8951 -9.5661 -9.2893
 -9.0635 -8.8707 -8.6956 -8.5283 -8.3646 -7.9742 -7.6109 -7.2506 -6.8474 -6.3780
-10.7397-10.6416-10.5524-10.4612-10.3544-10.2129-10.0079 -9.7299 -9.4367 -9.1739
 -8.9518 -8.7601 -8.5857 -8.4189 -8.2550 -7.8609 -7.4930 -7.1233 -6.6983 -6.2108
 -5.6786
-10.4936-10.3699-10.2621-10.1624-10.0600 -9.9403 -9.7811 -9.5609 -9.3099 -9.0684
