 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F225W
 -9.0090 -8.8971 -8.7801 -8.6562 -8.5223 -8.1165 -7.5302 -6.7042 -5.7785 -4.9321
 -9.7682 -9.6797 -9.5980 -9.5386 -9.5213 -9.4906 -9.3963 -9.2753 -9.1552 -9.0406
 -8.9218 -8.7952 -8.6585 -8.5090 -8.3434 -7.8319 -7.1358 -6.2467 -5.2849 -4.4307
 -3.7458
 -9.6769 -9.5959 -9.5048 -9.4092 -9.3249 -9.2672 -9.2341 -9.1745 -9.0676 -8.9451
 -8.8131 -8.6661 -8.5024 -8.3199 -8.1154 -7.4948 -6.7141 -5.7959 -4.8289 -3.9802
 -3.3176 -2.8204
 -9.5860 -9.5214 -9.4367 -9.3375 -9.2298 -9.1193 -9.0182 -8.9373 -8.8731 -8.7841
 -8.6587 -8.4993 -8.3085 -8.0899 -7.8466 -7.1396 -6.3137 -5.3961 -4.4483 -3.6112
 -2.9648 -2.4900 -2.1437 -1.8727
 -9.4930 -9.4440 -9.3749 -9.2814 -9.1667 -9.0354 -8.8934 -8.7490 -8.6149 -8.5035
 -8.3986 -8.2646 -8.0827 -7.8529 -7.5848 -6.8251 -5.9876 -5.0900 -4.1745 -3.3488
 -2.7040 -2.2342 -1.8965 -1.6498 -1.4631 -1.3195 -1.2070 -1.1157 -1.0358 -0.9530
 -9.3915 -9.3599 -9.3093 -9.2320 -9.1243 -8.9875 -8.8266 -8.6496 -8.4645 -8.2838
 -8.1171 -7.9656 -7.8055 -7.6093 -7.3642 -6.5993 -5.7656 -4.8958 -4.0168 -3.2019
 -2.5442 -2.0602 -1.7135 -1.4626 -1.2767 -1.1347 -1.0238 -0.9347 -0.8593 -0.7921
 -0.7316
 -9.2882 -9.2688 -9.2364 -9.1792 -9.0906 -8.9644 -8.8024 -8.6110 -8.4003 -8.1795
 -7.9608 -7.7518 -7.5533 -7.3578 -7.1460 -6.4660 -5.6477 -4.8058 -3.9625 -3.1627
 -2.4865 -1.9717 -1.5990 -1.3298 -1.1315 -0.9783 -0.8586 -0.7654 -0.6927 -0.6355
 -0.5901
 -9.1867 -9.1754 -9.1555 -9.1174 -9.0521 -8.9494 -8.8032 -8.6155 -8.3957 -8.1554
 -7.9064 -7.6591 -7.4175 -7.1830 -6.9545 -6.3468 -5.5999 -4.7864 -3.9761 -3.1979
 -2.5093 -1.9600 -1.5495 -1.2495 -1.0286 -0.8625 -0.7353 -0.6325 -0.5494 -0.4843
 -0.4356
 -9.0908 -9.0847 -9.0725 -9.0480 -9.0050 -8.9313 -8.8152 -8.6499 -8.4399 -8.1965
 -7.9335 -7.6629 -7.3927 -7.1263 -6.8658 -6.2445 -5.5811 -4.8233 -4.0458 -3.2943
 -2.6065 -2.0288 -1.5765 -1.2357 -0.9819 -0.7909 -0.6449 -0.5312 -0.4409 -0.3676
 -0.3036
 -9.0047 -8.9976 -8.9891 -8.9739 -8.9476 -8.8985 -8.8171 -8.6885 -8.5060 -8.2760
 -8.0129 -7.7312 -7.4424 -7.1533 -6.8673 -6.1901 -5.5520 -4.8680 -4.1334 -3.4091
 -2.7333 -2.1427 -1.6586 -1.2779 -0.9864 -0.7642 -0.5938 -0.4612 -0.3565 -0.2723
 -0.2033
 -8.9258 -8.9141 -8.9053 -8.8956 -8.8795 -8.8505 -8.7983 -8.7100 -8.5711 -8.3729
 -8.1254 -7.8449 -7.5464 -7.2412 -6.9359 -6.2016 -5.5357 -4.8959 -4.2201
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F225W
-10.2320-10.1715-10.0197 -9.8532 -9.6851 -9.5354 -9.4182 -9.3163 -9.2187 -9.1237
 -9.0297 -8.9354 -8.8403 -8.7432 -8.6425 -8.3611 -7.9811 -7.4088 -6.6543
 -9.9739 -9.9710 -9.9500 -9.8246 -9.6714 -9.5168 -9.3777 -9.2617 -9.1552 -9.0531
 -8.9507 -8.8461 -8.7379 -8.6247 -8.5042 -8.1510 -7.6642 -6.9954 -6.1923 -5.3751
 -9.8596 -9.7650 -9.7231 -9.7218 -9.6371 -9.4967 -9.3465 -9.2069 -9.0855 -8.9724
 -8.8587 -8.7404 -8.6154 -8.4819 -8.3368 -7.9011 -7.3123 -6.5735 -5.7481 -4.9187
 -4.1913
 -9.7875 -9.6803 -9.5758 -9.4968 -9.4657 -9.4232 -9.3041 -9.1538 -9.0052 -8.8723
 -8.7425 -8.6062 -8.4604 -8.3024 -8.1295 -7.6122 -6.9457 -6.1661 -5.3317 -4.5021
 -3.7829 -3.2125
 -9.7189 -9.6240 -9.5115 -9.3929 -9.2807 -9.1934 -9.1392 -9.0565 -8.9153 -8.7549
 -8.6026 -8.4446 -8.2750 -8.0913 -7.8913 -7.3096 -6.6017 -5.8064 -4.9710 -4.1490
 -3.4384 -2.8830 -2.4669 -2.1514
 -9.6450 -9.5690 -9.4684 -9.3453 -9.2034 -9.0574 -8.9220 -8.8102 -8.7211 -8.6054
 -8.4503 -8.2787 -8.0893 -7.8833 -7.6615 -7.0379 -6.3170 -5.5238 -4.6948 -3.8837
 -3.1774 -2.6254 -2.2156 -1.9129 -1.6810 -1.5006 -1.3586 -1.2444 -1.1444 -1.0365
 -9.5640 -9.5073 -9.4264 -9.3169 -9.1774 -9.0128 -8.8338 -8.6545 -8.4896 -8.3510
 -8.2287 -8.0936 -7.9224 -7.7163 -7.4838 -6.8333 -6.1109 -5.3307 -4.5158 -3.7183
 -3.0113 -2.4490 -2.0299 -1.7219 -1.4921 -1.3124 -1.1698 -1.0562 -0.9649 -0.8859
 -0.7990
 -9.4778 -9.4366 -9.3766 -9.2896 -9.1682 -9.0095 -8.8192 -8.6101 -8.3979 -8.1943
 -8.0101 -7.8548 -7.7109 -7.5490 -7.3503 -6.7118 -5.9868 -5.2227 -4.4288 -3.6486
 -2.9406 -2.3583 -1.9150 -1.5878 -1.3445 -1.1597 -1.0129 -0.8947 -0.7996 -0.7227
 -0.6603
 -9.3905 -9.3586 -9.3154 -9.2516 -9.1568 -9.0217 -8.8435 -8.6293 -8.3948 -8.1553
 -7.9228 -7.7085 -7.5184 -7.3450 -7.1731 -6.6390 -5.9316 -5.1795 -4.4105 -3.6510
 -2.9462 -2.3424 -1.8665 -1.5083 -1.2411 -1.0390 -0.8833 -0.7565 -0.6530 -0.5708
 -0.5080
 -9.3069 -9.2812 -9.2468 -9.2018 -9.1343 -9.0318 -8.8840 -8.6890 -8.4561 -8.2010
 -7.9403 -7.6860 -7.4481 -7.2289 -7.0248 -6.5319 -5.9279 -5.2019 -4.4575 -3.7225
 -3.0274 -2.4083 -1.8970 -1.4989 -1.1973 -0.9687 -0.7933 -0.6556 -0.5455 -0.4556
 -0.3809
 -9.2319 -9.2021 -9.1747 -9.1421 -9.0950 -9.0238 -8.9138 -8.7541 -8.5448 -8.2964
 -8.0250 -7.7471 -7.4747 -7.2162 -6.9727 -6.4200 -5.8830 -5.2453 -4.5339 -3.8245
 -3.1450 -2.5219 -1.9849 -1.5486 -1.2081 -0.9464 -0.7448 -0.5872 -0.4622 -0.3615
 -0.2785
 -9.1664 -9.1318 -9.1041 -9.0766 -9.0449 -8.9969 -8.9202 -8.8032 -8.6327 -8.4100
 -8.1485 -7.8640 -7.5718 -7.2839 -7.0070 -6.3732 -5.8151 -5.2531 -4.6124
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F225W
-10.2834-10.1594 -9.9812 -9.8111 -9.6457 -9.4941 -9.3752 -9.2766 -9.1849 -9.0919
 -9.0013 -8.9109 -8.8202 -8.7283 -8.6338 -8.3722 -8.0302 -7.5287 -6.8369
-10.0501-10.0639 -9.9604 -9.7983 -9.6373 -9.4765 -9.3376 -9.2234 -9.1214 -9.0215
 -8.9228 -8.8229 -8.7205 -8.6143 -8.5022 -8.1794 -7.7421 -7.1366 -6.4006 -5.6244
 -9.8929 -9.8220 -9.8284 -9.7682 -9.6244 -9.4674 -9.3070 -9.1678 -9.0501 -8.9394
 -8.8304 -8.7185 -8.6019 -8.4788 -8.3466 -7.9559 -7.4274 -6.7461 -5.9844 -5.1999
 -4.4673
 -9.8267 -9.7097 -9.6157 -9.5805 -9.5559 -9.4389 -9.2806 -9.1138 -8.9668 -8.8380
 -8.7147 -8.5879 -8.4546 -8.3124 -8.1584 -7.7022 -7.1033 -6.3768 -5.6012 -4.8133
 -4.0829 -3.4750
 -9.7710 -9.6593 -9.5358 -9.4191 -9.3305 -9.2837 -9.2081 -9.0594 -8.8848 -8.7223
 -8.5778 -8.4331 -8.2812 -8.1192 -7.9444 -7.4356 -6.7970 -6.0535 -5.2709 -4.4825
 -3.7551 -3.1558 -2.6927 -2.3379
 -9.7110 -9.6167 -9.4995 -9.3637 -9.2203 -9.0841 -8.9751 -8.8934 -8.7817 -8.6156
 -8.4415 -8.2764 -8.1057 -7.9254 -7.7328 -7.1877 -6.5360 -5.7960 -5.0142 -4.2277
 -3.5023 -2.9035 -2.4440 -2.0989 -1.8363 -1.6323 -1.4684 -1.3315 -1.2102 -1.0919
 -9.6430 -9.5687 -9.4701 -9.3436 -9.1900 -9.0173 -8.8414 -8.6784 -8.5439 -8.4305
 -8.2968 -8.1365 -7.9589 -7.7656 -7.5591 -6.9887 -6.3356 -5.6103 -4.8389 -4.0605
 -3.3366 -2.7292 -2.2597 -1.9080 -1.6440 -1.4406 -1.2783 -1.1462 -1.0363 -0.9427
 -0.8464
 -9.5680 -9.5108 -9.4341 -9.3298 -9.1909 -9.0170 -8.8168 -8.6078 -8.4068 -8.2253
 -8.0715 -7.9381 -7.8011 -7.6362 -7.4395 -6.8558 -6.2010 -5.4918 -4.7408 -3.9771
 -3.2573 -2.6370 -2.1458 -1.7743 -1.4962 -1.2842 -1.1160 -0.9808 -0.8713 -0.7815
 -0.7068
 -9.4904 -9.4437 -9.3852 -9.3055 -9.1940 -9.0412 -8.8467 -8.6220 -8.3864 -8.1562
 -7.9421 -7.7521 -7.5919 -7.4468 -7.2932 -6.7828 -6.1256 -5.4270 -4.6987 -3.9569
 -3.2467 -2.6151 -2.0967 -1.6959 -1.3932 -1.1635 -0.9863 -0.8456 -0.7310 -0.6356
 -0.5569
 -9.4151 -9.3738 -9.3274 -9.2681 -9.1856 -9.0668 -8.9016 -8.6903 -8.4463 -8.1894
 -7.9366 -7.6980 -7.4820 -7.2917 -7.1195 -6.6887 -6.1122 -5.4234 -4.7174 -4.0024
 -3.3076 -2.6706 -2.1256 -1.6885 -1.3517 -1.0949 -0.8974 -0.7423 -0.6179 -0.5162
 -0.4312
 -9.3467 -9.3045 -9.2645 -9.2188 -9.1582 -9.0728 -8.9472 -8.7710 -8.5464 -8.2872
 -8.0133 -7.7417 -7.4831 -7.2450 -7.0282 -6.5507 -6.0654 -5.4533 -4.7683 -4.0795
 -3.4049 -2.7719 -2.2097 -1.7401 -1.3662 -1.0758 -0.8513 -0.6757 -0.5361 -0.4234
 -0.3287
 -9.2885 -9.2408 -9.2014 -9.1621 -9.1160 -9.0553 -8.9670 -8.8349 -8.6493 -8.4134
 -8.1424 -7.8549 -7.5677 -7.2918 -7.0335 -6.4650 -5.9703 -5.4509 -4.8325
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F225W
-10.2981-10.1215 -9.9359 -9.7696 -9.6149 -9.4650 -9.3437 -9.2420 -9.1526 -9.0628
 -8.9756 -8.8892 -8.8031 -8.7165 -8.6284 -8.3877 -8.0823 -7.6241 -7.0152
-10.1502-10.0988 -9.9381 -9.7642 -9.6039 -9.4454 -9.3063 -9.1915 -9.0896 -8.9934
 -8.8989 -8.8043 -8.7082 -8.6097 -8.5066 -8.2154 -7.8282 -7.2853 -6.6071 -5.8776
 -9.9283 -9.9178 -9.8992 -9.7619 -9.5977 -9.4340 -9.2727 -9.1352 -9.0187 -8.9119
 -8.8084 -8.7039 -8.5965 -8.4846 -8.3657 -8.0210 -7.5571 -6.9359 -6.2223 -5.4889
 -4.7722
 -9.8536 -9.7383 -9.6862 -9.6831 -9.5813 -9.4211 -9.2474 -9.0775 -8.9350 -8.8121
 -8.6966 -8.5802 -8.4601 -8.3339 -8.1990 -7.8045 -7.2803 -6.6105 -5.8781 -5.1405
 -4.4220 -3.7869
 -9.8103 -9.6830 -9.5573 -9.4634 -9.4248 -9.3658 -9.2169 -9.0334 -8.8512 -8.6989
 -8.5653 -8.4347 -8.3006 -8.1599 -8.0098 -7.5746 -7.0142 -6.3247 -5.5852 -4.8431
 -4.1222 -3.4879 -2.9738 -2.5722
 -9.7656 -9.6518 -9.5194 -9.3778 -9.2449 -9.1423 -9.0724 -8.9648 -8.7912 -8.5995
 -8.4331 -8.2843 -8.1350 -7.9799 -7.8158 -7.3507 -6.7763 -6.0905 -5.3544 -4.6095
 -3.8866 -3.2487 -2.7335 -2.3353 -2.0273 -1.7866 -1.5954 -1.4389 -1.3009 -1.1601
 -9.7130 -9.6186 -9.5013 -9.3582 -9.1965 -9.0271 -8.8692 -8.7407 -8.6360 -8.5061
 -8.3300 -8.1561 -7.9901 -7.8207 -7.6439 -7.1559 -6.5793 -5.9107 -5.1883 -4.4477
 -3.7251 -3.0799 -2.5540 -2.1473 -1.8377 -1.5985 -1.4073 -1.2520 -1.1240 -1.0123
 -0.8971
 -9.6518 -9.5757 -9.4802 -9.3575 -9.2021 -9.0161 -8.8145 -8.6162 -8.4379 -8.2893
 -8.1620 -8.0250 -7.8721 -7.7017 -7.5166 -7.0085 -6.4303 -5.7812 -5.0812 -4.3538
 -3.6373 -2.9853 -2.4417 -2.0155 -1.6908 -1.4423 -1.2481 -1.0909 -0.9615 -0.8538
 -0.7633
 -9.5863 -9.5245 -9.4457 -9.3483 -9.2185 -9.0478 -8.8396 -8.6105 -8.3819 -8.1691
 -7.9811 -7.8210 -7.6845 -7.5533 -7.4041 -6.9140 -6.3292 -5.6918 -5.0152 -4.3096
 -3.6060 -2.9518 -2.3894 -1.9374 -1.5888 -1.3222 -1.1161 -0.9526 -0.8196 -0.7087
 -0.6167
 -9.5213 -9.4637 -9.4010 -9.3252 -9.2259 -9.0891 -8.9052 -8.6786 -8.4282 -8.1760
 -7.9376 -7.7207 -7.5299 -7.3690 -7.2257 -6.8374 -6.2879 -5.6563 -5.0003 -4.3218
 -3.6387 -2.9889 -2.4109 -1.9299 -1.5497 -1.2559 -1.0292 -0.8512 -0.7083 -0.5912
 -0.4932
 -9.4616 -9.4045 -9.3491 -9.2876 -9.2125 -9.1113 -8.9682 -8.7735 -8.5329 -8.2657
 -7.9944 -7.7348 -7.4950 -7.2802 -7.0919 -6.6881 -6.2464 -5.6587 -5.0162 -4.3626
 -3.7046 -3.0675 -2.4837 -1.9792 -1.5665 -1.2404 -0.9865 -0.7872 -0.6287 -0.5005
 -0.3913
 -9.4112 -9.3490 -9.2956 -9.2420 -9.1818 -9.1072 -9.0040 -8.8554 -8.6523 -8.4014
 -8.1216 -7.8347 -7.5570 -7.2975 -7.0610 -6.5631 -6.1329 -5.6507 -5.0547
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F225W
-10.2701-10.0733 -9.8894 -9.7304 -9.5823 -9.4383 -9.3188 -9.2126 -9.1222 -9.0378
 -8.9541 -8.8714 -8.7899 -8.7088 -8.6268 -8.4071 -8.1365 -7.7547 -7.2049
-10.1337-10.0888 -9.9036 -9.7288 -9.5693 -9.4146 -9.2793 -9.1635 -9.0629 -8.9707
 -8.8806 -8.7912 -8.7016 -8.6107 -8.5167 -8.2562 -7.9181 -7.4405 -6.8179 -6.1292
 -9.9940-10.0145 -9.9078 -9.7378 -9.5684 -9.3991 -9.2423 -9.1073 -8.9937 -8.8916
 -8.7940 -8.6968 -8.5984 -8.4972 -8.3912 -8.0899 -7.6906 -7.1386 -6.4685 -5.7748
 -5.0912
 -9.8733 -9.7857 -9.7926 -9.7253 -9.5694 -9.3953 -9.2143 -9.0488 -8.9123 -8.7952
 -8.6878 -8.5815 -8.4735 -8.3619 -8.2442 -7.9069 -7.4603 -6.8599 -6.1642 -5.4660
 -4.7814 -4.1397
 -9.8359 -9.6994 -9.5894 -9.5504 -9.5186 -9.3816 -9.1991 -9.0035 -8.8285 -8.6861
 -8.5629 -8.4455 -8.3269 -8.2047 -8.0761 -7.7094 -7.2331 -6.6113 -5.9070 -5.2056
 -4.5178 -3.8716 -3.3135 -2.8595
 -9.8065 -9.6738 -9.5316 -9.3975 -9.2998 -9.2471 -9.1526 -8.9766 -8.7731 -8.5852
 -8.4336 -8.3006 -8.1698 -8.0365 -7.8973 -7.5071 -7.0171 -6.3970 -5.6992 -4.9977
 -4.3068 -3.6544 -3.0899 -2.6319 -2.2709 -1.9862 -1.7583 -1.5712 -1.4072 -1.2444
 -9.7703 -9.6549 -9.5198 -9.3666 -9.2049 -9.0553 -8.9379 -8.8455 -8.7165 -8.5298
 -8.3328 -8.1697 -8.0232 -7.8774 -7.7274 -7.3167 -6.8221 -6.2183 -5.5396 -4.8449
 -4.1533 -3.4949 -2.9199 -2.4510 -2.0841 -1.7979 -1.5699 -1.3853 -1.2325 -1.0983
 -0.9638
 -9.7271 -9.6286 -9.5128 -9.3727 -9.2025 -9.0138 -8.8225 -8.6496 -8.5080 -8.3880
 -8.2515 -8.0783 -7.9100 -7.7492 -7.5871 -7.1558 -6.6581 -6.0742 -5.4223 -4.7426
 -4.0566 -3.3966 -2.8087 -2.3230 -1.9405 -1.6436 -1.4115 -1.2247 -1.0714 -0.9430
 -0.8330
 -9.6758 -9.5909 -9.4946 -9.3781 -9.2299 -9.0435 -8.8274 -8.6030 -8.3915 -8.2058
 -8.0504 -7.9169 -7.7829 -7.6418 -7.4842 -7.0350 -6.5294 -5.9577 -5.3328 -4.6749
 -4.0026 -3.3460 -2.7490 -2.2441 -1.8401 -1.5254 -1.2809 -1.0862 -0.9287 -0.7991
 -0.6904
 -9.6237 -9.5467 -9.4650 -9.3711 -9.2536 -9.0977 -8.8958 -8.6583 -8.4086 -8.1689
 -7.9517 -7.7623 -7.6004 -7.4633 -7.3375 -6.9599 -6.4527 -5.8878 -5.2850 -4.6536
 -4.0027 -3.3571 -2.7558 -2.2319 -1.8021 -1.4621 -1.1970 -0.9883 -0.8212 -0.6827
 -0.5697
 -9.5749 -9.4995 -9.4265 -9.3480 -9.2562 -9.1377 -8.9751 -8.7611 -8.5071 -8.2376
 -7.9753 -7.7337 -7.5175 -7.3285 -7.1681 -6.8257 -6.4077 -5.8542 -5.2640 -4.6557
 -4.0309 -3.4044 -2.8080 -2.2722 -1.8180 -1.4497 -1.1581 -0.9281 -0.7448 -0.5966
 -0.4702
 -9.5338 -9.4546 -9.3844 -9.3146 -9.2391 -9.1493 -9.0297 -8.8624 -8.6400 -8.3743
 -8.0893 -7.8085 -7.5459 -7.3073 -7.0948 -6.6684 -6.2952 -5.8381 -5.2688
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F225W
-10.2132-10.0165 -9.8426 -9.6933 -9.5464 -9.4067 -9.2933 -9.1921 -9.0994 -9.0173
 -8.9372 -8.8583 -8.7811 -8.7049 -8.6288 -8.4292 -8.1558 -7.8042 -7.3873
-10.1835-10.0513 -9.8620 -9.6930 -9.5382 -9.3848 -9.2562 -9.1426 -9.0422 -8.9537
 -8.8680 -8.7837 -8.7001 -8.6163 -8.5306 -8.2984 -8.0057 -7.5943 -7.0347 -6.3823
-10.0918-10.0491 -9.8857 -9.7070 -9.5390 -9.3713 -9.2168 -9.0871 -8.9763 -8.8783
 -8.7866 -8.6961 -8.6057 -8.5140 -8.4191 -8.1559 -7.8160 -7.3393 -6.7225 -6.0580
 -5.4081
 -9.9540 -9.8757 -9.8612 -9.7192 -9.5475 -9.3698 -9.1882 -9.0286 -8.8983 -8.7867
 -8.6867 -8.5890 -8.4913 -8.3917 -8.2882 -7.9987 -7.6237 -7.1050 -6.4557 -5.7828
 -5.1343 -4.5101
 -9.8494 -9.7169 -9.6557 -9.6536 -9.5426 -9.3710 -9.1774 -8.9817 -8.8158 -8.6825
 -8.5686 -8.4618 -8.3557 -8.2481 -8.1365 -7.8259 -7.4284 -6.8908 -6.2308 -5.5543
 -4.9050 -4.2774 -3.6997 -3.2005
 -9.8317 -9.6852 -9.5438 -9.4397 -9.4014 -9.3332 -9.1685 -8.9640 -8.7552 -8.5811
 -8.4420 -8.3220 -8.2060 -8.0895 -7.9697 -7.6411 -7.2320 -6.6943 -6.0421 -5.3689
 -4.7190 -4.0871 -3.5002 -2.9905 -2.5700 -2.2304 -1.9570 -1.7338 -1.5373 -1.3483
 -9.8139 -9.6771 -9.5282 -9.3721 -9.2278 -9.1230 -9.0507 -8.9291 -8.7364 -8.5214
 -8.3350 -8.1878 -8.0580 -7.9306 -7.8017 -7.4556 -7.0407 -6.5151 -5.8850 -5.2233
 -4.5750 -3.9401 -3.3443 -2.8225 -2.3923 -2.0482 -1.7736 -1.5512 -1.3665 -1.2046
 -1.0471
 -9.7881 -9.6676 -9.5320 -9.3770 -9.2014 -9.0199 -8.8562 -8.7267 -8.6175 -8.4783
 -8.2884 -8.0917 -7.9335 -7.7917 -7.6512 -7.2852 -6.8646 -6.3543 -5.7545 -5.1134
 -4.4713 -3.8377 -3.2349 -2.7001 -2.2550 -1.8993 -1.6178 -1.3911 -1.2065 -1.0531
 -0.9193
 -9.7443 -9.6475 -9.5301 -9.3944 -9.2297 -9.0328 -8.8186 -8.6113 -8.4297 -8.2806
 -8.1524 -8.0156 -7.8488 -7.6874 -7.5329 -7.1427 -6.7118 -6.2112 -5.6388 -5.0240
 -4.3965 -3.7686 -3.1644 -2.6187 -2.1572 -1.7848 -1.4903 -1.2568 -1.0672 -0.9111
 -0.7813
 -9.7094 -9.6199 -9.5177 -9.4042 -9.2675 -9.0930 -8.8772 -8.6365 -8.3973 -8.1790
 -7.9907 -7.8329 -7.6972 -7.5653 -7.4331 -7.0460 -6.6023 -6.1070 -5.5583 -4.9725
 -4.3657 -3.7504 -3.1500 -2.5966 -2.1181 -1.7246 -1.4106 -1.1618 -0.9625 -0.7997
 -0.6639
 -9.6728 -9.5866 -9.4946 -9.3975 -9.2876 -9.1500 -8.9672 -8.7363 -8.4753 -8.2113
 -7.9656 -7.7478 -7.5595 -7.3985 -7.2604 -6.9465 -6.5340 -6.0361 -5.5012 -4.9396
 -4.3575 -3.7621 -3.1731 -2.6192 -2.1274 -1.7127 -1.3757 -1.1062 -0.8906 -0.7160
 -0.5693
 -9.6345 -9.5476 -9.4640 -9.3778 -9.2862 -9.1797 -9.0414 -8.8532 -8.6122 -8.3362
 -8.0531 -7.7851 -7.5428 -7.3290 -7.0148 -6.8442 -6.5069 -5.9985 -5.4675
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F225W
-10.1558 -9.9633 -9.7992 -9.6608 -9.5150 -9.3814 -9.2677 -9.1707 -9.0803 -9.0016
 -8.9243 -8.8488 -8.7753 -8.7036 -8.6328 -8.4505 -8.2104 -7.9087 -7.5553
-10.2022-10.0048 -9.8202 -9.6581 -9.5097 -9.3610 -9.2319 -9.1241 -9.0258 -8.9416
 -8.8599 -8.7800 -8.7016 -8.6238 -8.5452 -8.3371 -8.0840 -7.7345 -7.2450 -6.6388
-10.0661-10.0390 -9.8487 -9.6750 -9.5124 -9.3483 -9.1968 -9.0718 -8.9639 -8.8708
 -8.7839 -8.6991 -8.6153 -8.5313 -8.4455 -8.2135 -7.9236 -7.5200 -6.9710 -6.3401
 -5.7148
