 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F814W
  0.6059  0.5603  0.5135  0.4680  0.4241  0.3814  0.3393  0.2976  0.2555  0.2124
  0.1673
  0.5148  0.5301  0.5379  0.5443  0.5478  0.5542  0.5618  0.5711  0.5825  0.5964
  0.6112  0.6261  0.6409  0.6552  0.6684  0.6908  0.6979  0.6940  0.6813  0.6572
  0.6200  0.5733  0.5232  0.4731  0.4246  0.3781  0.3330  0.2892  0.2461  0.2030
  0.1592
  0.5769  0.6049  0.6200  0.6269  0.6293  0.6308  0.6332  0.6369  0.6412  0.6469
  0.6545  0.6631  0.6722  0.6816  0.6908  0.7089  0.7158  0.7107  0.6952
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F814W
 -0.7088 -0.6518 -0.5077 -0.3545 -0.2086 -0.0868  0.0013  0.0770  0.1493  0.2188
  0.2839  0.3456  0.4042  0.4597  0.5120  0.6228  0.6986  0.7357  0.7374
 -0.4553 -0.4582 -0.4445 -0.3329 -0.2010 -0.0790  0.0184  0.0956  0.1667  0.2331
  0.2948  0.3531  0.4084  0.4607  0.5096  0.6120  0.6801  0.7129  0.7146  0.6971
 -0.3428 -0.2619 -0.2329 -0.2433 -0.1798 -0.0729  0.0289  0.1112  0.1806  0.2444
  0.3031  0.3581  0.4103  0.4596  0.5057  0.6015  0.6642  0.6944  0.6965  0.6795
  0.6529
 -0.2690 -0.1801 -0.1003 -0.0491 -0.0435 -0.0312  0.0395  0.1228  0.1938  0.2556
  0.3115  0.3636  0.4128  0.4593  0.5028  0.5930  0.6517  0.6799  0.6823  0.6657
  0.6393  0.6082
 -0.1967 -0.1208 -0.0398  0.0351  0.0934  0.1256  0.1299  0.1519  0.2082  0.2682
  0.3219  0.3710  0.4175  0.4613  0.5023  0.5875  0.6427  0.6693  0.6716  0.6552
  0.6284  0.5970  0.5628  0.5261
 -0.1185 -0.0587  0.0100  0.0821  0.1500  0.2076  0.2497  0.2723  0.2793  0.2991
  0.3386  0.3823  0.4252  0.4662  0.5048  0.5852  0.6374  0.6624  0.6643  0.6479
  0.6202  0.5876  0.5530  0.5162  0.4776  0.4361  0.3909  0.3410  0.2871  0.2330
 -0.0337  0.0117  0.0655  0.1258  0.1886  0.2478  0.3000  0.3435  0.3756  0.3931
  0.4024  0.4177  0.4436  0.4765  0.5111  0.5864  0.6355  0.6591  0.6606  0.6442
  0.6153  0.5808  0.5446  0.5072  0.4682  0.4281  0.3857  0.3397  0.2891  0.2341
  0.1780
  0.0534  0.0902  0.1309  0.1775  0.2290  0.2825  0.3335  0.3795  0.4193  0.4524
  0.4768  0.4919  0.5022  0.5143  0.5320  0.5915  0.6374  0.6593  0.6607  0.6443
  0.6144  0.5775  0.5387  0.4994  0.4597  0.4190  0.3776  0.3343  0.2876  0.2364
  0.1800
  0.1376  0.1723  0.2051  0.2404  0.2797  0.3226  0.3670  0.4101  0.4494  0.4846
  0.5152  0.5404  0.5594  0.5724  0.5821  0.6094  0.6437  0.6634  0.6642  0.6481
  0.6177  0.5784  0.5361  0.4938  0.4518  0.4099  0.3673  0.3231  0.2772  0.2300
  0.1815
  0.2127  0.2494  0.2815  0.3104  0.3401  0.3721  0.4067  0.4428  0.4781  0.5110
  0.5410  0.5677  0.5909  0.6099  0.6243  0.6447  0.6592  0.6714  0.6712  0.6557
  0.6260  0.5854  0.5398  0.4935  0.4482  0.4038  0.3597  0.3159  0.2718  0.2265
  0.1792
  0.2714  0.3197  0.3540  0.3821  0.4075  0.4319  0.4570  0.4840  0.5121  0.5403
  0.5669  0.5914  0.6136  0.6333  0.6502  0.6763  0.6847  0.6862  0.6815  0.6659
  0.6373  0.5969  0.5491  0.4991  0.4496  0.4016  0.3548  0.3091  0.2639  0.2187
  0.1730
  0.3123  0.3741  0.4170  0.4488  0.4745  0.4964  0.5163  0.5356  0.5554  0.5764
  0.5978  0.6181  0.6371  0.6545  0.6702  0.6985  0.7087  0.7060  0.6957
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F814W
 -0.7632 -0.6419 -0.4725 -0.3176 -0.1763 -0.0578  0.0287  0.0995  0.1651  0.2315
  0.2929  0.3507  0.4054  0.4570  0.5058  0.6126  0.6908  0.7347  0.7440
 -0.5322 -0.5504 -0.4560 -0.3093 -0.1728 -0.0515  0.0412  0.1148  0.1807  0.2444
  0.3029  0.3577  0.4095  0.4584  0.5047  0.6044  0.6752  0.7137  0.7213  0.7066
 -0.3784 -0.3187 -0.3335 -0.2874 -0.1687 -0.0518  0.0494  0.1276  0.1934  0.2550
  0.3108  0.3629  0.4119  0.4582  0.5020  0.5960  0.6617  0.6967  0.7038  0.6899
  0.6639
 -0.3109 -0.2119 -0.1401 -0.1252 -0.1224 -0.0449  0.0524  0.1379  0.2054  0.2654
  0.3190  0.3685  0.4149  0.4588  0.5002  0.5892  0.6510  0.6835  0.6901  0.6768
  0.6512  0.6197
 -0.2514 -0.1592 -0.0677  0.0065  0.0488  0.0536  0.0768  0.1452  0.2167  0.2762
  0.3286  0.3758  0.4198  0.4612  0.5003  0.5847  0.6432  0.6736  0.6797  0.6667
  0.6411  0.6096  0.5748  0.5374
 -0.1868 -0.1091 -0.0255  0.0568  0.1276  0.1802  0.2083  0.2160  0.2400  0.2897
  0.3403  0.3854  0.4271  0.4662  0.5031  0.5828  0.6383  0.6670  0.6724  0.6596
  0.6338  0.6014  0.5662  0.5287  0.4888  0.4458  0.3993  0.3491  0.2955  0.2402
 -0.1151 -0.0516  0.0185  0.0923  0.1647  0.2291  0.2820  0.3207  0.3421  0.3517
  0.3698  0.4019  0.4382  0.4743  0.5088  0.5838  0.6363  0.6633  0.6683  0.6555
  0.6293  0.5956  0.5590  0.5208  0.4810  0.4392  0.3951  0.3480  0.2971  0.2415
  0.1856
 -0.0402  0.0144  0.0715  0.1329  0.1967  0.2593  0.3164  0.3650  0.4043  0.4336
  0.4509  0.4612  0.4742  0.4940  0.5200  0.5879  0.6372  0.6628  0.6673  0.6546
  0.6283  0.5932  0.5543  0.5143  0.4736  0.4318  0.3890  0.3443  0.2963  0.2442
  0.1874
  0.0323  0.0850  0.1344  0.1844  0.2368  0.2908  0.3440  0.3933  0.4363  0.4729
  0.5026  0.5247  0.5394  0.5494  0.5595  0.5984  0.6421  0.6657  0.6696  0.6571
  0.6307  0.5941  0.5526  0.5097  0.4668  0.4238  0.3800  0.3354  0.2895  0.2408
  0.1892
  0.0966  0.1519  0.1997  0.2436  0.2864  0.3301  0.3748  0.4192  0.4607  0.4980
  0.5303  0.5577  0.5801  0.5971  0.6093  0.6294  0.6521  0.6719  0.6752  0.6631
  0.6373  0.6003  0.5564  0.5102  0.4641  0.4187  0.3735  0.3284  0.2829  0.2363
  0.1877
  0.1464  0.2111  0.2616  0.3049  0.3438  0.3798  0.4154  0.4517  0.4876  0.5219
  0.5532  0.5808  0.6047  0.6250  0.6415  0.6662  0.6766  0.6833  0.6838  0.6718
  0.6469  0.6104  0.5651  0.5158  0.4660  0.4172  0.3694  0.3225  0.2761  0.2296
  0.1828
  0.1770  0.2567  0.3151  0.3620  0.4018  0.4357  0.4656  0.4942  0.5225  0.5509
  0.5783  0.6035  0.6260  0.6459  0.6630  0.6928  0.7037  0.7032  0.6965
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F814W
 -0.7794 -0.6068 -0.4312 -0.2817 -0.1527 -0.0387  0.0476  0.1191  0.1814  0.2446
  0.3029  0.3576  0.4090  0.4575  0.5031  0.6046  0.6829  0.7306  0.7499
 -0.6327 -0.5863 -0.4355 -0.2783 -0.1456 -0.0313  0.0587  0.1311  0.1958  0.2567
  0.3124  0.3644  0.4134  0.4594  0.5030  0.5986  0.6705  0.7139  0.7277  0.7170
 -0.4154 -0.4119 -0.4016 -0.2807 -0.1446 -0.0285  0.0671  0.1427  0.2074  0.2670
  0.3204  0.3699  0.4163  0.4600  0.5014  0.5922  0.6596  0.6990  0.7110  0.7010
  0.6764
 -0.3404 -0.2417 -0.2057 -0.2167 -0.1417 -0.0288  0.0713  0.1530  0.2187  0.2769
  0.3287  0.3759  0.4199  0.4613  0.5004  0.5868  0.6507  0.6873  0.6981  0.6884
  0.6645  0.6330
 -0.2933 -0.1860 -0.0912 -0.0332 -0.0265 -0.0068  0.0738  0.1591  0.2295  0.2869
  0.3380  0.3833  0.4251  0.4642  0.5012  0.5831  0.6440  0.6784  0.6882  0.6787
  0.6553  0.6240  0.5887  0.5504
 -0.2439 -0.1472 -0.0500  0.0378  0.1033  0.1377  0.1453  0.1752  0.2375  0.2980
  0.3484  0.3925  0.4323  0.4694  0.5043  0.5816  0.6395  0.6722  0.6811  0.6717
  0.6485  0.6169  0.5813  0.5432  0.5026  0.4588  0.4110  0.3589  0.3034  0.2488
 -0.1879 -0.1041 -0.0169  0.0696  0.1483  0.2129  0.2592  0.2846  0.2957  0.3193
  0.3618  0.4041  0.4421  0.4771  0.5100  0.5827  0.6374  0.6684  0.6769  0.6674
  0.6444  0.6122  0.5755  0.5367  0.4959  0.4530  0.4078  0.3593  0.3067  0.2504
  0.1942
 -0.1279 -0.0528  0.0225  0.0991  0.1743  0.2441  0.3036  0.3511  0.3855  0.4061
  0.4178  0.4340  0.4593  0.4888  0.5187  0.5865  0.6380  0.6674  0.6754  0.6660
  0.6431  0.6103  0.5720  0.5315  0.4899  0.4469  0.4021  0.3557  0.3066  0.2537
  0.1964
 -0.0696  0.0028  0.0717  0.1380  0.2040  0.2684  0.3288  0.3819  0.4260  0.4612
  0.4874  0.5042  0.5153  0.5265  0.5414  0.5944  0.6421  0.6696  0.6769  0.6675
  0.6446  0.6111  0.5710  0.5281  0.4844  0.4402  0.3952  0.3491  0.3016  0.2519
  0.1986
 -0.0183  0.0571  0.1235  0.1843  0.2416  0.2975  0.3519  0.4033  0.4493  0.4888
  0.5216  0.5479  0.5678  0.5817  0.5915  0.6151  0.6491  0.6744  0.6812  0.6721
  0.6497  0.6163  0.5747  0.5291  0.4826  0.4363  0.3899  0.3434  0.2963  0.2482
  0.1981
  0.0206  0.1041  0.1730  0.2335  0.2871  0.3359  0.3826  0.4277  0.4705  0.5097
  0.5439  0.5730  0.5972  0.6167  0.6318  0.6538  0.6682  0.6830  0.6883  0.6794
  0.6577  0.6246  0.5825  0.5347  0.4851  0.4357  0.3869  0.3387  0.2909  0.2429
  0.1948
  0.0417  0.1395  0.2154  0.2791  0.3340  0.3811  0.4224  0.4608  0.4974  0.5324
  0.5648  0.5935  0.6184  0.6394  0.6569  0.6858  0.6971  0.7003  0.6989
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F814W
 -0.7510 -0.5579 -0.3854 -0.2455 -0.1260 -0.0201  0.0630  0.1367  0.1991  0.2579
  0.3137  0.3661  0.4150  0.4608  0.5038  0.5997  0.6761  0.7287  0.7531
 -0.6170 -0.5760 -0.4010 -0.2449 -0.1171 -0.0101  0.0751  0.1475  0.2111  0.2695
  0.3232  0.3731  0.4196  0.4633  0.5045  0.5956  0.6668  0.7137  0.7332  0.7278
 -0.4805 -0.5054 -0.4085 -0.2559 -0.1182 -0.0041  0.0850  0.1587  0.2218  0.2798
  0.3314  0.3789  0.4231  0.4646  0.5038  0.5907  0.6583  0.7012  0.7181  0.7124
  0.6902
 -0.3623 -0.2875 -0.3038 -0.2520 -0.1260 -0.0066  0.0912  0.1685  0.2325  0.2896
  0.3398  0.3851  0.4272  0.4665  0.5036  0.5864  0.6510  0.6913  0.7063  0.7004
  0.6791  0.6482
 -0.3220 -0.2047 -0.1215 -0.1060 -0.0988 -0.0099  0.0910  0.1758  0.2428  0.2989
  0.3490  0.3926  0.4326  0.4698  0.5049  0.5833  0.6451  0.6835  0.6972  0.6912
  0.6705  0.6401  0.6045  0.5657
 -0.2878 -0.1728 -0.0662  0.0178  0.0624  0.0683  0.1016  0.1780  0.2509  0.3094
  0.3588  0.4018  0.4400  0.4753  0.5083  0.5822  0.6409  0.6776  0.6906  0.6844
  0.6642  0.6341  0.5985  0.5596  0.5181  0.4732  0.4242  0.3706  0.3141  0.2590
 -0.2486 -0.1436 -0.0405  0.0546  0.1345  0.1908  0.2199  0.2320  0.2639  0.3188
  0.3696  0.4125  0.4495  0.4830  0.5141  0.5835  0.6389  0.6739  0.6864  0.6801
  0.6601  0.6301  0.5939  0.5546  0.5130  0.4691  0.4224  0.3723  0.3182  0.2610
  0.2046
 -0.2073 -0.1086 -0.0141  0.0763  0.1603  0.2331  0.2905  0.3312  0.3550  0.3691
  0.3912  0.4261  0.4614  0.4931  0.5224  0.5873  0.6394  0.6725  0.6845  0.6784
  0.6585  0.6284  0.5914  0.5508  0.5084  0.4645  0.4184  0.3702  0.3194  0.2651
  0.2070
 -0.1653 -0.0687  0.0199  0.1029  0.1815  0.2543  0.3190  0.3727  0.4147  0.4455
  0.4656  0.4785  0.4930  0.5127  0.5358  0.5947  0.6431  0.6741  0.6852  0.6791
  0.6593  0.6288  0.5908  0.5483  0.5042  0.4592  0.4129  0.3656  0.3165  0.2648
  0.2099
 -0.1296 -0.0309  0.0564  0.1350  0.2072  0.2745  0.3369  0.3934  0.4415  0.4810
  0.5124  0.5359  0.5521  0.5635  0.5734  0.6070  0.6491  0.6780  0.6885  0.6827
  0.6632  0.6328  0.5940  0.5499  0.5035  0.4565  0.4091  0.3612  0.3126  0.2624
  0.2107
 -0.1044  0.0017  0.0913  0.1701  0.2395  0.3016  0.3586  0.4116  0.4597  0.5019
  0.5374  0.5664  0.5897  0.6074  0.6204  0.6404  0.6616  0.6849  0.6944  0.6887
  0.6697  0.6397  0.6007  0.5552  0.5065  0.4569  0.4074  0.3580  0.3087  0.2590
  0.2092
 -0.0939  0.0244  0.1206  0.2027  0.2738  0.3347  0.3878  0.4357  0.4797  0.5201
  0.5561  0.5869  0.6127  0.6338  0.6508  0.6772  0.6894  0.6980  0.7032
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F814W
 -0.7012 -0.5092 -0.3471 -0.2169 -0.0994  0.0024  0.0804  0.1499  0.2140  0.2713
  0.3250  0.3757  0.4228  0.4667  0.5076  0.5985  0.6690  0.7203  0.7552
 -0.6698 -0.5428 -0.3641 -0.2146 -0.0931  0.0114  0.0913  0.1620  0.2259  0.2826
  0.3346  0.3829  0.4278  0.4697  0.5090  0.5958  0.6652  0.7138  0.7382  0.7385
 -0.5787 -0.5411 -0.3874 -0.2265 -0.0929  0.0164  0.1030  0.1737  0.2358  0.2930
  0.3430  0.3891  0.4317  0.4715  0.5089  0.5921  0.6585  0.7038  0.7251  0.7239
  0.7049
 -0.4430 -0.3739 -0.3676 -0.2421 -0.1021  0.0151  0.1095  0.1840  0.2464  0.3028
  0.3516  0.3956  0.4361  0.4738  0.5092  0.5884  0.6523  0.6955  0.7148  0.7128
  0.6946  0.6650
 -0.3381 -0.2234 -0.1804 -0.1928 -0.1092  0.0086  0.1103  0.1918  0.2566  0.3116
  0.3608  0.4032  0.4418  0.4775  0.5109  0.5857  0.6471  0.6886  0.7067  0.7044
  0.6866  0.6578  0.6222  0.5830
 -0.3155 -0.1876 -0.0802 -0.0161 -0.0106  0.0176  0.1070  0.1945  0.2654  0.3217
  0.3704  0.4123  0.4493  0.4831  0.5145  0.5848  0.6431  0.6832  0.7006  0.6981
  0.6807  0.6525  0.6173  0.5779  0.5355  0.4898  0.4395  0.3842  0.3268  0.2709
 -0.2945 -0.1695 -0.0544  0.0441  0.1155  0.1501  0.1604  0.2008  0.2694  0.3313
  0.3803  0.4226  0.4587  0.4909  0.5205  0.5863  0.6410  0.6794  0.6964  0.6939
  0.6767  0.6489  0.6137  0.5742  0.5319  0.4871  0.4390  0.3873  0.3318  0.2736
  0.2167
 -0.2716 -0.1509 -0.0386  0.0630  0.1516  0.2220  0.2703  0.2968  0.3129  0.3442
  0.3912  0.4336  0.4698  0.5007  0.5289  0.5904  0.6414  0.6776  0.6940  0.6917
  0.6748  0.6471  0.6118  0.5716  0.5288  0.4840  0.4369  0.3876  0.3350  0.2786
  0.2196
 -0.2490 -0.1288 -0.0198  0.0790  0.1680  0.2462  0.3114  0.3619  0.3979  0.4209
  0.4371  0.4574  0.4855  0.5141  0.5405  0.5978  0.6451  0.6788  0.6942  0.6917
  0.6748  0.6470  0.6112  0.5700  0.5260  0.4803  0.4331  0.3842  0.3335  0.2801
  0.2233
 -0.2309 -0.1089  0.0000  0.0970  0.1833  0.2603  0.3285  0.3871  0.4347  0.4721
  0.4999  0.5192  0.5330  0.5463  0.5616  0.6075  0.6508  0.6820  0.6965  0.6942
  0.6777  0.6500  0.6139  0.5718  0.5262  0.4791  0.4309  0.3818  0.3316  0.2798
  0.2261
 -0.2168 -0.0921  0.0187  0.1168  0.2025  0.2772  0.3432  0.4020  0.4533  0.4965
  0.5316  0.5594  0.5805  0.5959  0.6072  0.6301  0.6600  0.6881  0.7014  0.6991
  0.6830  0.6556  0.6194  0.5766  0.5296  0.4805  0.4305  0.3802  0.3294  0.2780
  0.2262
 -0.2068 -0.0783  0.0356  0.1349  0.2229  0.2981  0.3624  0.4187  0.4686  0.5127
  0.5507  0.5822  0.6079  0.6283  0.6773  0.6656  0.6727  0.6971  0.7089
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F814W
 -0.6483 -0.4605 -0.3088 -0.1897 -0.0743  0.0220  0.1004  0.1668  0.2297  0.2848
  0.3372  0.3865  0.4323  0.4747  0.5140  0.6008  0.6690  0.7203  0.7569
 -0.6924 -0.4991 -0.3255 -0.1839 -0.0696  0.0304  0.1109  0.1780  0.2415  0.2962
  0.3468  0.3939  0.4376  0.4781  0.5159  0.5992  0.6662  0.7151  0.7430  0.7487
 -0.5561 -0.5323 -0.3493 -0.1962 -0.0695  0.0356  0.1204  0.1891  0.2504  0.3065
  0.3554  0.4003  0.4418  0.4803  0.5164  0.5961  0.6608  0.7071  0.7321  0.7355
  0.7204
 -0.4369 -0.4659 -0.3737 -0.2178 -0.0770  0.0350  0.1266  0.1992  0.2602  0.3162
  0.3640  0.4070  0.4464  0.4829  0.5170  0.5930  0.6554  0.7001  0.7234  0.7256
  0.7107  0.6832
 -0.3491 -0.2582 -0.2740 -0.2225 -0.0925  0.0302  0.1289  0.2073  0.2702  0.3244
  0.3732  0.4147  0.4522  0.4867  0.5189  0.5906  0.6505  0.6940  0.7163  0.7180
  0.7033  0.6767  0.6417  0.6014
 -0.3312 -0.1971 -0.1022 -0.0846 -0.0756  0.0207  0.1253  0.2112  0.2793  0.3343
  0.3825  0.4237  0.4597  0.4924  0.5227  0.5898  0.6466  0.6888  0.7107  0.7123
  0.6978  0.6718  0.6375  0.5979  0.5550  0.5080  0.4559  0.3998  0.3416  0.2847
 -0.3242 -0.1837 -0.0625  0.0307  0.0780  0.0838  0.1269  0.2099  0.2844  0.3439
  0.3921  0.4338  0.4691  0.5002  0.5287  0.5914  0.6445  0.6849  0.7064  0.7082
  0.6940  0.6684  0.6345  0.5952  0.5525  0.5072  0.4584  0.4051  0.3474  0.2884
  0.2305
 -0.3194 -0.1781 -0.0523  0.0556  0.1433  0.2032  0.2322  0.2485  0.2901  0.3503
  0.4024  0.4440  0.4799  0.5101  0.5371  0.5955  0.6447  0.6827  0.7036  0.7057
  0.6919  0.6665  0.6329  0.5935  0.5506  0.5053  0.4571  0.4058  0.3516  0.2944
  0.2344
 -0.3193 -0.1735 -0.0459  0.0652  0.1607  0.2404  0.3017  0.3437  0.3689  0.3884
  0.4177  0.4573  0.4923  0.5226  0.5485  0.6030  0.6484  0.6835  0.7030  0.7050
  0.6914  0.6660  0.6323  0.5926  0.5491  0.5033  0.4554  0.4054  0.3531  0.2979
  0.2392
 -0.3218 -0.1725 -0.0420  0.0714  0.1687  0.2523  0.3234  0.3813  0.4257  0.4582
  0.4807  0.4981  0.5168  0.5393  0.5623  0.6124  0.6540  0.6862  0.7044  0.7063
  0.6932  0.6682  0.6344  0.5944  0.5501  0.5034  0.4549  0.4049  0.3533  0.2996
  0.2440
 -0.3323 -0.1763 -0.0407  0.0765  0.1768  0.2616  0.3342  0.3966  0.4489  0.4913
  0.5246  0.5497  0.5683  0.5823  0.5949  0.6271  0.6626  0.6917  0.7084  0.7100
  0.6974  0.6727  0.6391  0.5987  0.5537  0.5058  0.4559  0.4050  0.3531  0.3000
  0.2459
 -0.3509 -0.1850 -0.0385  0.0787  0.1836  0.2718  0.3455  0.4082  0.4621  0.5083
  0.5468  0.5779  0.6026  0.6216  0.6463  0.6471  0.6742  0.7000  0.7150
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = F814W
 -0.5774 -0.4125 -0.2753 -0.1631 -0.0480  0.0430  0.1174  0.1834  0.2434  0.2987
  0.3503  0.3985  0.4433  0.4848  0.5231  0.6065  0.6742  0.7249  0.7584
 -0.6510 -0.4518 -0.2884 -0.1573 -0.0460  0.0506  0.1280  0.1931  0.2557  0.3098
  0.3597  0.4060  0.4487  0.4883  0.5252  0.6056  0.6702  0.7184  0.7483  0.7582
 -0.6714 -0.5002 -0.3189 -0.1669 -0.0490  0.0546  0.1374  0.2041  0.2658  0.3202
  0.3682  0.4124  0.4531  0.4907  0.5258  0.6030  0.6657  0.7121  0.7396  0.7472
  0.7362
 -0.4697 -0.5044 -0.3534 -0.1896 -0.0530  0.0543  0.1436  0.2142  0.2739  0.3299
  0.3768  0.4191  0.4578  0.4934  0.5266  0.6001  0.6607  0.7060  0.7323  0.7387
  0.7275  0.7025
 -0.3632 -0.3348 -0.3365 -0.2128 -0.0694  0.0509  0.1455  0.2222  0.2838  0.3375
  0.3859  0.4267  0.4636  0.4973  0.5286  0.5978  0.6559  0.7002  0.7257  0.7320
  0.7207  0.6965  0.6627  0.6223
 -0.3381 -0.2079 -0.1521 -0.1670 -0.0823  0.0392  0.1441  0.2271  0.2928  0.3468
