 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F438W
 -3.2866 -3.0303 -2.7918 -2.5739 -2.3762 -1.9594 -1.6278 -1.3513 -1.1142 -0.9171
 -0.7590 -0.6287 -0.5162 -0.4143
 -5.8463 -5.4553 -5.1003 -4.7816 -4.5039 -4.2542 -4.0145 -3.7813 -3.5658 -3.3752
 -3.1810 -2.9624 -2.7370 -2.5225 -2.3246 -1.9095 -1.5881 -1.3275 -1.1074 -0.9230
 -0.7739 -0.6519 -0.5471 -0.4533 -0.3667 -0.2864 -0.2125 -0.1447 -0.0848 -0.0417
 -5.7078 -5.3418 -5.0036 -4.6873 -4.4028 -4.1514 -3.9196 -3.6934 -3.4698 -3.2573
 -3.0609 -2.8785 -2.6919 -2.4970 -2.3045 -1.8865 -1.5676 -1.3157 -1.1068 -0.9317
 -0.7899 -0.6751 -0.5778 -0.4910 -0.4112 -0.3348 -0.2634 -0.1991 -0.1437 -0.0983
 -0.0624
 -5.5840 -5.2456 -4.9290 -4.6222 -4.3354 -4.0761 -3.8449 -3.6292 -3.4179 -3.2082
 -3.0051 -2.8137 -2.6364 -2.4660 -2.2946 -1.8863 -1.5616 -1.3125 -1.1103 -0.9417
 -0.8049 -0.6957 -0.6054 -0.5261 -0.4532 -0.3837 -0.3181 -0.2577 -0.2034 -0.1558
 -0.1153
 -5.4802 -5.1625 -4.8647 -4.5732 -4.2920 -4.0276 -3.7881 -3.5723 -3.3709 -3.1739
 -2.9784 -2.7869 -2.6046 -2.4341 -2.2730 -1.8934 -1.5663 -1.3138 -1.1145 -0.9501
 -0.8163 -0.7109 -0.6266 -0.5548 -0.4897 -0.4287 -0.3711 -0.3174 -0.2676 -0.2212
 -0.1780
 -5.4010 -5.0901 -4.8061 -4.5381 -4.2694 -4.0094 -3.7634 -3.5384 -3.3351 -3.1458
 -2.9620 -2.7798 -2.6004 -2.4280 -2.2655 -1.9006 -1.5832 -1.3247 -1.1238 -0.9613
 -0.8286 -0.7243 -0.6434 -0.5778 -0.5205 -0.4676 -0.4176 -0.3697 -0.3242 -0.2815
 -0.2424
 -5.3374 -5.0280 -4.7527 -4.4995 -4.2456 -4.0008 -3.7599 -3.5300 -3.3175 -3.1242
 -2.9448 -2.7722 -2.6019 -2.4340 -2.2716 -1.9067 -1.5978 -1.3399 -1.1347 -0.9719
 -0.8399 -0.7353 -0.6553 -0.5936 -0.5430 -0.4981 -0.4564 -0.4164 -0.3779 -0.3410
 -0.3065
 -5.2783 -4.9761 -4.7046 -4.4528 -4.2148 -3.9842 -3.7563 -3.5339 -3.3198 -3.1190
 -2.9346 -2.7636 -2.6003 -2.4407 -2.2834 -1.9183 -1.6102 -1.3546 -1.1467
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F438W
 -7.6574 -7.3368 -6.8916 -6.4079 -5.8889 -5.4124 -5.0366 -4.7064 -4.3965 -4.1129
 -3.8475 -3.6018 -3.3769 -3.1700 -2.9767 -2.5308 -2.1111 -1.7092 -1.3484
 -6.8317 -6.6409 -6.4633 -6.1198 -5.6974 -5.2416 -4.8250 -4.4740 -4.1550 -3.8659
 -3.5963 -3.3483 -3.1230 -2.9181 -2.7293 -2.3072 -1.9288 -1.5799 -1.2652 -0.9992
 -6.4560 -6.0675 -5.8560 -5.7427 -5.4869 -5.1113 -4.7031 -4.3258 -3.9963 -3.7015
 -3.4290 -3.1784 -2.9511 -2.7457 -2.5586 -2.1502 -1.7989 -1.4868 -1.2082 -0.9682
 -0.7715
 -6.2590 -5.8161 -5.4780 -5.2423 -5.1000 -4.9282 -4.6132 -4.2507 -3.9064 -3.6025
 -3.3275 -3.0740 -2.8437 -2.6360 -2.4482 -2.0458 -1.7107 -1.4231 -1.1711 -0.9521
 -0.7697 -0.6196
 -6.1351 -5.6832 -5.3062 -4.9994 -4.7541 -4.5553 -4.3950 -4.1707 -3.8641 -3.5540
 -3.2754 -3.0194 -2.7852 -2.5738 -2.3833 -1.9804 -1.6539 -1.3816 -1.1485 -0.9464
 -0.7760 -0.6352 -0.5164 -0.4133
 -6.0562 -5.6080 -5.2112 -4.8758 -4.5927 -4.3478 -4.1294 -3.9322 -3.7492 -3.5181
 -3.2532 -2.9997 -2.7632 -2.5473 -2.3524 -1.9437 -1.6195 -1.3562 -1.1359 -0.9472
 -0.7872 -0.6546 -0.5432 -0.4460 -0.3593 -0.2801 -0.2059 -0.1345 -0.0703 -0.0318
 -6.0095 -5.5709 -5.1677 -4.8123 -4.5097 -4.2515 -4.0166 -3.7902 -3.5763 -3.3837
 -3.1952 -2.9842 -2.7613 -2.5464 -2.3476 -1.9289 -1.6017 -1.3424 -1.1301 -0.9513
 -0.8002 -0.6748 -0.5704 -0.4801 -0.3988 -0.3245 -0.2559 -0.1921 -0.1320 -0.0795
 -0.0508
 -5.9777 -5.5599 -5.1587 -4.7916 -4.4683 -4.1907 -3.9497 -3.7263 -3.5082 -3.2964
 -3.0992 -2.9175 -2.7379 -2.5497 -2.3589 -1.9320 -1.5973 -1.3374 -1.1292 -0.9572
 -0.8130 -0.6938 -0.5956 -0.5122 -0.4377 -0.3692 -0.3047 -0.2448 -0.1906 -0.1429
 -0.1021
 -5.9583 -5.5580 -5.1694 -4.7998 -4.4615 -4.1637 -3.9064 -3.6799 -3.4689 -3.2621
 -3.0599 -2.8678 -2.6884 -2.5204 -2.3553 -1.9473 -1.6018 -1.3372 -1.1301 -0.9620
 -0.8228 -0.7083 -0.6157 -0.5389 -0.4717 -0.4102 -0.3532 -0.3005 -0.2517 -0.2065
 -0.1646
 -5.9528 -5.5675 -5.1948 -4.8346 -4.4919 -4.1779 -3.9000 -3.6580 -3.4440 -3.2446
 -3.0504 -2.8601 -2.6762 -2.5028 -2.3413 -1.9668 -1.6241 -1.3483 -1.1378 -0.9705
 -0.8337 -0.7219 -0.6326 -0.5611 -0.5009 -0.4470 -0.3974 -0.3505 -0.3064 -0.2654
 -0.2281
 -5.9583 -5.5675 -5.2137 -4.8723 -4.5402 -4.2220 -3.9288 -3.6669 -3.4374 -3.2333
 -3.0444 -2.8622 -2.6832 -2.5090 -2.3431 -1.9749 -1.6498 -1.3691 -1.1500 -0.9802
 -0.8438 -0.7331 -0.6454 -0.5772 -0.5227 -0.4762 -0.4344 -0.3951 -0.3579 -0.3227
 -0.2899
 -5.9689 -5.5716 -5.2203 -4.8969 -4.5814 -4.2746 -3.9814 -3.7071 -3.4595 -3.2401
 -3.0446 -2.8647 -2.6928 -2.5247 -2.3602 -1.9856 -1.6684 -1.3938 -1.1676
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F438W
 -7.7075 -7.2803 -6.7717 -6.2590 -5.7416 -5.2737 -4.9031 -4.5836 -4.2887 -4.0132
 -3.7565 -3.5181 -3.2998 -3.1003 -2.9157 -2.4958 -2.1060 -1.7316 -1.3813
 -6.9306 -6.7884 -6.4778 -6.0565 -5.5998 -5.1299 -4.7252 -4.3838 -4.0776 -3.7971
 -3.5361 -3.2951 -3.0755 -2.8765 -2.6943 -2.2915 -1.9328 -1.6008 -1.2960 -1.0286
 -6.4609 -6.1494 -6.0380 -5.8327 -5.4708 -5.0561 -4.6327 -4.2642 -3.9455 -3.6588
 -3.3946 -3.1505 -2.9282 -2.7275 -2.5453 -2.1507 -1.8114 -1.5082 -1.2356 -0.9946
 -0.7915
 -6.2770 -5.8403 -5.5457 -5.3947 -5.2646 -4.9695 -4.5956 -4.2144 -3.8763 -3.5796
 -3.3123 -3.0651 -2.8393 -2.6353 -2.4509 -2.0580 -1.7296 -1.4450 -1.1952 -0.9751
 -0.7870 -0.6304
 -6.1868 -5.7156 -5.3372 -5.0567 -4.8570 -4.7180 -4.5158 -4.1985 -3.8598 -3.5475
 -3.2739 -3.0235 -2.7936 -2.5851 -2.3970 -2.0003 -1.6766 -1.4035 -1.1695 -0.9657
 -0.7904 -0.6432 -0.5195 -0.4130
 -6.1493 -5.6657 -5.2514 -4.9142 -4.6470 -4.4242 -4.2360 -4.0672 -3.8382 -3.5499
 -3.2679 -3.0140 -2.7799 -2.5663 -2.3732 -1.9683 -1.6444 -1.3777 -1.1542 -0.9629
 -0.7986 -0.6599 -0.5436 -0.4433 -0.3546 -0.2736 -0.1977 -0.1283 -0.0685 -0.0256
 -6.1492 -5.6632 -5.2285 -4.8567 -4.5503 -4.2956 -4.0700 -3.8587 -3.6677 -3.4834
 -3.2633 -3.0221 -2.7892 -2.5718 -2.3730 -1.9562 -1.6276 -1.3632 -1.1462 -0.9640
 -0.8091 -0.6780 -0.5685 -0.4749 -0.3921 -0.3169 -0.2488 -0.1850 -0.1245 -0.0720
 -0.0424
 -6.1677 -5.6935 -5.2490 -4.8534 -4.5148 -4.2325 -3.9918 -3.7713 -3.5589 -3.3568
 -3.1710 -2.9892 -2.7932 -2.5889 -2.3906 -1.9609 -1.6238 -1.3576 -1.1439 -0.9676
 -0.8197 -0.6954 -0.5920 -0.5049 -0.4288 -0.3598 -0.2955 -0.2360 -0.1822 -0.1346
 -0.0934
 -6.1960 -5.7359 -5.2952 -4.8863 -4.5230 -4.2116 -3.9487 -3.7207 -3.5095 -3.3040
 -3.1054 -2.9195 -2.7452 -2.5751 -2.4007 -1.9776 -1.6288 -1.3572 -1.1438 -0.9708
 -0.8279 -0.7090 -0.6111 -0.5303 -0.4610 -0.3989 -0.3420 -0.2890 -0.2401 -0.1957
 -0.1557
 -6.2297 -5.7863 -5.3621 -4.9536 -4.5751 -4.2385 -3.9484 -3.7007 -3.4840 -3.2831
 -3.0880 -2.8985 -2.7178 -2.5476 -2.3877 -2.0042 -1.6510 -1.3689 -1.1515 -0.9786
 -0.8379 -0.7222 -0.6280 -0.5521 -0.4892 -0.4343 -0.3845 -0.3381 -0.2948 -0.2548
 -0.2184
 -6.2705 -5.8284 -5.4244 -5.0316 -4.6540 -4.3029 -3.9888 -3.7157 -3.4802 -3.2730
 -3.0819 -2.8979 -2.7185 -2.5455 -2.3813 -2.0149 -1.6814 -1.3907 -1.1645 -0.9886
 -0.8478 -0.7333 -0.6411 -0.5685 -0.5107 -0.4627 -0.4204 -0.3814 -0.3448 -0.3106
 -0.2782
 -6.3170 -5.8647 -5.4688 -5.0984 -4.7369 -4.3880 -4.0621 -3.7678 -3.5090 -3.2835
 -3.0845 -2.9021 -2.7283 -2.5590 -2.3945 -2.0221 -1.7035 -1.4201 -1.1843
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F438W
 -7.7117 -7.1879 -6.6405 -6.1211 -5.6333 -5.1831 -4.8150 -4.4925 -4.2041 -3.9387
 -3.6906 -3.4592 -3.2463 -3.0517 -2.8730 -2.4721 -2.1054 -1.7547 -1.4164
 -7.1054 -6.8587 -6.4469 -5.9802 -5.5123 -5.0556 -4.6610 -4.3234 -4.0206 -3.7505
 -3.4980 -3.2638 -3.0491 -2.8542 -2.6765 -2.2875 -1.9439 -1.6255 -1.3296 -1.0631
 -6.4966 -6.3226 -6.1796 -5.8468 -5.4333 -5.0011 -4.5849 -4.2251 -3.9112 -3.6330
 -3.3773 -3.1399 -2.9224 -2.7252 -2.5463 -2.1614 -1.8316 -1.5351 -1.2664 -1.0255
 -0.8170
 -6.2869 -5.8826 -5.6801 -5.5863 -5.3332 -4.9661 -4.5697 -4.1886 -3.8574 -3.5686
 -3.3092 -3.0687 -2.8475 -2.6464 -2.4646 -2.0782 -1.7555 -1.4731 -1.2233 -1.0020
 -0.8092 -0.6460
 -6.2207 -5.7381 -5.3797 -5.1514 -5.0286 -4.8652 -4.5556 -4.1991 -3.8517 -3.5465
 -3.2799 -3.0358 -2.8106 -2.6051 -2.4187 -2.0263 -1.7057 -1.4318 -1.1949 -0.9887
 -0.8091 -0.6557 -0.5262 -0.4157
 -6.2208 -5.7049 -5.2800 -4.9542 -4.7154 -4.5388 -4.3946 -4.1771 -3.8744 -3.5625
 -3.2803 -3.0315 -2.8021 -2.5916 -2.4000 -1.9977 -1.6750 -1.4055 -1.1773 -0.9823
 -0.8139 -0.6694 -0.5471 -0.4426 -0.3510 -0.2687 -0.1929 -0.1214 -0.0578 -0.0189
 -6.2679 -5.7327 -5.2696 -4.8893 -4.5872 -4.3488 -4.1448 -3.9654 -3.7927 -3.5705
 -3.3048 -3.0487 -2.8154 -2.5999 -2.4027 -1.9875 -1.6591 -1.3905 -1.1676 -0.9805
 -0.8211 -0.6848 -0.5693 -0.4712 -0.3858 -0.3094 -0.2399 -0.1758 -0.1159 -0.0636
 -0.0345
 -6.3384 -5.8030 -5.3161 -4.8953 -4.5473 -4.2668 -4.0347 -3.8251 -3.6277 -3.4443
 -3.2638 -3.0584 -2.8391 -2.6247 -2.4234 -1.9937 -1.6557 -1.3847 -1.1642 -0.9820
 -0.8294 -0.7000 -0.5909 -0.4989 -0.4199 -0.3496 -0.2862 -0.2285 -0.1748 -0.1249
 -0.0834
 -6.4192 -5.8868 -5.3966 -4.9502 -4.5652 -4.2446 -3.9816 -3.7580 -3.5523 -3.3541
 -3.1652 -2.9882 -2.8146 -2.6333 -2.4467 -2.0115 -1.6615 -1.3844 -1.1636 -0.9841
 -0.8359 -0.7121 -0.6086 -0.5226 -0.4500 -0.3864 -0.3292 -0.2767 -0.2285 -0.1845
 -0.1451
 -6.5007 -5.9904 -5.5048 -5.0483 -4.6367 -4.2808 -3.9818 -3.7326 -3.5179 -3.3198
 -3.1282 -2.9435 -2.7692 -2.6037 -2.4431 -2.0435 -1.6838 -1.3968 -1.1716 -0.9917
 -0.8452 -0.7246 -0.6251 -0.5438 -0.4771 -0.4201 -0.3698 -0.3237 -0.2811 -0.2422
 -0.2068
 -6.5796 -6.0780 -5.6131 -5.1652 -4.7435 -4.3627 -4.0311 -3.7494 -3.5115 -3.3048
 -3.1150 -2.9326 -2.7562 -2.5873 -2.4268 -2.0602 -1.7171 -1.4191 -1.1856 -1.0022
 -0.8551 -0.7355 -0.6384 -0.5605 -0.4984 -0.4476 -0.4043 -0.3653 -0.3294 -0.2961
 -0.2642
 -6.6633 -6.1533 -5.7024 -5.2759 -4.8636 -4.4754 -4.1221 -3.8112 -3.5437 -3.3150
 -3.1153 -2.9334 -2.7604 -2.5929 -2.4309 -2.0639 -1.7434 -1.4515 -1.2071
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F438W
 -7.6638 -7.0809 -6.5139 -6.0048 -5.5415 -5.1179 -4.7616 -4.4332 -4.1412 -3.8894
 -3.6495 -3.4246 -3.2169 -3.0263 -2.8513 -2.4629 -2.1129 -1.7791 -1.4568
 -7.0854 -6.8745 -6.3976 -5.9053 -5.4347 -4.9977 -4.6203 -4.2844 -3.9851 -3.7249
 -3.4808 -3.2533 -3.0437 -2.8521 -2.6772 -2.2968 -1.9638 -1.6555 -1.3668 -1.1020
 -6.6183 -6.5173 -6.2392 -5.8338 -5.3918 -4.9500 -4.5515 -4.2004 -3.8925 -3.6234
 -3.3761 -3.1458 -2.9333 -2.7392 -2.5626 -2.1836 -1.8604 -1.5687 -1.3022 -1.0611
 -0.8484
 -6.3008 -5.9785 -5.8866 -5.6965 -5.3491 -4.9492 -4.5436 -4.1729 -3.8500 -3.5684
 -3.3174 -3.0840 -2.8680 -2.6702 -2.4903 -2.1080 -1.7895 -1.5084 -1.2573 -1.0338
 -0.8368 -0.6674
 -6.2357 -5.7604 -5.4527 -5.3176 -5.2020 -4.9197 -4.5628 -4.1918 -3.8504 -3.5522
 -3.2930 -3.0561 -2.8362 -2.6340 -2.4495 -2.0599 -1.7419 -1.4674 -1.2269 -1.0166
 -0.8328 -0.6736 -0.5377 -0.4224
 -6.2658 -5.7243 -5.3040 -5.0100 -4.8271 -4.7115 -4.5220 -4.2185 -3.8867 -3.5720
 -3.2961 -3.0539 -2.8300 -2.6231 -2.4334 -2.0330 -1.7118 -1.4407 -1.2075 -1.0069
 -0.8338 -0.6838 -0.5552 -0.4453 -0.3509 -0.2670 -0.1887 -0.1141 -0.0510 -0.0120
 -6.3589 -5.7741 -5.2904 -4.9113 -4.6309 -4.4238 -4.2628 -4.1127 -3.8954 -3.6139
 -3.3281 -3.0724 -2.8439 -2.6324 -2.4376 -2.0239 -1.6959 -1.4249 -1.1962 -1.0026
 -0.8378 -0.6959 -0.5744 -0.4705 -0.3812 -0.3025 -0.2329 -0.1682 -0.1062 -0.0545
 -0.0252
 -6.4895 -5.8829 -5.3545 -4.9168 -4.5713 -4.3022 -4.0885 -3.9015 -3.7310 -3.5593
 -3.3504 -3.1081 -2.8744 -2.6588 -2.4588 -2.0308 -1.6926 -1.4185 -1.1916 -1.0024
 -0.8434 -0.7085 -0.5933 -0.4956 -0.4123 -0.3395 -0.2751 -0.2158 -0.1617 -0.1137
 -0.0724
 -6.6265 -6.0208 -5.4681 -4.9868 -4.5865 -4.2655 -4.0111 -3.7993 -3.6064 -3.4230
 -3.2490 -3.0760 -2.8867 -2.6873 -2.4898 -2.0494 -1.6989 -1.4182 -1.1905 -1.0033
 -0.8482 -0.7185 -0.6091 -0.5172 -0.4400 -0.3736 -0.3153 -0.2627 -0.2151 -0.1719
 -0.1328
 -6.7629 -6.1732 -5.6190 -5.1135 -4.6717 -4.3022 -4.0018 -3.7581 -3.5516 -3.3615
 -3.1785 -3.0031 -2.8367 -2.6730 -2.5056 -2.0853 -1.7216 -1.4312 -1.1988 -1.0108
 -0.8570 -0.7300 -0.6248 -0.5376 -0.4657 -0.4055 -0.3536 -0.3073 -0.2654 -0.2268
 -0.1929
 -6.8882 -6.3148 -5.7758 -5.2679 -4.8036 -4.3970 -4.0529 -3.7687 -3.5343 -3.3334
 -3.1493 -2.9724 -2.8019 -2.6397 -2.4839 -2.1117 -1.7565 -1.4542 -1.2139 -1.0220
 -0.8672 -0.7409 -0.6380 -0.5543 -0.4868 -0.4321 -0.3866 -0.3469 -0.3114 -0.2791
 -0.2480
 -7.0119 -6.4359 -5.9162 -5.4240 -4.9593 -4.5334 -4.1570 -3.8344 -3.5634 -3.3363
 -3.1407 -2.9630 -2.7940 -2.6310 -2.4740 -2.1137 -1.7879 -1.4878 -1.2367
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F438W
 -7.5862 -6.9689 -6.4039 -5.9144 -5.4621 -5.0573 -4.7188 -4.4035 -4.1117 -3.8659
 -3.6336 -3.4147 -3.2116 -3.0241 -2.8518 -2.4707 -2.1245 -1.8018 -1.4999
 -7.2158 -6.8561 -6.3389 -5.8388 -5.3791 -4.9551 -4.5980 -4.2703 -3.9738 -3.7212
 -3.4846 -3.2633 -3.0582 -2.8697 -2.6967 -2.3209 -1.9943 -1.6927 -1.4094 -1.1458
 -6.8287 -6.6349 -6.2568 -5.8080 -5.3540 -4.9196 -4.5341 -4.1963 -3.8933 -3.6313
 -3.3918 -3.1681 -2.9605 -2.7694 -2.5945 -2.2184 -1.8988 -1.6101 -1.3446 -1.1024
 -0.8861
 -6.4541 -6.1656 -6.0505 -5.7422 -5.3476 -4.9321 -4.5297 -4.1714 -3.8571 -3.5818
 -3.3387 -3.1122 -2.9015 -2.7070 -2.5288 -2.1484 -1.8320 -1.5519 -1.2989 -1.0720
 -0.8707 -0.6951
 -6.2389 -5.8003 -5.5931 -5.5182 -5.2843 -4.9398 -4.5622 -4.1912 -3.8585 -3.5677
 -3.3158 -3.0857 -2.8715 -2.6731 -2.4907 -2.1025 -1.7857 -1.5112 -1.2673 -1.0517
 -0.8628 -0.6976 -0.5552 -0.4344
 -6.2795 -5.7331 -5.3393 -5.1071 -5.0058 -4.8596 -4.5725 -4.2353 -3.8952 -3.5875
 -3.3182 -3.0828 -2.8647 -2.6621 -2.4749 -2.0759 -1.7553 -1.4836 -1.2462 -1.0392
 -0.8600 -0.7041 -0.5691 -0.4529 -0.3525 -0.2653 -0.1845 -0.1070 -0.0442 -0.0048
 -6.4046 -5.7894 -5.3015 -4.9411 -4.6988 -4.5463 -4.4277 -4.2279 -3.9415 -3.6355
 -3.3500 -3.1001 -2.8773 -2.6703 -2.4783 -2.0665 -1.7386 -1.4665 -1.2332 -1.0324
 -0.8606 -0.7127 -0.5848 -0.4747 -0.3801 -0.2978 -0.2235 -0.1562 -0.0956 -0.0447
 -0.0154
 -6.5917 -5.9252 -5.3704 -4.9283 -4.5942 -4.3516 -4.1690 -4.0191 -3.8671 -3.6595
 -3.4016 -3.1399 -2.9065 -2.6954 -2.4986 -2.0732 -1.7347 -1.4589 -1.2271 -1.0303
 -0.8636 -0.7221 -0.6007 -0.4966 -0.4077 -0.3313 -0.2646 -0.2059 -0.1516 -0.1008
 -0.0602
 -6.8077 -6.1058 -5.5078 -5.0037 -4.5988 -4.2866 -4.0489 -3.8560 -3.6843 -3.5230
 -3.3569 -3.1639 -2.9442 -2.7303 -2.5300 -2.0921 -1.7410 -1.4582 -1.2249 -1.0299
 -0.8667 -0.7297 -0.6141 -0.5158 -0.4328 -0.3623 -0.3016 -0.2482 -0.2005 -0.1576
 -0.1187
 -7.0010 -6.3108 -5.6968 -5.1519 -4.6896 -4.3146 -4.0198 -3.7877 -3.5940 -3.4168
 -3.2475 -3.0845 -2.9219 -2.7484 -2.5668 -2.1289 -1.7643 -1.4716 -1.2334 -1.0372
 -0.8748 -0.7402 -0.6284 -0.5349 -0.4570 -0.3920 -0.3373 -0.2898 -0.2478 -0.2104
 -0.1773
 -7.1954 -6.5160 -5.8998 -5.3411 -4.8420 -4.4157 -4.0652 -3.7841 -3.5580 -3.3665
 -3.1913 -3.0234 -2.8618 -2.7073 -2.5542 -2.1669 -1.7999 -1.4953 -1.2494 -1.0493
 -0.8855 -0.7512 -0.6413 -0.5513 -0.4776 -0.4176 -0.3686 -0.3272 -0.2913 -0.2596
 -0.2299
 -7.3908 -6.7213 -6.0960 -5.5414 -5.0296 -4.5726 -4.1769 -3.8467 -3.5768 -3.3554
 -3.1672 -2.9965 -2.8339 -2.6775 -2.4922 -2.2061 -1.8478 -1.5293 -1.2729
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F438W
 -7.5321 -6.8732 -6.3172 -5.8542 -5.4116 -5.0271 -4.6923 -4.3880 -4.1025 -3.8644
 -3.6382 -3.4253 -3.2267 -3.0428 -2.8728 -2.4961 -2.1556 -1.8404 -1.5473
 -7.3554 -6.8237 -6.2833 -5.7851 -5.3417 -4.9350 -4.5834 -4.2689 -3.9778 -3.7337
 -3.5041 -3.2891 -3.0889 -2.9038 -2.7329 -2.3598 -2.0364 -1.7386 -1.4586 -1.1957
 -6.8414 -6.7024 -6.2404 -5.7798 -5.3263 -4.9034 -4.5297 -4.2028 -3.9046 -3.6520
 -3.4197 -3.2026 -3.0004 -2.8130 -2.6401 -2.2658 -1.9476 -1.6602 -1.3947 -1.1506
 -0.9306
