 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -0.1663
 -3.3856 -3.1000 -2.9457 -2.8671 -2.6415 -2.3633 -2.1123 -1.8969 -1.7158 -1.5573
 -1.4129 -1.2791 -1.1558 -1.0436 -0.9425 -0.7346 -0.5739 -0.4433 -0.3353 -0.2460
 -0.1729 -0.1121
 -3.3790 -3.0441 -2.7813 -2.5994 -2.4981 -2.3646 -2.1333 -1.9070 -1.7127 -1.5491
 -1.4048 -1.2718 -1.1489 -1.0364 -0.9344 -0.7242 -0.5636 -0.4357 -0.3319 -0.2479
 -0.1801 -0.1242 -0.0760 -0.0335
 -3.4156 -3.0545 -2.7540 -2.5109 -2.3216 -2.1812 -2.0755 -1.9250 -1.7312 -1.5542
 -1.4054 -1.2729 -1.1504 -1.0376 -0.9346 -0.7211 -0.5587 -0.4314 -0.3304 -0.2501
 -0.1867 -0.1356 -0.0919 -0.0532 -0.0183  0.0119  0.0363  0.0540  0.0642  0.0657
 -3.4899 -3.1042 -2.7768 -2.5041 -2.2796 -2.0951 -1.9403 -1.8141 -1.7040 -1.5690
 -1.4152 -1.2796 -1.1573 -1.0443 -0.9405 -0.7231 -0.5574 -0.4292 -0.3292 -0.2515
 -0.1916 -0.1450 -0.1063 -0.0722 -0.0414 -0.0140  0.0103  0.0299  0.0427  0.0473
  0.0427
 -3.5881 -3.1886 -2.8359 -2.5369 -2.2878 -2.0805 -1.9057 -1.7528 -1.6185 -1.5033
 -1.3981 -1.2843 -1.1676 -1.0547 -0.9503 -0.7290 -0.5591 -0.4284 -0.3280 -0.2515
 -0.1941 -0.1513 -0.1177 -0.0889 -0.0629 -0.0391 -0.0179  0.0006  0.0152  0.0240
  0.0230
 -3.7036 -3.2910 -2.9236 -2.5998 -2.3257 -2.0971 -1.9056 -1.7415 -1.5960 -1.4650
 -1.3483 -1.2454 -1.1518 -1.0570 -0.9595 -0.7361 -0.5616 -0.4274 -0.3254 -0.2490
 -0.1931 -0.1533 -0.1244 -0.1014 -0.0810 -0.0621 -0.0448 -0.0291 -0.0156 -0.0055
 -0.0013
