 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F435W
 -2.7564 -2.5951 -2.4348 -2.2805 -2.1336 -1.8004 -1.5167 -1.2794 -1.0847 -0.9248
 -0.7989 -0.7036 -0.6302 -0.5699 -0.5165 -0.4667 -0.4194 -0.3739 -0.3307 -0.2901
 -0.2527
 -4.3559 -4.1830 -4.0119 -3.8427 -3.6754 -3.5099 -3.3463 -3.1842 -3.0230 -2.8658
 -2.7140 -2.5652 -2.4168 -2.2696 -2.1263 -1.7998 -1.5225 -1.2885 -1.0949 -0.9369
 -0.8104 -0.7135 -0.6406 -0.5842 -0.5375 -0.4959 -0.4570 -0.4196 -0.3834 -0.3489
 -0.3164
 -4.2043 -4.0239 -3.8573 -3.7006 -3.5502 -3.4030 -3.2565 -3.1092 -2.9619 -2.8157
 -2.6715 -2.5301 -2.3917 -2.2549 -2.1193 -1.8005 -1.5264 -1.2965 -1.1046
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F435W
 -7.1601 -6.9656 -6.7405 -6.3931 -5.9820 -5.5516 -5.1637 -4.8315 -4.5233 -4.2287
 -3.9480 -3.6882 -3.4503 -3.2296 -3.0210 -2.5447 -2.0738 -1.6256 -1.2587
 -6.5664 -6.2075 -6.0017 -5.8693 -5.6215 -5.2702 -4.8928 -4.5446 -4.2288 -3.9299
 -3.6470 -3.3872 -3.1521 -2.9385 -2.7405 -2.2910 -1.8800 -1.5029 -1.1847 -0.9342
 -6.2186 -5.8186 -5.5029 -5.2710 -5.1290 -4.9618 -4.6730 -4.3375 -4.0160 -3.7164
 -3.4323 -3.1710 -2.9361 -2.7254 -2.5336 -2.1129 -1.7463 -1.4169 -1.1334 -0.9066
 -0.7262
 -5.9667 -5.5757 -5.2383 -4.9479 -4.7073 -4.5207 -4.3672 -4.1540 -3.8657 -3.5725
 -3.2912 -3.0285 -2.7917 -2.5809 -2.3917 -1.9880 -1.6514 -1.3574 -1.1022 -0.8942
 -0.7278 -0.5899
 -5.7605 -5.3949 -5.0613 -4.7695 -4.5124 -4.2746 -4.0576 -3.8668 -3.6878 -3.4594
 -3.1997 -2.9432 -2.7056 -2.4926 -2.3028 -1.9069 -1.5886 -1.3190 -1.0857 -0.8924
 -0.7373 -0.6092 -0.4986 -0.3988
 -5.5915 -5.2446 -4.9263 -4.6355 -4.3768 -4.1404 -3.9122 -3.6892 -3.4815 -3.2954
 -3.1019 -2.8833 -2.6584 -2.4467 -2.2550 -1.8593 -1.5507 -1.2964 -1.0791 -0.8975
 -0.7513 -0.6315 -0.5288 -0.4371 -0.3529 -0.2754 -0.2045 -0.1400 -0.0835 -0.0423
 -5.4320 -5.1119 -4.8138 -4.5310 -4.2722 -4.0387 -3.8199 -3.6043 -3.3892 -3.1813
 -2.9860 -2.8028 -2.6167 -2.4248 -2.2375 -1.8373 -1.5312 -1.2854 -1.0789 -0.9058
 -0.7665 -0.6540 -0.5587 -0.4741 -0.3968 -0.3234 -0.2551 -0.1941 -0.1419 -0.0995
 -0.0664
 -5.2832 -4.9901 -4.7150 -4.4453 -4.1899 -3.9551 -3.7415 -3.5385 -3.3368 -3.1337
 -2.9331 -2.7412 -2.5641 -2.3962 -2.2293 -1.8370 -1.5257 -1.2829 -1.0829 -0.9157
 -0.7809 -0.6739 -0.5856 -0.5085 -0.4381 -0.3712 -0.3085 -0.2512 -0.2003 -0.1565
 -0.1202
 -5.1490 -4.8767 -4.6207 -4.3681 -4.1216 -3.8873 -3.6717 -3.4736 -3.2848 -3.0966
 -2.9063 -2.7164 -2.5347 -2.3665 -2.2096 -1.8444 -1.5303 -1.2848 -1.0878 -0.9243
 -0.7919 -0.6885 -0.6061 -0.5363 -0.4737 -0.4154 -0.3608 -0.3103 -0.2637 -0.2206
 -0.1809
 -5.0333 -4.7707 -4.5286 -4.2984 -4.0666 -3.8397 -3.6227 -3.4215 -3.2364 -3.0601
 -2.8851 -2.7080 -2.5311 -2.3613 -2.2029 -1.8516 -1.5467 -1.2960 -1.0978 -0.9359
 -0.8042 -0.7012 -0.6220 -0.5583 -0.5033 -0.4529 -0.4058 -0.3610 -0.3187 -0.2793
 -0.2431
 -4.9315 -4.6719 -4.4387 -4.2234 -4.0075 -3.7965 -3.5873 -3.3854 -3.1965 -3.0218
 -2.8563 -2.6935 -2.5295 -2.3660 -2.2081 -1.8571 -1.5606 -1.3110 -1.1094 -0.9474
 -0.8158 -0.7120 -0.6331 -0.5728 -0.5241 -0.4816 -0.4427 -0.4057 -0.3703 -0.3367
 -0.3055
 -4.8401 -4.5802 -4.3509 -4.1396 -3.9396 -3.7442 -3.5494 -3.3573 -3.1703 -2.9927
 -2.8272 -2.6709 -2.5189 -2.3674 -2.2168 -1.8671 -1.5721 -1.3254 -1.1220
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F435W
 -7.3427 -7.0333 -6.5825 -6.0913 -5.5943 -5.1555 -4.8134 -4.5106 -4.2250 -3.9588
 -3.7057 -3.4681 -3.2495 -3.0495 -2.8647 -2.4440 -2.0484 -1.6661 -1.3188
 -6.5735 -6.3919 -6.2154 -5.8619 -5.4346 -4.9987 -4.6165 -4.2952 -4.0008 -3.7289
 -3.4713 -3.2311 -3.0116 -2.8134 -2.6329 -2.2344 -1.8764 -1.5424 -1.2377 -0.9782
 -6.2270 -5.8574 -5.6500 -5.5354 -5.2736 -4.8984 -4.5092 -4.1612 -3.8572 -3.5802
 -3.3196 -3.0761 -2.8536 -2.6537 -2.4738 -2.0869 -1.7533 -1.4531 -1.1819 -0.9469
 -0.7540
 -6.0400 -5.6271 -5.3023 -5.0697 -4.9274 -4.7558 -4.4455 -4.0991 -3.7787 -3.4944
 -3.2313 -2.9846 -2.7579 -2.5540 -2.3718 -1.9884 -1.6695 -1.3920 -1.1457 -0.9303
 -0.7511 -0.6036
 -5.9114 -5.4991 -5.1458 -4.8508 -4.6101 -4.4151 -4.2592 -4.0421 -3.7482 -3.4556
 -3.1898 -2.9406 -2.7093 -2.4998 -2.3130 -1.9267 -1.6154 -1.3523 -1.1238 -0.9242
 -0.7564 -0.6180 -0.5013 -0.4000
 -5.8153 -5.4146 -5.0522 -4.7382 -4.4668 -4.2287 -4.0164 -3.8270 -3.6521 -3.4307
 -3.1765 -2.9296 -2.6955 -2.4802 -2.2872 -1.8921 -1.5826 -1.3282 -1.1119 -0.9249
 -0.7668 -0.6364 -0.5271 -0.4319 -0.3471 -0.2701 -0.1985 -0.1307 -0.0701 -0.0324
 -5.7409 -5.3559 -4.9955 -4.6715 -4.3889 -4.1422 -3.9156 -3.6979 -3.4931 -3.3086
 -3.1271 -2.9208 -2.7000 -2.4852 -2.2866 -1.8783 -1.5655 -1.3151 -1.1069 -0.9294
 -0.7794 -0.6559 -0.5535 -0.4652 -0.3860 -0.3138 -0.2477 -0.1868 -0.1306 -0.0821
 -0.0546
 -5.6748 -5.3127 -4.9608 -4.6334 -4.3398 -4.0821 -3.8534 -3.6393 -3.4301 -3.2269
 -3.0365 -2.8580 -2.6791 -2.4911 -2.3007 -1.8816 -1.5610 -1.3105 -1.1066 -0.9357
 -0.7921 -0.6744 -0.5780 -0.4966 -0.4242 -0.3581 -0.2962 -0.2391 -0.1880 -0.1439
 -0.1072
 -5.6158 -5.2717 -4.9356 -4.6119 -4.3115 -4.0426 -3.8056 -3.5925 -3.3913 -3.1931
 -2.9981 -2.8103 -2.6312 -2.4623 -2.2972 -1.8966 -1.5648 -1.3103 -1.1079 -0.9410
 -0.8020 -0.6886 -0.5975 -0.5225 -0.4573 -0.3982 -0.3438 -0.2939 -0.2481 -0.2062
 -0.1677
 -5.5656 -5.2365 -4.9169 -4.6063 -4.3072 -4.0298 -3.7808 -3.5601 -3.3607 -3.1719
 -2.9859 -2.8014 -2.6198 -2.4459 -2.2840 -1.9155 -1.5854 -1.3209 -1.1159 -0.9501
 -0.8133 -0.7020 -0.6139 -0.5439 -0.4855 -0.4339 -0.3868 -0.3426 -0.3015 -0.2635
 -0.2294
 -5.5229 -5.1891 -4.8878 -4.5965 -4.3111 -4.0349 -3.7774 -3.5447 -3.3375 -3.1496
 -2.9723 -2.7982 -2.6243 -2.4519 -2.2863 -1.9233 -1.6096 -1.3403 -1.1281 -0.9605
 -0.8242 -0.7134 -0.6263 -0.5591 -0.5061 -0.4615 -0.4221 -0.3855 -0.3511 -0.3189
 -0.2892
 -5.4903 -5.1459 -4.8471 -4.5722 -4.3035 -4.0409 -3.7879 -3.5485 -3.3300 -3.1339
 -2.9559 -2.7888 -2.6258 -2.4631 -2.3015 -1.9331 -1.6267 -1.3633 -1.1450
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F435W
 -7.3855 -6.9592 -6.4326 -5.9134 -5.4227 -4.9995 -4.6644 -4.3732 -4.1037 -3.8490
 -3.6092 -3.3833 -3.1739 -2.9821 -2.8057 -2.4094 -2.0426 -1.6875 -1.3517
 -6.6672 -6.5300 -6.2109 -5.7696 -5.3109 -4.8699 -4.5021 -4.1915 -3.9112 -3.6509
 -3.4062 -3.1770 -2.9658 -2.7739 -2.5994 -2.2187 -1.8801 -1.5634 -1.2692 -1.0087
 -6.2345 -5.9332 -5.8213 -5.6071 -5.2307 -4.8192 -4.4230 -4.0863 -3.7943 -3.5281
 -3.2796 -3.0469 -2.8321 -2.6374 -2.4618 -2.0870 -1.7656 -1.4751 -1.2107 -0.9748
 -0.7753
 -6.0653 -5.6519 -5.3630 -5.2098 -5.0749 -4.7734 -4.4055 -4.0474 -3.7364 -3.4616
 -3.2097 -2.9734 -2.7544 -2.5550 -2.3757 -1.9999 -1.6881 -1.4147 -1.1715 -0.9551
 -0.7698 -0.6158
 -5.9722 -5.5374 -5.1773 -4.9016 -4.7011 -4.5611 -4.3595 -4.0492 -3.7281 -3.4383
 -3.1810 -2.9415 -2.7180 -2.5131 -2.3283 -1.9458 -1.6376 -1.3751 -1.1467 -0.9457
 -0.7723 -0.6274 -0.5059 -0.4012
 -5.9171 -5.4811 -5.0979 -4.7768 -4.5152 -4.2947 -4.1095 -3.9452 -3.7236 -3.4479
 -3.1822 -2.9397 -2.7120 -2.5014 -2.3102 -1.9160 -1.6068 -1.3504 -1.1322 -0.9430
 -0.7800 -0.6432 -0.5289 -0.4306 -0.3438 -0.2649 -0.1918 -0.1253 -0.0680 -0.0264
 -5.8867 -5.4571 -5.0650 -4.7216 -4.4308 -4.1833 -3.9625 -3.7574 -3.5736 -3.3969
 -3.1860 -2.9543 -2.7277 -2.5130 -2.3150 -1.9053 -1.5906 -1.3366 -1.1249 -0.9447
 -0.7904 -0.6606 -0.5530 -0.4614 -0.3805 -0.3076 -0.2417 -0.1807 -0.1238 -0.0749
 -0.0468
 -5.8662 -5.4537 -5.0608 -4.7045 -4.3929 -4.1266 -3.8947 -3.6809 -3.4762 -3.2823
 -3.1041 -2.9286 -2.7367 -2.5347 -2.3370 -1.9110 -1.5866 -1.3311 -1.1231 -0.9488
 -0.8013 -0.6777 -0.5759 -0.4907 -0.4165 -0.3496 -0.2876 -0.2308 -0.1801 -0.1359
 -0.0986
 -5.8502 -5.4538 -5.0702 -4.7092 -4.3832 -4.0984 -3.8524 -3.6348 -3.4316 -3.2340
 -3.0432 -2.8636 -2.6923 -2.5229 -2.3485 -1.9281 -1.5907 -1.3304 -1.1232 -0.9525
 -0.8099 -0.6913 -0.5945 -0.5154 -0.4479 -0.3879 -0.3334 -0.2831 -0.2369 -0.1956
 -0.1590
 -5.8358 -5.4556 -5.0904 -4.7354 -4.4023 -4.1020 -3.8389 -3.6096 -3.4050 -3.2130
 -3.0257 -2.8429 -2.6664 -2.4969 -2.3362 -1.9541 -1.6111 -1.3409 -1.1307 -0.9607
 -0.8204 -0.7046 -0.6111 -0.5365 -0.4752 -0.4222 -0.3747 -0.3309 -0.2903 -0.2532
 -0.2199
 -5.8238 -5.4459 -5.1005 -4.7632 -4.4362 -4.1286 -3.8502 -3.6049 -3.3896 -3.1963
 -3.0152 -2.8389 -2.6652 -2.4947 -2.3304 -1.9645 -1.6395 -1.3607 -1.1430 -0.9709
 -0.8308 -0.7161 -0.6240 -0.5521 -0.4956 -0.4492 -0.4090 -0.3725 -0.3386 -0.3072
 -0.2778
 -5.8203 -5.4294 -5.0918 -4.7757 -4.4663 -4.1654 -3.8815 -3.6225 -3.3922 -3.1885
 -3.0054 -2.8343 -2.6686 -2.5045 -2.3421 -1.9713 -1.6600 -1.3876 -1.1614
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F435W
 -7.3770 -6.8389 -6.2666 -5.7462 -5.2890 -4.8846 -4.5544 -4.2635 -4.0024 -3.7598
 -3.5319 -3.3172 -3.1170 -2.9323 -2.7626 -2.3853 -2.0414 -1.7097 -1.3865
 -6.8334 -6.5869 -6.1517 -5.6604 -5.1970 -4.7739 -4.4179 -4.1130 -3.8384 -3.5902
 -3.3573 -3.1390 -2.9361 -2.7504 -2.5810 -2.2140 -1.8906 -1.5878 -1.3033 -1.0445
 -6.2683 -6.0976 -5.9494 -5.5942 -5.1625 -4.7400 -4.3559 -4.0297 -3.7441 -3.4882
 -3.2512 -3.0290 -2.8227 -2.6336 -2.4620 -2.0966 -1.7852 -1.5022 -1.2426 -1.0074
 -0.8026
 -6.0804 -5.6908 -5.4872 -5.3878 -5.1197 -4.7414 -4.3567 -4.0042 -3.7018 -3.4363
 -3.1949 -2.9690 -2.7584 -2.5647 -2.3888 -2.0190 -1.7132 -1.4431 -1.2009 -0.9842
 -0.7940 -0.6331
 -6.0153 -5.5638 -5.2157 -4.9855 -4.8578 -4.6878 -4.3735 -4.0274 -3.7038 -3.4232
 -3.1750 -2.9452 -2.7303 -2.5314 -2.3499 -1.9708 -1.6658 -1.4036 -1.1736 -0.9710
 -0.7933 -0.6417 -0.5143 -0.4055
 -5.9982 -5.5287 -5.1298 -4.8133 -4.5742 -4.3953 -4.2496 -4.0329 -3.7382 -3.4443
 -3.1825 -2.9481 -2.7290 -2.5249 -2.3371 -1.9448 -1.6363 -1.3784 -1.1568 -0.9649
 -0.7977 -0.6545 -0.5341 -0.4316 -0.3419 -0.2615 -0.1881 -0.1196 -0.0589 -0.0202
 -6.0131 -5.5368 -5.1145 -4.7576 -4.4656 -4.2294 -4.0263 -3.8495 -3.6808 -3.4655
 -3.2119 -2.9707 -2.7480 -2.5391 -2.3452 -1.9367 -1.6209 -1.3638 -1.1478 -0.9636
 -0.8051 -0.6695 -0.5555 -0.4593 -0.3758 -0.3014 -0.2341 -0.1726 -0.1160 -0.0671
 -0.0386
 -6.0410 -5.5723 -5.1385 -4.7553 -4.4303 -4.1608 -3.9333 -3.7273 -3.5352 -3.3582
 -3.1845 -2.9876 -2.7767 -2.5685 -2.3705 -1.9446 -1.6173 -1.3578 -1.1446 -0.9656
 -0.8138 -0.6846 -0.5765 -0.4862 -0.4091 -0.3407 -0.2795 -0.2241 -0.1732 -0.1268
 -0.0890
 -6.0730 -5.6123 -5.1822 -4.7846 -4.4353 -4.1378 -3.8874 -3.6705 -3.4704 -3.2788
 -3.0972 -2.9271 -2.7591 -2.5816 -2.3973 -1.9638 -1.6222 -1.3568 -1.1439 -0.9680
 -0.8208 -0.6969 -0.5940 -0.5093 -0.4384 -0.3767 -0.3217 -0.2716 -0.2260 -0.1848
 -0.1488
 -6.1020 -5.6629 -5.2423 -4.8422 -4.4766 -4.1555 -3.8805 -3.6459 -3.4401 -3.2489
 -3.0644 -2.8868 -2.7182 -2.5558 -2.3960 -1.9965 -1.6429 -1.3675 -1.1511 -0.9756
 -0.8305 -0.7097 -0.6104 -0.5300 -0.4646 -0.4095 -0.3611 -0.3174 -0.2773 -0.2411
 -0.2086
 -6.1250 -5.6949 -5.2953 -4.9078 -4.5392 -4.2024 -3.9054 -3.6491 -3.4281 -3.2324
 -3.0508 -2.8756 -2.7053 -2.5405 -2.3812 -2.0130 -1.6743 -1.3873 -1.1637 -0.9858
 -0.8406 -0.7210 -0.6237 -0.5461 -0.4850 -0.4356 -0.3941 -0.3573 -0.3238 -0.2932
 -0.2641
 -6.1522 -5.7125 -5.3267 -4.9607 -4.6051 -4.2670 -3.9563 -3.6800 -3.4393 -3.2299
 -3.0437 -2.8713 -2.7056 -2.5435 -2.3844 -2.0167 -1.6991 -1.4166 -1.1829
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F435W
 -7.3057 -6.6934 -6.1022 -5.5995 -5.1703 -4.7923 -4.4744 -4.1814 -3.9207 -3.6916
 -3.4741 -3.2694 -3.0781 -2.9005 -2.7365 -2.3737 -2.0474 -1.7330 -1.4261
 -6.7987 -6.5793 -6.0659 -5.5509 -5.0927 -4.6922 -4.3536 -4.0530 -3.7838 -3.5463
 -3.3240 -3.1158 -2.9216 -2.7421 -2.5775 -2.2208 -1.9091 -1.6173 -1.3406 -1.0844
 -6.3826 -6.2814 -5.9864 -5.5470 -5.0891 -4.6648 -4.3008 -3.9846 -3.7066 -3.4605
 -3.2339 -3.0220 -2.8243 -2.6416 -2.4742 -2.1163 -1.8125 -1.5355 -1.2789 -1.0446
 -0.8360
 -6.0953 -5.7785 -5.6827 -5.4782 -5.1041 -4.6947 -4.3077 -3.9686 -3.6757 -3.4185
 -3.1870 -2.9711 -2.7694 -2.5823 -2.4106 -2.0465 -1.7456 -1.4782 -1.2359 -1.0178
 -0.8240 -0.6566
 -6.0380 -5.5859 -5.2803 -5.1393 -5.0143 -4.7146 -4.3525 -3.9982 -3.6841 -3.4117
 -3.1723 -2.9520 -2.7459 -2.5541 -2.3771 -2.0024 -1.7004 -1.4389 -1.2067 -1.0010
 -0.8197 -0.6619 -0.5277 -0.4140
 -6.0536 -5.5554 -5.1537 -4.8615 -4.6731 -4.5511 -4.3540 -4.0479 -3.7285 -3.4369
 -3.1828 -2.9569 -2.7465 -2.5497 -2.3671 -1.9788 -1.6716 -1.4130 -1.1880 -0.9917
 -0.8205 -0.6715 -0.5442 -0.4361 -0.3433 -0.2610 -0.1852 -0.1138 -0.0531 -0.0139
 -6.1129 -5.5891 -5.1427 -4.7807 -4.5034 -4.2934 -4.1290 -3.9768 -3.7601 -3.4867
 -3.2186 -2.9810 -2.7659 -2.5645 -2.3765 -1.9724 -1.6562 -1.3974 -1.1771 -0.9877
 -0.8246 -0.6833 -0.5626 -0.4604 -0.3729 -0.2961 -0.2283 -0.1660 -0.1075 -0.0587
 -0.0297
 -6.1965 -5.6627 -5.1884 -4.7849 -4.4562 -4.1925 -3.9788 -3.7918 -3.6229 -3.4545
 -3.2515 -3.0207 -2.8005 -2.5951 -2.4021 -1.9818 -1.6529 -1.3906 -1.1725 -0.9879
 -0.8305 -0.6960 -0.5812 -0.4847 -0.4031 -0.3323 -0.2699 -0.2128 -0.1614 -0.1164
 -0.0785
 -6.2796 -5.7528 -5.2658 -4.8338 -4.4660 -4.1628 -3.9158 -3.7067 -3.5163 -3.3372
 -3.1686 -3.0015 -2.8196 -2.6277 -2.4364 -2.0026 -1.6586 -1.3893 -1.1708 -0.9889
 -0.8357 -0.7063 -0.5970 -0.5059 -0.4301 -0.3655 -0.3092 -0.2587 -0.2134 -0.1729
 -0.1370
 -6.3590 -5.8494 -5.3669 -4.9213 -4.5256 -4.1880 -3.9069 -3.6732 -3.4718 -3.2862
 -3.1087 -2.9396 -2.7792 -2.6206 -2.4567 -2.0403 -1.6803 -1.4002 -1.1778 -0.9959
 -0.8446 -0.7181 -0.6127 -0.5258 -0.4551 -0.3964 -0.3464 -0.3022 -0.2625 -0.2263
 -0.1952
 -6.4254 -5.9313 -5.4658 -5.0240 -4.6152 -4.2523 -3.9403 -3.6774 -3.4556 -3.2623
 -3.0840 -2.9132 -2.7489 -2.5920 -2.4393 -2.0679 -1.7140 -1.4204 -1.1907 -1.0061
 -0.8546 -0.7292 -0.6260 -0.5422 -0.4753 -0.4218 -0.3779 -0.3402 -0.3068 -0.2769
 -0.2485
 -6.4889 -5.9908 -5.5442 -5.1201 -4.7164 -4.3425 -4.0083 -3.7182 -3.4707 -3.2592
 -3.0736 -2.9033 -2.7407 -2.5833 -2.4304 -2.0709 -1.7444 -1.4509 -1.2104
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F435W
 -7.1924 -6.5393 -5.9558 -5.4790 -5.0651 -4.7062 -4.4058 -4.1265 -3.8679 -3.6456
 -3.4371 -3.2408 -3.0573 -2.8861 -2.7274 -2.3757 -2.0543 -1.7523 -1.4678
 -6.9081 -6.5281 -5.9680 -5.4510 -5.0094 -4.6246 -4.3058 -4.0146 -3.7501 -3.5208
 -3.3074 -3.1077 -2.9213 -2.7481 -2.5879 -2.2392 -1.9364 -1.6531 -1.3828 -1.1286
 -6.5833 -6.3845 -5.9731 -5.4845 -5.0202 -4.6085 -4.2591 -3.9568 -3.6854 -3.4472
 -3.2295 -3.0264 -2.8367 -2.6603 -2.4973 -2.1457 -1.8478 -1.5757 -1.3214 -1.0868
 -0.8755
 -6.2473 -5.9563 -5.8333 -5.4949 -5.0678 -4.6479 -4.2691 -3.9441 -3.6610 -3.4112
 -3.1886 -2.9815 -2.7881 -2.6077 -2.4407 -2.0821 -1.7852 -1.5206 -1.2778 -1.0573
 -0.8601 -0.6868
 -6.0470 -5.6214 -5.4100 -5.3272 -5.0710 -4.7019 -4.3231 -3.9742 -3.6709 -3.4071
 -3.1759 -2.9641 -2.7664 -2.5817 -2.4099 -2.0409 -1.7415 -1.4816 -1.2475 -1.0377
 -0.8520 -0.6886 -0.5475 -0.4279
 -6.0792 -5.5688 -5.1844 -4.9470 -4.8376 -4.6784 -4.3745 -4.0367 -3.7152 -3.4328
 -3.1865 -2.9687 -2.7664 -2.5771 -2.4003 -2.0183 -1.7126 -1.4546 -1.2270 -1.0256
 -0.8492 -0.6947 -0.5606 -0.4458 -0.3471 -0.2614 -0.1828 -0.1085 -0.0475 -0.0076
 -6.1724 -5.6157 -5.1582 -4.8065 -4.5607 -4.4010 -4.2749 -4.0667 -3.7792 -3.4865
 -3.2226 -2.9920 -2.7846 -2.5905 -2.4088 -2.0123 -1.6967 -1.4376 -1.2141 -1.0190
 -0.8499 -0.7031 -0.5758 -0.4667 -0.3736 -0.2932 -0.2212 -0.1563 -0.0984 -0.0498
 -0.0205
 -6.3082 -5.7190 -5.2155 -4.8014 -4.4770 -4.2336 -4.0466 -3.8926 -3.7378 -3.5301
 -3.2799 -3.0353 -2.8182 -2.6197 -2.4331 -2.0221 -1.6933 -1.4294 -1.2076 -1.0170
 -0.8531 -0.7126 -0.5915 -0.4880 -0.4005 -0.3258 -0.2610 -0.2040 -0.1522 -0.1048
 -0.0671
 -6.4643 -5.8510 -5.3195 -4.8620 -4.4842 -4.1836 -3.9479 -3.7538 -3.5813 -3.4207
 -3.2569 -3.0686 -2.8596 -2.6579 -2.4676 -2.0434 -1.6996 -1.4275 -1.2045 -1.0163
 -0.8563 -0.7204 -0.6048 -0.5069 -0.4248 -0.3559 -0.2970 -0.2455 -0.1999 -0.1595
 -0.1237
 -6.5988 -5.9983 -5.4586 -4.9741 -4.5557 -4.2080 -3.9271 -3.7002 -3.5080 -3.3325
 -3.1664 -3.0077 -2.8500 -2.6828 -2.5080 -2.0821 -1.7224 -1.4387 -1.2110 -1.0225
 -0.8642 -0.7309 -0.6192 -0.5257 -0.4483 -0.3847 -0.3316 -0.2860 -0.2461 -0.2109
 -0.1803
 -6.7174 -6.1373 -5.6035 -5.1119 -4.6686 -4.2845 -3.9624 -3.6978 -3.4800 -3.2927
 -3.1210 -2.9576 -2.8012 -2.6519 -2.5032 -2.1222 -1.7576 -1.4597 -1.2242 -1.0328
 -0.8741 -0.7418 -0.6321 -0.5417 -0.4682 -0.4092 -0.3615 -0.3219 -0.2879 -0.2584
 -0.2311
 -6.8201 -6.2680 -5.7311 -5.2513 -4.8025 -4.3975 -4.0431 -3.7427 -3.4924 -3.2826
 -3.1011 -2.9355 -2.7781 -2.6271 -2.4532 -2.1637 -1.8052 -1.4905 -1.2441
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F435W
 -7.0948 -6.3965 -5.8316 -5.3870 -4.9868 -4.6480 -4.3532 -4.0850 -3.8335 -3.6191
 -3.4172 -3.2282 -3.0516 -2.8868 -2.7331 -2.3904 -2.0781 -1.7864 -1.5130
 -7.0281 -6.4525 -5.8706 -5.3637 -4.9437 -4.5778 -4.2662 -3.9881 -3.7301 -3.5093
 -3.3034 -3.1114 -2.9322 -2.7653 -2.6097 -2.2683 -1.9722 -1.6958 -1.4307 -1.1782
 -6.5778 -6.4271 -5.9088 -5.4183 -4.9615 -4.5655 -4.2293 -3.9386 -3.6736 -3.4445
 -3.2345 -3.0393 -2.8572 -2.6873 -2.5290 -2.1840 -1.8908 -1.6229 -1.3707 -1.1353
 -0.9213
